step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762397541.3356664,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.3386378,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.3414347,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.3528774,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.003
0,1762397541.361656,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.002
0,1762397541.371648,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.3819451,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.3919618,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.4020784,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.41194,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.4224255,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.4319673,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.441841,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.452539,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.461844,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.47203,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.4826071,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.492339,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.5021603,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.51223,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.5222194,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.5320537,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.542062,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.5526004,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.561969,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.571939,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.039,0.003
0,1762397541.5818326,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.039,0.003
0,1762397541.591854,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.039,0.003
0,1762397541.602395,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.04,0.004
0,1762397541.6120775,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.004
0,1762397541.6223416,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.041,0.004
0,1762397541.6321983,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.042,0.004
0,1762397541.642382,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.003
0,1762397541.654406,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.6625595,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.6727018,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.6828692,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.04,0.003
0,1762397541.6922076,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.7023168,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397541.7120469,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.026,0.039,0.002
0,1762397541.722101,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397541.7328033,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.026,0.04,0.002
0,1762397541.742076,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.026,0.04,0.002
0,1762397541.7522151,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.003
0,1762397541.7618263,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.7724214,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.7820761,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.7920961,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.8022637,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.042,0.004
0,1762397541.81173,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397541.8220494,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.832308,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.8420267,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397541.8522284,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.003
0,1762397541.8622239,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.8722143,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.8821785,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.042,0.004
0,1762397541.8932183,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.004
0,1762397541.902466,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.004
0,1762397541.9120612,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.004
0,1762397541.922412,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397541.9323592,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.9423902,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.041,0.002
0,1762397541.9518828,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397541.9617236,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.003
0,1762397541.9717753,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.9821575,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397541.9929562,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397542.0021625,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397542.0120518,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.024,0.041,0.003
0,1762397542.0222142,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397542.0321193,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.002
0,1762397542.0419407,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.026,0.04,0.002
0,1762397542.051929,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397542.0618038,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.039,0.002
0,1762397542.0721962,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.025,0.04,0.003
0,1762397542.0817096,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.004
0,1762397542.0919967,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.042,0.004
0,1762397542.101857,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.042,0.004
0,1762397542.1114554,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.042,0.004
0,1762397542.1224384,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.022,0.042,0.004
0,1762397542.1315036,0.0,0.0,-1.0,0.0,0.018,-0.021,0.038,0.999,0.023,0.041,0.004
