step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761395762.4072797,0.0,0.0,0.04999999895923929,-0.004086487778809615,0.0,0.0,0.499999989592393,-0.040864877788096145,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.001,0.0008,0.001,0.0
0,1761395762.4399137,0.0,0.0,0.09874999844657126,-0.0021932392316607718,0.0,0.0,0.49999999461312955,0.01791086352678602,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.4732711,0.0,0.0,0.14628124755532373,-0.0011744340683179444,0.0,0.0,0.49999999069916756,0.009639741825513077,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.5065424,0.0,0.0,0.1926081821645338,-0.0006288714284953637,0.0,0.0,0.4998396579809315,0.0051620178811463205,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.5399559,0.0,0.0,0.21823971295011613,-0.00033674018393206097,0.0,0.0,0.30446735339695674,0.0027640945885091858,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.5731673,0.0,0.0,0.22933122677163814,-0.00018031301217163407,0.0,0.0,0.16547506645274948,0.0014800866716212545,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.60676,0.0,0.0,0.23413114051842593,-9.655148659688928e-05,0.0,0.0,0.10533194416078756,0.000792537002704539,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0005,0.001,0.0
0,1761395762.6401072,0.0,0.0,0.2362083013863992,-5.1700007845290264e-05,0.0,0.0,0.07930439380933925,0.0004243769158667676,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.001,0.0
0,1761395762.673182,0.0,0.0,0.23710719185626666,-2.7683573147849225e-05,0.0,0.0,0.06804098004527448,0.00022723934501308793,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761395762.7065382,0.0,0.0,0.23749618630974256,-1.4823598151223558e-05,0.0,0.0,0.06316674249882545,0.00012167885667929437,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.0009,0.0
0,1761395762.7402868,0.0,0.0,0.2376645234859077,-7.937524934667368e-06,0.0,0.0,0.06105741833908676,6.515483262775603e-05,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0006,0.0012,0.0
0,1761395762.773696,0.0,0.0,0.23773737132348646,-4.25027042762249e-06,0.0,0.0,0.06014460924726442,3.488816383678193e-05,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0008,0.0005,0.0011,0.0
0,1761395762.8067648,0.0,0.0,0.2377688961925126,-2.275872983541031e-06,0.0,0.0,0.059749591521133114,1.868140683390897e-05,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0005,0.001,0.0
0,1761395762.839993,0.0,0.0,0.2377825385654278,-1.2186513555921882e-06,0.0,0.0,0.05957864777728029,1.000324803360317e-05,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.001,0.0
0,1761395762.8732603,0.0,0.0,0.23778844229618032,-6.525456977941867e-07,0.0,0.0,0.059504671948881926,5.356393739081967e-06,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.001,0.0
0,1761395762.9093235,0.0,0.0,0.2377909971330106,-3.494156761604687e-07,0.0,0.0,0.05947265894234812,2.868163791888635e-06,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0022,0.001,0.0015,0.0
0,1761395762.9398477,0.0,0.0,0.23779210273750276,-1.8710002245546484e-07,0.0,0.0,0.05945880532817428,1.535802618009921e-06,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395762.975554,0.0,0.0,0.23779258118734892,-1.001855978041998e-07,0.0,0.0,0.059452810182837386,8.223692408987845e-07,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.001,0.002,0.0
0,1761395763.0065544,0.0,0.0,0.23779278823630562,-5.364592625437991e-08,0.0,0.0,0.059450215786404484,4.4035031604714895e-07,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761395763.0398598,0.0,0.0,0.2377928778366488,-2.8725540064551882e-08,0.0,0.0,0.05944909306250853,2.3579238033468535e-07,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.001,0.0
0,1761395763.0736568,0.0,0.0,0.23779291661115565,-1.5381534248963003e-08,0.0,0.0,0.05944860720423069,1.2625867313975077e-07,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0005,0.0013,0.0
0,1761395763.107544,0.0,0.0,0.2377929333908082,-8.236280164651181e-09,0.0,0.0,0.059448396949314516,6.760715728087744e-08,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.0006,0.0011,0.0
0,1761395763.139922,0.0,0.0,0.2377929406521955,-4.410243468058774e-09,0.0,0.0,0.05944830596157505,3.620129692476129e-08,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761395763.174071,0.0,0.0,0.23779294379455665,-2.361533004995314e-09,0.0,0.0,0.059448266586660456,1.9384543763619897e-08,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0006,0.0017,0.0
0,1761395763.206614,0.0,0.0,0.23779294515441118,-1.2645193341698706e-09,0.0,0.0,0.059448249547184584,1.03797534570056e-08,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761395763.239946,0.0,0.0,0.23779294574288795,-6.771064147992626e-10,0.0,0.0,0.0594482421733703,5.557999360163613e-09,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761395763.27326,0.0,0.0,0.2377929459975517,-3.6256709141546726e-10,0.0,0.0,0.059448238982359944,2.9761166301381374e-09,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0011,0.0
0,1761395763.3075566,0.0,0.0,0.23779294610775703,-1.9414215089300126e-10,0.0,0.0,0.059448237601440974,1.593607632370792e-09,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0012,0.0006,0.0011,0.0
0,1761395763.3422477,0.0,0.0,0.23779294615544883,-1.0395641423353791e-10,0.0,0.0,0.05944823700385747,8.533218288713834e-10,0.0,-0.0,0.1,1.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0013,0.001,0.0021,0.0
