step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762398100.2681522,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.004
0,1762398100.2711952,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.2744856,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.284664,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.004
0,1762398100.2944398,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.004
0,1762398100.3048396,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.3147967,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.3248727,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.3349998,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.346172,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.3549023,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.365192,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.37506,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.385159,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.3950644,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.405032,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.004
0,1762398100.41546,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4280207,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.435109,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4446106,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4550233,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4654381,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.475021,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4856637,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.4960215,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.5052748,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.5153031,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.5249515,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.004
0,1762398100.5346394,0.0,0.0,-1.0,0.0,0.005,-0.014,0.038,0.999,0.026,0.046,-0.004
0,1762398100.5448983,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.5546684,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.5648296,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.028,0.044,-0.005
0,1762398100.575042,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.028,0.044,-0.006
0,1762398100.5851533,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.028,0.044,-0.006
0,1762398100.595237,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.6050668,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.005
0,1762398100.6153994,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.005
0,1762398100.6253307,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.025,0.046,-0.004
0,1762398100.6351414,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.005
0,1762398100.6452017,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.655369,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.046,-0.005
0,1762398100.6651535,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.674867,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.6849294,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.6949537,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.705027,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.7150064,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.7249382,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.734711,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.7449331,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.7548473,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.026,0.045,-0.005
0,1762398100.7649837,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.7751582,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.784804,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.7947886,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.804743,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.8149858,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.8251238,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.834681,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.8448558,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.046,-0.005
0,1762398100.85524,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.8653278,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
0,1762398100.8754754,0.0,0.0,-1.0,0.0,0.005,-0.014,0.039,0.999,0.027,0.045,-0.005
