step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763000926.590752,-0.003604223306772201,4.1955845411437545e-05,0.049999999435094256,-0.018338034336508803,-0.03604223306772201,0.00041955845411437544,0.49999999435094256,-0.18338034336508802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011945938735945846,-0.009844042754719371,0.05440841158059604,0.9994173110353518,0.011525140073842454,-0.012087650236170408,-0.03991192302239419,-0.002249454513821942,0.004234335928698417,-0.2753021637049972,0.3840460476375411,-0.00446328403188015,-2.0405647273639995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0037,0.0033,0.0054,0.0
0,1763000926.6216757,-0.05355669406169622,0.05000487966702568,0.0994999989121059,-0.012873461307261516,-0.49988512987991734,0.49963343380068354,0.49999999471362583,0.052811926858821995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.01,0.059,1.0,0.007,-0.015,-0.021,-0.001,0.01,0.007,0.5,-0.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0031,0.0035,0.0034,0.0
0,1763000926.649582,-0.01881102348014438,0.08259614687322558,0.1485049751720101,-0.04660012619549637,0.34210103640934875,0.33091316002870175,0.49999976249025246,-0.3385539950130746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.01,0.059,1.0,0.005,-0.011,-0.024,0.003,-0.011,-0.005,-0.9,0.1,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0011,0.0014,0.0022,0.0
0,1763000926.6894097,0.031374323021174225,0.032449633478818025,0.19701991356201434,-0.05564398913404509,0.49997236266517153,-0.49320551925675293,0.4999998814172433,-0.0950986420050369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.058,1.0,-0.015,-0.007,-0.026,0.001,-0.013,-0.003,-0.9,0.1,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0033,0.0037,0.0043,0.0
0,1763000926.7157223,0.08102980359925777,-0.017871588625307133,0.2450497138873482,-0.06883486340121103,0.49969223808295277,-0.49996725769336975,0.49999999460954,-0.13747314158506396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.059,1.0,-0.016,-0.004,-0.027,-0.004,0.006,0.008,0.0,0.5,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0013,0.0012,0.0018,0.0
0,1763000926.7574437,0.08000430734374667,-0.003623705765605195,0.29259913635364304,-0.05640396658825362,-0.002151982195184976,0.14069166973448877,0.4999991960516836,0.11742548178945295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.059,1.0,-0.014,-0.007,-0.026,0.001,-0.002,-0.004,-0.1,-0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0056,0.0029,0.0039,0.0
0,1763000926.7839575,0.10590921614881316,0.019172550494949585,0.33955398464761843,-0.04823152928851871,0.26704951878503946,0.2276001920289873,0.49880839657511805,0.07608397633852376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.058,1.0,-0.017,-0.006,-0.024,-0.005,-0.004,-0.003,-0.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0016,0.0014,0.0025,0.0
0,1763000926.8216572,0.0685796426644358,0.05098291534270873,0.36657131908621177,-0.03757894558189205,-0.36270481322889214,0.32002090352708634,0.3041287428506949,0.10170268413741468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.059,1.0,-0.012,-0.004,-0.024,-0.0,-0.005,-0.008,-0.0,-0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0017,0.0018,0.0067,0.0
0,1763000926.8580246,0.08267027533333779,0.0726087194938952,0.3801907558725105,-0.029626153314313827,0.1477642909554635,0.22135633304613558,0.17285149977160916,0.07577002811759315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.011,0.058,1.0,-0.014,-0.008,-0.022,0.003,-0.004,-0.009,-0.1,-0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0041,0.0029,0.0053,0.0
0,1763000926.88271,0.0324456395060542,0.02188972994804901,0.38637444107993474,-0.04574760989358978,-0.49397933073950195,-0.4999290235090724,0.09985592766149366,-0.164177181124191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.01,0.059,1.0,-0.006,0.003,-0.025,-0.004,0.007,0.011,0.2,0.4,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.2,0.12,100.0,500.0,0.2,0.0011,0.0011,0.0022,0.0
