step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761194715.5571237,-0.11809882325073136,-0.25702396856292536,0.3328546447998425,-0.06699143694241974,0.004,0.004,0.013,0.999,0.019,0.041,-0.026,0.0016,0.0014,0.0032,0.0
0,1761194715.5924447,-0.19951270568330515,-0.25800070028338723,0.3330352006476435,-0.05577313303720577,0.004,0.004,0.013,0.999,0.021,0.041,-0.024,0.0039,0.0015,0.0026,0.0
0,1761194715.6228013,-0.1587690884975972,-0.30466846157480876,0.33207761367283617,-0.060603609101469474,0.004,0.004,0.013,0.999,0.02,0.043,-0.025,0.0013,0.0012,0.0027,0.0
0,1761194715.655815,-0.1531344919105527,-0.293434742944534,0.3322313576682395,-0.06253073472339184,0.004,0.004,0.013,0.999,0.02,0.043,-0.025,0.0012,0.0011,0.0025,0.0
0,1761194715.6888742,-0.15041546305481057,-0.25194583387914105,0.3329099503348179,-0.05611623374219802,0.004,0.004,0.013,0.999,0.019,0.042,-0.025,0.001,0.0011,0.0024,0.0
0,1761194715.7231288,-0.18277110815257352,-0.30787862471664285,0.3320830579154343,-0.06065464931915123,0.004,0.004,0.013,0.999,0.02,0.044,-0.026,0.0011,0.0012,0.0033,0.0
0,1761194715.7552915,-0.14700704158164823,-0.2748640044587093,0.3318944541037262,-0.06267735908374186,0.004,0.004,0.013,0.999,0.019,0.043,-0.025,0.001,0.001,0.0023,0.0
0,1761194715.7898297,-0.11955224960756944,-0.30071267266913293,0.3319324224272244,-0.0651063188048509,0.004,0.004,0.013,0.999,0.019,0.044,-0.026,0.0012,0.0013,0.0032,0.0
0,1761194715.8220901,-0.19515318852906494,-0.29161912080296365,0.33133929440298393,-0.06245713310938725,0.004,0.004,0.013,0.999,0.021,0.043,-0.025,0.001,0.0011,0.0025,0.0
0,1761194715.856547,-0.16565548561316212,-0.3037512749945192,0.33117977582590397,-0.06360207726849783,0.004,0.004,0.014,0.998,0.021,0.046,-0.025,0.0012,0.0012,0.0033,0.0
0,1761194715.888083,-0.08499570150013563,-0.2508283160901937,0.3323848551056934,-0.07210074997132929,0.004,0.004,0.013,0.999,0.019,0.042,-0.025,0.0008,0.0009,0.0022,0.0
0,1761194715.9247868,-0.10088482954955019,-0.25659452806925054,0.33270275798407456,-0.06927533042151941,0.004,0.004,0.013,0.999,0.016,0.041,-0.026,0.0019,0.0015,0.0039,0.0
0,1761194715.9580731,-0.13840077350806496,-0.27800753036691106,0.3325390307164368,-0.066711185403262,0.004,0.004,0.013,0.999,0.017,0.041,-0.026,0.002,0.0016,0.0036,0.0
0,1761194715.989284,-0.09783207457659229,-0.2730827619298582,0.3327394043991159,-0.0670739196433579,0.004,0.004,0.013,0.999,0.016,0.041,-0.026,0.0013,0.0012,0.0027,0.0
0,1761194716.0229652,-0.16244033948484238,-0.2709406757164057,0.3323490305412021,-0.0650689878120905,0.004,0.004,0.013,0.999,0.016,0.041,-0.026,0.0014,0.0013,0.0028,0.0
0,1761194716.0548677,-0.17350654069224997,-0.2765919057349799,0.3321623615936339,-0.06378867634771403,0.004,0.004,0.013,0.999,0.018,0.042,-0.025,0.0009,0.0009,0.0023,0.0
0,1761194716.0897481,-0.13970610324665794,-0.27207904005946165,0.332483327389735,-0.06430571660228379,0.004,0.004,0.013,0.999,0.018,0.041,-0.025,0.0016,0.0013,0.0028,0.0
0,1761194716.1300194,-0.18139890899689148,-0.21978582065077046,0.33403768913098814,-0.05505063217574363,0.004,0.004,0.013,0.999,0.019,0.038,-0.024,0.0025,0.0029,0.0071,0.0
0,1761194716.1575592,-0.09010146042431336,-0.28043901276240757,0.33314383247196333,-0.06892340387959384,0.004,0.004,0.013,0.999,0.015,0.039,-0.026,0.0015,0.0017,0.0035,0.0
0,1761194716.191586,-0.1825397242402797,-0.29591699699448465,0.3326257746790293,-0.06544590987823311,0.004,0.004,0.013,0.999,0.018,0.041,-0.026,0.0018,0.0017,0.004,0.0
0,1761194716.2227871,-0.1896964953097471,-0.3363932842912166,0.3308637339213698,-0.06595589669530015,0.004,0.004,0.013,0.998,0.02,0.046,-0.026,0.001,0.0012,0.0031,0.0
0,1761194716.2600024,-0.11794956746072481,-0.23084819742449203,0.33263252034957663,-0.06727493215440349,0.004,0.004,0.013,0.999,0.019,0.042,-0.026,0.0039,0.0017,0.0033,0.0
0,1761194716.2903914,-0.11495275783789918,-0.290384169566531,0.3326475362929392,-0.06719094847249107,0.004,0.004,0.013,0.999,0.018,0.042,-0.026,0.0014,0.0014,0.0034,0.0
0,1761194716.3230288,-0.2115908870211201,-0.30752100930965043,0.3314069951795748,-0.06017161063518729,0.004,0.004,0.013,0.998,0.023,0.045,-0.025,0.001,0.0011,0.0035,0.0
0,1761194716.3556619,-0.10633761202885786,-0.23174842101351853,0.33308401629735845,-0.0739706625686527,0.004,0.004,0.013,0.999,0.018,0.042,-0.026,0.001,0.001,0.0028,0.0
0,1761194716.3907523,-0.19573471614505597,-0.32595144208707605,0.3318444440687226,-0.06954776302765618,0.004,0.004,0.013,0.998,0.02,0.044,-0.026,0.0015,0.0012,0.0037,0.0
0,1761194716.425137,-0.1272203553942567,-0.2759641540643365,0.3323585179414852,-0.06799287039847542,0.004,0.004,0.013,0.999,0.019,0.043,-0.025,0.0017,0.0015,0.0043,0.0
0,1761194716.4563565,-0.11898982093032283,-0.29950531305078465,0.33211161137156886,-0.0733408569831191,0.004,0.004,0.013,0.999,0.019,0.044,-0.025,0.0009,0.0011,0.0036,0.0
0,1761194716.4907758,-0.19623776529265108,-0.2955807460920815,0.3313303190206638,-0.06671316389307701,0.004,0.004,0.013,0.998,0.021,0.044,-0.025,0.0015,0.0014,0.0036,0.0
0,1761194716.5264857,-0.25579910809491657,-0.2521796311170355,0.33253554324136486,-0.04845178595419303,0.004,0.004,0.013,0.999,0.022,0.042,-0.024,0.0026,0.0016,0.0046,0.0
0,1761194716.5578876,-0.14996476534715464,-0.26177376673803276,0.33264744203399355,-0.059328679520350175,0.004,0.004,0.013,0.999,0.02,0.042,-0.025,0.0009,0.0017,0.0043,0.0
0,1761194716.5914426,-0.12334815250118493,-0.28140966320870836,0.33255325820262494,-0.06385276659741983,0.004,0.004,0.013,0.999,0.019,0.042,-0.026,0.0015,0.0014,0.0042,0.0
0,1761194716.6259272,-0.14805136831989746,-0.29857658307755036,0.3324126775320687,-0.06460596465729317,0.004,0.004,0.013,0.999,0.019,0.043,-0.026,0.0026,0.0016,0.0043,0.0
0,1761194716.6582105,-0.14765071608470362,-0.2953576362711781,0.33202036350112657,-0.06408068597012162,0.004,0.004,0.013,0.999,0.019,0.044,-0.025,0.0017,0.0016,0.0041,0.0
0,1761194716.6911435,-0.15315040063288624,-0.3120373939204813,0.33153926656112537,-0.07174858615248833,0.004,0.004,0.013,0.998,0.02,0.044,-0.026,0.0016,0.0015,0.0039,0.0
0,1761194716.725756,-0.1837634956257703,-0.2712223948727518,0.332136135126768,-0.06716815848128792,0.004,0.004,0.013,0.999,0.02,0.043,-0.025,0.0016,0.0016,0.0051,0.0
0,1761194716.7570271,-0.18293408214331142,-0.2801492831494728,0.3320264400624149,-0.06548920593329222,0.004,0.004,0.013,0.999,0.02,0.043,-0.025,0.0018,0.0009,0.0034,0.0
0,1761194716.791399,-0.11700681737896149,-0.25700222415876184,0.3327518093280509,-0.06588739703233805,0.004,0.004,0.013,0.999,0.019,0.042,-0.025,0.0015,0.0015,0.0041,0.0
0,1761194716.825255,-0.1602573881971505,-0.2609568558326268,0.33273121688669144,-0.06409618144640257,0.004,0.004,0.013,0.999,0.02,0.042,-0.025,0.0018,0.0018,0.0041,0.0
0,1761194716.8590071,-0.12070232394014804,-0.2812440236008009,0.3324384882462951,-0.06574718021205311,0.004,0.004,0.013,0.999,0.019,0.042,-0.026,0.0016,0.0016,0.0049,0.0
0,1761194716.893263,-0.15678426488548264,-0.31914740105633965,0.3317838820294012,-0.06449601738893979,0.004,0.004,0.013,0.999,0.02,0.044,-0.025,0.0018,0.0021,0.005,0.0
0,1761194716.925564,-0.11295160329615614,-0.2644655182394089,0.332356009461524,-0.06591348432915319,0.004,0.004,0.013,0.999,0.018,0.042,-0.026,0.0015,0.0014,0.0052,0.0
0,1761194716.9594858,-0.1831331065244649,-0.30377067147616227,0.33193833252960137,-0.06370584915861373,0.004,0.004,0.013,0.999,0.019,0.044,-0.025,0.0014,0.0016,0.0056,0.0
0,1761194716.9936783,-0.15208396029639554,-0.2708491458641271,0.3324569691818871,-0.0648765902628321,0.004,0.004,0.013,0.999,0.019,0.042,-0.026,0.002,0.0019,0.0055,0.0
0,1761194717.0270233,-0.1839970566362855,-0.27678727320090657,0.33178750486140557,-0.07162209644632889,0.004,0.004,0.013,0.999,0.02,0.042,-0.026,0.0019,0.0019,0.0056,0.0
0,1761194717.060151,-0.1450026440487873,-0.2763182002127791,0.33254153038362994,-0.06892923486230743,0.004,0.004,0.013,0.999,0.019,0.042,-0.025,0.0017,0.0012,0.0063,0.0
0,1761194717.096947,-0.1549844043838672,-0.25672074600990324,0.33311792315275496,-0.06622478658300901,0.004,0.004,0.013,0.999,0.02,0.042,-0.025,0.0038,0.0025,0.0063,0.0
0,1761194717.127217,-0.10245318947968189,-0.28091729737387733,0.3326934459969117,-0.06739187175527339,0.004,0.004,0.013,0.999,0.017,0.042,-0.026,0.0018,0.0019,0.0057,0.0
0,1761194717.158108,-0.1871118953806543,-0.3207212302303165,0.3319333082740134,-0.06494256354096416,0.004,0.004,0.013,0.999,0.019,0.044,-0.026,0.0015,0.0016,0.0042,0.0
0,1761194717.1892362,-0.1929610236160313,-0.2781386920620996,0.331269253781313,-0.06361147528994471,0.004,0.004,0.013,0.998,0.021,0.045,-0.025,0.001,0.001,0.0031,0.0
0,1761194717.2255015,-0.15090735405378036,-0.2772372584816271,0.3314519775019841,-0.06547470048242399,0.004,0.004,0.014,0.999,0.02,0.043,-0.026,0.0016,0.0014,0.005,0.0
0,1761194717.2574904,-0.191316327821639,-0.27942902728216895,0.33148528360453855,-0.06509335081695133,0.004,0.004,0.014,0.999,0.021,0.043,-0.026,0.0014,0.0015,0.0035,0.0
0,1761194717.2917252,-0.12533965319015428,-0.30870872461385956,0.3322860670674916,-0.06741431778291786,0.004,0.004,0.013,0.998,0.02,0.046,-0.026,0.0014,0.0015,0.0046,0.0
0,1761194717.3264256,-0.12853213555712362,-0.28431755979327084,0.3323251831158332,-0.06584096553862126,0.004,0.004,0.013,0.998,0.02,0.046,-0.025,0.0019,0.0019,0.0051,0.0
0,1761194717.3581312,-0.15848797048316937,-0.2880938574131644,0.3321448809943724,-0.06507688024854817,0.004,0.004,0.013,0.998,0.02,0.046,-0.026,0.0013,0.0012,0.0047,0.0
0,1761194717.3972979,-0.16141306174918144,-0.2666066805920329,0.3321414583945256,-0.06508678406192538,0.004,0.004,0.013,0.998,0.021,0.045,-0.026,0.0012,0.0014,0.0045,0.0061
1,1761194717.4266493,-0.18687220998000886,-0.27972348461115454,0.3333631394201152,-0.05515600445251063,0.004,0.004,0.013,0.998,0.022,0.044,-0.025,0.0014,0.0012,0.0032,0.0035
2,1761194717.4682686,-0.08243268127571152,-0.17273535754751435,0.3396190748818083,-0.05322831664447933,0.004,0.004,0.013,0.999,0.018,0.039,-0.025,0.002,0.0018,0.0049,0.0089
3,1761194717.4920468,0.019624617139803804,-0.08582605664375927,0.3437798984734876,-0.14503031029019245,0.004,0.005,0.014,0.999,0.008,0.033,-0.026,0.0008,0.0008,0.0029,0.0034
4,1761194717.53009,0.11913395631503586,0.016319566394547527,0.3479241952504908,-0.1958864949233281,0.003,0.006,0.015,0.999,-0.008,0.02,-0.024,0.0012,0.0013,0.0046,0.0056
5,1761194717.569591,0.029321031172362857,0.11591028659758372,0.3456028696671991,-0.24311638090942364,0.001,0.007,0.017,1.0,-0.005,0.01,-0.016,0.002,0.0017,0.0053,0.0097
6,1761194717.6033382,-0.0713193469014013,0.21293027863275993,0.34373072077371786,-0.14009029710645404,0.0,0.007,0.018,1.0,0.002,0.001,-0.006,0.0019,0.0018,0.0051,0.0103
7,1761194717.636492,-0.14916671556577643,0.18743116892535616,0.3425848423783382,-0.03706830830779334,-0.001,0.007,0.018,1.0,0.004,0.001,0.003,0.002,0.002,0.0053,0.0098
8,1761194717.6700025,-0.045440265674674796,0.08402522895363816,0.34768331523003954,0.01631918656045256,-0.001,0.008,0.019,1.0,0.001,-0.003,0.007,0.0019,0.002,0.0055,0.0098
9,1761194717.702807,0.05549379260289734,-0.0180660587838489,0.35473663603705685,0.08088342513613063,-0.001,0.008,0.017,1.0,0.001,0.007,0.01,0.002,0.0017,0.0056,0.0093
10,1761194717.7357628,0.1502582200859967,-0.11757526957559564,0.35287465589678296,0.10374392943086311,-0.0,0.009,0.016,1.0,-0.005,0.02,0.012,0.002,0.0017,0.0052,0.0095
11,1761194717.7697947,0.1804559258440156,-0.21457963034609973,0.35215842709702927,0.09465379437237055,0.001,0.01,0.015,0.999,-0.007,0.03,0.012,0.0021,0.0019,0.0064,0.0086
12,1761194717.7994418,0.07594524573554286,-0.285222174965149,0.3577916270000615,0.18657527604166385,0.002,0.01,0.015,0.999,-0.003,0.029,0.012,0.0013,0.0013,0.0048,0.0079
13,1761194717.8315268,0.027808321539097063,-0.17809162459503325,0.39884654722162555,0.28191055126982145,0.002,0.009,0.017,1.0,0.001,0.015,0.009,0.0028,0.0026,0.0048,0.0037
14,1761194717.8643527,0.03636490146609523,-0.07363941186314629,0.3894095451596118,0.3596959227609059,0.001,0.009,0.018,1.0,0.003,-0.003,0.0,0.0014,0.0014,0.0063,0.0045
15,1761194717.9033966,-0.06454241665732041,0.028201510680893924,0.36097266005270906,0.2736798118903694,-0.0,0.008,0.021,1.0,0.008,-0.016,-0.012,0.0022,0.0023,0.0059,0.0087
16,1761194717.936338,-0.1440779869666825,0.12733290447837453,0.34713557681275575,0.16719515516625008,-0.001,0.007,0.025,0.999,0.008,-0.021,-0.034,0.0022,0.0023,0.0054,0.0088
17,1761194717.9713206,-0.24041756644923906,0.22411490341376944,0.3401134051060162,0.06307841380174285,-0.003,0.006,0.031,0.998,0.015,-0.026,-0.048,0.002,0.0023,0.0065,0.0096
18,1761194718.0036533,-0.13440725323851066,0.1348156268887378,0.3455771629183647,-0.008450378893273588,-0.005,0.005,0.038,0.998,0.007,-0.017,-0.056,0.0018,0.0018,0.0067,0.009
19,1761194718.0355747,-0.031048329389323004,0.10471590982001254,0.3495094014908492,-0.08213358091551229,-0.006,0.004,0.043,0.998,-0.003,-0.011,-0.062,0.0022,0.0019,0.0058,0.008
20,1761194718.0671878,0.06957210370501792,0.02776798710397345,0.35633096315487023,-0.11137412281764808,-0.008,0.004,0.045,0.998,-0.013,-0.004,-0.064,0.0014,0.0014,0.0065,0.007
21,1761194718.1027558,0.13750268386334585,-0.07226831644735764,0.3666307902575387,-0.11876707599248006,-0.01,0.003,0.046,0.998,-0.013,0.003,-0.062,0.0021,0.0018,0.0057,0.0089
22,1761194718.132787,0.03411317764060259,0.029464975982402247,0.37918658322316356,-0.1202950043475732,-0.012,0.004,0.044,0.998,-0.004,-0.001,-0.058,0.0014,0.0013,0.005,0.0072
23,1761194718.1633606,0.052861173606682896,0.05601504662069992,0.38644671399527925,-0.12418598524097772,-0.014,0.004,0.041,0.998,-0.006,0.002,-0.057,0.0013,0.0012,0.0045,0.0055
24,1761194718.1968658,0.009451388650112615,0.07331225774944514,0.39412985836898645,-0.11321178391209813,-0.015,0.004,0.037,0.999,-0.002,0.002,-0.051,0.0014,0.0013,0.0052,0.0047
25,1761194718.2340288,0.0978011667737132,0.008524235770810282,0.39959834621161405,-0.11093444699192999,-0.016,0.005,0.033,0.999,-0.004,0.005,-0.049,0.0015,0.0014,0.0058,0.0078
26,1761194718.2695982,0.07875006314285585,-0.04791205545203489,0.40027478831726715,-0.09960013603048999,-0.017,0.006,0.03,0.999,-0.003,0.009,-0.045,0.0018,0.0017,0.006,0.0091
27,1761194718.3022702,0.012962131176411582,0.0018214762919680424,0.39828761828539083,-0.0936273534771454,-0.017,0.007,0.03,0.999,-0.0,0.007,-0.042,0.002,0.0017,0.0058,0.0085
28,1761194718.3360503,0.02263226845415764,-0.008244716649814517,0.39486730858498087,-0.08681118376738883,-0.017,0.009,0.031,0.999,0.005,0.005,-0.038,0.002,0.0017,0.0058,0.009
29,1761194718.3699753,0.022178568656017313,-0.07875146233174096,0.39081806959756565,-0.07563664365552124,-0.017,0.01,0.034,0.999,0.004,0.007,-0.034,0.0021,0.0017,0.0061,0.0092
30,1761194718.4026382,0.09454063275588587,0.004037564316457812,0.38555552448605385,-0.07916346182019918,-0.017,0.012,0.04,0.999,0.002,0.003,-0.033,0.002,0.0017,0.0057,0.0092
31,1761194718.4366364,0.05186023174707232,-0.0009716917651754337,0.3810514949513399,-0.07550997134000406,-0.016,0.014,0.046,1.0,0.005,0.002,-0.031,0.0022,0.0018,0.0061,0.0091
32,1761194718.4689407,-0.002452786393176254,-0.012550980378415792,0.37885552703198017,-0.07184352503298214,-0.016,0.015,0.054,1.0,0.006,0.002,-0.03,0.0015,0.0013,0.006,0.0094
33,1761194718.5038302,-0.017690522061833122,0.007148011859218158,0.377805788667655,-0.06237206560817729,-0.015,0.017,0.062,1.0,0.009,0.0,-0.026,0.0019,0.0017,0.0069,0.0092
34,1761194718.536234,0.0187103875892094,-0.028315835615361683,0.3784348443306535,-0.05936775414165153,-0.013,0.019,0.07,1.0,0.008,0.001,-0.025,0.002,0.0017,0.0059,0.0092
35,1761194718.5673351,0.07802934093856737,-0.08669685209906017,0.3805541831844959,-0.05655661172708,-0.012,0.021,0.077,1.0,0.006,0.004,-0.024,0.0014,0.0013,0.0065,0.0074
36,1761194718.602238,0.04253639227935106,-0.0507111245121411,0.38180381930028146,-0.052727007825657625,-0.01,0.022,0.085,1.0,0.007,0.001,-0.022,0.0017,0.0016,0.0058,0.0089
37,1761194718.632098,0.010627378226737462,0.03846957753692199,0.38505800807755586,-0.053172896684364604,-0.009,0.024,0.091,1.0,0.01,-0.003,-0.021,0.0014,0.0014,0.006,0.0058
38,1761194718.6661277,-0.047622901882284525,-0.023381446294917625,0.38744168772957055,-0.04373091601369947,-0.007,0.025,0.098,1.0,0.011,-0.002,-0.018,0.0013,0.0013,0.0065,0.0063
39,1761194718.6953628,0.04751306017490598,-0.06376439144182078,0.3910416256586261,-0.04659906713209964,-0.005,0.026,0.103,1.0,0.007,-0.002,-0.019,0.0014,0.0014,0.0048,0.0037
40,1761194718.738063,-0.02666055829411184,-0.051093578979568836,0.3950807785236099,-0.04069643800980384,-0.003,0.028,0.109,1.0,0.011,-0.004,-0.016,0.0022,0.002,0.0065,0.0098
41,1761194718.7701633,-0.039047165989921445,-0.03962571300146442,0.3985270968619285,-0.04189332050900257,-0.001,0.028,0.113,1.0,0.012,-0.004,-0.017,0.002,0.0018,0.0064,0.0091
42,1761194718.803547,-0.014347668945144748,-0.012690023196572107,0.4012234007670937,-0.038246504241294506,0.001,0.029,0.117,1.0,0.011,-0.005,-0.016,0.002,0.0019,0.006,0.009
43,1761194718.8364165,0.00546453009358128,-0.020471798064269547,0.4034241780195939,-0.03979432754115364,0.004,0.029,0.121,1.0,0.008,-0.007,-0.016,0.002,0.0016,0.0061,0.0091
44,1761194718.8668482,-0.030279646408917175,-0.026610596511502466,0.40572932806041995,-0.03837592927080107,0.006,0.029,0.125,1.0,0.009,-0.009,-0.014,0.002,0.0016,0.0058,0.0066
45,1761194718.9045086,-0.01539473595499348,-0.060509564177878755,0.4070131549428534,-0.03662333761448281,0.008,0.029,0.129,1.0,0.009,-0.007,-0.013,0.002,0.002,0.0064,0.0099
46,1761194718.9380891,-0.061089459761152494,0.0335675086874595,0.40710734133185933,-0.03181921459972324,0.01,0.029,0.133,1.0,0.01,-0.01,-0.013,0.0017,0.0016,0.0074,0.0097
47,1761194718.9704573,-0.04935920886313367,0.030366179098796117,0.408377795976044,-0.03181119610846595,0.012,0.029,0.138,1.0,0.01,-0.011,-0.012,0.002,0.0017,0.0066,0.0093
48,1761194719.0042448,0.01600086486531268,0.022366626465406728,0.40870407746718096,-0.02815909776862397,0.014,0.029,0.143,1.0,0.006,-0.01,-0.012,0.002,0.0019,0.0066,0.0096
49,1761194719.0373864,-0.02419957693785542,-0.032475374702926926,0.4088301659006749,-0.023941179226877947,0.016,0.029,0.148,1.0,0.007,-0.009,-0.01,0.002,0.0017,0.0067,0.0095
50,1761194719.0706842,-0.044083700387832436,0.0053107558549927575,0.4087975728803752,-0.021124373680022825,0.018,0.029,0.154,1.0,0.007,-0.009,-0.01,0.0021,0.002,0.0067,0.0091
51,1761194719.1044097,0.05406300143620427,-0.09467808325370165,0.4095737975817982,-0.028986006823959534,0.019,0.028,0.16,1.0,0.003,-0.004,-0.011,0.0021,0.002,0.0069,0.0092
52,1761194719.1365862,-0.016325796518799132,-0.018324941563275923,0.40852593126821285,-0.023335582834997388,0.021,0.029,0.166,1.0,0.006,-0.01,-0.009,0.002,0.002,0.0063,0.0088
53,1761194719.17048,0.030563762710495518,0.044908490041419113,0.40736904947094393,-0.023137401612375444,0.023,0.028,0.173,1.0,0.003,-0.012,-0.009,0.002,0.0018,0.007,0.0088
