step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197784.6146507,0.00033629061456595444,0.0003222293948352945,0.04999999987959464,-0.03509996750019817,-0.027,-0.026,-0.003,0.999,-0.005,0.001,-0.036,0.0027,0.0025,0.0032,0.0
0,1761197784.6454456,-0.004773876052906057,0.027400588643501197,0.09874999953942562,-0.047512309289094556,-0.027,-0.026,-0.003,0.999,-0.005,0.001,-0.036,0.0015,0.0018,0.0028,0.0
0,1761197784.6792066,-0.005783215402641711,0.01962421882671414,0.1462812407605979,-0.051603948095977084,-0.027,-0.026,-0.003,0.999,-0.005,0.001,-0.036,0.0016,0.0019,0.0031,0.0
0,1761197784.7119262,-0.0056515079942584135,0.020002555368238892,0.19262420973923333,-0.053032985681519165,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.036,0.0017,0.0018,0.0027,0.0
0,1761197784.7459526,-0.008550973734049677,0.023663697453031318,0.2378067822396133,-0.054495451587944346,-0.027,-0.026,-0.003,0.999,-0.005,0.001,-0.037,0.0019,0.0018,0.0028,0.0
0,1761197784.7794235,-0.006135182430519826,0.019899372427301644,0.27654361669267774,-0.05498434291224489,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.037,0.0019,0.002,0.003,0.0
0,1761197784.8128238,-0.0061616844899730645,0.02549111765275141,0.28429751665604064,-0.055168777667196384,-0.027,-0.026,-0.003,0.999,-0.005,0.001,-0.037,0.002,0.002,0.0027,0.0
0,1761197784.8482137,-0.00600692447840925,0.019707883676465265,0.2859328150674754,-0.0552152658165099,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.037,0.0021,0.0023,0.004,0.0
0,1761197784.8816159,-0.0042463083447947855,0.02110149417306659,0.28633894915203084,-0.05429757065110129,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.036,0.0021,0.0023,0.004,0.0
0,1761197784.912851,-0.006983253949419075,0.020039156737566427,0.2860553735699505,-0.0539768877299886,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.036,0.0018,0.0019,0.0033,0.0
0,1761197784.94569,-0.006758982238460021,0.02006547449361415,0.28618258828138027,-0.05479240032058466,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.037,0.0017,0.0019,0.0027,0.0
0,1761197784.9789264,-0.00415411893482703,0.020227537827138032,0.28620313253759655,-0.05413811602577718,-0.027,-0.026,-0.003,0.999,-0.005,0.002,-0.036,0.0017,0.0017,0.003,0.0
