step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time,mot_cap_x,mot_cap_y,mot_cap_z,mot_cap_qw,mot_cap_qx,mot_cap_qy,mot_cap_qz,mot_cap_vx,mot_cap_vy,mot_cap_vz,mot_cap_avx,mot_cap_avy,mot_cap_avz
0,1762149263.4419131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,0.007,-0.006,-0.002,0.001,-0.002,0.005,0.024566666666666688,-0.004199999999999995,-0.6491834516163858,0.9990096705477984,5.322868278133095e-05,-0.00011617688873433353,-0.03371441587292051,0.007,-0.006,-3.5337816548383616,4.7105555836745165e-05,-9.421111167349033e-05,0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0048,0.0012,0.0019,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.01,-0.024,-0.001,-0.001,0.002,-0.0,0.1,0.0
0,1762149263.472238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,-0.001,0.003,0.002,-0.001,-0.001,-0.002,0.021633333333333296,-0.0009000000000000018,-0.6477433481872278,0.9989961023956059,-5.906039745625759e-05,-5.517258813677503e-05,-0.0341142326522271,-0.001,0.003,-3.529925665181278,-4.7105555836745165e-05,-4.7105555836745165e-05,-9.421111167349033e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0021,0.0012,0.0018,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.001,0.002,0.001,-0.0,0.1,0.0
0,1762149263.508601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.034,0.001,0.01,-0.006,0.008,-0.003,0.003,0.0223666666666667,0.002666666666666668,-0.6506235550455435,0.999005697847719,0.0004511002097225163,-0.00018690070793192723,-0.03382864597270173,0.001,0.01,-3.5376376444954447,0.0003768444466939613,-0.00014131666751023545,0.00014131666751023545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0042,0.0019,0.002,0.0,0.044,-0.007,-0.004,1.0,0.0,0.008,-0.024,-0.003,-0.002,0.003,-0.1,0.0,-0.0
0,1762149263.538342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.035,-0.008,-0.006,-0.004,-0.007,-0.003,-0.007,0.019066666666666683,-0.004199999999999995,-0.6499035033309647,0.9989858177736588,-0.000405818662232892,-0.00015734192145180589,-0.035399809307705636,-0.008,-0.006,-3.535709649666903,-0.00032973889085721617,-0.00014131666751023545,-0.00032973889085721617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0015,0.001,0.0019,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.001,0.001,0.006,-0.1,0.2,0.0
0,1762149263.5739498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.035,0.015,-0.004,0.007,-0.005,-0.006,0.002,0.027500000000000004,-0.0034666666666666674,-0.6459432189007805,0.9990038960432157,-0.00029758892437809777,-0.0003326935544584343,-0.03488576330039391,0.015,-0.004,-3.525105678109921,-0.0002355277791837258,-0.0002826333350204709,9.421111167349033e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.003,0.0011,0.0025,0.0,0.044,-0.007,-0.004,1.0,0.004,0.001,-0.024,0.003,0.001,-0.011,0.1,-0.2,-0.0
0,1762149263.6080527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,-0.003,0.003,0.004,0.008,0.002,0.006,0.020899999999999967,-0.0009000000000000018,-0.6470232964726488,0.9990114936460448,0.00046081972709791053,9.868174304851037e-05,-0.03365729528316832,-0.003,0.003,-3.5279976703527347,0.0003768444466939613,9.421111167349033e-05,0.0002826333350204709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0042,0.0013,0.0021,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.002,-0.001,0.005,-0.1,0.2,0.0
0,1762149263.640093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.034,0.006,0.004,-0.001,0.005,-0.001,-0.0,0.024199999999999985,0.00046666666666666596,-0.6488234257590962,0.9989999575546764,0.0002836385562335264,-6.683601536726315e-05,-0.03399999855541441,0.006,0.004,-3.5328176574240904,0.0002355277791837258,-4.7105555836745165e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0024,0.0017,0.0021,0.0,0.044,-0.007,-0.004,1.0,0.004,0.001,-0.024,0.004,0.001,-0.014,0.2,-0.3,-0.0
0,1762149263.6720195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.035,-0.003,-0.003,0.005,0.006,-0.001,-0.005,0.020899999999999967,-0.0030999999999999934,-0.6466632706153592,0.9989898933929028,0.000340697868062686,-6.912296064571028e-05,-0.03528557890917513,-0.003,-0.003,-3.527033672938463,0.0002826333350204709,-4.7105555836745165e-05,-0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0016,0.0011,0.0021,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.004,-0.002,0.016,-0.2,0.3,0.0
0,1762149263.7070072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.035,0.012,-0.007,-0.003,0.0,-0.007,0.0,0.026399999999999972,-0.00456666666666667,-0.6495434774736751,0.99899992000689,-1.400754795541218e-05,-0.00039981544021305045,-0.03499999719743861,0.012,-0.007,-3.5347456522526324,0.0,-0.00032973889085721617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0029,0.0011,0.0025,0.0,0.044,-0.007,-0.004,1.0,0.003,0.005,-0.025,0.008,0.001,-0.022,0.3,-0.3,-0.0
0,1762149263.7390192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.035,0.008,0.005,-0.006,-0.002,-0.009,-0.008,0.024933333333333314,0.0008333333333333336,-0.6506235550455435,0.9989837481302901,-0.00013224268023035937,-0.0005100462387959518,-0.03545692338471397,0.008,0.005,-3.5376376444954447,-9.421111167349033e-05,-0.0004239500025307067,-0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0019,0.0011,0.0022,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,0.0,0.001,0.016,-0.2,0.3,0.0
0,1762149263.7733233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,-0.009,-0.009,0.009,-0.001,0.008,0.011,0.01869999999999998,-0.005299999999999999,-0.6452231671862013,0.9990210793018591,-4.1565251444129216e-05,0.0004588758020503179,-0.03337170830648332,-0.009,-0.009,-3.523177683281378,-4.7105555836745165e-05,0.0003768444466939613,0.0005181611142041967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.002,0.0014,0.0027,0.0,0.044,-0.007,-0.004,1.0,0.004,0.001,-0.024,0.006,0.002,-0.023,0.3,-0.5,-0.0
0,1762149263.8065612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,0.006,-0.004,0.009,0.0,-0.006,0.008,0.024199999999999985,-0.0034666666666666674,-0.6452231671862013,0.99901538798524,-1.1663427361383862e-05,-0.0003426989392359554,-0.03354306252492041,0.006,-0.004,-3.523177683281378,0.0,-0.0002826333350204709,0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0024,0.0014,0.0022,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.004,-0.002,0.013,-0.2,0.3,0.0
0,1762149263.8398287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.002,0.003,0.999,0.0,0.0,-0.034,0.003,-0.009,0.003,0.008,0.006,0.008,0.02310000000000003,-0.005299999999999999,-0.6473833223299382,0.999015283503909,0.00046859533001045693,0.00032714769135185854,-0.033543058984943336,0.003,-0.009,-3.5289616677670064,0.0003768444466939613,0.0002826333350204709,0.0003768444466939613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0028,0.0011,0.002,0.0,0.045,-0.007,-0.004,1.0,0.004,0.001,-0.025,0.01,0.003,-0.034,0.4,-0.7,-0.0
0,1762149263.8729675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.034,0.003,0.01,-0.011,-0.005,-0.01,-0.001,0.02310000000000003,0.002666666666666668,-0.6524236843319912,0.9989978503989038,-0.0003050214906467282,-0.0005614453679757957,-0.034057109488380116,0.003,0.01,-3.5424576315668017,-0.0002355277791837258,-0.0004710555583674516,-4.7105555836745165e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0016,0.0011,0.003,0.0,0.044,-0.007,-0.004,1.0,-0.001,0.008,-0.024,-0.003,-0.002,0.009,-0.1,0.1,0.0
0,1762149263.909775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.034,0.001,0.001,0.003,-0.006,0.005,-0.004,0.0223666666666667,-0.0006333333333333333,-0.6473833223299382,0.9989920986782054,-0.00033297942060553137,0.00029724588044782924,-0.03422846168415658,0.001,0.001,-3.5289616677670064,-0.0002826333350204709,0.0002355277791837258,-0.00018842222334698066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0027,0.0017,0.0048,0.0,0.045,-0.007,-0.004,1.0,0.004,0.001,-0.025,0.008,0.003,-0.025,0.3,-0.5,-0.0
0,1762149263.9406703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.001,0.003,0.999,0.0,0.0,-0.034,-0.005,0.006,-0.011,0.005,-0.009,0.005,0.02016666666666664,0.0012000000000000003,-0.6524236843319912,0.9990095056635123,0.00026808730379532274,-0.0005237679228127431,-0.03371441027696924,-0.005,0.006,-3.5424576315668017,0.0002355277791837258,-0.0004239500025307067,0.0002355277791837258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.003,0.001,0.0025,0.0,0.044,-0.007,-0.003,1.0,-0.002,0.011,-0.024,-0.006,-0.0,0.019,-0.2,0.4,0.0
