Planned_Position_X,Planned_Position_Y,Planned_Position_Z,Control_Action_0,Control_Action_1,Control_Action_2,Control_Action_3
0.0,0.0,0.933,0.33526734643269845,0.3371867217921406,0.33479018407098404,0.3366788593289203
6.569936952900159e-05,-9.638167977600042e-08,0.9341540852376757,0.2879433144834405,0.2890514104871761,0.28882633957444487,0.28911544604883077
0.00012726161157005394,-4.929845010066162e-07,0.93751643447498,0.27788065756946456,0.2771523095752033,0.27733037356180446,0.27726434658779064
0.00018403612472373394,-1.1447111006568142e-06,0.9423075129818606,0.27875463566071323,0.2792179052893019,0.27911553713904325,0.27902632797505544
0.00023576907043086078,-1.9439268432341023e-06,0.9476864618984165,0.28493535300533274,0.284607936463677,0.2846936156949899,0.2848116031403195
0.0002822702214821434,-2.845476062735134e-06,0.953051017695924,0.2908036160840769,0.2910304027056865,0.29099103222048517,0.2908463711991877
0.00032345985375735405,-3.7947930937490964e-06,0.9580545770648148,0.2960694531145899,0.29590184138177383,0.2959232611454052,0.2960491792799375
0.0003592838776332486,-4.758828423825464e-06,0.9625465588168478,0.29945923246195844,0.29958520980885484,0.2995807044447323,0.2994638318071564
0.0003897451752654584,-5.70985117329605e-06,0.9665030458064273,0.3016753105429502,0.30157603185502946,0.3015813755548363,0.30167071211125007
0.00041489549141050157,-6.6251277647234346e-06,0.9699685225755578,0.3026017546711591,0.3026800101005852,0.3026805740690649,0.30260184499317716
0.0004348502579364173,-7.485968626381784e-06,0.9730141318632003,0.3029981066805006,0.30293698356022036,0.30293834093122934,0.3029972802453605
0.0004497877220834881,-8.277329781213536e-06,0.9757120503220562,0.30292467147494634,0.30297554782242647,0.3029755290653662,0.30292512645299796
0.00045994537831541796,-8.987690582037908e-06,0.978122961050672,0.30284765502153266,0.3028102359646663,0.30280985317091275,0.30284835601367566
0.0004656100698607518,-9.608854516719337e-06,0.9802925800802497,0.3027211532510822,0.3027549145558625,0.3027539467754269,0.3027223310003898
0.00046710654089769123,-1.0135649031248396e-05,0.9822533032488603,0.30273954893785676,0.30271708573917144,0.3027157982592985,0.30274099572659097
0.0004647857128281649,-1.0565553171697235e-05,0.9840278865560366,0.3027879825292039,0.30281077411074975,0.3028091715205855,0.3027896877247743
0.00045901433855892763,-1.0898293131377237e-05,0.9856331926823305,0.302933546070285,0.30292059048423203,0.3029187629100607,0.3029354411274143
0.0004501663387653908,-1.1135462237032566e-05,0.9870830571291239,0.30307471099231165,0.3030904541327499,0.30308844039102817,0.30307675041944465
0.00043861579492940426,-1.1280182349051193e-05,0.9883900490208616,0.30324583863532173,0.30323888046661374,0.3032367397857236,0.30324797486758515
0.0004247312898938074,-1.1336809234956366e-05,0.9895662984402225,0.3033858242041675,0.3033969891194041,0.3033947635724267,0.3033880122117501
0.00040887131618697303,-1.1310673743717753e-05,0.99062370295893,0.30352423081354174,0.30352097612416107,0.30351871088508714,0.30352643571588783
0.000391380532725182,-1.1207852943234579e-05,0.9915738127816877,0.3036304065223661,0.3036385475168088,0.30363627717568853,0.3036325944524869
0.00037258673377875624,-1.1034965143810683e-05,0.9924276123649467,0.3037292541075496,0.30372821443858583,0.30372597181283384,0.3037313993371986
