Planned_Position_X,Planned_Position_Y,Planned_Position_Z,Control_Action_0,Control_Action_1,Control_Action_2,Control_Action_3
-0.16657736897468567,0.026662807911634445,1.029765248298645,0.17137234640389898,0.10085620805220374,0.39708557773399766,0.22701536845406034
-0.16145256699129756,0.042826475309474366,1.020287784953978,0.10217026441282831,0.10963880385164343,0.10320551133786673,0.5963284613696425
-0.15982780689275536,0.05954080425580923,1.0096907943205318,0.11479179459173602,0.38107995074007023,0.27008192730451863,0.340357800390755
-0.16045068223938258,0.0761769186991428,0.9963348992695696,0.5485125750188692,0.38907665329621777,0.4601573551293605,0.38549941034647023
-0.16246631090115718,0.0919379603592744,0.9804473909683975,0.4695018260522018,0.5344162465873581,0.4916396088126692,0.5251451973171671
-0.16536615881425112,0.1060470588717679,0.9646698111077706,0.49248254966708704,0.47888672165815394,0.4877847848460314,0.49381305128736075
-0.1684744521247973,0.1177632697869089,0.9523520712789286,0.4256861515044903,0.43940065929671085,0.4307759867993772,0.4384952700256082
-0.1710278868984157,0.12653572429655052,0.945769528179778,0.35484936529665634,0.35244809308903574,0.3505429245328895,0.357234132103981
-0.17243894295359846,0.13220759802842214,0.9452982926273817,0.2946134732175207,0.2969996099321519,0.29416805674409696,0.2964970101094841
-0.17243103641838653,0.13501157203614364,0.9495107054704894,0.2755347560259241,0.27290018270086513,0.27205823289343267,0.27487897425566205
-0.17098086148091293,0.13538704117639527,0.9562218645801943,0.2727140094879787,0.2715633848801965,0.2710404404663669,0.27188369236580356
-0.16817960695277434,0.13378442379740532,0.9634877925632754,0.27925110461801406,0.2770497321240479,0.2771641463966618,0.2781120245062174
-0.16415048688568637,0.13058520509159904,0.9699439815558676,0.28892345602934855,0.2866066801879262,0.2870882365676274,0.2877845423058782
-0.15901904337900075,0.1260971118169601,0.9747773160184959,0.29920989108366924,0.29769569597587586,0.2986337356434557,0.2979657334153007
-0.1529083498923742,0.12057217884461222,0.9776117184630331,0.31078179308780085,0.3069871619592864,0.30831171432187415,0.30955184601388663
-0.14594274724296666,0.11422597086676066,0.9783907756323248,0.31779432023512544,0.31792405577078336,0.31975724838196024,0.31639048494436767
-0.13825309839325872,0.10725182693846012,0.977275518698884,0.3288598927617931,0.3215730305164425,0.3237902975197383,0.3275815993094723
-0.12997996682240948,0.09982954643236619,0.9745561051686513,0.327960861219547,0.3328182152598659,0.3356770096284055,0.32639022080538815
-0.12127352695315963,0.0921286617615395,0.9705827946904151,0.3422487886661102,0.3264396175836115,0.32954230538161583,0.34106216795243477
-0.11228986357739723,0.0843080444945265,0.9657109364699573,0.32768677741318925,0.3448679067888098,0.3488860046148137,0.32584327628701026
-0.10318490182435407,0.0765126260085093,0.9602700995977833,0.3556666328876948,0.3201496923963791,0.3239327264912626,0.3552165411551116
-0.09410630255254737,0.06886928193033358,0.9545389842278257,0.3153028812819022,0.36093339971725275,0.36671296729160036,0.31211806853997454
-0.08518585791812361,0.061482140117023604,0.9487461312672515,0.37892442013629213,0.3011833605915332,0.30407728552678354,0.3813923120102577
-0.07653044085803368,0.05442867400266391,0.9430682067654993,0.2896277211742193,0.3944707613178911,0.407592314992588,0.28229371612728094
-0.06821735702387609,0.04775722174618685,0.9376747688353797,0.46653845204633054,0.2596207660710754,0.22185756914631188,0.4721575411898966
-0.060284787726559985,0.04148285163257685,0.9327693465893775,,,,
