Planned_Position_X,Planned_Position_Y,Planned_Position_Z,Control_Action_0,Control_Action_1,Control_Action_2,Control_Action_3
0.001,0.0,0.933,0.3357035370846882,0.3359551869712633,0.33595840697478957,0.33615153603984205
0.0010995778116774798,-6.619665873550896e-05,0.9341543832479392,0.2892754774453916,0.28861006872875344,0.28914546791911516,0.2878836589426123
0.0011961071724027525,-0.0001300822200171069,0.9375171146436935,0.2771614128330525,0.2774335644398892,0.27713705730584715,0.2778934193025975
0.0012864960221773657,-0.00019040714216527542,0.9423084474672552,0.2791155727530356,0.2790096641598695,0.27925135765384773,0.27874360001638315
0.0013687149914521418,-0.0002464738982375746,0.9476875375790192,0.2847704537072013,0.28472735175386477,0.2846375230098443,0.28492010954013985
0.001441551169140717,-0.0002978086551737177,0.9530521717177748,0.29088403029289017,0.29094646681616254,0.2910259995555101,0.2908185994401282
0.0015041383401607135,-0.0003440991125149348,0.9580557885533292,0.296030938957662,0.29593451996795006,0.29593094964161015,0.2960493050280824
0.0015559026160334995,-0.00038511145985536564,0.9625478273690895,0.2994846541103207,0.29955372831742794,0.2995789729448913,0.2994718586027644
0.0015964675433674104,-0.00042069098653860025,0.9665043776031196,0.3016597580007192,0.3015869716311724,0.3015951608126136,0.30166055603597103
0.001625672150927295,-0.00045076418663091513,0.9699699216300699,0.3026136670206932,0.3026642597380664,0.3026737231504251,0.30261063471351807
0.0016435639472699723,-0.0004753436672609934,0.9730155952452915,0.3029892576190162,0.3029429738815111,0.3029471823474278,0.3029890379872553
0.0016503951887345534,-0.0004945276629987726,0.9757135662868746,0.30293146958296346,0.30296690345559524,0.3029689830966313,0.3029312625181467
0.0016466012919547472,-0.0005084931395343414,0.9781245097923333,0.30284216977067474,0.30281491328183896,0.3028142429221503,0.30284289414530513
0.0016327719371462364,-0.0005174842987657644,0.9802941360669571,0.30272542219755394,0.30275082033376416,0.3027481893114391,0.30272653133245014
0.0016096174850364232,-0.0005217989513723115,0.9822548384281219,0.302736179572092,0.3027215427314182,0.30271713651508836,0.3027377557310411
0.00157793639543438,-0.000521774904109185,0.984029373407355,0.3027908097078929,0.3028097878819381,0.30280398974079753,0.30279268668397663
0.0015385859455596402,-0.0005177776372969146,0.9856346066870104,0.3029315415155613,0.3029250380092223,0.3029181153016687,0.3029336794998971
0.001492457386161701,-0.0005101897742810257,0.9870843782626603,0.3030766226774132,0.30309142612452844,0.30308364953915884,0.30307893327441865
0.00144045533529657,-0.0004994023207253039,0.9883912623699332,0.30324466709452397,0.30324324061782904,0.30323484218131924,0.3032470992085424
0.001383480827474386,-0.00048580742993761426,0.989567394081406,0.3033871077453428,0.3033990778195938,0.3033902630763168,0.30338960018385147
0.001322417346428747,-0.0004697924058149976,0.9906246753645738,0.30352354165395706,0.3035251281095863,0.30351608311070105,0.303526052956472
0.0012581193178573336,-0.0004517347140429349,0.9915746599538117,0.3036312535611943,0.30364117350595277,0.3036320543973445,0.30363373871975236
0.0011914027006737105,-0.00043199784315673984,0.9924283349074313,0.30372883968279135,0.30373205296483097,0.30372299999121677,0.3037312682928905
0.001123037442971387,-0.00041092791920955315,0.9931959250040392,0.3038058834405878,0.3038142052026029,0.30380533457877396,0.3038082244371194
0.0010537416370735855,-0.00038885100838448663,0.9938867725818996,0.3038761436871743,0.3038800638308701,0.3038714743033929,0.3038783761974149
0.0009841772326957673,-0.000366071056929982,0.9945092985646626,0.3039337254364145,0.3039407143416607,0.3039324864175591,0.30393582966168425
0.0009149471685609734,-0.0003428684176484193,0.9950710272854494,0.30398730067242374,0.30399133100820086,0.3039835293886474,0.3039892645545772
