Planned_Position_X,Planned_Position_Y,Planned_Position_Z,Control_Action_0,Control_Action_1,Control_Action_2,Control_Action_3
0.001,0.0,0.933,0.338800206452944,0.3393415195954712,0.3341551025800392,0.33441617114768374
0.0010334932146512897,3.228412402351801e-05,0.9341234053619916,0.2873923759652291,0.2858163077848569,0.2919196661733946,0.29034194316802825
0.00106660397230498,6.088363990957923e-05,0.9374669284052536,0.27790078445674915,0.2787884593899753,0.2757934795382718,0.2766702783355595
0.001097395463043367,8.551050665764695e-05,0.942251173204547,0.2787707909326808,0.27828235297487514,0.27958494357675606,0.27909202233191155
0.0011244374581054748,0.0001067397418039598,0.9476305213900388,0.28467587498074953,0.2848987408122151,0.2844873584367795,0.2847016825562192
0.0011469389052176017,0.00012471396074522153,0.9529989973155144,0.2909120639255247,0.29080932900453527,0.2909286185823356,0.2908211859164318
0.001164291919893988,0.00013975089429633665,0.9580077849023013,0.29593758481979676,0.295972247195618,0.2959400229668383,0.2959684358360058
0.0011761248401523008,0.0001520164597526241,0.9625050761182292,0.29951511259706065,0.29949631603686205,0.2995152731057073,0.2994915475971368
0.0011821813570961803,0.00016167045796420577,0.9664663695324732,0.3016150774297467,0.3016191831684948,0.3016185998845523,0.30161774362230653
0.0011823485146499769,0.00016887061529693233,0.9699359555251363,0.3026396586452646,0.3026369390112011,0.3026431438744554,0.30263570108603494
0.001176638501441865,0.00017378355770766146,0.9729849994138625,0.302967184231149,0.3029687049305393,0.3029707943268372,0.30296807324572755
0.0011651877519386314,0.00017658777117078594,0.9756858024437332,0.30295075573015845,0.3029521951512001,0.3029544378390767,0.3029515105718791
0.00114824099556582,0.00017747115314663926,0.9780991992458639,0.30282862842842523,0.302831158328817,0.30283191513774405,0.3028306760397899
0.001126133886329725,0.00017662686204902693,0.9802710389337019,0.302736238802374,0.30273942501707357,0.3027395949628983,0.3027388272535338
0.0010992724952549695,0.0001742489387920595,0.9822338109501466,0.3027250491962641,0.30272865895030177,0.302728177698794,0.30272839088765724
0.0010681139940686981,0.00017052868685331368,0.9840103225537395,0.30279483788109973,0.3027989972489901,0.3027981056691384,0.30279872100995575
0.0010331492722020256,0.00016565195123181972,0.9856174537829662,0.3029218840078481,0.30292621367297945,0.3029249599695964,0.30292621788506896
0.0009948882483495805,0.00015979711356144653,0.9870690364910677,0.3030770838299127,0.3030817493692717,0.30308021262975043,0.30308171220517854
0.0009538476571204918,0.00015313360527472223,0.988377627544754,0.30323701571242234,0.3032416927844147,0.303239927105508,0.3032418277434404
0.0009105410013102878,0.0001458208076617728,0.9895553451841308,0.3033863154613256,0.3033911438057985,0.30338920816421944,0.3033912061144874
0.0008654702795198896,0.00013800725965064332,0.9906140805472295,0.30351795487230004,0.3035226776405496,0.3035206251586666,0.30352284485293607
0.0008191191981057707,0.0001298301221059016,0.9915653843227764,0.30363019536233476,0.3036349331535262,0.30363281442285434,0.3036350137166493
0.0007719476593423427,0.00012141486089947131,0.9924202476378967,0.30372487920980396,0.30372941903898837,0.30372727688507506,0.30372957013544505
0.0007243873869143053,0.00011287511972151484,0.9931889046169166,0.30380483259999147,0.30380929792563993,0.3038071701491282,0.3038093467091679
0.0006768385861005105,0.00010431275831865588,0.9938807101241867,0.3038733129196433,0.3038775048855736,0.3038754222514172,0.3038776124926851
0.0006296675479948934,9.581803512807158e-05,0.9945040989937801,0.3039327465328666,0.3039368192679392,0.30393480766314457,0.30393679967321763
0.0005832051078893701,8.74699144615814e-05,0.995066609553247,0.30398524931242116,0.3039889820991254,0.3039870622380568,0.3039890330814949
0.000537745863918078,7.933647907066872e-05,0.9955749473951213,0.30403191974197535,0.30403553309993087,0.3040337213081875,0.30403541801707773
0.0004935480608639444,7.147542946786014e-05,0.9960350677744504,0.30407386729288793,0.30407707263757283,0.30407538140908325,0.3040770687827963
0.00045083404459938424,6.393465202840086e-05,0.9964522611978487,0.30411132872356855,0.30411446143646625,0.3041128999632628,0.3041142295848938
0.0004097911970575062,5.6752839155180214e-05,0.9968312331069018,0.30414503070451315,0.30414767122872616,0.3041462451721383,0.3041476296851575
0.00037057326763393294,4.996014625488997e-05,0.997176173520423,0.30417469503546335,0.3041773657086742,0.30417607853676853,0.3041769964119241
0.0003333020238507628,4.3578871774498464e-05,0.9974908153985986,0.3042009178393509,0.3042029744829327,0.30420182694412085,0.30420292836405693
0.00029806915119261397,3.762414831332483e-05,0.997778481562428,0.3042227242082455,0.30422498743072185,0.3042239783041134,0.3042244538421802
0.0002649383392353501,3.2104634366813666e-05,0.9980421196217084,0.3042404402759686,0.304241899378408,0.3042410258351689,0.3042419009582423
0.00023394749758987293,2.7023197658688288e-05,0.9982843232338837,0.3042519409125034,0.30425388666283026,0.30425314434202605,0.304253146615074
0.00020511105184244276,2.237758257909566e-05,0.9985073369938963,0.30425741993171723,0.3042582580297612,0.30425764140170664,0.30425838569161695
0.00017842227609393812,1.816105547145137e-05,0.9987130425823766,0.30425392498955434,0.304255683425541,0.3042551860995145,0.3042546669361191
0.0001538556254397251,1.43630229248295e-05,0.9989029268696269,0.3042434315223635,0.30424359601721723,0.3042432108756497,0.3042439663874225
0.00013136903876261367,1.0969619641528622e-05,0.9990780398240567,0.3042246993157647,0.30422645339048876,0.30422617275646296,0.30422504401388634
0.00011090618932967031,7.964263710884246e-06,0.9992389615227546,0.3042059281060608,0.3042053100487695,0.3042051259493747,0.30420609970489776
9.239866691334447e-05,5.328178240532008e-06,0.9993858111704759,0.30419090559685275,0.3041929169404329,0.3041928212003772,0.3041909209050797
7.576807940469065e-05,3.0408789508391387e-06,0.9995183411619746,0.3041965565522318,0.3041949478195705,0.3041949321923409,0.3041964320083313
6.092806270957683e-05,1.080627367087896e-06,0.9996361569825374,0.304227656395673,0.30423031432545083,0.304230370657368,0.30422740769277556
4.778618476361474e-05,-5.751515060338475e-07,0.9997390796654465,0.30430101547247723,0.30429803641552877,0.30429815667697635,0.30430065761242214
3.624572400739136e-05,-1.9494889491273118e-06,0.9998276170134444,0.3044037414015411,0.3044076531755576,0.30440782959099894,0.30440328817660134
2.6207297881859497e-05,-3.0655324023154157e-06,0.9999034389904806,0.3045336207488499,0.3045285940724353,0.3045288190529463,0.3045330851389785
1.7570316950076217e-05,-3.946247384063341e-06,0.9999696816014502,0.30463925919404344,0.30464541463893985,0.3046456811606732,0.30463865302956833
1.0234248459359983e-05,-4.6141616025987685e-06,1.0000308626283574,0.3046955864817801,0.30468731532868665,0.3046876166991392,0.30469492121431113
4.099689566795951e-06,-5.0911478699563605e-06,1.000092212865473,0.30461932677168346,0.3046293911844615,0.3046297225168922,0.3046186122378477
-9.307284774976612e-07,-5.398239568776748e-06,1.0001583267695426,0.30440145190052637,0.3043878339013405,0.30438818856303534,0.30440069972586664
-4.951564142934756e-06,-5.55546983229313e-06,1.000231214031875,0.30397297534127027,0.30398978284531447,0.3039901654749752,0.3039721855000989
-8.053866160395626e-06,-5.581726351399339e-06,1.0003080631975048,0.30342051045907836,0.3033979217279366,0.30339829698096815,0.3034197199721148
-1.0324494928590798e-05,-5.4946151108772575e-06,1.0003792719994178,0.30275600848453893,0.3027842807140207,0.30278475297007507,0.30275510979998377
-1.1845440865654402e-05,-5.3103303617379666e-06,1.000427523339525,0.3022682972890589,0.30223087712284774,0.30223102894606335,0.3022676955868663
-1.2693065614769777e-05,-5.043528507976301e-06,1.0004288880960832,0.302143474238129,0.3021903096980905,0.30219141195550026,0.30214187520133573
-1.2937462028632243e-05,-4.707203287950059e-06,1.000357181464102,0.30308887879840046,0.3030290945810055,0.30302724141553417,0.30309015630802066
-1.2641359816219376e-05,-4.312550543020401e-06,1.0001933048300224,0.3058532812431034,0.3059252218333325,0.3059312233590096,0.30584693075987535
-1.1860189523300587e-05,-3.86880101020033e-06,0.9999426762785162,0.31265522044031757,0.3125687522055365,0.31255781621883905,0.31266668792547797
-1.0638924902416627e-05,-3.3830744175708753e-06,0.9996678127146361,0.3273317345956312,0.3274388937631718,0.3274713221383851,0.3272918942265353
-9.013650631246899e-06,-2.860548329175415e-06,0.999553548132172,,,,
