Planned_Position_X,Planned_Position_Y,Planned_Position_Z,Control_Action_0,Control_Action_1,Control_Action_2,Control_Action_3
-0.09719611704349518,-0.007433617953211069,1.5722124576568604,0.5999872363663769,0.5853152587616027,0.1992906185828883,0.10000527835242355
-0.09844386045999425,-0.012901259111149976,1.573773598029683,0.2545106195453176,0.1002187740309263,0.5998150080074156,0.5895502956261932
-0.10238741620715286,-0.019807077715137567,1.5773276270738277,0.10035774214142415,0.10771317495802167,0.5999803962313346,0.5968605968204437
-0.10916874396460247,-0.027950433640975166,1.5826381820702098,0.3710136978023538,0.49710013153075305,0.21558161502587017,0.3216434351364124
-0.11752931135692946,-0.036474798799499226,1.5896273003941677,0.3961756632278023,0.2964434816570155,0.4501397954348619,0.3783540421638569
-0.12627277778333967,-0.044788983889594014,1.5982752206638087,0.33425096788193764,0.41278464165137324,0.31062783282845846,0.3689014519148224
-0.13455687404120142,-0.05248827485693377,1.608949433283207,0.3330010274730076,0.2769310296985422,0.34900990495128104,0.3157482995803518
-0.14188272288383724,-0.059303526122073014,1.6214070605631483,0.2853823857769829,0.32950548218646475,0.2825826400622568,0.31033173056475427
-0.14798209822842395,-0.06511678211437623,1.6348026848564863,0.30332541800806917,0.2724052090676014,0.3060525109504947,0.29576095325970614
-0.15269972656685682,-0.06987278745814068,1.6482316996417552,0.28371657265147243,0.3106207261113504,0.2890491364625498,0.2991036306030377
-0.15593350850366594,-0.0735566608487911,1.6609554113267075,0.3072310907509071,0.28649436554971347,0.30094426757290377,0.3030872314938595
-0.1576287630600194,-0.07617096672068652,1.6724670010917084,0.2944177092280056,0.31503162313762795,0.3041265484340057,0.3024306705856561
-0.15777858093590905,-0.07773953200604436,1.6824759121279982,0.31809726703578034,0.2983959078151542,0.30422135543432843,0.3147527317044902
-0.15642733091983418,-0.07830407184071225,1.6908656371165869,0.3024365724378351,0.32362784480060924,0.3173995771479934,0.30549919588598123
-0.15366260305852952,-0.07792574375979022,1.6976479814080379,0.3292557350242988,0.30471858352618775,0.306801681429284,0.3259892783442066
-0.14960874881633088,-0.07668179796781813,1.702911342079305,0.3064841090049813,0.3337378987167945,0.3298512909824612,0.30617629553350434
-0.14441566885234391,-0.07466301128704389,1.7068003952311512,0.3418227278849288,0.30705095723742637,0.3074233585134258,0.3384365897919436
-0.13825152658852224,-0.07196963806118398,1.709481834494648,0.3071895966302517,0.34638795039839904,0.3440761993750187,0.30420765186644777
-0.13129321981886496,-0.06870751568603761,1.7111508337943577,0.35711902041333843,0.3056128611855701,0.30491134185199636,0.3539104516882082
-0.12372003738242371,-0.06498412073586278,1.7120016060203893,0.30245038163184057,0.3612143569147762,0.3605647754280808,0.2966156340594199
-0.1157060041573882,-0.06090478945423217,1.7122428384896955,0.3718049156832623,0.2945435992893165,0.2925774658606713,0.3699061619607872
-0.10741390024254996,-0.056569048002872366,1.7120412129173326,0.2817382241930962,0.37131515151754807,0.37301899183963144,0.2717061508395225
-0.09898832388053577,-0.05206695159539197,1.7115121361593086,0.3786898085415213,0.2616002811268681,0.2576043512171954,0.38113123450032266
-0.09054723995945421,-0.04747436902908722,1.7106192805274587,0.24657796471448,0.3852089806593369,0.3903365239418924,0.22807075942346508
-0.08217611367213462,-0.04284901773179399,1.7092232320717187,0.44885724087192647,0.23404273826378866,0.2236926899832013,0.46459701169749246
-0.07392150231783678,-0.03822634721505378,1.7072256364516554,,,,
