px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.0,-0.001,0.001,0.009,-0.058,-0.004
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.002,0.001,0.025,-0.012,0.007
0.037,-0.002,0.169,1.0,-0.005,0.001,-0.023,0.002,0.002,0.003,-0.002,0.267,-0.004
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.001,-0.002,0.015,-0.033,0.002
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.002,-0.003,-0.008,-0.075,-0.018
0.037,-0.002,0.168,1.0,-0.007,-0.001,-0.022,-0.003,0.001,-0.011,-0.168,0.075,0.089
0.037,-0.002,0.168,1.0,-0.007,-0.001,-0.022,-0.003,0.002,-0.008,-0.151,0.045,0.069
0.037,-0.002,0.169,1.0,-0.006,0.0,-0.023,0.002,0.003,0.006,0.005,0.169,-0.028
0.037,-0.002,0.168,1.0,-0.007,-0.001,-0.022,-0.003,0.001,-0.003,-0.087,0.028,0.048
0.037,-0.002,0.169,1.0,-0.005,-0.001,-0.023,0.001,0.002,0.008,0.09,0.073,-0.06
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.001,0.007,0.098,-0.095,-0.042
0.037,-0.002,0.169,1.0,-0.005,0.0,-0.023,0.002,0.001,0.008,0.062,0.162,-0.037
0.037,-0.002,0.169,1.0,-0.005,0.001,-0.023,0.002,0.0,0.005,0.045,0.18,-0.017
0.037,-0.002,0.169,1.0,-0.005,0.001,-0.023,0.002,0.002,0.002,0.029,0.143,-0.014
0.037,-0.002,0.168,1.0,-0.005,-0.004,-0.023,0.001,-0.002,-0.005,0.045,-0.387,-0.001
0.037,-0.002,0.168,1.0,-0.007,-0.004,-0.022,-0.004,0.0,-0.015,-0.146,-0.276,0.082
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.0,-0.001,0.025,-0.077,-0.014
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.0,-0.002,0.001,0.005,-0.033,-0.013
0.037,-0.002,0.169,1.0,-0.006,0.0,-0.023,0.001,0.002,0.006,-0.011,0.244,-0.003
0.037,-0.002,0.169,1.0,-0.005,0.001,-0.023,0.001,0.001,0.006,0.015,0.224,-0.013
0.037,-0.002,0.169,1.0,-0.005,0.001,-0.023,0.0,0.001,0.005,0.031,0.161,-0.019
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,-0.001,-0.002,0.001,0.035,-0.099,-0.008
0.037,-0.002,0.169,1.0,-0.005,0.0,-0.023,0.0,0.002,0.002,0.01,0.1,-0.015
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,-0.0,-0.001,-0.002,0.024,-0.192,0.001
0.037,-0.002,0.169,1.0,-0.005,0.0,-0.023,0.0,0.002,0.001,-0.007,0.114,-0.012
0.037,-0.002,0.169,1.0,-0.005,0.0,-0.023,0.0,0.002,0.001,-0.007,0.078,-0.003
0.037,-0.002,0.169,1.0,-0.005,-0.003,-0.023,0.0,-0.001,-0.002,0.023,-0.23,0.004
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,-0.0,-0.002,-0.003,0.029,-0.12,-0.003
0.037,-0.002,0.168,1.0,-0.007,-0.001,-0.022,-0.004,-0.001,-0.012,-0.152,-0.001,0.152
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.001,-0.005,-0.003,0.092,-0.033,-0.028
0.037,-0.002,0.169,1.0,-0.005,0.0,-0.023,0.003,-0.001,0.004,-0.013,0.15,-0.014
0.037,-0.002,0.168,1.0,-0.004,-0.001,-0.024,-0.002,0.004,-0.007,0.082,-0.043,-0.034
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.022,-0.001,-0.002,0.003,0.062,-0.542,0.092
0.037,-0.002,0.169,1.0,-0.004,-0.005,-0.023,-0.0,-0.002,-0.001,0.065,-0.341,0.02
0.037,-0.002,0.169,1.0,-0.005,-0.003,-0.023,0.002,-0.001,0.0,-0.015,-0.021,-0.027
0.037,-0.002,0.168,1.0,-0.004,-0.001,-0.023,-0.001,0.003,-0.007,0.061,0.095,-0.011
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.003,-0.003,0.001,-0.01,-0.029,0.014
0.037,-0.002,0.169,1.0,-0.004,0.0,-0.023,0.003,-0.002,0.008,0.03,0.258,0.007
0.037,-0.002,0.169,1.0,-0.004,-0.005,-0.023,0.0,-0.005,-0.0,0.062,-0.366,0.018
0.037,-0.002,0.169,1.0,-0.003,-0.002,-0.023,-0.004,0.002,0.002,0.095,-0.001,-0.007
0.037,-0.002,0.169,1.0,-0.004,-0.0,-0.023,-0.001,0.0,0.007,0.004,0.158,-0.02
0.037,-0.002,0.169,1.0,-0.006,-0.001,-0.023,-0.005,0.001,-0.001,-0.141,0.106,0.052
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.001,0.002,0.059,-0.154,-0.018
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,0.002,0.003,0.005,-0.005,0.092,-0.025
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.001,-0.001,-0.019,-0.114,-0.0
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,-0.001,0.003,0.002,-0.011,0.077,0.007
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.0,0.002,0.014,-0.063,-0.021
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.023,0.002,0.001,0.005,0.095,-0.102,-0.019
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,0.003,0.058,-0.116,-0.018
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,0.001,0.003,0.044,-0.084,0.002
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,-0.0,-0.0,0.001,-0.01,-0.091,0.015
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.002,-0.002,-0.05,-0.03,0.016
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.001,-0.0,-0.022,-0.004,0.024
0.037,-0.002,0.169,1.0,-0.005,-0.001,-0.023,0.001,-0.0,0.002,-0.05,0.222,-0.025
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.024,0.0,-0.002,0.003,0.018,0.179,-0.042
0.037,-0.002,0.169,1.0,-0.003,0.0,-0.024,-0.0,0.001,-0.0,0.065,0.206,-0.047
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.024,-0.003,-0.002,-0.003,0.032,-0.092,-0.019
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.004,0.001,0.005,-0.134,0.013
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.004,0.0,-0.034,-0.135,0.022
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.0,-0.001,-0.018,-0.108,0.034
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,0.001,-0.0,-0.0,-0.01,-0.106,0.003
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,-0.0,-0.003,0.083,-0.049,-0.047
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.002,-0.001,-0.035,-0.021,0.01
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,0.002,0.003,0.005,0.017,0.168,-0.004
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.002,0.001,-0.001,-0.019,-0.045,0.037
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.001,-0.0,0.021,-0.048,-0.01
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.003,-0.001,-0.003,0.071,-0.013,-0.036
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.001,-0.0,-0.046,-0.073,0.02
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,0.002,0.003,0.005,-0.012,0.116,0.009
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.004,-0.002,-0.056,-0.092,0.019
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,-0.002,-0.006,0.058,-0.034,-0.037
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,-0.0,-0.018,-0.059,-0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.0,0.002,0.029,-0.071,-0.011
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,-0.001,-0.003,-0.001,-0.025,-0.304,0.039
0.037,-0.002,0.169,1.0,-0.003,-0.001,-0.024,-0.003,0.002,0.0,0.061,0.293,-0.038
0.037,-0.002,0.169,1.0,-0.004,-0.0,-0.023,0.0,0.002,0.005,-0.034,0.293,0.004
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.001,0.002,0.003,0.005,0.145,-0.018
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.002,-0.003,-0.05,-0.065,0.041
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.024,0.001,-0.0,-0.005,0.032,-0.059,-0.038
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,-0.001,-0.001,-0.05,-0.059,0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,-0.001,0.001,0.001,-0.022,-0.004
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.002,-0.001,-0.033,0.034,0.044
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,-0.0,-0.002,0.049,-0.012,-0.026
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,-0.002,0.0,0.001,0.018,-0.071,0.015
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.0,0.002,0.006,0.014,0.062,0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.002,-0.001,0.001,-0.06,-0.009,0.037
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.003,0.0,0.005,0.012,0.0
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,-0.003,0.02,0.003,-0.022
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.003,-0.001,-0.0,0.002,-0.051,-0.01
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,0.001,-0.002,-0.016,-0.016,0.022
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.002,-0.002,-0.018,-0.016,-0.014
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,-0.001,-0.004,0.043,0.046,-0.022
0.037,-0.002,0.169,1.0,-0.005,-0.0,-0.023,0.001,0.004,0.002,-0.088,0.22,0.014
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,-0.001,0.004,0.003,-0.042,0.146,0.018
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.002,0.001,0.003,0.005,-0.006,0.005
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.023,-0.003,-0.0,-0.004,0.097,-0.095,-0.02
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.0,-0.002,-0.026,-0.065,0.012
0.037,-0.002,0.169,1.0,-0.005,-0.0,-0.023,0.001,0.002,0.003,-0.043,0.211,0.022
0.037,-0.002,0.169,1.0,-0.004,-0.0,-0.024,0.003,-0.002,0.001,-0.004,0.16,-0.039
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.024,-0.002,-0.003,-0.005,0.073,-0.113,-0.043
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,-0.0,-0.004,-0.004,0.018,-0.363,0.005
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.0,-0.002,-0.001,-0.061,0.021
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.002,0.0,0.015,-0.032,-0.009
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,-0.001,-0.003,0.075,0.012,-0.042
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,0.001,-0.0,-0.022,-0.056,0.002
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.0,0.001,-0.021,-0.016,0.011
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.003,0.003,0.026,-0.016,-0.005
0.037,-0.002,0.169,1.0,-0.003,-0.001,-0.024,-0.003,-0.001,0.002,0.071,0.197,-0.041
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,0.002,0.002,-0.048,-0.133,0.037
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.001,0.001,-0.02,-0.095,0.027
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,-0.0,-0.013,-0.085,0.001
0.037,-0.002,0.169,1.0,-0.003,-0.006,-0.024,-0.001,-0.001,-0.007,0.057,-0.326,-0.028
0.037,-0.002,0.169,1.0,-0.005,-0.006,-0.023,0.002,0.001,-0.007,-0.049,-0.303,0.012
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,0.001,0.003,-0.0,0.017,-0.029,0.014
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,-0.002,0.001,-0.03,0.05,-0.009
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.002,-0.0,0.047,0.095,-0.019
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.0,0.001,-0.002,0.063,0.002
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,-0.001,0.0,0.002,0.017,-0.25,0.028
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,-0.002,0.0,0.007,0.007,0.245,0.005
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.023,-0.001,-0.001,0.003,0.045,0.082,-0.006
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.001,-0.002,0.009,0.061,-0.022
0.037,-0.002,0.169,1.0,-0.004,-0.001,-0.023,0.003,0.005,0.004,0.003,0.225,-0.005
0.037,-0.002,0.169,1.0,-0.004,-0.007,-0.023,0.002,-0.004,-0.006,-0.059,-0.479,0.026
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.001,-0.003,-0.006,-0.021,-0.292,-0.006
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.024,0.0,-0.001,-0.007,-0.025,0.038,-0.024
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,0.001,0.017,-0.028,-0.0
0.037,-0.002,0.169,1.0,-0.005,-0.0,-0.023,0.001,-0.001,0.004,-0.082,0.298,0.013
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.002,0.003,0.003,-0.066,0.02
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.003,0.002,-0.002,0.035,-0.036,-0.014
0.037,-0.002,0.169,1.0,-0.004,-0.007,-0.023,-0.001,-0.0,0.005,0.019,-0.378,0.038
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.002,-0.0,0.004,-0.055,0.222,-0.0
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.001,0.001,0.006,0.03,0.012
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.001,-0.005,0.007,0.065,-0.02
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.003,-0.002,-0.0,-0.0,-0.333,0.018
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.0,-0.005,-0.003,-0.029,-0.261,0.034
0.037,-0.002,0.169,1.0,-0.004,-0.0,-0.023,0.002,-0.0,0.002,-0.053,0.348,-0.017
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.0,-0.001,-0.006,0.008,0.143,-0.018
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,0.003,0.034,-0.013,-0.003
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.001,0.002,-0.026,-0.054,0.031
0.037,-0.002,0.169,1.0,-0.004,-0.007,-0.023,-0.001,-0.001,-0.0,0.012,-0.35,0.031
0.037,-0.002,0.169,1.0,-0.003,-0.005,-0.023,-0.002,0.001,-0.004,0.047,-0.165,-0.008
0.037,-0.002,0.169,1.0,-0.003,-0.006,-0.023,-0.0,0.0,0.003,0.049,-0.226,0.031
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.002,0.002,-0.041,0.13,0.025
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.002,0.001,-0.004,0.097,-0.012
0.037,-0.002,0.169,1.0,-0.004,-0.005,-0.023,-0.0,-0.001,-0.004,-0.001,-0.132,-0.024
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.024,0.003,-0.001,0.004,0.003,0.115,-0.026
0.037,-0.002,0.169,1.0,-0.004,-0.007,-0.023,-0.0,-0.0,-0.001,-0.031,-0.259,0.054
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,-0.0,-0.029,0.109,-0.014
0.037,-0.002,0.169,1.0,-0.004,0.0,-0.024,0.0,0.005,-0.002,-0.014,0.395,-0.041
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.0,0.002,0.021,-0.01,0.006
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,-0.001,0.003,-0.0,-0.047,-0.059,0.04
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,-0.001,-0.003,0.001,-0.005,-0.282,0.037
0.037,-0.002,0.169,1.0,-0.004,-0.005,-0.023,-0.001,-0.002,-0.001,0.005,-0.132,-0.002
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,-0.001,-0.004,0.003,0.022,0.222,0.002
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,0.004,-0.044,0.113,0.045
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,-0.003,0.002,-0.016,0.086,-0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.002,-0.002,-0.041,0.071,-0.001
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,-0.0,-0.001,0.075,0.039,-0.053
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.001,0.001,-0.033,-0.034,0.026
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,0.0,-0.0,0.001,-0.019,-0.032,0.013
0.037,-0.002,0.169,1.0,-0.005,-0.0,-0.023,0.001,0.004,0.002,-0.04,0.262,-0.004
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.003,-0.002,-0.002,0.086,-0.002,-0.036
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,0.003,-0.011,-0.092,0.011
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,0.001,-0.005,-0.053,-0.009
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.0,0.001,-0.05,0.027,0.022
0.037,-0.002,0.169,1.0,-0.003,-0.002,-0.024,-0.002,-0.0,-0.003,0.089,0.051,-0.033
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.002,0.0,0.02,-0.016,0.005
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.001,0.001,0.033,-0.071,0.009
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,-0.0,0.003,-0.004,-0.024,-0.337,0.033
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,0.0,-0.002,0.088,0.094,-0.04
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.002,0.003,0.023,0.036,0.015
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.023,0.001,-0.005,0.002,-0.032,0.11,-0.006
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,0.001,-0.002,-0.001,-0.056,0.11,-0.003
0.037,-0.002,0.169,1.0,-0.003,-0.004,-0.024,-0.001,-0.005,-0.004,0.09,-0.146,-0.046
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.0,-0.001,0.002,0.041,-0.311,0.017
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.002,0.001,-0.027,0.079,-0.003
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,0.001,0.0,-0.026,0.054,0.003
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.023,-0.002,0.001,-0.002,0.1,0.078,-0.031
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.0,0.001,0.002,0.045,-0.241,0.007
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.0,-0.0,-0.023,0.099,0.012
0.037,-0.002,0.169,1.0,-0.005,-0.003,-0.023,0.0,0.0,-0.001,-0.047,0.106,0.007
0.037,-0.002,0.169,1.0,-0.003,0.0,-0.024,0.0,0.0,0.002,0.069,0.412,-0.054
0.037,-0.002,0.169,1.0,-0.004,-0.0,-0.023,0.003,0.0,0.007,-0.013,0.263,-0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.003,-0.0,-0.023,-0.009,0.013
0.037,-0.002,0.169,1.0,-0.005,-0.006,-0.023,0.0,-0.001,-0.003,-0.029,-0.269,0.004
0.037,-0.002,0.169,1.0,-0.003,-0.005,-0.023,-0.003,-0.0,-0.006,0.086,-0.165,-0.018
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.002,0.002,0.018,0.069,-0.004
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,-0.0,0.002,0.002,-0.016,0.046,0.029
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.002,0.002,-0.034,0.063,0.008
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,-0.001,-0.001,0.076,0.116,-0.043
0.037,-0.002,0.169,1.0,-0.004,-0.006,-0.023,0.002,-0.002,0.001,0.034,-0.242,-0.003
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.0,0.001,-0.01,0.11,0.026
0.037,-0.002,0.169,1.0,-0.005,-0.002,-0.023,-0.0,-0.001,-0.001,-0.056,0.136,0.005
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.003,0.002,0.014,0.048,-0.018
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.0,0.0,0.001,0.079,0.037,-0.034
0.037,-0.002,0.169,1.0,-0.004,-0.004,-0.023,0.0,0.003,0.001,-0.048,-0.049,0.04
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.0,0.001,0.012,0.001,-0.008
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,-0.001,0.001,0.003,0.014,-0.005
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,-0.001,-0.002,0.056,0.075,-0.033
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.0,0.001,-0.042,0.021,0.042
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,0.002,-0.032,0.009,0.007
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.002,0.001,-0.033,0.009,0.009
0.037,-0.002,0.169,1.0,-0.003,-0.005,-0.023,-0.003,-0.003,-0.005,0.064,-0.21,-0.019
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.002,0.001,-0.052,0.014,0.04
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.001,0.003,-0.005,0.059,0.011
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,-0.0,0.003,0.004,0.018,0.015
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,0.0,-0.002,0.087,0.047,-0.062
0.037,-0.002,0.169,1.0,-0.005,-0.003,-0.023,0.0,0.004,0.001,-0.065,-0.031,0.032
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.0,-0.0,0.0,-0.001,-0.014,-0.001
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.001,-0.001,-0.02,0.031,0.007
0.037,-0.002,0.169,1.0,-0.004,-0.002,-0.024,-0.0,-0.0,-0.004,0.036,0.086,-0.041
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,0.001,-0.002,-0.029,-0.039,0.016
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.002,-0.0,-0.001,-0.033,-0.029,-0.007
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,0.001,-0.0,0.001,-0.011,-0.023,-0.001
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.002,0.001,-0.003,0.084,0.063,-0.037
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.002,0.001,0.029,0.02,-0.001
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.001,0.0,0.003,0.003,-0.007,0.003
0.037,-0.002,0.169,1.0,-0.004,-0.003,-0.023,-0.0,0.0,0.002,0.021,0.0,0.008
0.037,-0.002,0.169,1.0,-0.003,-0.003,-0.024,-0.001,0.001,-0.002,0.073,0.048,-0.038
