px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.038,-0.005,0.168,1.0,-0.004,-0.002,-0.026,0.008,-0.019,0.015,0.1,-0.383,-0.178
0.039,-0.005,0.168,1.0,-0.005,-0.001,-0.027,0.011,-0.016,0.015,0.037,-0.238,-0.2
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.006,0.007,-0.003,-0.036,0.125,0.063
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,0.0,0.007,0.002,0.086,-0.073,0.011
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.003,0.006,0.004,0.085,0.026,0.018
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.001,0.005,0.002,0.058,0.028,0.008
0.039,-0.005,0.168,1.0,-0.003,-0.002,-0.027,0.012,-0.023,0.012,0.157,-0.357,-0.274
0.038,-0.004,0.168,1.0,-0.003,0.002,-0.025,0.001,0.003,0.003,0.07,0.084,0.019
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.004,-0.004,-0.058,0.117,0.063
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.002,0.001,0.002,0.043,-0.007,0.035
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.025,-0.001,0.002,0.001,0.04,-0.013,0.0
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,-0.001,-0.007,-0.149,0.113,0.043
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,0.002,-0.0,-0.004,-0.167,0.129,0.05
0.039,-0.005,0.168,1.0,-0.004,-0.0,-0.026,0.011,-0.02,0.012,0.021,-0.21,-0.193
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.002,0.002,-0.003,-0.121,0.032,0.075
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.001,0.006,-0.002,0.051,0.059,-0.002
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.027,0.011,-0.021,0.015,0.275,-0.391,-0.31
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.004,-0.006,-0.008,0.132,0.045
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,0.0,0.001,-0.004,-0.113,0.124,0.03
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.001,0.0,-0.002,-0.084,0.007,0.061
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.002,-0.005,0.019,0.089,-0.007
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,0.001,0.003,-0.004,0.039,0.025,0.009
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.028,0.011,-0.021,0.015,0.273,-0.412,-0.288
0.038,-0.005,0.168,1.0,-0.004,-0.001,-0.026,0.003,-0.012,0.009,-0.064,-0.188,-0.063
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.004,0.012,-0.006,-0.207,0.095,0.155
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.01,-0.01,-0.105,0.274,0.075
0.039,-0.005,0.168,1.0,-0.002,-0.001,-0.027,0.01,-0.006,0.009,0.162,-0.16,-0.182
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.014,0.016,-0.015,-0.091,0.339,0.217
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.01,0.012,-0.013,-0.154,0.26,0.164
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.006,0.007,-0.005,-0.183,0.132,0.177
0.038,-0.005,0.168,1.0,-0.004,0.002,-0.025,-0.001,-0.009,-0.001,-0.036,0.111,0.019
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.007,0.012,-0.015,-0.066,0.243,0.166
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,-0.007,0.008,-0.008,-0.13,0.124,0.143
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.005,0.009,-0.005,-0.123,0.086,0.139
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.003,0.01,-0.002,-0.009,0.047,0.069
0.038,-0.005,0.168,1.0,-0.004,0.001,-0.026,0.004,-0.007,0.002,0.025,-0.054,-0.089
0.039,-0.005,0.168,1.0,-0.004,0.0,-0.027,0.009,-0.012,0.004,0.081,-0.11,-0.21
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.027,0.012,-0.01,0.01,0.052,-0.2,-0.196
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.008,0.013,-0.007,-0.095,0.101,0.126
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.008,-0.004,-0.068,0.133,0.112
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,-0.004,0.004,0.004,0.089,-0.035,0.083
0.039,-0.005,0.168,1.0,-0.003,-0.003,-0.027,0.012,-0.023,0.012,0.182,-0.4,-0.227
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.007,-0.008,-0.061,0.16,0.117
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.005,-0.008,-0.08,0.166,0.08
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.003,0.008,-0.002,0.008,-0.01,0.081
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.005,-0.007,-0.016,0.077,0.04
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.001,0.004,-0.003,-0.018,0.01,0.012
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,0.001,0.004,-0.001,-0.036,-0.008,0.014
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.003,0.002,0.002,0.012,-0.019,0.033
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,0.005,0.002,0.004,0.066,-0.111,0.019
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.001,-0.001,0.002,-0.051,0.054,0.039
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,0.001,-0.0,0.002,0.054,0.023,-0.011
0.038,-0.005,0.168,1.0,-0.003,-0.001,-0.026,0.007,-0.019,0.013,0.143,-0.283,-0.182
0.038,-0.005,0.168,1.0,-0.006,0.002,-0.025,0.0,-0.011,0.001,-0.126,0.092,-0.014
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,0.001,0.006,-0.007,-0.065,0.179,0.105
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.004,-0.005,-0.056,0.135,0.017
0.038,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.006,-0.018,0.015,0.167,-0.356,-0.226
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.025,-0.001,0.005,0.003,0.046,0.065,0.008
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.004,-0.002,-0.066,0.057,0.071
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.004,0.002,-0.008,0.082,0.137,0.021
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,0.0,0.003,-0.004,-0.023,-0.001,-0.022
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,-0.001,0.002,0.007,0.125,-0.078,-0.016
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.002,0.001,-0.001,-0.046,0.06,0.023
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,0.003,0.003,-0.004,-0.054,0.12,0.039
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.028,0.012,-0.022,0.018,0.305,-0.433,-0.339
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.028,0.013,-0.014,0.011,0.091,-0.265,-0.272
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,-0.005,0.006,-0.006,-0.129,0.117,0.121
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.004,0.005,-0.004,-0.073,0.068,0.122
0.039,-0.005,0.168,1.0,-0.002,-0.001,-0.027,0.007,-0.017,0.013,0.287,-0.329,-0.219
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.001,0.005,-0.006,0.011,0.14,0.053
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.004,0.003,-0.002,-0.114,-0.014,0.054
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.002,0.002,0.002,-0.064,-0.021,0.049
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.004,-0.002,-0.006,0.099,0.029
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.028,0.01,-0.017,0.016,0.3,-0.387,-0.291
0.039,-0.005,0.168,1.0,-0.003,-0.002,-0.027,0.006,-0.012,0.011,0.147,-0.241,-0.154
0.039,-0.005,0.168,1.0,-0.002,-0.001,-0.028,0.011,-0.012,0.011,0.193,-0.167,-0.268
0.038,-0.005,0.168,1.0,-0.004,0.002,-0.026,-0.004,-0.004,-0.004,-0.044,0.181,0.032
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.007,0.014,-0.013,-0.123,0.181,0.167
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.006,0.009,-0.009,-0.032,0.149,0.119
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.002,0.007,-0.007,-0.157,0.07,0.113
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.004,0.004,-0.004,-0.128,0.095,0.117
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.015,-0.019,0.015,0.231,-0.293,-0.272
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.003,0.003,-0.001,0.031,0.075,0.024
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,0.0,0.001,-0.001,-0.134,-0.03,0.033
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,0.003,0.004,-0.002,-0.114,-0.056,0.028
0.038,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.009,-0.019,0.017,0.199,-0.374,-0.274
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.002,0.003,-0.002,0.056,0.074,0.039
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.001,0.0,-0.002,-0.102,0.006,-0.012
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.002,-0.001,0.003,-0.088,-0.038,0.037
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.0,-0.0,0.005,0.075,-0.044,-0.032
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.025,-0.001,-0.001,0.005,0.088,-0.066,-0.033
0.039,-0.005,0.168,1.0,-0.002,-0.001,-0.027,0.017,-0.021,0.016,0.28,-0.299,-0.322
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.007,-0.017,0.011,0.069,-0.25,-0.178
0.039,-0.005,0.168,1.0,-0.004,-0.0,-0.027,0.009,-0.014,0.008,-0.02,-0.137,-0.127
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.01,-0.009,0.006,0.055,-0.183,-0.195
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.008,0.014,-0.015,-0.098,0.258,0.203
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.006,0.009,-0.012,-0.091,0.231,0.149
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.002,0.008,-0.0,-0.111,0.055,0.123
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.026,0.005,-0.014,0.01,0.075,-0.229,-0.136
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,-0.005,0.005,0.001,0.051,0.03,0.063
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.003,0.005,-0.006,-0.091,0.061,0.089
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.001,0.005,-0.011,-0.072,0.108,0.057
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.025,0.001,0.007,-0.002,-0.038,-0.008,0.005
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.015,-0.017,0.013,0.121,-0.277,-0.302
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.012,-0.014,0.01,0.074,-0.211,-0.256
0.039,-0.005,0.168,1.0,-0.002,-0.003,-0.028,0.009,-0.012,0.006,0.237,-0.326,-0.232
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.028,0.005,-0.011,0.008,0.148,-0.185,-0.133
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.024,-0.012,0.016,-0.005,-0.09,0.219,0.227
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.01,0.013,-0.013,-0.204,0.33,0.223
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.007,0.009,-0.009,-0.187,0.241,0.196
0.039,-0.005,0.168,1.0,-0.003,-0.002,-0.027,0.003,-0.013,0.006,0.076,-0.186,-0.09
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.012,0.023,-0.02,-0.279,0.36,0.255
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.025,-0.008,0.02,-0.009,-0.144,0.2,0.167
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.008,0.015,-0.011,-0.229,0.185,0.185
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,-0.002,0.012,-0.01,-0.161,0.268,0.158
0.039,-0.005,0.168,1.0,-0.002,-0.002,-0.028,0.008,-0.019,0.015,0.267,-0.33,-0.275
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.003,-0.012,0.009,0.085,-0.189,-0.126
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.008,0.008,-0.007,-0.151,0.195,0.142
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.024,-0.002,0.008,-0.0,-0.044,0.029,0.105
0.039,-0.005,0.168,1.0,-0.003,-0.002,-0.027,0.005,-0.016,0.009,0.197,-0.242,-0.182
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.009,0.008,-0.009,-0.022,0.245,0.102
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.001,0.008,-0.01,-0.099,0.201,0.066
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.007,-0.008,-0.079,0.128,0.064
0.038,-0.004,0.168,1.0,-0.006,0.001,-0.024,0.003,0.007,-0.003,-0.101,-0.043,0.108
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.025,-0.001,0.006,0.004,0.083,-0.039,0.01
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.002,0.002,-0.001,-0.046,0.093,0.028
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,0.001,0.001,-0.001,-0.086,0.125,0.022
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.002,0.001,-0.001,-0.073,0.018,0.065
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.003,0.004,-0.002,0.086,0.054,0.065
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.001,-0.004,-0.001,0.073,0.021
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,0.0,0.001,-0.003,-0.081,-0.029,0.003
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.027,0.016,-0.021,0.015,0.106,-0.345,-0.276
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,-0.001,0.004,-0.005,-0.028,0.06,0.021
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,0.002,0.003,-0.005,0.078,0.12,0.021
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.003,0.0,0.002,-0.034,0.016,0.019
0.038,-0.004,0.168,1.0,-0.006,0.002,-0.024,-0.0,0.001,0.001,-0.02,0.004,0.071
0.038,-0.005,0.168,1.0,-0.003,-0.001,-0.026,0.007,-0.017,0.015,0.204,-0.303,-0.18
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.002,0.007,-0.006,0.01,0.139,0.088
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.001,0.005,-0.01,0.022,0.125,0.043
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.004,0.004,-0.003,-0.03,0.11,0.054
0.038,-0.005,0.168,1.0,-0.005,-0.001,-0.025,0.005,-0.018,0.011,0.03,-0.281,-0.085
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.024,-0.001,0.006,0.003,0.105,0.013,0.026
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.002,0.007,-0.004,-0.015,0.13,0.066
0.038,-0.005,0.168,1.0,-0.004,0.0,-0.026,0.0,-0.018,0.007,0.041,-0.139,-0.093
0.038,-0.004,0.168,1.0,-0.006,0.001,-0.024,-0.001,0.01,-0.004,-0.136,-0.016,0.074
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.024,-0.002,0.011,-0.0,0.0,-0.018,0.054
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.001,0.008,-0.005,-0.055,0.082,0.045
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,0.0,0.006,-0.004,-0.039,0.055,0.046
0.039,-0.005,0.168,1.0,-0.005,0.001,-0.026,0.01,-0.016,0.006,0.011,-0.114,-0.16
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.005,0.001,0.026,0.138,0.037
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.003,0.004,-0.002,-0.033,0.072,0.031
0.038,-0.004,0.168,1.0,-0.006,0.003,-0.024,-0.002,0.003,-0.0,-0.069,0.055,0.047
0.038,-0.005,0.168,1.0,-0.003,-0.002,-0.026,0.009,-0.02,0.016,0.204,-0.414,-0.196
0.038,-0.005,0.168,1.0,-0.003,-0.001,-0.026,0.005,-0.015,0.013,0.157,-0.288,-0.177
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.01,-0.013,0.013,0.155,-0.194,-0.245
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.012,-0.009,0.007,0.082,-0.197,-0.193
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.028,0.009,-0.006,0.005,0.124,-0.168,-0.162
0.039,-0.005,0.168,1.0,-0.003,-0.003,-0.027,0.006,-0.009,0.004,0.034,-0.32,-0.1
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.024,-0.009,0.013,-0.009,-0.075,0.133,0.18
0.038,-0.004,0.168,1.0,-0.005,0.004,-0.024,-0.006,0.009,-0.011,-0.121,0.388,0.126
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.027,0.009,-0.015,0.012,0.029,-0.16,-0.151
0.038,-0.005,0.168,1.0,-0.004,-0.002,-0.026,0.002,-0.012,0.008,0.042,-0.186,-0.034
0.038,-0.004,0.168,1.0,-0.004,0.002,-0.025,-0.005,0.01,-0.003,0.038,0.126,0.102
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.007,-0.011,-0.131,0.202,0.129
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.003,0.005,-0.004,-0.08,0.11,0.081
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.026,0.007,-0.015,0.008,0.096,-0.262,-0.079
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.002,0.007,-0.007,-0.036,0.164,0.061
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.002,0.005,-0.006,-0.109,0.017,0.045
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.025,-0.001,0.004,-0.002,0.01,-0.064,0.011
0.038,-0.004,0.168,1.0,-0.004,0.001,-0.025,0.0,0.004,-0.0,-0.001,-0.038,-0.005
0.038,-0.005,0.168,1.0,-0.004,-0.001,-0.025,0.004,-0.014,0.01,0.074,-0.222,-0.037
0.039,-0.005,0.168,1.0,-0.003,-0.002,-0.028,0.016,-0.016,0.012,0.129,-0.264,-0.363
0.039,-0.005,0.168,1.0,-0.003,-0.001,-0.027,0.003,-0.012,0.009,0.054,-0.177,-0.118
0.038,-0.004,0.168,1.0,-0.005,0.002,-0.024,-0.007,0.009,-0.004,-0.132,0.148,0.138
0.038,-0.004,0.168,1.0,-0.005,0.004,-0.024,-0.0,0.009,-0.004,-0.066,0.318,0.122
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.007,0.006,-0.013,0.057,0.141,0.089
0.038,-0.004,0.168,1.0,-0.005,0.003,-0.024,-0.005,0.004,-0.009,-0.101,0.112,0.057
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.027,0.011,-0.018,0.011,0.042,-0.28,-0.225
0.039,-0.005,0.168,1.0,-0.004,-0.001,-0.027,0.01,-0.013,0.008,0.025,-0.279,-0.175
0.038,-0.004,0.168,1.0,-0.003,0.001,-0.024,-0.009,0.015,-0.006,0.103,0.005,0.153
0.038,-0.004,0.168,1.0,-0.004,0.003,-0.024,-0.009,0.011,-0.015,-0.024,0.217,0.115
0.038,-0.004,0.168,1.0,-0.005,0.001,-0.025,-0.008,0.01,-0.002,-0.053,0.02,0.082
