px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.016,-0.013,0.038,0.999,0.014,0.041,0.0,0.0,0.0,-0.001,-0.008,-0.002,0.004
0.016,-0.013,0.038,0.999,0.014,0.041,0.001,-0.001,0.001,-0.001,0.011,0.027,0.084
0.016,-0.013,0.038,0.999,0.014,0.041,0.001,-0.0,-0.001,-0.001,-0.017,0.01,0.077
0.016,-0.013,0.039,0.999,0.014,0.042,0.002,-0.004,-0.0,0.001,0.022,0.096,0.113
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,0.002,-0.0,0.002,0.055,-0.033,0.028
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,-0.003,0.004,-0.05,-0.023,0.051
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.002,-0.001,0.001,0.0,0.033,0.028
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,-0.002,-0.0,-0.025,0.006,-0.039
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,-0.0,-0.001,-0.003,0.01,0.017
0.016,-0.013,0.039,0.999,0.014,0.04,0.0,0.003,-0.003,0.0,-0.016,-0.048,-0.032
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,0.001,-0.001,0.017,0.037,0.003
0.016,-0.013,0.038,0.999,0.015,0.041,0.0,0.003,0.001,-0.003,0.112,-0.03,-0.036
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,0.0,0.001,-0.038,0.026,-0.025
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.001,0.002,-0.034,0.022,-0.024
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.0,-0.002,0.002,-0.095,0.013,-0.017
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,0.001,-0.0,0.021,0.048,0.043
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,0.0,-0.001,0.013,0.027,-0.028
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,0.001,0.0,-0.045,0.024,-0.034
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,0.002,0.006,0.003,0.164,-0.078,0.003
0.016,-0.013,0.038,0.999,0.014,0.041,0.0,0.001,0.002,-0.003,0.027,-0.046,0.023
0.016,-0.013,0.038,0.999,0.014,0.041,0.0,0.001,-0.0,-0.001,-0.012,-0.027,-0.007
0.016,-0.013,0.039,0.999,0.014,0.04,-0.0,0.001,0.002,-0.0,0.02,-0.069,-0.035
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.002,-0.003,0.002,-0.106,0.02,-0.006
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,-0.001,0.005,0.009,-0.021,0.005
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.003,0.001,0.002,-0.047,0.052,0.037
0.016,-0.013,0.039,0.999,0.013,0.04,0.0,0.0,-0.004,0.003,-0.078,-0.022,-0.007
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,0.001,-0.002,0.018,0.021,0.005
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,0.002,-0.002,-0.017,0.015,0.009
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.001,0.001,-0.002,-0.052,0.019,0.023
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,0.002,-0.001,0.021,0.043,0.035
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.0,-0.001,0.007,-0.0,-0.013
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,0.0,-0.003,0.001,-0.072,0.001,-0.017
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,0.001,0.002,0.022,0.021,0.058
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.002,0.005,0.055,0.02,-0.007
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.0,-0.001,0.0,-0.074,0.019,-0.006
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,0.001,-0.001,-0.008,0.019,-0.017
0.016,-0.013,0.038,0.999,0.014,0.041,0.001,-0.002,0.005,-0.004,-0.016,0.025,0.062
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,0.001,-0.001,-0.001,-0.05,-0.015,0.006
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.002,0.003,-0.002,0.048,0.014,0.017
0.016,-0.013,0.039,0.999,0.015,0.04,-0.0,0.003,0.003,0.002,0.13,-0.067,-0.043
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.0,-0.002,-0.0,-0.07,-0.009,-0.001
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,0.0,-0.001,0.003,-0.003,0.009
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,-0.0,-0.001,0.001,0.015,0.011
0.016,-0.013,0.039,0.999,0.014,0.041,-0.0,0.001,-0.002,0.003,-0.008,-0.031,-0.033
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.003,0.002,-0.001,0.016,0.012,0.044
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.001,0.001,-0.002,0.015,0.003,0.016
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.003,0.004,0.074,-0.028,0.006
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,0.0,-0.001,0.014,0.012,0.008
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,-0.001,0.004,-0.002,-0.0
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.001,-0.001,0.027,0.005,-0.013
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,0.0,0.018,0.019,0.014
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,0.004,0.024,-0.02,0.004
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,-0.002,0.001,-0.001,0.055,0.03,0.018
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.001,0.002,0.003,0.066,-0.017,0.03
0.016,-0.013,0.039,0.999,0.014,0.041,0.001,-0.001,-0.001,0.001,-0.03,0.006,0.026
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.001,-0.002,-0.0,0.025,0.086,-0.002
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.001,-0.0,-0.054,0.011,-0.01
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.0,0.001,-0.005,0.012,0.001
0.016,-0.013,0.039,0.999,0.015,0.042,0.0,-0.0,-0.003,0.003,0.061,0.034,-0.008
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.002,-0.0,-0.02,-0.006,-0.03
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.0,0.003,0.001,0.079,-0.019,0.039
0.016,-0.013,0.038,0.999,0.014,0.041,0.0,0.001,-0.001,-0.003,-0.008,-0.011,-0.016
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,0.0,-0.003,0.001,-0.107,0.007,-0.006
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.0,-0.001,-0.014,-0.008,0.003
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,0.0,-0.001,-0.023,-0.008,-0.001
0.016,-0.013,0.039,0.999,0.013,0.041,0.0,-0.0,-0.003,0.002,-0.104,-0.012,-0.013
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,-0.0,0.0,0.006,-0.009,0.007
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,-0.001,0.002,0.004,0.115,0.031,0.018
0.016,-0.013,0.039,0.999,0.014,0.042,0.0,-0.002,-0.001,-0.0,-0.006,0.067,-0.02
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,-0.0,-0.0,-0.001,-0.034,-0.001,-0.006
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,-0.0,-0.0,0.001,0.031,0.04,-0.002
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.0,-0.002,-0.002,0.007,-0.007,-0.014
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.001,-0.002,-0.013,0.01,-0.004
0.016,-0.013,0.039,0.999,0.015,0.041,0.001,-0.001,0.001,-0.002,0.018,0.019,0.04
0.016,-0.013,0.039,0.999,0.015,0.041,0.0,-0.001,0.003,0.0,0.102,-0.021,-0.016
0.016,-0.013,0.039,0.999,0.014,0.041,0.0,0.001,-0.003,-0.001,-0.082,-0.027,-0.014
