px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.001,0.0,-0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,-0.0,0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,-0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,0.0,-0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,0.0,0.0,0.001,-0.0,0.0,0.0
-0.0,0.0,0.003,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.001,0.0,0.0,0.0
