px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
-0.807,1.296,3.134,0.987,0.15,-0.034,-0.035,-1.518,-1.011,0.858,-1.652,-3.375,1.074
-0.813,1.291,3.137,0.989,0.143,-0.034,-0.032,-1.476,-0.991,0.818,-1.891,-2.687,1.051
-0.819,1.287,3.14,0.989,0.137,-0.045,-0.03,-1.491,-1.011,0.808,-2.089,-3.21,1.226
-0.826,1.282,3.143,0.99,0.132,-0.044,-0.028,-1.52,-1.037,0.808,-2.203,-2.44,1.221
-0.833,1.278,3.146,0.991,0.119,-0.046,-0.033,-1.57,-1.078,0.809,-3.125,-2.305,0.559
-0.838,1.273,3.149,0.99,0.127,-0.049,-0.028,-1.483,-1.024,0.754,-1.814,-1.986,0.838
-0.845,1.268,3.153,0.992,0.112,-0.047,-0.034,-1.532,-1.083,0.796,-3.09,-1.479,0.125
-0.851,1.264,3.156,0.992,0.117,-0.046,-0.032,-1.553,-1.102,0.782,-1.958,-1.041,0.283
-0.857,1.259,3.159,0.993,0.108,-0.044,-0.036,-1.533,-1.124,0.794,-2.45,-0.789,-0.151
-0.863,1.254,3.162,0.992,0.112,-0.04,-0.038,-1.494,-1.111,0.763,-1.63,-0.276,-0.314
-0.869,1.249,3.165,0.992,0.117,-0.034,-0.039,-1.45,-1.091,0.737,-0.924,0.332,-0.451
-0.875,1.244,3.169,0.992,0.112,-0.028,-0.043,-1.531,-1.207,0.814,-1.329,0.922,-0.862
-0.881,1.239,3.172,0.992,0.115,-0.021,-0.044,-1.509,-1.203,0.804,-0.808,1.323,-0.941
-0.887,1.234,3.175,0.992,0.118,-0.014,-0.047,-1.48,-1.206,0.79,-0.421,1.7,-1.056
-0.893,1.228,3.178,0.991,0.127,-0.006,-0.05,-1.453,-1.19,0.756,0.47,2.064,-1.213
-0.9,1.223,3.182,0.992,0.118,0.004,-0.053,-1.524,-1.28,0.827,-0.798,2.7,-1.482
-0.906,1.217,3.185,0.991,0.12,0.012,-0.056,-1.459,-1.236,0.788,-0.482,2.741,-1.491
-0.912,1.212,3.188,0.991,0.124,0.015,-0.058,-1.479,-1.265,0.802,0.015,2.544,-1.41
-0.918,1.206,3.192,0.99,0.124,0.023,-0.06,-1.523,-1.318,0.821,0.027,2.876,-1.508
-0.924,1.201,3.195,0.99,0.128,0.026,-0.06,-1.517,-1.321,0.815,0.401,2.653,-1.247
-0.93,1.196,3.198,0.989,0.133,0.033,-0.064,-1.491,-1.305,0.8,0.698,2.686,-1.343
-0.936,1.19,3.201,0.988,0.139,0.037,-0.063,-1.483,-1.321,0.789,1.178,2.64,-1.026
-0.942,1.185,3.204,0.986,0.143,0.043,-0.067,-1.462,-1.307,0.766,1.298,2.629,-1.29
