px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,0.0,0.002,-0.001,-0.003,-0.004
0.008,-0.021,0.057,1.0,0.008,0.021,-0.015,-0.0,-0.0,0.001,0.004,-0.044,-0.001
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,0.0,-0.0,-0.009,-0.02,-0.001
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,0.0,0.001,-0.001,-0.018,0.024,-0.002
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.001,-0.002,-0.005,-0.004,-0.006
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.001,-0.003,0.003,-0.004,0.008
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.0,-0.0,-0.001,-0.01,0.007,0.001
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.001,0.0,0.0,0.008,-0.01,0.004
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,-0.001,-0.0,0.001,0.014,-0.017,-0.004
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,0.001,0.002,0.007,0.034,0.011
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,0.001,0.001,0.003,0.04,0.008
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,0.001,-0.001,-0.012,0.002,0.005
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,0.002,-0.001,-0.008,0.004,0.004
0.008,-0.021,0.057,1.0,0.008,0.024,-0.015,-0.0,0.001,-0.005,0.039,0.171,0.029
0.008,-0.021,0.057,1.0,0.007,0.023,-0.016,0.0,-0.001,-0.0,-0.072,0.067,-0.012
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,0.0,0.002,0.042,-0.019,0.002
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,-0.0,0.002,0.026,-0.016,0.002
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,-0.0,0.001,0.027,-0.025,0.006
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,-0.0,-0.0,0.015,-0.032,0.01
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.001,0.0,-0.0,0.007,-0.03,0.003
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.002,0.002,0.003,-0.024,-0.031,-0.001
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.002,-0.001,-0.002,0.011,-0.002,-0.002
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.002,-0.0,-0.001,-0.004,0.005,-0.006
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.0,-0.001,-0.0,-0.022,0.003
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.0,-0.0,0.0,0.009,-0.008,-0.005
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,-0.0,0.001,0.008,-0.014,-0.004
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,-0.001,0.003,0.017,0.007,-0.003
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.001,-0.001,0.002,0.012,0.024,0.001
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.003,0.002,0.004,-0.015,-0.02,0.004
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,0.0,-0.004,-0.0,0.001,-0.004
0.008,-0.021,0.057,1.0,0.008,0.023,-0.015,-0.0,-0.001,-0.002,0.004,0.085,0.008
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.003,-0.001,-0.004,-0.084,-0.005,-0.041
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.003,-0.002,-0.003,-0.061,0.024,-0.034
0.009,-0.021,0.057,1.0,0.008,0.022,-0.016,0.002,-0.001,-0.0,0.024,-0.007,-0.001
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.001,-0.0,-0.0,0.016,-0.001,-0.0
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,0.0,0.002,0.056,-0.071,0.03
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.003,0.002,0.005,0.01,-0.078,0.017
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.003,0.002,0.005,0.013,-0.037,0.021
0.008,-0.021,0.057,1.0,0.007,0.022,-0.015,-0.003,0.002,0.004,0.014,-0.04,0.019
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.0,-0.0,0.044,-0.015,0.019
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.0,-0.0,0.023,-0.012,0.011
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.002,-0.001,-0.002,0.017,-0.022,-0.002
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.002,-0.001,-0.003,-0.065,-0.002,-0.025
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.002,-0.001,-0.003,-0.041,0.008,-0.019
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.002,-0.002,-0.001,-0.027,0.008,-0.009
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,-0.0,-0.001,0.039,-0.01,0.012
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,0.0,-0.002,0.042,-0.001,0.018
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.006,0.003,0.004,0.004,0.066,0.02
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,-0.005,0.003,0.003,0.019,-0.013,-0.004
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,-0.0,0.001,0.001,0.067,0.02,0.014
0.008,-0.021,0.057,1.0,0.008,0.022,-0.015,0.001,0.0,0.002,0.028,0.007,0.0
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.001,-0.0,0.002,-0.008,-0.005,-0.021
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.001,0.0,0.0,-0.019,0.002,-0.01
0.008,-0.021,0.057,1.0,0.009,0.023,-0.016,-0.001,0.003,-0.011,0.092,0.096,-0.062
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.001,0.001,-0.006,0.004,0.025,-0.018
0.009,-0.021,0.057,1.0,0.006,0.022,-0.016,0.001,0.0,-0.004,-0.017,0.016,-0.02
0.008,-0.021,0.057,1.0,0.007,0.022,-0.016,-0.013,0.004,0.014,0.298,-0.04,-0.063
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,-0.003,0.002,0.003,0.119,-0.022,-0.084
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,-0.003,0.003,0.005,0.142,-0.0,-0.044
0.009,-0.021,0.057,1.0,0.007,0.022,-0.015,0.003,0.006,0.006,0.063,-0.05,0.048
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.0,0.005,0.003,0.074,-0.015,0.011
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.0,0.004,0.003,0.066,-0.036,0.011
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,0.001,0.003,0.001,0.032,-0.046,0.015
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.001,0.001,-0.003,-0.033,-0.019,-0.01
0.008,-0.021,0.057,1.0,0.007,0.022,-0.016,0.001,0.0,-0.002,-0.018,-0.014,-0.018
0.009,-0.021,0.057,1.0,0.007,0.022,-0.016,0.001,-0.0,-0.002,-0.019,-0.033,0.006
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,-0.001,0.0,0.002,0.061,-0.03,0.023
0.008,-0.021,0.057,1.0,0.007,0.022,-0.016,0.001,-0.001,-0.0,-0.018,-0.006,-0.021
0.008,-0.021,0.057,1.0,0.008,0.022,-0.016,-0.0,0.0,0.0,0.071,-0.008,0.02
