Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
28,0.018,0.022,0.177,0.0,0.185,0.026,0.63,0.999,0.003,-0.036,0.021,0.108,0.033,0.386,-0.137,-0.213,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.012,0.03,0.174,-0.003,0.188,0.027,0.643,0.999,0.006,-0.039,0.02,0.096,0.024,0.392,0.13,-0.209,-0.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.004,-0.017,0.177,0.001,0.191,0.028,0.654,0.999,0.006,-0.034,0.02,0.087,0.023,0.358,0.028,0.267,-0.073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.029,-0.004,0.173,0.001,0.194,0.029,0.665,0.999,0.01,-0.033,0.02,0.073,0.027,0.316,0.248,0.12,-0.065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.009,-0.021,0.18,0.004,0.196,0.03,0.674,0.999,0.006,-0.028,0.02,0.061,0.028,0.257,-0.119,0.237,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.013,0.018,0.181,0.001,0.197,0.031,0.681,0.999,0.004,-0.031,0.02,0.045,0.03,0.209,-0.096,-0.122,-0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.016,0.015,0.189,0.0,0.198,0.032,0.686,0.999,0.002,-0.031,0.019,0.032,0.029,0.156,-0.081,-0.051,-0.078,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.009,0.015,0.194,0.005,0.199,0.033,0.689,0.999,0.005,-0.031,0.02,0.021,0.031,0.102,0.164,-0.004,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.005,-0.005,0.199,0.001,0.2,0.035,0.691,0.999,0.004,-0.029,0.019,0.022,0.033,0.065,0.016,0.179,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,-0.0,0.202,0.002,0.2,0.035,0.692,0.999,0.006,-0.027,0.018,0.008,0.028,0.025,0.01,0.118,-0.045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.009,0.008,0.202,0.005,0.2,0.037,0.693,0.999,0.007,-0.027,0.018,-0.002,0.038,0.022,0.129,0.041,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.001,0.02,0.204,0.004,0.199,0.038,0.693,0.999,0.007,-0.028,0.018,-0.012,0.029,0.014,0.013,-0.035,-0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.014,0.204,0.0,0.199,0.039,0.694,0.999,0.007,-0.027,0.017,-0.02,0.029,0.014,0.005,0.027,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.001,0.018,0.202,0.003,0.198,0.04,0.694,0.999,0.007,-0.027,0.016,-0.029,0.032,0.026,0.027,0.012,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.017,-0.003,0.2,0.004,0.196,0.041,0.696,1.0,0.005,-0.022,0.016,-0.037,0.032,0.041,-0.13,0.158,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.012,-0.018,0.195,0.005,0.195,0.042,0.698,1.0,0.007,-0.02,0.016,-0.043,0.033,0.054,0.172,0.306,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.003,-0.006,0.193,-0.001,0.193,0.043,0.7,1.0,0.007,-0.018,0.015,-0.045,0.031,0.06,0.067,0.107,-0.077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.01,0.018,0.19,-0.001,0.192,0.044,0.703,1.0,0.007,-0.02,0.014,-0.057,0.031,0.079,-0.088,-0.093,-0.071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.01,0.029,0.19,0.008,0.189,0.045,0.705,1.0,0.006,-0.023,0.015,-0.061,0.034,0.076,-0.057,-0.126,0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.007,0.018,0.192,0.001,0.187,0.046,0.707,1.0,0.005,-0.021,0.014,-0.061,0.032,0.06,0.004,-0.035,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.005,-0.015,0.192,-0.0,0.185,0.047,0.709,1.0,0.007,-0.016,0.013,-0.066,0.031,0.059,0.101,0.259,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.017,-0.011,0.192,0.0,0.183,0.048,0.71,1.0,0.009,-0.014,0.012,-0.065,0.026,0.037,0.184,0.164,-0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.001,0.0,0.195,0.004,0.181,0.049,0.711,1.0,0.009,-0.013,0.012,-0.072,0.027,0.021,-0.029,0.018,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.008,0.006,0.197,0.0,0.179,0.05,0.711,1.0,0.008,-0.014,0.011,-0.066,0.028,0.006,-0.085,-0.041,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.001,0.012,0.199,0.005,0.176,0.051,0.71,1.0,0.008,-0.016,0.012,-0.074,0.026,-0.01,0.019,-0.024,0.017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.002,-0.012,0.202,0.001,0.174,0.052,0.709,1.0,0.008,-0.013,0.011,-0.07,0.023,-0.021,0.029,0.193,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.006,0.012,0.2,-0.001,0.171,0.052,0.709,1.0,0.007,-0.015,0.01,-0.071,0.024,-0.024,-0.036,-0.037,-0.057,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.008,0.01,0.202,0.002,0.169,0.053,0.708,1.0,0.006,-0.015,0.01,-0.071,0.025,-0.029,-0.034,-0.014,-0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.003,0.015,0.2,0.004,0.166,0.054,0.707,1.0,0.007,-0.014,0.01,-0.073,0.022,-0.012,0.077,-0.084,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.005,0.002,0.2,-0.002,0.164,0.055,0.707,1.0,0.009,-0.012,0.009,-0.07,0.023,-0.007,0.048,0.015,-0.068,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.011,-0.004,0.198,-0.001,0.162,0.055,0.707,1.0,0.01,-0.011,0.008,-0.069,0.021,0.004,0.088,0.063,-0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.009,0.0,0.197,0.001,0.16,0.056,0.708,1.0,0.008,-0.01,0.008,-0.065,0.017,0.008,-0.109,-0.02,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.004,-0.005,0.195,0.004,0.157,0.057,0.708,1.0,0.008,-0.009,0.008,-0.066,0.025,0.017,-0.023,0.024,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.014,-0.005,0.195,0.003,0.155,0.057,0.709,1.0,0.006,-0.009,0.008,-0.059,0.017,0.018,-0.12,0.01,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.006,-0.005,0.193,-0.003,0.153,0.058,0.71,1.0,0.008,-0.008,0.007,-0.063,0.015,0.025,0.068,0.009,-0.069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.026,-0.009,0.192,-0.001,0.152,0.058,0.711,1.0,0.012,-0.008,0.007,-0.052,0.014,0.033,0.213,0.018,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.007,0.004,0.194,0.001,0.15,0.059,0.711,1.0,0.011,-0.01,0.006,-0.051,0.01,0.017,-0.012,-0.081,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.003,0.0,0.195,0.004,0.149,0.059,0.712,1.0,0.01,-0.01,0.006,-0.046,0.009,0.019,-0.036,-0.044,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.008,0.01,0.196,0.005,0.147,0.059,0.712,1.0,0.008,-0.012,0.007,-0.051,0.009,0.006,-0.116,-0.093,0.038,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.004,-0.009,0.198,-0.001,0.145,0.06,0.712,1.0,0.008,-0.01,0.006,-0.04,0.009,-0.006,-0.057,0.063,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.005,-0.001,0.199,0.003,0.144,0.06,0.711,1.0,0.007,-0.01,0.006,-0.04,0.003,-0.022,-0.065,-0.026,0.019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.02,-0.017,0.2,-0.003,0.143,0.06,0.71,1.0,0.01,-0.008,0.005,-0.036,0.005,-0.024,0.161,0.108,-0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.015,0.001,0.199,0.0,0.142,0.06,0.71,1.0,0.011,-0.01,0.005,-0.037,0.005,-0.021,0.071,-0.054,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.004,-0.012,0.2,0.002,0.141,0.06,0.709,1.0,0.01,-0.009,0.004,-0.031,0.001,-0.015,-0.038,0.067,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.012,-0.006,0.198,0.003,0.14,0.06,0.709,1.0,0.007,-0.009,0.005,-0.026,0.002,-0.011,-0.158,-0.024,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.008,0.005,0.198,-0.002,0.139,0.06,0.709,1.0,0.006,-0.011,0.004,-0.025,-0.002,-0.008,-0.084,-0.102,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.004,0.001,0.197,-0.001,0.138,0.06,0.709,1.0,0.007,-0.012,0.003,-0.021,-0.002,0.005,0.034,-0.044,-0.036,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-0.017,-0.003,0.197,0.0,0.138,0.06,0.709,1.0,0.009,-0.012,0.003,-0.021,-0.003,0.007,0.139,0.016,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.001,-0.013,0.197,-0.003,0.137,0.06,0.709,1.0,0.008,-0.01,0.002,-0.016,0.0,0.004,-0.029,0.07,-0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-0.009,-0.016,0.194,-0.002,0.136,0.06,0.71,1.0,0.009,-0.009,0.002,-0.014,-0.0,0.014,0.044,0.07,-0.042,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.008,-0.01,0.195,0.0,0.136,0.06,0.71,1.0,0.006,-0.009,0.002,-0.015,-0.002,0.011,-0.086,0.001,-0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-0.0,-0.011,0.194,0.002,0.136,0.06,0.711,1.0,0.007,-0.009,0.002,-0.014,-0.002,0.01,-0.011,0.008,0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.007,0.005,0.195,0.002,0.135,0.06,0.711,1.0,0.006,-0.011,0.002,-0.014,-0.001,0.009,-0.068,-0.127,0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.003,-0.006,0.196,0.0,0.135,0.059,0.711,1.0,0.007,-0.011,0.002,-0.009,-0.002,0.006,0.023,-0.001,-0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-0.003,0.006,0.197,0.0,0.134,0.059,0.711,1.0,0.007,-0.013,0.002,-0.014,-0.006,-0.003,0.006,-0.078,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-0.009,-0.012,0.198,-0.001,0.134,0.059,0.711,1.0,0.008,-0.011,0.001,-0.007,-0.006,-0.007,0.056,0.07,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-0.005,0.013,0.199,0.001,0.134,0.059,0.71,1.0,0.008,-0.014,0.001,-0.011,-0.003,-0.016,0.013,-0.144,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-0.001,-0.015,0.201,0.0,0.134,0.059,0.709,1.0,0.008,-0.011,0.001,-0.008,-0.004,-0.02,-0.039,0.102,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.011,0.016,0.199,0.0,0.133,0.059,0.709,1.0,0.006,-0.015,0.001,-0.013,-0.006,-0.016,-0.139,-0.14,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.007,0.004,0.201,-0.002,0.133,0.058,0.708,1.0,0.005,-0.014,0.0,-0.014,-0.005,-0.018,-0.06,-0.017,-0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-0.012,-0.007,0.2,-0.002,0.132,0.058,0.708,1.0,0.007,-0.013,-0.0,-0.013,-0.006,-0.014,0.113,0.09,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-0.011,-0.014,0.199,0.002,0.132,0.058,0.708,1.0,0.008,-0.011,-0.0,-0.011,-0.007,-0.008,0.074,0.111,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.001,-0.013,0.197,0.001,0.132,0.058,0.708,1.0,0.007,-0.01,0.0,-0.01,-0.005,0.0,-0.046,0.067,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.006,0.025,0.197,0.0,0.131,0.058,0.708,1.0,0.006,-0.015,-0.0,-0.015,-0.002,-0.001,-0.071,-0.241,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.001,0.006,0.198,0.001,0.131,0.058,0.708,1.0,0.006,-0.014,0.0,-0.013,-0.002,0.007,-0.006,-0.04,0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-0.001,-0.015,0.196,-0.001,0.13,0.058,0.709,1.0,0.006,-0.012,-0.0,-0.009,-0.004,0.013,0.008,0.15,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.004,-0.009,0.195,-0.001,0.13,0.057,0.709,1.0,0.006,-0.011,-0.0,-0.009,-0.006,0.013,-0.06,0.051,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.006,-0.012,0.195,-0.002,0.13,0.057,0.709,1.0,0.005,-0.01,-0.001,-0.007,-0.003,0.01,-0.049,0.054,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.003,0.006,0.196,-0.001,0.129,0.057,0.709,1.0,0.006,-0.013,-0.001,-0.009,-0.004,0.004,0.035,-0.081,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.002,-0.006,0.198,-0.002,0.129,0.057,0.709,1.0,0.006,-0.012,-0.001,-0.006,-0.004,-0.003,0.022,0.031,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.004,0.008,0.198,-0.001,0.129,0.057,0.709,1.0,0.007,-0.014,-0.002,-0.008,-0.007,-0.007,0.013,-0.079,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.002,-0.006,0.2,-0.003,0.129,0.057,0.709,1.0,0.006,-0.013,-0.002,-0.004,-0.006,-0.011,-0.033,0.054,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.001,0.003,0.199,-0.0,0.129,0.056,0.708,1.0,0.006,-0.014,-0.002,-0.005,-0.005,-0.009,-0.016,-0.021,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.001,-0.006,0.198,-0.001,0.128,0.056,0.708,1.0,0.006,-0.012,-0.002,-0.007,-0.006,-0.002,-0.002,0.035,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.005,-0.011,0.197,-0.001,0.128,0.056,0.708,1.0,0.007,-0.011,-0.002,-0.003,-0.006,0.001,0.028,0.063,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-0.006,0.005,0.196,0.001,0.128,0.056,0.708,1.0,0.007,-0.013,-0.002,-0.002,-0.008,0.007,0.033,-0.088,0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.004,-0.007,0.196,-0.003,0.128,0.056,0.709,1.0,0.008,-0.012,-0.003,-0.001,-0.009,0.012,-0.022,0.028,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.008,-0.004,0.196,0.0,0.128,0.055,0.709,1.0,0.006,-0.013,-0.003,-0.001,-0.007,0.011,-0.116,0.021,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.003,0.001,0.195,-0.001,0.128,0.055,0.71,1.0,0.006,-0.013,-0.004,0.001,-0.01,0.014,0.01,-0.047,-0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.0,0.0,0.196,0.002,0.128,0.055,0.71,1.0,0.006,-0.013,-0.003,-0.001,-0.011,0.013,-0.024,-0.03,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
