px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,-0.001,0.002,-0.046,0.002,0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.002,0.002,-0.039,0.012,-0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.001,0.001,-0.03,0.02,-0.001
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.002,0.001,-0.002,0.043,0.004,-0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.001,-0.001,-0.019,0.0,-0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.0,-0.021,-0.005,0.001
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.0,-0.016,-0.01,0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,0.0,-0.002,0.039,0.003,0.007
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,-0.001,0.001,-0.024,-0.006,0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.001,-0.019,-0.029,-0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.0,0.001,-0.006,-0.008,-0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.0,0.001,-0.004,0.007,-0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.0,0.001,-0.011,0.01,-0.005
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,0.0,0.001,-0.004,0.016,-0.005
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.0,-0.0,-0.001,0.004,-0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.002,-0.002,0.047,-0.007,0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.001,-0.032,0.004,0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,-0.001,0.0,-0.021,0.008,0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.002,0.002,-0.004,0.036,0.049,0.006
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.0,-0.019,-0.01,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.001,-0.001,0.037,0.0,-0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,0.001,-0.001,0.036,-0.017,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.001,-0.022,0.01,-0.001
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.001,-0.025,-0.008,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.001,0.001,-0.018,-0.007,0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.0,-0.0,-0.021,0.002,0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.0,-0.0,-0.014,-0.006,-0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.002,-0.002,0.041,-0.003,0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.0,-0.001,0.037,0.018,0.005
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.002,0.001,-0.025,0.007,-0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.0,-0.022,-0.009,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.001,-0.002,0.027,0.006,0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,0.001,-0.0,0.014,-0.006,0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,-0.001,0.002,-0.035,0.005,0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.001,-0.001,0.003,-0.027,-0.008,-0.005
0.016,-0.013,0.038,0.999,0.01,0.032,0.006,-0.001,0.0,0.001,-0.018,0.038,0.005
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.001,0.003,-0.016,-0.054,-0.008
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.001,0.001,-0.018,-0.031,-0.009
0.016,-0.013,0.038,0.999,0.011,0.031,0.006,0.0,0.001,-0.001,0.068,-0.015,0.002
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.0,-0.001,-0.012,-0.001
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.0,-0.0,-0.001,-0.006,0.001
0.016,-0.013,0.038,0.999,0.01,0.032,0.006,-0.001,0.001,-0.001,-0.002,0.045,0.006
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,0.002,-0.002,0.057,-0.026,0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,0.002,-0.001,0.046,-0.024,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,0.001,-0.001,0.039,0.002,0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.0,0.001,-0.032,-0.003,0.002
0.016,-0.013,0.038,0.999,0.01,0.032,0.006,-0.0,0.002,-0.003,0.036,0.06,0.006
0.016,-0.013,0.038,0.999,0.01,0.032,0.006,-0.0,0.001,-0.003,0.027,0.039,0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,0.001,-0.0,0.031,-0.046,-0.008
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.0,-0.0,0.013,-0.034,0.001
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.0,0.0,0.014,-0.015,-0.003
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,-0.002,0.003,-0.044,-0.009,-0.018
0.016,-0.013,0.038,0.999,0.01,0.031,0.005,0.001,-0.001,0.003,-0.028,-0.022,-0.032
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.002,-0.03,-0.01,-0.004
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.001,-0.002,0.033,0.02,0.021
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.0,-0.001,0.022,-0.007,0.033
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,-0.0,-0.001,0.014,0.011,0.011
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.001,0.001,-0.001,0.021,0.033,-0.0
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,0.0,-0.001,0.019,0.004,0.007
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,-0.0,0.001,-0.001,0.011,0.002,0.009
0.016,-0.013,0.038,0.999,0.01,0.031,0.006,0.0,-0.001,0.001,-0.024,-0.013,0.034
