px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.001,0.002,-0.007,-0.013,-0.026,0.008
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,0.003,-0.002,0.0,-0.141,-0.039,0.027
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.001,-0.001,0.018,-0.01,-0.008
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.001,0.001,-0.065,-0.049,-0.014
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,-0.002,-0.001,0.003,-0.085,-0.043,-0.0
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.003,0.001,0.001,-0.037,-0.027,-0.003
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,0.0,0.004,-0.015,-0.023,-0.014
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,0.0,0.005,-0.003,0.009,-0.017
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.0,0.003,0.003,0.062,-0.014,0.006
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,0.001,-0.002,-0.0,-0.086,0.076,0.007
0.022,-0.035,0.056,1.0,0.013,0.009,0.001,0.003,-0.001,-0.007,0.007,0.171,-0.039
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,0.002,-0.005,0.029,-0.045,0.002
0.022,-0.035,0.056,1.0,0.013,0.008,0.002,0.002,-0.003,-0.008,0.003,0.135,-0.012
0.022,-0.035,0.056,1.0,0.012,0.007,0.001,-0.002,-0.004,0.004,-0.125,-0.038,-0.022
0.022,-0.035,0.056,1.0,0.015,0.006,0.002,-0.002,0.002,0.007,0.126,-0.074,0.031
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,-0.003,0.0,-0.076,0.029,0.005
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,-0.003,-0.002,0.001,-0.101,0.041,-0.011
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,0.003,-0.001,0.109,-0.062,-0.016
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.001,-0.001,0.0,-0.061,-0.028,0.003
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.0,-0.001,0.006,-0.01,-0.007
0.022,-0.035,0.056,1.0,0.013,0.006,0.001,0.001,-0.002,0.002,-0.032,-0.06,-0.022
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.001,0.001,-0.039,0.06,0.03
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,-0.001,0.0,0.0,-0.095,-0.014,-0.008
0.022,-0.035,0.056,1.0,0.012,0.006,0.002,0.003,-0.0,0.003,-0.095,-0.074,0.072
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,0.001,-0.005,0.055,0.01,0.015
0.022,-0.035,0.056,1.0,0.012,0.007,0.001,-0.001,-0.004,0.001,-0.088,-0.002,-0.024
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,-0.001,0.0,0.037,0.05,0.042
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,-0.002,0.0,-0.042,0.048,-0.011
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,-0.001,0.001,-0.059,0.007,-0.025
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.001,0.002,0.041,-0.009,0.009
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.001,0.002,0.097,-0.013,0.003
0.022,-0.035,0.056,1.0,0.013,0.006,0.001,0.001,-0.001,0.006,-0.1,-0.069,-0.049
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.003,0.005,-0.111,0.005,-0.002
0.022,-0.035,0.056,1.0,0.015,0.006,0.002,0.001,0.003,0.009,0.128,-0.102,-0.006
0.022,-0.035,0.056,1.0,0.012,0.008,0.002,0.003,-0.004,-0.006,-0.121,0.087,-0.035
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,0.003,-0.002,-0.011,0.016,0.089,-0.02
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,0.002,-0.0,-0.002,0.014,0.025,0.005
0.022,-0.035,0.056,1.0,0.014,0.009,0.002,0.002,-0.002,-0.009,0.022,0.132,0.001
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,-0.002,0.004,0.054,-0.083,-0.0
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.002,0.0,0.004,0.062,-0.104,0.006
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.003,-0.0,0.005,-0.068,-0.064,-0.011
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,0.001,0.002,-0.026,-0.064,-0.003
0.022,-0.035,0.056,1.0,0.013,0.006,0.002,0.001,0.0,0.006,0.003,-0.12,-0.014
0.022,-0.035,0.056,1.0,0.013,0.009,0.002,0.002,-0.002,0.002,-0.016,0.125,-0.002
0.022,-0.035,0.056,1.0,0.012,0.009,0.002,0.001,-0.003,0.0,-0.094,0.121,-0.012
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.001,0.003,-0.003,0.045,-0.085,0.016
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.006,0.002,0.006,0.034,-0.083,0.019
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,0.001,-0.002,0.018,-0.074,-0.007
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,0.001,-0.002,0.03,-0.067,0.005
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,-0.003,-0.001,0.003,0.08,0.045,0.016
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.002,0.006,-0.049,0.015,0.003
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,0.0,0.0,0.039,-0.036,-0.012
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.0,0.004,0.004,-0.051,-0.007
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.002,0.004,0.002,0.128,0.047,-0.013
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,0.001,-0.003,-0.012,-0.008,-0.006
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,0.001,-0.005,0.018,-0.012,0.001
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,0.001,-0.0,-0.0,0.03,0.051,0.016
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.001,0.003,-0.101,-0.022,-0.043
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,0.0,-0.0,-0.05,-0.014,0.003
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.0,0.002,-0.019,-0.051,-0.001
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.003,0.002,0.098,-0.004,0.01
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.001,-0.001,-0.011,0.033,0.003
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.001,-0.001,-0.066,-0.014,-0.011
0.022,-0.035,0.056,1.0,0.014,0.006,0.002,-0.0,0.001,0.007,0.024,-0.081,0.01
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.0,-0.0,-0.005,0.009,-0.016,-0.02
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,-0.0,-0.003,0.015,0.041,0.009
0.022,-0.035,0.056,1.0,0.012,0.007,0.002,0.002,0.0,0.002,-0.158,-0.016,0.038
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.0,-0.003,0.033,0.038,-0.003
0.022,-0.035,0.056,1.0,0.013,0.006,0.002,0.001,-0.0,0.003,-0.016,-0.051,-0.035
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.001,0.003,-0.048,0.006,0.0
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,0.001,-0.0,-0.009,0.053,0.151,-0.007
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,-0.0,0.0,-0.001,0.028,0.043,0.02
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.002,0.0,-0.001,0.048,0.021,0.016
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,0.0,0.001,0.04,0.006,-0.0
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.0,-0.003,0.016,-0.024,-0.009
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.001,0.005,-0.014,-0.06,-0.031
0.022,-0.035,0.056,1.0,0.016,0.007,0.002,0.0,0.003,0.007,0.171,-0.012,0.017
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.002,-0.002,-0.183,-0.056,-0.011
0.022,-0.035,0.056,1.0,0.013,0.006,0.001,0.0,-0.002,0.001,-0.117,-0.069,-0.042
0.022,-0.035,0.056,1.0,0.013,0.006,0.002,0.003,0.001,0.002,-0.086,-0.059,0.051
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.0,-0.001,-0.0,-0.091,0.008,-0.009
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.001,-0.0,-0.061,-0.006,-0.011
0.022,-0.035,0.056,1.0,0.015,0.006,0.002,0.002,0.003,0.008,0.164,-0.034,0.046
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.002,-0.002,-0.095,0.05,-0.01
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,-0.0,-0.001,-0.003,-0.01,0.06,0.0
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,0.001,-0.003,0.035,-0.028,-0.017
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.002,0.001,-0.086,-0.033,-0.023
0.022,-0.035,0.056,1.0,0.013,0.008,0.002,0.001,-0.002,-0.006,-0.073,0.13,-0.033
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.001,-0.001,0.044,-0.009,-0.006
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.001,0.001,0.001,0.04,0.014,-0.016
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,-0.001,0.0,0.0,-0.017,0.049,0.009
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,0.0,0.0,-0.001,-0.025,-0.003
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.001,0.002,-0.075,-0.031,-0.012
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.0,-0.001,0.003,-0.046,0.023,-0.003
0.022,-0.035,0.056,1.0,0.014,0.008,0.002,-0.001,-0.0,0.001,0.037,0.047,0.013
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,0.0,0.002,-0.033,-0.049,-0.005
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,0.0,0.001,-0.003,0.01,-0.024,-0.002
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.001,-0.0,0.001,0.041,-0.046,-0.004
0.022,-0.035,0.056,1.0,0.014,0.006,0.003,0.003,0.003,0.011,0.028,-0.118,0.075
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.001,-0.001,-0.003,-0.075,0.02,-0.01
0.022,-0.035,0.056,1.0,0.013,0.007,0.001,-0.0,-0.004,0.002,-0.083,0.012,-0.044
0.022,-0.035,0.056,1.0,0.016,0.006,0.002,0.001,0.006,-0.0,0.281,-0.042,0.04
0.022,-0.035,0.056,1.0,0.014,0.007,0.002,-0.0,0.001,-0.005,0.037,0.016,0.02
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,-0.001,0.001,-0.073,-0.003,-0.002
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,0.001,-0.002,0.003,-0.007,0.008,-0.011
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,-0.001,0.001,-0.032,0.05,0.02
0.022,-0.035,0.056,1.0,0.013,0.007,0.002,-0.002,0.001,0.001,-0.053,0.032,0.015
