Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
78,-0.345,0.202,0.101,-0.006,0.301,0.033,1.046,0.996,0.07,-0.032,0.036,0.525,0.055,0.572,2.195,-1.176,-0.192,0.3033707865168539,0.0,1.101123595505618,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
79,0.165,-0.139,0.146,0.014,0.319,0.036,1.065,0.999,0.035,-0.006,0.039,0.547,0.101,0.573,-1.77,1.398,0.163,0.3202247191011236,0.0,1.1067415730337078,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
80,0.348,-0.276,0.095,0.027,0.337,0.039,1.082,0.999,-0.007,0.023,0.045,0.549,0.094,0.494,-2.269,1.695,0.329,0.33707865168539325,0.0,1.1123595505617978,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
81,0.386,-0.24,0.054,0.007,0.355,0.042,1.093,0.997,-0.041,0.038,0.046,0.54,0.086,0.35,-1.811,0.952,0.016,0.3539325842696629,0.0,1.1179775280898876,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
82,-0.139,0.104,0.102,0.008,0.372,0.043,1.104,0.999,-0.001,0.009,0.044,0.56,0.033,0.374,2.3,-1.835,-0.093,0.3707865168539326,0.0,1.1235955056179776,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
83,-0.35,0.243,0.156,0.007,0.389,0.044,1.112,0.998,0.047,-0.02,0.043,0.512,0.029,0.25,2.636,-1.801,-0.05,0.38764044943820225,0.0,1.1292134831460674,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
84,-0.4,0.254,0.134,-0.012,0.404,0.045,1.114,0.995,0.081,-0.038,0.039,0.528,0.029,0.097,2.337,-1.343,-0.253,0.4044943820224719,0.0,1.1348314606741572,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
85,0.095,-0.111,0.21,0.008,0.424,0.047,1.117,0.998,0.048,-0.017,0.04,0.565,0.064,0.088,-1.864,1.436,0.102,0.42134831460674155,0.0,1.1404494382022472,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
86,0.373,-0.286,0.206,0.026,0.442,0.049,1.119,0.999,0.001,0.012,0.047,0.552,0.057,0.062,-2.597,1.827,0.355,0.4382022471910112,0.0,1.146067415730337,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
87,0.4,-0.29,0.11,0.007,0.459,0.051,1.118,0.997,-0.041,0.033,0.049,0.541,0.053,-0.034,-2.319,1.356,0.122,0.4550561797752809,0.0,1.151685393258427,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,0.0
88,-0.087,0.129,0.194,0.006,0.476,0.05,1.118,0.999,-0.006,0.003,0.049,0.511,-0.009,0.013,1.835,-1.662,-0.017,0.47191011235955055,0.0,1.1573033707865168,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
89,-0.387,0.317,0.234,0.006,0.493,0.05,1.118,0.998,0.042,-0.028,0.048,0.493,-0.014,-0.009,2.594,-1.827,-0.007,0.4887640449438202,0.0,1.1629213483146068,1.0,0.0,0.0,0.0,0.5056179775280903,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
90,-0.4,0.366,0.149,-0.022,0.509,0.049,1.114,0.994,0.083,-0.054,0.043,0.508,-0.024,-0.119,2.182,-1.649,-0.293,0.5056179775280899,0.0,1.1685393258426966,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
91,0.078,-0.066,0.252,0.008,0.526,0.05,1.112,0.998,0.046,-0.025,0.045,0.527,0.015,-0.044,-2.069,1.7,0.103,0.5224719101123595,0.0,1.1741573033707864,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
92,0.359,-0.329,0.275,0.029,0.544,0.05,1.113,0.999,-0.002,0.012,0.052,0.527,0.004,0.001,-2.576,2.235,0.39,0.5393258426966292,0.0,1.1797752808988764,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584270037,0.0,0.0,0.0
93,0.399,-0.394,0.14,0.017,0.561,0.05,1.111,0.996,-0.043,0.046,0.055,0.53,-0.005,-0.044,-2.262,1.958,0.126,0.5561797752808989,0.0,1.1853932584269664,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
94,-0.139,0.074,0.225,0.019,0.577,0.047,1.114,0.998,-0.005,0.017,0.054,0.499,-0.06,0.066,1.856,-1.615,-0.062,0.5730337078651685,0.0,1.1910112359550562,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
95,-0.4,0.371,0.234,0.011,0.593,0.046,1.119,0.997,0.043,-0.023,0.051,0.496,-0.058,0.154,2.633,-2.441,-0.106,0.5898876404494382,0.0,1.196629213483146,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
96,-0.4,0.399,0.095,-0.009,0.609,0.043,1.123,0.993,0.085,-0.06,0.046,0.482,-0.07,0.111,2.301,-2.176,-0.292,0.6067415730337078,0.0,1.202247191011236,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
97,0.148,-0.166,0.206,0.01,0.626,0.042,1.131,0.997,0.044,-0.031,0.048,0.619,-0.053,0.292,-3.159,2.424,0.244,0.6235955056179775,0.0,1.2078651685393258,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
