Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
25,0.009,-0.023,0.229,0.004,0.125,0.018,1.031,1.0,0.007,-0.025,0.002,0.109,0.034,0.331,-0.14,0.24,0.05,0.0,0.0,1.2500839986002268,1.0,0.0,0.0,0.0,0.0,0.0,0.2721203091760749,0.0,0.0,0.0
26,0.006,-0.015,0.196,-0.004,0.129,0.02,1.047,1.0,0.007,-0.023,0.0,0.107,0.04,0.478,-0.081,0.073,-0.064,0.0,0.0,1.2590997873702803,1.0,0.0,0.0,0.0,0.0,0.0,0.2687676537201278,0.0,0.0,0.0
27,0.007,-0.016,0.177,0.0,0.131,0.021,1.066,1.0,0.007,-0.022,0.001,0.082,0.033,0.568,-0.103,0.115,-0.003,0.0,0.0,1.2680018421815686,1.0,0.0,0.0,0.0,0.0,0.0,0.2652970205168592,0.0,0.0,0.0
28,-0.008,0.022,0.161,0.002,0.134,0.022,1.088,1.0,0.009,-0.027,0.0,0.072,0.03,0.632,0.041,-0.233,0.02,0.0,0.0,1.2767862554047376,1.0,0.0,0.0,0.0,0.0,0.0,0.2617099330289385,0.0,0.0,0.0
29,-0.023,0.015,0.157,-0.001,0.136,0.023,1.109,1.0,0.011,-0.028,0.0,0.069,0.031,0.649,0.189,-0.13,-0.017,0.0,0.0,1.2854491710501645,1.0,0.0,0.0,0.0,0.0,0.0,0.2580079658375878,0.0,0.0,0.0
30,-0.011,0.008,0.159,-0.006,0.138,0.024,1.129,1.0,0.011,-0.028,-0.001,0.06,0.031,0.604,0.04,-0.001,-0.091,0.0,0.0,1.2939867864605767,1.0,0.0,0.0,0.0,0.0,0.0,0.25419274395141134,0.0,0.0,0.0
31,0.02,-0.008,0.167,-0.003,0.14,0.025,1.146,1.0,0.007,-0.024,-0.001,0.058,0.034,0.529,-0.26,0.111,-0.043,0.0,0.0,1.3023953539802586,1.0,0.0,0.0,0.0,0.0,0.0,0.2502659420930897,0.0,0.0,0.0
32,0.011,-0.006,0.174,0.001,0.141,0.026,1.16,1.0,0.006,-0.022,-0.0,0.047,0.03,0.445,-0.119,0.074,0.006,0.0,0.0,1.310671182600116,1.0,0.0,0.0,0.0,0.0,0.0,0.24622928396422772,0.0,0.0,0.0
33,0.007,-0.007,0.188,0.003,0.143,0.027,1.172,1.0,0.005,-0.021,0.0,0.044,0.026,0.349,-0.052,0.068,0.031,0.0,0.0,1.3188106395778738,1.0,0.0,0.0,0.0,0.0,0.0,0.24208454148873293,0.0,0.0,0.0
34,-0.007,-0.008,0.203,-0.002,0.144,0.027,1.18,1.0,0.007,-0.021,-0.0,0.038,0.021,0.257,0.058,0.103,-0.036,0.0,0.0,1.3268101520326983,1.0,0.0,0.0,0.0,0.0,0.0,0.23783353403502794,0.0,0.0,0.0
35,-0.013,0.012,0.214,-0.003,0.145,0.028,1.186,1.0,0.01,-0.023,-0.001,0.029,0.024,0.195,0.055,-0.073,-0.047,0.0,0.0,1.3346662085135423,1.0,0.0,0.0,0.0,0.0,0.0,0.23347812761740583,0.0,0.0,0.0
36,-0.013,0.007,0.222,0.001,0.145,0.029,1.191,1.0,0.011,-0.023,-0.0,0.023,0.019,0.156,0.017,0.022,0.014,0.0,0.0,1.3423753605405253,1.0,0.0,0.0,0.0,0.0,0.0,0.2290202340769354,0.0,0.0,0.0
37,0.006,0.016,0.226,-0.001,0.146,0.03,1.195,1.0,0.009,-0.023,-0.001,0.021,0.023,0.134,-0.161,-0.092,-0.014,0.0,0.0,1.3499342241186714,1.0,0.0,0.0,0.0,0.0,0.0,0.22446181024223244,0.0,0.0,0.0
38,0.008,0.0,0.224,0.002,0.146,0.03,1.2,1.0,0.007,-0.02,-0.0,0.011,0.02,0.151,-0.134,0.058,0.028,0.0,0.0,1.3573394812233408,1.0,0.0,0.0,0.0,0.0,0.0,0.21980485707051356,0.0,0.0,0.0
39,0.018,-0.01,0.218,0.001,0.147,0.031,1.206,1.0,0.005,-0.018,-0.0,0.012,0.017,0.178,-0.209,0.125,0.009,0.0,0.0,1.3645878812567056,1.0,0.0,0.0,0.0,0.0,0.0,0.21505141876925205,0.0,0.0,0.0
40,-0.009,-0.001,0.205,-0.003,0.147,0.031,1.214,1.0,0.008,-0.018,-0.001,0.002,0.014,0.239,0.033,0.036,-0.037,0.0,0.0,1.3716762424746243,1.0,0.0,0.0,0.0,0.0,0.0,0.2102035818988357,0.0,0.0,0.0
41,-0.021,0.01,0.195,-0.003,0.147,0.032,1.224,1.0,0.01,-0.019,-0.002,-0.003,0.014,0.288,0.15,-0.068,-0.038,0.0,0.0,1.3786014533832947,1.0,0.0,0.0,0.0,0.0,0.0,0.20526347445668947,0.0,0.0,0.0
42,-0.029,0.014,0.186,-0.001,0.146,0.032,1.235,1.0,0.013,-0.02,-0.002,-0.011,0.012,0.333,0.176,-0.081,-0.007,0.0,0.0,1.3853604741050702,1.0,0.0,0.0,0.0,0.0,0.0,0.20023326494315263,0.0,0.0,0.0
43,-0.003,-0.001,0.182,-0.001,0.146,0.032,1.246,1.0,0.01,-0.018,-0.002,-0.012,0.01,0.344,-0.084,0.069,-0.01,0.0,0.0,1.3919503377128382,1.0,0.0,0.0,0.0,0.0,0.0,0.1951151614095903,0.0,0.0,0.0
44,0.016,-0.0,0.18,0.002,0.146,0.033,1.257,1.0,0.006,-0.017,-0.002,-0.012,0.012,0.332,-0.217,0.029,0.025,0.0,0.0,1.3983681515323763,1.0,0.0,0.0,0.0,0.0,0.0,0.18991141048917526,0.0,0.0,0.0
45,0.016,-0.0,0.182,0.002,0.145,0.033,1.267,1.0,0.004,-0.016,-0.001,-0.018,0.007,0.302,-0.182,0.026,0.025,0.0,0.0,1.4046110984121165,1.0,0.0,0.0,0.0,0.0,0.0,0.18462429641070033,0.0,0.0,0.0
46,-0.015,0.002,0.188,0.002,0.144,0.033,1.275,1.0,0.007,-0.015,-0.002,-0.018,0.006,0.258,0.138,-0.019,0.03,0.0,0.0,1.4106764379597563,1.0,0.0,0.0,0.0,0.0,0.0,0.17925613999587697,0.0,0.0,0.0
47,-0.029,-0.012,0.195,-0.006,0.143,0.033,1.282,1.0,0.01,-0.013,-0.003,-0.024,0.005,0.209,0.223,0.132,-0.076,0.0,0.0,1.416561507745175,1.0,0.0,0.0,0.0,0.0,0.0,0.17380929764062025,0.0,0.0,0.0
48,-0.024,-0.002,0.2,-0.005,0.143,0.033,1.287,1.0,0.011,-0.014,-0.003,-0.022,0.005,0.161,0.129,0.03,-0.058,0.0,0.0,1.422263724469131,1.0,0.0,0.0,0.0,0.0,0.0,0.16828616028067955,0.0,0.0,0.0
49,0.005,0.011,0.207,0.002,0.142,0.034,1.291,1.0,0.007,-0.016,-0.003,-0.026,0.006,0.129,-0.128,-0.073,0.037,0.0,0.0,1.4277805850972203,1.0,0.0,0.0,0.0,0.0,0.0,0.16268915234211812,0.0,0.0,0.0
50,0.013,0.017,0.213,0.004,0.141,0.034,1.294,1.0,0.004,-0.016,-0.002,-0.025,0.01,0.098,-0.132,-0.139,0.055,0.0,0.0,1.4331096679586055,1.0,0.0,0.0,0.0,0.0,0.0,0.157020730677091,0.0,0.0,0.0
51,0.01,0.002,0.214,-0.0,0.14,0.034,1.297,1.0,0.002,-0.015,-0.002,-0.029,0.004,0.09,-0.066,0.041,-0.001,0.0,0.0,1.4382486338090263,1.0,0.0,0.0,0.0,0.0,0.0,0.15128338348537107,0.0,0.0,0.0
52,-0.006,-0.016,0.212,-0.006,0.139,0.034,1.3,1.0,0.004,-0.012,-0.003,-0.025,0.006,0.095,0.092,0.169,-0.07,0.0,0.0,1.4431952268576302,1.0,0.0,0.0,0.0,0.0,0.0,0.14547962922217605,0.0,0.0,0.0
53,-0.014,-0.018,0.207,-0.005,0.138,0.034,1.304,1.0,0.007,-0.011,-0.004,-0.026,0.009,0.111,0.125,0.173,-0.058,0.0,0.0,1.4479472757571714,1.0,0.0,0.0,0.0,0.0,0.0,0.13961201549264612,0.0,0.0,0.0
54,-0.01,0.011,0.203,-0.0,0.137,0.035,1.309,1.0,0.007,-0.013,-0.004,-0.03,0.009,0.13,0.076,-0.128,0.009,0.0,0.0,1.45250269455714,1.0,0.0,0.0,0.0,0.0,0.0,0.13368311793353183,0.0,0.0,0.0
55,0.015,0.005,0.2,-0.003,0.137,0.035,1.314,1.0,0.005,-0.013,-0.003,-0.03,0.01,0.154,-0.177,-0.047,-0.03,0.0,0.0,1.4568594836194069,1.0,0.0,0.0,0.0,0.0,0.0,0.12769553908263842,0.0,0.0,0.0
56,0.0,-0.004,0.193,0.001,0.136,0.036,1.32,1.0,0.005,-0.013,-0.003,-0.029,0.015,0.178,0.022,0.06,0.021,0.0,0.0,1.4610157304959825,1.0,0.0,0.0,0.0,0.0,0.0,0.12165190723639974,0.0,0.0,0.0
57,0.001,0.003,0.19,0.001,0.135,0.036,1.326,1.0,0.005,-0.013,-0.003,-0.03,0.012,0.181,0.007,-0.022,0.026,0.0,0.0,1.4649696107685002,1.0,0.0,0.0,0.0,0.0,0.0,0.11555487529615105,0.0,0.0,0.0
58,-0.006,0.009,0.189,-0.002,0.134,0.036,1.331,1.0,0.006,-0.013,-0.003,-0.026,0.008,0.185,0.055,-0.113,-0.019,0.0,0.0,1.4687193888490593,1.0,0.0,0.0,0.0,0.0,0.0,0.10940711960366056,0.0,0.0,0.0
59,-0.001,-0.013,0.191,-0.002,0.133,0.037,1.337,1.0,0.006,-0.011,-0.003,-0.03,0.013,0.164,0.012,0.136,-0.014,0.0,0.0,1.4722634187420776,1.0,0.0,0.0,0.0,0.0,0.0,0.10321133876627919,0.0,0.0,0.0
60,-0.007,-0.011,0.191,-0.003,0.132,0.037,1.341,1.0,0.007,-0.01,-0.004,-0.024,0.016,0.142,0.068,0.076,-0.036,0.0,0.0,1.4756001447668112,1.0,0.0,0.0,0.0,0.0,0.0,0.09697025247238811,0.0,0.0,0.0
61,0.004,0.009,0.196,0.001,0.131,0.038,1.345,1.0,0.006,-0.012,-0.003,-0.028,0.016,0.109,-0.038,-0.122,0.019,0.0,0.0,1.4787281022402368,1.0,0.0,0.0,0.0,0.0,0.0,0.09068660029758036,0.0,0.0,0.0
62,0.004,-0.001,0.201,0.005,0.13,0.038,1.347,1.0,0.006,-0.012,-0.003,-0.028,0.012,0.079,-0.056,0.023,0.083,0.0,0.0,1.4816459181199833,1.0,0.0,0.0,0.0,0.0,0.0,0.08436314050207283,0.0,0.0,0.0
63,0.003,0.01,0.204,-0.007,0.129,0.039,1.349,1.0,0.005,-0.014,-0.004,-0.024,0.015,0.052,-0.005,-0.076,-0.081,0.0,0.0,1.4843523116070416,1.0,0.0,0.0,0.0,0.0,0.0,0.07800264881996477,0.0,0.0,0.0
64,-0.005,-0.003,0.208,-0.003,0.129,0.039,1.35,1.0,0.007,-0.012,-0.004,-0.028,0.015,0.035,0.039,0.043,-0.023,0.0,0.0,1.486846094707981,1.0,0.0,0.0,0.0,0.0,0.0,0.07160791724080906,0.0,0.0,0.0
65,-0.003,-0.003,0.207,-0.0,0.128,0.04,1.351,1.0,0.007,-0.012,-0.004,-0.024,0.013,0.028,0.018,0.039,0.005,0.0,0.0,1.489126172756429,1.0,0.0,0.0,0.0,0.0,0.0,0.06518175278404259,0.0,0.0,0.0
66,0.0,-0.014,0.207,0.002,0.127,0.04,1.352,1.0,0.007,-0.01,-0.004,-0.024,0.012,0.028,-0.029,0.125,0.035,0.0,0.0,1.4911915448935837,1.0,0.0,0.0,0.0,0.0,0.0,0.05872697626680856,0.0,0.0,0.0
67,-0.002,-0.001,0.203,-0.004,0.126,0.041,1.353,1.0,0.007,-0.01,-0.004,-0.026,0.014,0.04,0.011,-0.027,-0.051,0.0,0.0,1.4930413045075495,1.0,0.0,0.0,0.0,0.0,0.0,0.05224642106574695,0.0,0.0,0.0
68,-0.006,0.007,0.201,-0.004,0.125,0.041,1.355,1.0,0.008,-0.012,-0.005,-0.024,0.012,0.05,0.035,-0.082,-0.036,0.0,0.0,1.4946746396313002,1.0,0.0,0.0,0.0,0.0,0.0,0.04574293187327272,0.0,0.0,0.0
69,-0.002,0.004,0.199,-0.001,0.125,0.042,1.357,1.0,0.008,-0.013,-0.005,-0.022,0.014,0.058,-0.017,-0.027,0.001,0.0,0.0,1.496090833299101,1.0,0.0,0.0,0.0,0.0,0.0,0.03921936344885468,0.0,0.0,0.0
70,0.005,0.008,0.196,-0.001,0.124,0.042,1.359,1.0,0.007,-0.013,-0.005,-0.024,0.01,0.067,-0.09,-0.064,-0.0,0.0,0.0,1.4972892638612239,1.0,0.0,0.0,0.0,0.0,0.0,0.03267857936590457,0.0,0.0,0.0
71,-0.009,-0.024,0.194,-0.002,0.123,0.042,1.361,1.0,0.009,-0.009,-0.005,-0.018,0.013,0.073,0.053,0.223,-0.011,0.0,0.0,1.498269405256828,1.0,0.0,0.0,0.0,0.0,0.0,0.026123450754785837,0.0,0.0,0.0
72,0.005,0.009,0.19,-0.002,0.122,0.043,1.364,1.0,0.007,-0.012,-0.005,-0.022,0.007,0.069,-0.085,-0.103,-0.019,0.0,0.0,1.4990308272448762,1.0,0.0,0.0,0.0,0.0,0.0,0.01955685504251181,0.0,0.0,0.0
73,-0.007,-0.005,0.192,-0.0,0.122,0.043,1.366,1.0,0.008,-0.01,-0.005,-0.022,0.011,0.059,0.051,0.021,0.012,0.0,0.0,1.4995731955929954,1.0,0.0,0.0,0.0,0.0,0.0,0.012981674689672706,0.0,0.0,0.0
74,-0.001,0.012,0.192,-0.001,0.121,0.043,1.367,1.0,0.008,-0.014,-0.005,-0.02,0.009,0.046,-0.029,-0.094,0.007,0.0,0.0,1.4998962722241878,1.0,0.0,0.0,0.0,0.0,0.0,0.006400795925154412,0.0,0.0,0.0
75,-0.008,-0.015,0.196,0.0,0.121,0.044,1.368,1.0,0.009,-0.01,-0.005,-0.015,0.008,0.021,0.026,0.126,0.018,0.0,0.0,1.499999915321339,1.0,0.0,0.0,0.0,0.0,0.0,-0.00018289252078140805,0.0,0.0,0.0
76,-0.007,-0.002,0.198,-0.003,0.12,0.044,1.367,1.0,0.009,-0.011,-0.005,-0.019,0.007,-0.005,0.011,0.008,-0.029,0.0,0.0,1.499884079389469,1.0,0.0,0.0,0.0,0.0,0.0,-0.0067665006845629705,0.0,0.0,0.0
77,-0.011,-0.011,0.202,-0.003,0.119,0.044,1.366,1.0,0.009,-0.009,-0.006,-0.018,0.002,-0.029,0.048,0.073,-0.027,0.0,0.0,1.4995488152757015,1.0,0.0,0.0,0.0,0.0,0.0,-0.013347138637843647,0.0,0.0,0.0
78,0.007,-0.003,0.204,-0.001,0.119,0.044,1.365,1.0,0.007,-0.01,-0.006,-0.013,0.007,-0.051,-0.12,-0.019,0.001,0.0,0.0,1.498994270146946,1.0,0.0,0.0,0.0,0.0,0.0,-0.01992191775607055,0.0,0.0,0.0
79,-0.005,0.001,0.205,0.0,0.118,0.044,1.363,1.0,0.008,-0.01,-0.006,-0.017,0.005,-0.063,0.005,-0.059,0.024,0.0,0.0,1.4982206874252968,1.0,0.0,0.0,0.0,0.0,0.0,-0.026487951986486902,0.0,0.0,0.0
80,-0.005,-0.008,0.205,0.0,0.118,0.044,1.361,1.0,0.008,-0.01,-0.005,-0.013,0.002,-0.062,-0.002,0.042,0.021,0.0,0.0,1.4972284066811803,1.0,0.0,0.0,0.0,0.0,0.0,-0.03304235911496867,0.0,0.0,0.0
81,-0.007,0.007,0.205,-0.001,0.118,0.044,1.358,1.0,0.008,-0.012,-0.006,-0.013,0.001,-0.065,0.016,-0.088,0.002,0.0,0.0,1.4960178634842989,1.0,0.0,0.0,0.0,0.0,0.0,-0.03958226203120585,0.0,0.0,0.0
82,0.005,0.007,0.202,-0.003,0.117,0.044,1.357,1.0,0.007,-0.012,-0.006,-0.01,0.002,-0.051,-0.098,-0.104,-0.026,0.0,0.0,1.4945895892124332,1.0,0.0,0.0,0.0,0.0,0.0,-0.046104789991625594,0.0,0.0,0.0
83,-0.003,-0.013,0.2,-0.001,0.117,0.044,1.355,1.0,0.007,-0.011,-0.007,-0.007,0.003,-0.045,0.0,0.115,0.005,0.0,0.0,1.4929442108181905,1.0,0.0,0.0,0.0,0.0,0.0,-0.05260707987953417,0.0,0.0,0.0
84,-0.007,-0.006,0.197,-0.0,0.117,0.044,1.354,1.0,0.007,-0.01,-0.006,-0.01,-0.0,-0.041,0.038,0.01,0.013,0.0,0.0,1.4910824505537976,1.0,0.0,0.0,0.0,0.0,0.0,-0.05908627746191164,0.0,0.0,0.0
85,-0.011,-0.003,0.193,-0.003,0.117,0.045,1.353,1.0,0.009,-0.01,-0.007,-0.008,0.001,-0.026,0.045,-0.032,-0.014,0.0,0.0,1.489005125654063,1.0,0.0,0.0,0.0,0.0,0.0,-0.06553953864228301,0.0,0.0,0.0
86,-0.005,0.002,0.192,-0.003,0.116,0.044,1.352,1.0,0.008,-0.012,-0.007,-0.008,-0.001,-0.027,-0.013,-0.039,-0.014,0.0,0.0,1.4867131479776454,1.0,0.0,0.0,0.0,0.0,0.0,-0.07196403070917623,0.0,0.0,0.0
87,0.007,0.003,0.193,-0.002,0.116,0.044,1.351,1.0,0.006,-0.012,-0.007,-0.006,0.0,-0.038,-0.103,-0.058,-0.011,0.0,0.0,1.4842075236067847,1.0,0.0,0.0,0.0,0.0,0.0,-0.07835693357954754,0.0,0.0,0.0
88,0.0,-0.003,0.193,-0.0,0.116,0.044,1.349,1.0,0.006,-0.012,-0.007,-0.006,-0.001,-0.05,-0.025,0.023,0.021,0.0,0.0,1.4814893524056756,1.0,0.0,0.0,0.0,0.0,0.0,-0.08471544103669792,0.0,0.0,0.0
89,-0.009,-0.018,0.194,-0.002,0.116,0.044,1.347,1.0,0.007,-0.01,-0.007,-0.001,-0.004,-0.065,0.063,0.143,-0.003,0.0,0.0,1.4785598275376715,1.0,0.0,0.0,0.0,0.0,0.0,-0.09103676196206778,0.0,0.0,0.0
90,-0.01,0.005,0.196,0.0,0.116,0.044,1.344,1.0,0.008,-0.012,-0.007,-0.005,-0.003,-0.089,0.041,-0.09,0.027,0.0,0.0,1.4754202349415377,1.0,0.0,0.0,0.0,0.0,0.0,-0.09731812156042685,0.0,0.0,0.0
91,-0.007,-0.009,0.199,-0.005,0.116,0.044,1.341,1.0,0.008,-0.01,-0.007,-0.005,-0.004,-0.105,0.006,0.038,-0.051,0.0,0.0,1.4720719527669763,1.0,0.0,0.0,0.0,0.0,0.0,-0.10355676257789992,0.0,0.0,0.0
92,-0.004,-0.005,0.2,-0.003,0.115,0.044,1.337,1.0,0.007,-0.012,-0.007,-0.005,-0.001,-0.12,0.001,0.044,-0.015,0.0,0.0,1.4685164507696777,1.0,0.0,0.0,0.0,0.0,0.0,-0.10974994651227199,0.0,0.0,0.0
93,-0.001,-0.005,0.201,0.001,0.115,0.044,1.332,1.0,0.006,-0.012,-0.007,-0.001,-0.001,-0.131,-0.015,0.034,0.031,0.0,0.0,1.4647552896661582,1.0,0.0,0.0,0.0,0.0,0.0,-0.1158949548150967,0.0,0.0,0.0
94,0.002,0.014,0.202,0.0,0.115,0.044,1.328,1.0,0.005,-0.014,-0.007,-0.006,-0.002,-0.14,-0.02,-0.144,0.028,0.0,0.0,1.4607901204486713,1.0,0.0,0.0,0.0,0.0,0.0,-0.12198909008500514,0.0,0.0,0.0
95,0.001,-0.002,0.204,0.002,0.115,0.044,1.323,1.0,0.005,-0.013,-0.006,-0.001,0.003,-0.151,0.007,0.017,0.043,0.0,0.0,1.4566226836604912,1.0,0.0,0.0,0.0,0.0,0.0,-0.1280296772517553,0.0,0.0,0.0
96,0.002,0.017,0.203,-0.001,0.115,0.044,1.318,1.0,0.005,-0.015,-0.007,-0.004,-0.002,-0.154,-0.028,-0.154,0.013,0.0,0.0,1.4522548086318876,1.0,0.0,0.0,0.0,0.0,0.0,-0.13401406475049282,0.0,0.0,0.0
97,0.003,-0.005,0.204,-0.005,0.115,0.044,1.313,1.0,0.006,-0.012,-0.008,0.002,0.001,-0.153,-0.058,0.023,-0.037,0.0,0.0,1.447688412677125,1.0,0.0,0.0,0.0,0.0,0.0,-0.13993962568565,0.0,0.0,0.0
98,-0.003,0.0,0.2,-0.003,0.115,0.044,1.308,1.0,0.007,-0.012,-0.008,0.001,0.0,-0.147,-0.008,-0.041,-0.015,0.0,0.0,1.4429255002528443,1.0,0.0,0.0,0.0,0.0,0.0,-0.14580375898406994,0.0,0.0,0.0
99,-0.002,-0.02,0.198,-0.0,0.115,0.044,1.304,1.0,0.007,-0.008,-0.008,-0.004,0.002,-0.14,-0.007,0.127,0.027,0.0,0.0,1.437968162078187,1.0,0.0,0.0,0.0,0.0,0.0,-0.15160389053676004,0.0,0.0,0.0
