Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
101,-0.018,-0.141,0.309,0.005,0.675,0.03,1.16,1.0,0.008,0.014,-0.005,0.595,-0.013,-0.376,0.128,0.669,0.09,0.6910112359550562,0.0,1.2303370786516854,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
102,-0.024,0.053,0.342,-0.002,0.692,0.03,1.148,1.0,0.011,0.002,-0.005,0.587,-0.012,-0.402,0.105,-0.831,-0.019,0.7078651685393258,0.0,1.2359550561797752,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
103,0.012,0.144,0.348,-0.001,0.709,0.03,1.138,1.0,0.01,-0.012,-0.006,0.537,-0.005,-0.323,-0.157,-0.966,0.006,0.7247191011235955,0.0,1.2415730337078652,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
104,0.048,0.085,0.322,0.009,0.726,0.03,1.133,1.0,0.006,-0.023,-0.006,0.646,-0.005,-0.179,-0.335,-0.529,0.132,0.7415730337078652,0.0,1.247191011235955,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
105,0.001,-0.083,0.286,0.003,0.743,0.029,1.135,1.0,0.008,-0.006,-0.005,0.559,-0.012,0.08,0.053,0.869,0.057,0.7584269662921348,0.0,1.252808988764045,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
106,-0.025,-0.11,0.211,-0.006,0.76,0.029,1.147,1.0,0.012,0.007,-0.008,0.587,-0.02,0.367,0.204,0.735,-0.1,0.7752808988764045,0.0,1.2584269662921348,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
107,-0.059,-0.101,0.131,-0.011,0.778,0.028,1.167,1.0,0.019,0.015,-0.009,0.589,-0.035,0.649,0.382,0.502,-0.186,0.7921348314606741,0.0,1.2640449438202248,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
108,0.012,0.037,0.106,-0.004,0.795,0.027,1.192,1.0,0.016,0.006,-0.009,0.545,-0.025,0.773,-0.191,-0.499,-0.035,0.8089887640449438,0.0,1.2696629213483146,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
109,0.026,0.087,0.089,0.001,0.812,0.026,1.217,1.0,0.011,-0.008,-0.009,0.531,-0.031,0.751,-0.254,-0.655,0.045,0.8258426966292135,0.0,1.2752808988764044,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
110,0.053,0.081,0.087,0.006,0.829,0.025,1.238,1.0,0.004,-0.016,-0.007,0.55,-0.033,0.655,-0.378,-0.457,0.103,0.8426966292134831,0.0,1.2808988764044944,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
111,-0.019,-0.025,0.119,0.0,0.847,0.024,1.253,1.0,0.01,-0.006,-0.007,0.555,-0.041,0.474,0.265,0.499,0.039,0.8595505617977528,0.0,1.2865168539325842,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
112,-0.049,-0.092,0.157,-0.005,0.865,0.022,1.261,1.0,0.015,0.005,-0.008,0.58,-0.045,0.277,0.398,0.796,-0.064,0.8764044943820224,0.0,1.2921348314606742,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,0.0
113,-0.063,-0.181,0.191,-0.007,0.882,0.021,1.262,1.0,0.02,0.015,-0.01,0.822,-0.058,-0.006,0.315,0.364,-0.145,0.8932584269662921,0.0,1.297752808988764,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
114,0.005,0.03,0.256,-0.004,0.899,0.019,1.256,1.0,0.015,0.005,-0.01,0.578,-0.041,-0.169,-0.251,-0.578,0.014,0.9101123595505618,0.0,1.303370786516854,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
115,0.048,0.168,0.307,0.0,0.916,0.018,1.246,1.0,0.007,-0.012,-0.009,0.53,-0.035,-0.314,-0.41,-1.097,0.039,0.9269662921348314,0.0,1.3089887640449438,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.1685393258426937,0.0,0.0,0.0
116,0.048,0.2,0.283,0.001,0.932,0.017,1.233,0.999,0.001,-0.032,-0.007,0.539,-0.044,-0.424,-0.291,-1.067,0.056,0.9438202247191011,0.0,1.3146067415730336,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
117,-0.037,-0.015,0.338,-0.007,0.949,0.015,1.22,1.0,0.007,-0.016,-0.007,0.55,-0.057,-0.393,0.316,0.863,-0.035,0.9606741573033708,0.0,1.3202247191011236,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584270037,0.0,0.0,0.0
118,-0.055,-0.116,0.347,-0.005,0.963,0.014,1.213,1.0,0.013,0.003,-0.008,0.52,-0.054,-0.266,0.227,1.263,-0.044,0.9775280898876404,0.0,1.3258426966292136,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
119,-0.084,-0.184,0.319,-0.002,0.98,0.012,1.209,1.0,0.018,0.023,-0.009,0.544,-0.064,-0.138,0.271,1.18,0.001,0.9943820224719101,0.0,1.3314606741573034,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
120,0.016,-0.169,0.182,0.003,1.0,0.01,1.213,1.0,0.012,0.018,-0.008,1.052,-0.1,0.204,-0.552,-0.738,0.05,1.0112359550561798,0.0,1.3370786516853932,1.0,0.0,0.0,0.0,0.5056179775280895,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
121,0.04,0.075,0.227,0.003,1.017,0.008,1.225,1.0,0.003,-0.001,-0.006,0.631,-0.067,0.388,-0.606,-1.174,0.141,1.0280898876404494,0.0,1.3426966292134832,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
122,0.025,0.166,0.141,0.003,1.035,0.006,1.245,1.0,-0.005,-0.022,-0.006,0.66,-0.077,0.705,-0.378,-1.543,0.051,1.044943820224719,0.0,1.348314606741573,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
123,-0.075,0.025,0.122,-0.011,1.052,0.004,1.266,1.0,0.004,-0.02,-0.007,0.576,-0.067,0.677,0.396,0.166,-0.063,1.0617977528089888,0.0,1.3539325842696628,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
124,-0.065,-0.095,0.11,-0.018,1.071,0.002,1.288,1.0,0.007,-0.008,-0.008,0.656,-0.069,0.766,0.104,0.75,-0.22,1.0786516853932584,0.0,1.3595505617977528,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584270037,0.0,0.0,0.0
125,-0.054,-0.156,0.121,-0.006,1.086,0.0,1.303,1.0,0.007,0.011,-0.008,0.613,-0.064,0.624,-0.113,1.126,-0.027,1.095505617977528,0.0,1.3651685393258428,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
126,0.014,0.008,0.171,0.007,1.106,-0.001,1.318,1.0,-0.005,0.004,-0.006,0.548,-0.048,0.421,-0.644,-0.349,0.101,1.1123595505617978,0.0,1.3707865168539326,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
127,0.011,0.124,0.197,0.007,1.122,-0.003,1.325,1.0,-0.013,-0.014,-0.004,0.534,-0.046,0.225,-0.482,-0.998,0.093,1.1292134831460674,0.0,1.3764044943820224,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
128,-0.004,0.143,0.208,0.003,1.139,-0.004,1.325,0.999,-0.017,-0.029,-0.003,0.552,-0.044,0.03,-0.297,-0.808,0.064,1.146067415730337,0.0,1.3820224719101124,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
129,-0.106,-0.044,0.262,-0.011,1.156,-0.006,1.322,1.0,-0.011,-0.019,-0.005,0.584,-0.047,-0.118,0.374,0.677,-0.024,1.1629213483146068,0.0,1.3876404494382022,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
130,-0.108,-0.146,0.308,-0.012,1.173,-0.007,1.316,1.0,-0.009,-0.001,-0.006,0.565,-0.032,-0.198,0.169,1.04,-0.079,1.1797752808988764,0.0,1.393258426966292,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
131,-0.088,-0.153,0.326,-0.002,1.19,-0.007,1.308,1.0,-0.011,0.012,-0.006,0.527,-0.014,-0.241,-0.061,0.729,0.034,1.196629213483146,0.0,1.398876404494382,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584270037,0.0,0.0,0.0
132,0.027,0.075,0.379,0.01,1.206,-0.007,1.301,1.0,-0.028,-0.007,-0.004,0.495,0.01,-0.195,-0.847,-0.955,0.076,1.2134831460674156,0.0,1.404494382022472,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,-9.992007221626409e-14
133,0.025,0.126,0.302,0.005,1.222,-0.005,1.299,0.999,-0.038,-0.023,-0.002,0.489,0.045,-0.062,-0.576,-1.015,0.055,1.2303370786516854,0.0,1.4101123595505618,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
134,-0.002,0.09,0.236,0.003,1.238,-0.002,1.304,0.998,-0.044,-0.033,-0.0,0.487,0.081,0.15,-0.256,-0.493,0.096,1.247191011235955,0.0,1.4157303370786516,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
135,-0.073,-0.126,0.206,-0.011,1.254,0.002,1.318,0.999,-0.039,-0.016,-0.003,0.485,0.129,0.409,0.126,0.921,-0.035,1.2640449438202246,0.0,1.4213483146067416,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
136,-0.064,-0.148,0.162,-0.008,1.269,0.008,1.338,0.999,-0.038,-0.004,-0.005,0.474,0.177,0.596,-0.027,0.78,-0.081,1.2808988764044944,0.0,1.4269662921348314,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
137,-0.026,-0.091,0.135,0.0,1.284,0.015,1.36,0.999,-0.042,-0.002,-0.005,0.472,0.22,0.675,-0.401,-0.002,0.038,1.297752808988764,0.0,1.4325842696629214,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,0.0
138,0.005,0.035,0.134,0.007,1.298,0.023,1.381,0.998,-0.052,-0.021,-0.003,0.44,0.254,0.651,-0.645,-1.0,0.086,1.3146067415730336,0.0,1.4382022471910112,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
139,-0.027,0.035,0.12,0.004,1.312,0.032,1.399,0.998,-0.056,-0.034,-0.001,0.419,0.266,0.532,-0.304,-0.729,0.06,1.3314606741573034,0.0,1.4438202247191012,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
140,-0.048,-0.02,0.13,-0.003,1.326,0.042,1.411,0.998,-0.056,-0.037,-0.001,0.435,0.301,0.399,-0.08,-0.253,-0.007,1.348314606741573,0.0,1.449438202247191,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.1685393258426937,0.0,0.0,0.0
141,-0.079,-0.1,0.153,-0.007,1.34,0.052,1.418,0.998,-0.054,-0.03,-0.003,0.42,0.307,0.222,0.043,0.33,-0.063,1.3651685393258426,0.0,1.4550561797752808,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,4.9960036108132044e-14
142,-0.001,-0.162,0.184,-0.008,1.353,0.063,1.419,0.998,-0.06,-0.024,-0.003,0.517,0.416,0.045,-0.332,0.246,0.04,1.3820224719101124,0.0,1.4606741573033708,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
143,0.009,-0.077,0.23,0.006,1.366,0.074,1.414,0.997,-0.068,-0.03,-0.002,0.41,0.368,-0.14,-0.508,-0.288,0.077,1.398876404494382,0.0,1.4662921348314606,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,0.0
144,-0.017,0.032,0.278,0.006,1.378,0.087,1.404,0.996,-0.072,-0.047,-0.0,0.365,0.376,-0.293,-0.211,-0.914,0.063,1.4157303370786516,0.0,1.4719101123595506,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
145,-0.046,0.067,0.301,0.007,1.389,0.1,1.391,0.996,-0.069,-0.064,0.002,0.364,0.425,-0.414,0.072,-0.822,0.101,1.4325842696629214,0.0,1.4775280898876404,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,0.0
146,-0.065,0.011,0.298,-0.005,1.4,0.114,1.378,0.995,-0.068,-0.067,0.001,0.309,0.423,-0.397,-0.0,-0.18,-0.073,1.449438202247191,0.0,1.4831460674157304,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584269704,0.0,0.0,-4.9960036108132044e-14
147,-0.006,-0.114,0.318,-0.009,1.409,0.131,1.366,0.996,-0.071,-0.058,-0.001,0.299,0.533,-0.366,-0.225,0.476,-0.072,1.4662921348314606,0.0,1.4887640449438202,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.1685393258426937,0.0,0.0,0.0
148,0.031,-0.128,0.299,-0.004,1.417,0.15,1.359,0.996,-0.079,-0.051,-0.002,0.242,0.591,-0.229,-0.27,0.298,-0.019,1.4831460674157304,0.0,1.49438202247191,1.0,0.0,0.0,0.0,0.5056179775280911,0.0,0.16853932584269704,0.0,0.0,9.992007221626409e-14
149,0.087,-0.084,0.278,0.001,1.423,0.172,1.357,0.995,-0.086,-0.054,-0.0,0.191,0.683,-0.075,-0.456,-0.124,0.092,1.5,0.0,1.5,1.0,0.0,0.0,0.0,0.5056179775280878,0.0,0.16853932584270037,0.0,0.0,9.992007221626409e-14
150,-0.005,0.037,0.272,-0.0,1.427,0.196,1.36,0.994,-0.08,-0.071,0.001,0.126,0.752,0.106,0.331,-0.894,-0.004,1.4991667438243028,0.04999074125513043,1.5,1.0,0.0,0.0,0.0,-0.04999074125513043,1.4991667438243028,0.0,0.0,0.0,0.0
151,-0.017,0.039,0.223,0.001,1.429,0.222,1.369,0.994,-0.074,-0.083,0.003,0.063,0.809,0.26,0.352,-0.659,0.019,1.4966530477401436,0.10014816368830338,1.5,1.0,0.0,0.0,0.0,-0.10059425795862989,1.5033196537434403,0.0,0.0,0.0,0.0
152,-0.052,-0.008,0.181,-0.001,1.429,0.251,1.382,0.994,-0.063,-0.088,0.004,0.001,0.888,0.39,0.57,-0.168,-0.019,1.4924393960120277,0.15041492356562824,1.5,1.0,0.0,0.0,0.0,-0.15175492288469844,1.5057350699185938,0.0,0.0,0.0,0.0
153,0.06,-0.086,0.148,0.001,1.427,0.282,1.398,0.994,-0.069,-0.081,0.003,-0.048,0.937,0.463,-0.293,0.331,0.054,1.486508171856498,0.20073229686289057,1.5,1.0,0.0,0.0,0.0,-0.20341468835771764,1.5063724235962288,0.0,0.0,0.0,0.0
154,0.075,-0.059,0.137,-0.002,1.423,0.314,1.413,0.994,-0.071,-0.08,0.002,-0.112,1.002,0.477,-0.19,0.036,-0.012,1.4788437378233006,0.251040234027952,1.5,1.0,0.0,0.0,0.0,-0.25551311124894,1.505192846737747,0.0,0.0,0.0,0.0
155,0.114,-0.04,0.139,-0.001,1.418,0.348,1.426,0.994,-0.076,-0.083,0.002,-0.156,1.06,0.416,-0.212,-0.123,0.033,1.4694325152442491,0.3012774189064952,1.5,1.0,0.0,0.0,0.0,-0.3079873836928314,1.5021592973209585,0.0,0.0,0.0,0.0
156,0.072,0.046,0.141,-0.014,1.412,0.381,1.435,0.994,-0.063,-0.092,0.003,-0.234,1.253,0.332,0.776,-0.676,-0.162,1.4582630625560307,0.3513813318671135,1.5,1.0,0.0,0.0,0.0,-0.3607723696898426,1.497236685608753,0.0,0.0,0.0,0.0
157,0.002,0.026,0.212,0.0,1.405,0.416,1.439,0.994,-0.052,-0.099,0.004,-0.225,1.095,0.139,0.695,-0.384,-0.027,1.445326152297735,0.40128831715391944,1.5,1.0,0.0,0.0,0.0,-0.41380064775560066,1.4903920011444347,0.0,0.0,0.0,0.0
158,-0.068,0.002,0.243,0.003,1.397,0.45,1.437,0.994,-0.038,-0.1,0.005,-0.229,1.019,-0.028,0.765,-0.171,0.025,1.4306148465786852,0.4509336544866053,1.5,1.0,0.0,0.0,0.0,-0.4670025597689787,1.481594440220687,0.0,0.0,0.0,0.0
159,0.048,-0.064,0.251,-0.002,1.388,0.486,1.432,0.995,-0.036,-0.093,0.005,-0.278,1.126,-0.174,0.028,0.35,-0.011,1.4141245708071954,0.5002516349192332,1.5,1.0,0.0,0.0,0.0,-0.5203062661632113,1.4708155335567041,0.0,0.0,0.0,0.0
160,0.078,-0.054,0.283,-0.003,1.378,0.522,1.423,0.995,-0.041,-0.092,0.004,-0.307,1.07,-0.233,-0.268,0.096,-0.047,1.3958531854662284,0.5491756409599601,1.5,1.0,0.0,0.0,0.0,-0.5736378075951477,1.4580292739057041,0.0,0.0,0.0,0.0
161,0.177,-0.005,0.29,-0.003,1.365,0.559,1.415,0.994,-0.049,-0.093,0.004,-0.4,1.203,-0.264,-0.345,-0.176,0.029,1.3758010557175837,0.597638230944425,1.5,1.0,0.0,0.0,0.0,-0.6269211732178712,1.4432122433028551,0.0,0.0,0.0,0.0
162,0.043,0.038,0.318,-0.002,1.351,0.597,1.408,0.994,-0.037,-0.101,0.005,-0.45,1.164,-0.217,0.585,-0.406,-0.02,1.3539711186122463,0.6455712276456429,1.5,1.0,0.0,0.0,0.0,-0.6800783756712452,1.4263437396516536,0.0,0.0,0.0,0.0
163,0.012,0.071,0.269,-0.007,1.334,0.635,1.404,0.994,-0.02,-0.103,0.006,-0.64,1.454,-0.125,1.614,-0.199,-0.073,1.3303689476809022,0.6929058110929717,1.5,1.0,0.0,0.0,0.0,-0.7330295328934557,1.4074059023350303,0.0,0.0,0.0,0.0
164,-0.032,-0.008,0.286,0.001,1.315,0.673,1.405,0.995,-0.003,-0.101,0.007,-0.621,1.247,0.015,0.885,0.149,-0.043,1.3050028146753965,0.7395726155620506,1.5,1.0,0.0,0.0,0.0,-0.7856929568443166,1.3863838365259782,0.0,0.0,0.0,0.0
165,0.041,-0.077,0.218,-0.003,1.293,0.712,1.41,0.996,-0.002,-0.093,0.006,-0.672,1.226,0.161,0.164,0.49,-0.068,1.2778837482290994,0.7855018306865666,1.5,1.0,0.0,0.0,0.0,-0.837985249217963,1.3632657358613331,0.0,0.0,0.0,0.0
166,0.081,-0.081,0.18,-0.003,1.276,0.741,1.417,0.996,-0.002,-0.088,0.006,-0.757,1.281,0.254,0.043,0.398,-0.025,1.2490255892017978,0.8306233066312922,1.5,1.0,0.0,0.0,0.0,-0.8898214042085781,1.3380430031315473,0.0,0.0,0.0,0.0
167,0.2,0.2,0.0,-0.048,1.243,0.79,1.432,0.996,-0.004,-0.092,0.005,-1.504,2.246,0.712,0.034,-0.44,0.008,1.218445042472857,0.8748666632540741,1.5,1.0,0.0,0.0,0.0,-0.9411149183779907,1.3107103686289308,0.0,0.0,0.0,0.0
168,0.128,0.157,0.041,0.005,1.215,0.828,1.445,0.995,0.007,-0.104,0.006,-1.142,1.569,0.528,0.858,-0.824,0.02,1.186161724945031,0.9181614031723557,1.5,1.0,0.0,0.0,0.0,-0.9917779076583351,1.2812660057869485,0.0,0.0,0.0,0.0
169,-0.034,-0.042,0.178,0.016,1.185,0.866,1.457,0.995,0.024,-0.097,0.01,-0.936,1.219,0.373,1.239,0.575,0.119,1.152198209520473,0.9604370286373887,1.5,1.0,0.0,0.0,0.0,-1.0417212315064772,1.249711643733787,0.0,0.0,0.0,0.0
170,-0.146,-0.18,0.148,0.007,1.156,0.902,1.466,0.996,0.049,-0.073,0.015,-0.925,1.145,0.285,1.355,1.105,0.007,1.1165800648102433,1.0016231621065643,1.5,1.0,0.0,0.0,0.0,-1.0908546242095989,1.2160526763746302,0.0,0.0,0.0,0.0
171,0.124,0.012,0.125,-0.015,1.124,0.94,1.471,0.996,0.044,-0.076,0.012,-1.132,1.322,0.192,-0.451,-0.208,-0.088,1.0793358903389207,1.041649670391293,1.5,1.0,0.0,0.0,0.0,-1.1390868333232178,1.1802982676089309,0.0,0.0,0.0,0.0
172,0.141,0.073,0.172,-0.001,1.091,0.976,1.473,0.995,0.03,-0.093,0.01,-1.038,1.167,0.072,-0.77,-0.94,-0.012,1.0404973470068966,1.0804467922445833,1.5,1.0,0.0,0.0,0.0,-1.1863257652039634,1.1424614522815146,0.0,0.0,0.0,0.0
173,0.143,0.131,0.209,-0.001,1.057,1.012,1.471,0.993,0.016,-0.114,0.009,-1.011,1.074,-0.033,-0.557,-1.102,0.023,1.000099182574501,1.11794526923898,1.5,1.0,0.0,0.0,0.0,-1.2324786375797219,1.102559232459639,0.0,0.0,0.0,0.0
174,-0.024,0.044,0.244,-0.011,1.023,1.047,1.468,0.994,0.037,-0.106,0.01,-1.155,1.156,-0.119,1.207,0.151,-0.152,0.9581792519343875,1.1540764797717946,1.5,1.0,0.0,0.0,0.0,-1.2774521390792468,1.0606126686222506,0.0,0.0,0.0,0.0
175,-0.052,-0.064,0.27,-0.002,0.987,1.08,1.461,0.994,0.052,-0.093,0.011,-1.151,1.092,-0.201,0.944,0.799,-0.088,0.9147785319415638,1.1887725760206775,1.5,1.0,0.0,0.0,0.0,-1.3211525956220893,1.0166469653426289,0.0,0.0,0.0,0.0
176,-0.05,-0.12,0.245,0.001,0.95,1.113,1.453,0.995,0.063,-0.077,0.013,-1.198,1.066,-0.257,0.689,0.948,-0.015,0.8699411305741284,1.2219666236585218,1.5,1.0,0.0,0.0,0.0,-1.3634861435477046,0.9706915510415107,0.0,0.0,0.0,0.0
177,0.067,-0.092,0.225,0.001,0.912,1.145,1.445,0.996,0.054,-0.076,0.013,-1.176,0.981,-0.253,-0.311,0.349,0.056,0.8237142902022184,1.25359274412253,1.5,1.0,0.0,0.0,0.0,-1.4043589093399391,0.922780151384668,0.0,0.0,0.0,0.0
178,0.133,0.108,0.258,-0.003,0.871,1.175,1.438,0.995,0.049,-0.089,0.012,-1.326,1.003,-0.221,-0.401,-0.794,0.083,0.7761483847478543,1.2835862592180147,1.5,1.0,0.0,0.0,0.0,-1.4436771957797272,0.8729508558968071,0.0,0.0,0.0,0.0
179,0.089,0.157,0.272,-0.003,0.829,1.204,1.433,0.993,0.047,-0.103,0.011,-1.343,0.93,-0.17,0.105,-0.869,0.003,0.7272969105243642,1.311883837823195,1.5,1.0,0.0,0.0,0.0,-1.481347674334877,0.8212461773627007,0.0,0.0,0.0,0.0
180,-0.053,0.003,0.322,-0.001,0.787,1.231,1.429,0.993,0.064,-0.097,0.013,-1.317,0.832,-0.135,0.965,0.359,-0.031,0.6772164705508651,1.3384236444469402,1.5,1.0,0.0,0.0,0.0,-1.5172775835712529,0.7677131035866155,0.0,0.0,0.0,0.0
181,-0.055,-0.07,0.261,-0.002,0.742,1.256,1.426,0.994,0.078,-0.08,0.014,-1.438,0.817,-0.08,0.788,0.961,-0.063,0.6259667521448988,1.3631454893771122,1.5,1.0,0.0,0.0,0.0,-1.551374933344553,0.7124031410825018,0.0,0.0,0.0,0.0
182,-0.018,-0.135,0.215,-0.003,0.697,1.28,1.426,0.994,0.083,-0.064,0.015,-1.426,0.731,0.005,0.238,0.882,-0.067,0.5736104976048,1.3859909801429349,1.5,1.0,0.0,0.0,0.0,-1.583548714506293,0.655372350270072,0.0,0.0,0.0,0.0
183,0.065,0.039,0.166,-0.004,0.649,1.301,1.431,0.994,0.076,-0.075,0.013,-1.462,0.655,0.127,-0.307,-0.512,-0.012,0.5202134678027007,1.4069036740007073,1.5,1.0,0.0,0.0,0.0,-1.6137091138315462,0.5966813717558817,0.0,0.0,0.0,0.0
184,0.2,0.2,0.129,-0.091,0.599,1.32,1.438,0.994,0.07,-0.082,0.012,-2.618,1.0,0.4,-0.314,-1.045,-0.119,0.46584439851929355,1.4258292311382164,1.5,1.0,0.0,0.0,0.0,-1.6417677338495722,0.5363954432839081,0.0,0.0,0.0,0.0
185,0.075,0.2,0.17,0.008,0.549,1.337,1.446,0.993,0.07,-0.095,0.013,-1.773,0.609,0.264,-0.021,-0.708,0.088,0.4105749493625609,1.442715568279462,1.5,1.0,0.0,0.0,0.0,-1.6676378172317163,0.4745844069469245,0.0,0.0,0.0,0.0
186,-0.091,-0.038,0.228,0.023,0.499,1.352,1.451,0.993,0.093,-0.075,0.022,-1.752,0.524,0.176,1.502,1.572,0.391,0.3544796451246849,1.4575130123577893,1.5,1.0,0.0,0.0,0.0,-1.6912344753639383,0.4113227062582647,0.0,0.0,0.0,0.0
187,-0.128,-0.051,0.195,0.001,0.448,1.365,1.452,0.992,0.113,-0.049,0.027,-1.985,0.546,0.046,1.444,1.826,0.022,0.29763580944424417,1.4701744539123478,1.5,1.0,0.0,0.0,0.0,-1.7124749207041379,0.3466893726934069,0.0,0.0,0.0,0.0
188,-0.066,-0.139,0.238,0.003,0.397,1.378,1.449,0.992,0.115,-0.035,0.029,-1.634,0.418,-0.076,0.238,0.866,-0.003,0.2401234906546133,1.4806554998499293,1.5,1.0,0.0,0.0,0.0,-1.7312787024971334,0.28076800132220936,0.0,0.0,0.0,0.0
189,0.115,0.014,0.186,-0.001,0.345,1.39,1.444,0.994,0.096,-0.044,0.027,-1.632,0.367,-0.149,-0.94,-0.382,0.025,0.18202537971420493,1.488914625201828,1.5,1.0,0.0,0.0,0.0,-1.7475679453927913,0.21364671516567038,0.0,0.0,0.0,0.0
190,0.147,0.071,0.259,-0.005,0.293,1.4,1.437,0.995,0.083,-0.055,0.025,-1.643,0.309,-0.222,-0.79,-0.678,-0.053,0.12342672012982428,1.4949133234933702,1.5,1.0,0.0,0.0,0.0,-1.7612675904855075,0.14541811792578407,0.0,0.0,0.0,0.0
191,0.079,0.115,0.286,-0.005,0.24,1.407,1.43,0.994,0.083,-0.066,0.025,-1.672,0.24,-0.233,-0.078,-0.529,-0.029,0.06441520980095164,1.4986162553323314,1.5,1.0,0.0,0.0,0.0,-1.7723056382660756,0.07617923475346396,0.0,0.0,0.0,0.0
192,-0.124,-0.025,0.355,-0.004,0.188,1.412,1.422,0.992,0.106,-0.056,0.026,-1.603,0.155,-0.241,1.206,0.46,-0.04,0.005080894730207763,1.4999913948115637,1.5,1.0,0.0,0.0,0.0,-1.7806133929500298,0.0060314407376408415,0.0,0.0,0.0,0.0
