Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
20,-0.008,0.011,0.244,-0.002,0.121,-0.003,0.681,1.0,0.004,-0.029,-0.001,0.193,0.022,-0.085,0.041,-0.259,-0.035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.005,0.017,0.248,-0.003,0.126,-0.002,0.678,1.0,0.003,-0.03,-0.002,0.18,0.017,-0.086,0.019,-0.273,-0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.004,-0.021,0.242,0.001,0.132,-0.002,0.677,1.0,0.002,-0.027,-0.002,0.164,0.017,-0.034,-0.058,0.118,0.012,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.006,-0.019,0.221,-0.004,0.137,-0.001,0.679,1.0,0.002,-0.026,-0.003,0.159,0.027,0.073,-0.052,0.056,-0.054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.011,-0.003,0.206,-0.003,0.142,0.0,0.684,1.0,0.003,-0.026,-0.003,0.137,0.023,0.168,0.125,-0.11,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.008,0.004,0.194,0.005,0.146,0.001,0.693,1.0,0.003,-0.029,-0.002,0.122,0.029,0.247,-0.087,-0.085,0.078,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.004,0.004,0.185,0.002,0.149,0.002,0.703,1.0,0.004,-0.03,-0.002,0.117,0.036,0.297,-0.042,-0.064,0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.006,-0.018,0.177,0.002,0.153,0.003,0.714,1.0,0.004,-0.028,-0.003,0.106,0.033,0.334,0.083,0.174,0.037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.001,0.006,0.174,-0.006,0.156,0.005,0.724,1.0,0.004,-0.029,-0.004,0.089,0.033,0.308,0.02,-0.056,-0.074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.01,0.011,0.175,-0.001,0.158,0.006,0.734,1.0,0.006,-0.03,-0.004,0.077,0.037,0.295,0.102,-0.064,-0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.001,0.005,0.181,-0.003,0.16,0.007,0.742,1.0,0.005,-0.03,-0.004,0.067,0.033,0.242,0.01,0.037,-0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.002,0.01,0.189,-0.001,0.162,0.008,0.747,1.0,0.005,-0.029,-0.004,0.061,0.039,0.168,-0.009,-0.023,-0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.006,-0.003,0.194,0.001,0.164,0.009,0.752,1.0,0.004,-0.026,-0.004,0.052,0.039,0.123,-0.033,0.082,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.003,0.003,0.197,-0.002,0.166,0.011,0.754,1.0,0.004,-0.026,-0.004,0.046,0.036,0.083,-0.003,0.026,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.001,0.001,0.201,-0.001,0.167,0.012,0.756,1.0,0.005,-0.025,-0.004,0.034,0.042,0.049,0.016,0.059,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.008,0.009,0.205,0.0,0.168,0.013,0.756,1.0,0.006,-0.026,-0.004,0.028,0.035,0.023,0.083,-0.002,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.006,0.011,0.207,-0.006,0.168,0.014,0.757,1.0,0.007,-0.025,-0.005,0.024,0.037,0.012,0.043,-0.032,-0.072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.014,0.009,0.208,-0.0,0.169,0.016,0.757,1.0,0.005,-0.025,-0.005,0.015,0.039,0.008,-0.145,0.008,0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.004,0.004,0.204,-0.001,0.169,0.017,0.758,1.0,0.005,-0.023,-0.005,0.002,0.038,0.023,-0.013,0.061,0.004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.01,-0.001,0.203,-0.001,0.169,0.019,0.759,1.0,0.007,-0.023,-0.005,0.002,0.041,0.03,0.124,0.114,0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.001,-0.006,0.201,0.001,0.169,0.02,0.76,1.0,0.008,-0.02,-0.005,0.002,0.038,0.043,-0.021,0.091,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.002,0.011,0.196,-0.001,0.169,0.021,0.762,1.0,0.007,-0.021,-0.005,-0.013,0.037,0.061,0.009,-0.046,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.011,-0.002,0.197,-0.001,0.168,0.022,0.764,1.0,0.006,-0.019,-0.005,-0.017,0.04,0.062,-0.112,0.077,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.007,-0.004,0.194,-0.005,0.168,0.024,0.767,1.0,0.008,-0.019,-0.006,-0.014,0.039,0.064,0.067,0.092,-0.046,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.003,0.003,0.194,-0.003,0.167,0.025,0.769,1.0,0.008,-0.018,-0.005,-0.024,0.033,0.065,0.0,0.016,-0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.003,0.003,0.196,-0.003,0.166,0.026,0.77,1.0,0.008,-0.018,-0.006,-0.016,0.037,0.047,-0.058,-0.008,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.005,0.004,0.197,0.001,0.165,0.027,0.771,1.0,0.007,-0.018,-0.005,-0.028,0.035,0.037,-0.057,0.017,0.033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.007,0.009,0.198,-0.0,0.164,0.028,0.772,1.0,0.008,-0.018,-0.005,-0.026,0.032,0.027,0.051,-0.043,0.013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.009,-0.0,0.201,-0.006,0.164,0.029,0.773,1.0,0.009,-0.017,-0.006,-0.027,0.027,0.009,0.037,0.046,-0.058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.006,-0.011,0.2,-0.003,0.162,0.03,0.773,1.0,0.009,-0.015,-0.006,-0.031,0.033,0.012,0.02,0.148,-0.018,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.007,0.005,0.199,0.002,0.161,0.031,0.773,1.0,0.007,-0.015,-0.005,-0.035,0.027,0.009,-0.1,-0.044,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.005,0.0,0.201,-0.003,0.16,0.032,0.773,1.0,0.006,-0.014,-0.006,-0.031,0.028,0.002,-0.043,-0.014,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.01,0.005,0.2,-0.001,0.159,0.033,0.774,1.0,0.008,-0.015,-0.006,-0.032,0.025,0.003,0.084,-0.045,0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.016,0.017,0.198,0.002,0.158,0.034,0.774,1.0,0.009,-0.016,-0.005,-0.039,0.022,0.018,0.126,-0.146,0.043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.007,0.006,0.2,-0.006,0.157,0.034,0.774,1.0,0.01,-0.016,-0.007,-0.035,0.023,0.009,-0.005,-0.015,-0.066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.003,-0.006,0.201,0.002,0.156,0.035,0.774,1.0,0.009,-0.014,-0.006,-0.033,0.024,0.004,-0.03,0.075,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.005,-0.015,0.198,-0.003,0.155,0.036,0.775,1.0,0.007,-0.012,-0.006,-0.032,0.023,0.013,-0.068,0.144,-0.022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.009,-0.005,0.198,-0.003,0.154,0.036,0.775,1.0,0.005,-0.012,-0.007,-0.033,0.018,0.005,-0.082,0.018,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.002,-0.01,0.198,-0.001,0.152,0.037,0.775,1.0,0.006,-0.011,-0.007,-0.031,0.022,0.005,0.04,0.06,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.023,0.014,0.199,-0.001,0.151,0.038,0.775,1.0,0.009,-0.014,-0.006,-0.03,0.017,0.003,0.219,-0.165,0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.014,0.005,0.201,-0.005,0.15,0.038,0.775,1.0,0.01,-0.015,-0.007,-0.031,0.015,0.0,0.069,-0.019,-0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.004,-0.012,0.201,-0.0,0.149,0.039,0.775,1.0,0.008,-0.013,-0.007,-0.029,0.017,-0.001,-0.093,0.14,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.021,-0.004,0.2,0.002,0.149,0.039,0.775,1.0,0.004,-0.013,-0.006,-0.029,0.018,-0.007,-0.195,0.039,0.049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.015,-0.012,0.2,-0.006,0.148,0.04,0.775,1.0,0.003,-0.011,-0.007,-0.028,0.016,-0.008,-0.091,0.08,-0.063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.011,0.016,0.199,-0.002,0.146,0.04,0.775,1.0,0.006,-0.014,-0.008,-0.032,0.013,-0.006,0.135,-0.169,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.024,0.007,0.201,-0.002,0.146,0.041,0.775,1.0,0.01,-0.014,-0.007,-0.025,0.016,-0.0,0.204,-0.072,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.008,-0.012,0.203,-0.003,0.145,0.041,0.774,1.0,0.008,-0.012,-0.008,-0.022,0.018,-0.009,-0.131,0.103,-0.015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.005,-0.021,0.2,-0.003,0.144,0.042,0.774,1.0,0.007,-0.009,-0.008,-0.02,0.015,-0.006,-0.08,0.136,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.006,0.001,0.199,-0.002,0.143,0.042,0.774,1.0,0.005,-0.011,-0.008,-0.025,0.014,-0.006,-0.042,-0.073,0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.011,0.007,0.201,-0.0,0.143,0.043,0.774,1.0,0.008,-0.013,-0.007,-0.021,0.011,-0.006,0.082,-0.103,0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.02,-0.011,0.202,-0.005,0.142,0.043,0.774,1.0,0.01,-0.012,-0.008,-0.017,0.011,-0.006,0.14,0.089,-0.048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.011,-0.004,0.199,-0.003,0.142,0.043,0.774,1.0,0.007,-0.012,-0.008,-0.019,0.009,0.003,-0.16,0.006,-0.008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.014,-0.012,0.199,0.001,0.141,0.044,0.774,1.0,0.005,-0.01,-0.007,-0.017,0.013,-0.0,-0.129,0.05,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-0.001,0.009,0.199,0.0,0.14,0.044,0.774,1.0,0.005,-0.013,-0.007,-0.018,0.01,-0.003,0.049,-0.124,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.015,-0.001,0.202,-0.005,0.14,0.045,0.773,1.0,0.008,-0.013,-0.007,-0.016,0.009,-0.01,0.138,-0.016,-0.039,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-0.013,0.005,0.203,-0.004,0.139,0.045,0.773,1.0,0.009,-0.014,-0.008,-0.018,0.004,-0.017,0.072,-0.045,-0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-0.002,-0.015,0.203,-0.001,0.139,0.045,0.772,1.0,0.009,-0.012,-0.008,-0.011,0.01,-0.013,-0.052,0.123,0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.008,-0.002,0.201,0.0,0.138,0.045,0.772,1.0,0.006,-0.012,-0.007,-0.014,0.006,-0.009,-0.107,-0.024,0.025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.001,-0.004,0.201,-0.004,0.138,0.045,0.772,1.0,0.006,-0.012,-0.008,-0.012,0.004,-0.003,-0.018,-0.001,-0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.001,0.003,0.2,-0.003,0.138,0.046,0.772,1.0,0.006,-0.014,-0.008,-0.013,0.004,0.001,-0.022,-0.038,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-0.006,0.002,0.2,-0.001,0.137,0.046,0.772,1.0,0.007,-0.014,-0.008,-0.012,0.005,0.006,0.045,-0.025,0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.008,0.0,0.201,-0.0,0.137,0.046,0.772,1.0,0.008,-0.014,-0.007,-0.012,0.003,0.003,0.031,-0.004,0.023,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-0.007,0.002,0.2,-0.002,0.136,0.046,0.772,1.0,0.008,-0.014,-0.007,-0.013,0.002,0.007,0.017,-0.019,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-0.006,0.0,0.2,-0.003,0.136,0.046,0.773,1.0,0.008,-0.014,-0.008,-0.011,0.002,0.009,0.005,-0.002,-0.016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.004,0.002,0.199,0.001,0.136,0.046,0.773,1.0,0.007,-0.014,-0.007,-0.013,-0.003,0.009,-0.107,-0.023,0.034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-0.01,-0.012,0.198,-0.003,0.135,0.046,0.774,1.0,0.008,-0.012,-0.008,-0.013,-0.001,0.018,0.046,0.1,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-0.007,-0.017,0.197,-0.002,0.135,0.046,0.774,1.0,0.008,-0.01,-0.008,-0.013,-0.004,0.015,0.001,0.11,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-0.003,-0.01,0.196,-0.003,0.134,0.046,0.775,1.0,0.008,-0.01,-0.008,-0.01,-0.004,0.016,-0.05,0.024,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.003,0.005,0.198,-0.002,0.134,0.046,0.775,1.0,0.006,-0.012,-0.008,-0.012,-0.002,0.008,-0.061,-0.105,-0.002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-0.0,0.004,0.199,-0.003,0.134,0.046,0.775,1.0,0.006,-0.013,-0.008,-0.011,-0.002,0.006,-0.023,-0.075,-0.014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-0.005,0.011,0.201,-0.004,0.133,0.045,0.775,1.0,0.006,-0.015,-0.008,-0.013,-0.004,-0.007,0.031,-0.098,-0.026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,-0.009,-0.006,0.203,-0.002,0.133,0.045,0.774,1.0,0.007,-0.014,-0.008,-0.01,-0.003,-0.013,0.05,0.08,0.003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-0.003,0.002,0.202,-0.002,0.132,0.045,0.774,1.0,0.007,-0.014,-0.008,-0.012,-0.003,-0.018,-0.017,-0.003,0.001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,-0.007,-0.009,0.203,-0.004,0.132,0.045,0.773,1.0,0.007,-0.013,-0.008,-0.011,-0.001,-0.019,0.038,0.098,-0.028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,-0.003,-0.002,0.203,-0.001,0.132,0.045,0.772,1.0,0.006,-0.013,-0.008,-0.013,-0.004,-0.016,0.003,0.015,0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.003,0.009,0.202,-0.001,0.131,0.045,0.772,1.0,0.006,-0.014,-0.008,-0.011,-0.004,-0.009,0.001,-0.092,0.009,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-0.001,-0.005,0.202,-0.002,0.131,0.045,0.772,1.0,0.006,-0.013,-0.008,-0.01,-0.002,-0.003,-0.019,0.043,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.004,0.002,0.2,-0.004,0.131,0.045,0.772,1.0,0.005,-0.013,-0.009,-0.01,-0.002,0.005,-0.05,-0.034,-0.021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.001,-0.022,0.199,-0.005,0.13,0.045,0.773,1.0,0.005,-0.01,-0.009,-0.007,-0.001,0.013,-0.013,0.175,-0.032,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.007,-0.013,0.197,-0.003,0.13,0.045,0.773,1.0,0.004,-0.009,-0.009,-0.007,-0.001,0.01,-0.053,0.038,-0.006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.001,-0.009,0.196,-0.002,0.13,0.045,0.774,1.0,0.005,-0.009,-0.009,-0.004,-0.001,0.017,0.015,-0.021,0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-0.001,0.022,0.197,0.001,0.13,0.045,0.774,1.0,0.005,-0.014,-0.008,-0.012,-0.002,0.018,0.01,-0.25,0.044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,-0.009,-0.002,0.2,-0.003,0.13,0.045,0.775,1.0,0.007,-0.013,-0.009,-0.005,0.0,0.008,0.067,-0.001,-0.007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,-0.002,-0.014,0.201,-0.003,0.129,0.045,0.774,1.0,0.007,-0.012,-0.009,-0.004,-0.006,-0.004,-0.036,0.118,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.006,-0.036,0.201,-0.004,0.129,0.045,0.774,1.0,0.007,-0.007,-0.009,-0.0,-0.001,-0.017,0.028,0.247,-0.024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,-0.011,0.014,0.201,-0.003,0.129,0.044,0.773,1.0,0.008,-0.012,-0.009,-0.008,-0.003,-0.022,0.043,-0.221,-0.011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,-0.006,0.025,0.205,-0.004,0.129,0.044,0.772,1.0,0.008,-0.016,-0.01,-0.003,-0.003,-0.023,-0.018,-0.264,-0.027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
