Step,u0,u1,u2,u3,px,py,pz,rw,rx,ry,rz,vx,vy,vz,wx,wy,wz,sp_px,sp_py,sp_pz,sp_rw,sp_rx,sp_ry,sp_rz,sp_vx,sp_vy,sp_vz,sp_wx,sp_wy,sp_wz
142,-0.399,0.34,0.0,-0.04,1.06,0.962,2.226,0.996,0.04,-0.08,-0.021,-1.238,1.385,0.667,2.647,-2.697,0.746,1.0404973470068966,1.0804467922445833,1.5,1.0,0.0,0.0,0.0,-1.1863257652039634,1.1424614522815146,0.0,0.0,0.0,0.0
143,-0.035,0.4,0.0,0.2,1.026,0.998,2.242,0.992,0.036,-0.125,-0.0,-1.059,1.153,0.505,0.019,-2.473,1.284,1.000099182574501,1.11794526923898,1.5,1.0,0.0,0.0,0.0,-1.2324786375797219,1.102559232459639,0.0,0.0,0.0,0.0
144,0.364,0.381,0.0,0.2,0.992,1.035,2.256,0.988,0.0,-0.154,0.016,-1.021,1.089,0.401,-1.72,-1.608,1.187,0.9581792519343875,1.1540764797717946,1.5,1.0,0.0,0.0,0.0,-1.2774521390792468,1.0606126686222506,0.0,0.0,0.0,0.0
145,0.4,-0.203,0.0,-0.09,0.957,1.071,2.273,0.994,-0.024,-0.108,-0.001,-1.049,1.075,0.511,-1.131,2.229,-0.604,0.9147785319415638,1.1887725760206775,1.5,1.0,0.0,0.0,0.0,-1.3211525956220893,1.0166469653426289,0.0,0.0,0.0,0.0
146,0.092,-0.398,0.0,-0.2,0.918,1.106,2.294,0.998,-0.006,-0.062,-0.023,-1.126,1.052,0.614,0.982,2.704,-1.276,0.8699411305741284,1.2219666236585218,1.5,1.0,0.0,0.0,0.0,-1.3634861435477046,0.9706915510415107,0.0,0.0,0.0,0.0
147,-0.266,-0.256,0.0,-0.2,0.879,1.141,2.315,0.998,0.04,-0.039,-0.038,-1.304,1.127,0.688,2.424,1.329,-0.835,0.8237142902022184,1.25359274412253,1.5,1.0,0.0,0.0,0.0,-1.4043589093399391,0.922780151384668,0.0,0.0,0.0,0.0
148,-0.4,0.215,0.0,-0.053,0.836,1.174,2.337,0.993,0.082,-0.073,-0.03,-1.274,1.009,0.652,2.535,-1.416,0.28,0.7761483847478543,1.2835862592180147,1.5,1.0,0.0,0.0,0.0,-1.4436771957797272,0.8729508558968071,0.0,0.0,0.0,0.0
149,0.107,0.4,0.0,0.2,0.792,1.208,2.36,0.991,0.072,-0.112,-0.012,-1.542,1.185,0.81,-0.698,-2.31,1.443,0.7272969105243642,1.311883837823195,1.5,1.0,0.0,0.0,0.0,-1.481347674334877,0.8212461773627007,0.0,0.0,0.0,0.0
150,0.4,0.34,0.0,0.2,0.747,1.241,2.382,0.991,0.03,-0.132,0.002,-1.368,1.014,0.667,-2.156,-1.106,1.121,0.6772164705508651,1.3384236444469402,1.5,1.0,0.0,0.0,0.0,-1.5172775835712529,0.7677131035866155,0.0,0.0,0.0,0.0
151,0.378,-0.22,0.0,-0.109,0.703,1.272,2.406,0.996,0.024,-0.086,-0.013,-1.364,0.948,0.731,-0.171,2.407,-0.806,0.6259667521448988,1.3631454893771122,1.5,1.0,0.0,0.0,0.0,-1.551374933344553,0.7124031410825018,0.0,0.0,0.0,0.0
152,-0.043,-0.336,0.0,-0.2,0.656,1.301,2.433,0.997,0.054,-0.048,-0.034,-1.393,0.867,0.804,1.663,2.211,-1.313,0.5736104976048,1.3859909801429349,1.5,1.0,0.0,0.0,0.0,-1.583548714506293,0.655372350270072,0.0,0.0,0.0,0.0
153,-0.398,-0.217,0.0,-0.2,0.607,1.328,2.46,0.993,0.103,-0.024,-0.048,-1.455,0.827,0.8,2.604,1.262,-0.941,0.5202134678027007,1.4069036740007073,1.5,1.0,0.0,0.0,0.0,-1.6137091138315462,0.5966813717558817,0.0,0.0,0.0,0.0
154,-0.259,0.311,0.0,0.03,0.563,1.351,2.485,0.991,0.114,-0.061,-0.036,-1.569,0.82,0.881,0.864,-1.781,0.749,0.46584439851929355,1.4258292311382164,1.5,1.0,0.0,0.0,0.0,-1.6417677338495722,0.5363954432839081,0.0,0.0,0.0,0.0
155,0.202,0.4,0.0,0.199,0.506,1.379,2.516,0.991,0.087,-0.102,-0.016,-1.522,0.754,0.818,-1.292,-1.872,1.26,0.4105749493625609,1.442715568279462,1.5,1.0,0.0,0.0,0.0,-1.6676378172317163,0.4745844069469245,0.0,0.0,0.0,0.0
156,0.4,0.27,0.0,0.196,0.455,1.404,2.539,0.993,0.036,-0.114,-0.002,-1.531,0.741,0.711,-2.624,-0.65,1.122,0.3544796451246849,1.4575130123577893,1.5,1.0,0.0,0.0,0.0,-1.6912344753639383,0.4113227062582647,0.0,0.0,0.0,0.0
157,0.39,-0.245,0.0,-0.115,0.404,1.426,2.561,0.997,0.026,-0.069,-0.015,-1.487,0.666,0.653,-0.628,2.404,-0.622,0.29763580944424417,1.4701744539123478,1.5,1.0,0.0,0.0,0.0,-1.7124749207041379,0.3466893726934069,0.0,0.0,0.0,0.0
158,-0.051,-0.383,0.0,-0.2,0.353,1.446,2.583,0.997,0.064,-0.025,-0.037,-1.539,0.604,0.666,1.846,2.343,-1.379,0.2401234906546133,1.4806554998499293,1.5,1.0,0.0,0.0,0.0,-1.7312787024971334,0.28076800132220936,0.0,0.0,0.0,0.0
159,-0.4,-0.178,0.0,-0.2,0.3,1.465,2.604,0.992,0.114,-0.011,-0.051,-1.562,0.551,0.616,2.694,0.846,-0.78,0.18202537971420493,1.488914625201828,1.5,1.0,0.0,0.0,0.0,-1.7475679453927913,0.21364671516567038,0.0,0.0,0.0,0.0
160,-0.4,0.359,0.0,-0.058,0.253,1.479,2.622,0.986,0.152,-0.048,-0.047,-1.677,0.514,0.637,2.811,-1.774,0.262,0.12342672012982428,1.4949133234933702,1.5,1.0,0.0,0.0,0.0,-1.7612675904855075,0.14541811792578407,0.0,0.0,0.0,0.0
161,0.089,0.4,0.0,0.2,0.191,1.496,2.647,0.987,0.13,-0.086,-0.029,-2.021,0.563,0.818,-0.928,-2.234,1.558,0.06441520980095164,1.4986162553323314,1.5,1.0,0.0,0.0,0.0,-1.7723056382660756,0.07617923475346396,0.0,0.0,0.0,0.0
162,0.4,0.4,0.0,0.112,0.143,1.508,2.665,0.992,0.082,-0.097,-0.015,-4.383,1.112,1.642,-8.184,-1.284,3.622,0.005080894730207763,1.4999913948115637,1.5,1.0,0.0,0.0,0.0,-1.7806133929500298,0.0060314407376408415,0.0,0.0,0.0,0.0
163,0.4,-0.014,0.0,0.074,0.082,1.52,2.69,0.996,0.071,-0.044,-0.028,-2.409,0.485,0.967,-1.471,3.303,-0.637,-0.05448394543639737,1.4990101733109364,1.5,1.0,0.0,0.0,0.0,-1.7861257076199353,-0.06491962318145343,0.0,0.0,0.0,0.0
164,-0.036,-0.381,0.0,-0.134,0.027,1.527,2.716,0.994,0.102,-0.002,-0.041,-1.818,0.241,0.829,1.481,2.69,-0.897,-0.11418492005661711,1.4956476202741287,1.5,1.0,0.0,0.0,0.0,-1.7887812295928889,-0.13656414715011891,0.0,0.0,0.0,0.0
165,-0.4,-0.338,-0.0,-0.2,-0.028,1.531,2.74,0.986,0.157,0.03,-0.053,-1.661,0.13,0.718,2.744,1.817,-0.88,-0.17392565832361678,1.489882500527037,1.5,1.0,0.0,0.0,0.0,-1.7885226453988263,-0.2087882624419364,0.0,0.0,0.0,0.0
166,-0.362,0.243,0.0,-0.076,-0.085,1.533,2.764,0.984,0.17,-0.011,-0.052,-1.665,0.073,0.721,0.828,-2.045,0.487,-0.2336079482582864,1.481697447696578,1.5,1.0,0.0,0.0,0.0,-1.7852969247301753,-0.281474164827913,0.0,0.0,0.0,0.0
167,0.102,0.4,0.0,0.14,-0.141,1.533,2.79,0.988,0.141,-0.056,-0.039,-1.671,-0.001,0.749,-1.435,-2.395,1.228,-0.2931318838166238,1.471079093281567,1.5,1.0,0.0,0.0,0.0,-1.7790555626990892,-0.3545002514753379,0.0,0.0,0.0,0.0
168,0.4,0.4,-0.0,0.2,-0.198,1.531,2.814,0.993,0.088,-0.079,-0.021,-1.765,-0.05,0.753,-2.961,-1.257,1.442,-0.3523960200440442,1.4580181909211962,1.5,1.0,0.0,0.0,0.0,-1.7697548197150377,-0.4277412715456661,0.0,0.0,0.0,0.0
169,0.387,-0.079,0.0,-0.043,-0.252,1.525,2.84,0.995,0.087,-0.031,-0.03,-1.65,-0.176,0.787,-0.094,2.456,-0.563,-0.41129753618515774,1.44250973540147,1.5,1.0,0.0,0.0,0.0,-1.7573559582730602,-0.5010684906309161,0.0,0.0,0.0,0.0
170,0.015,-0.35,0.0,-0.2,-0.307,1.516,2.869,0.992,0.119,0.014,-0.046,-1.637,-0.275,0.856,1.721,2.625,-1.18,-0.4697324066334979,1.4245530759358536,1.5,1.0,0.0,0.0,0.0,-1.7418254759215672,-0.5743498691353905,0.0,0.0,0.0,0.0
171,-0.395,-0.323,0.0,-0.2,-0.362,1.503,2.897,0.983,0.166,0.045,-0.063,-1.641,-0.368,0.836,2.451,1.614,-0.987,-0.5275955795809447,1.4041520232534106,1.5,1.0,0.0,0.0,0.0,-1.7231353336584172,-0.6474502546750569,0.0,0.0,0.0,0.0
172,-0.396,0.179,0.0,0.021,-0.418,1.488,2.927,0.981,0.186,0.007,-0.051,-1.634,-0.435,0.869,1.038,-1.558,0.849,-0.5847811632011891,1.3813149500259034,1.5,1.0,0.0,0.0,0.0,-1.7012631789851327,-0.7202315885306404,0.0,0.0,0.0,0.0
173,0.007,0.4,-0.0,0.2,-0.473,1.471,2.956,0.985,0.166,-0.037,-0.035,-1.675,-0.521,0.883,-1.02,-2.224,1.434,-0.641182619175587,1.3560548841647724,1.5,1.0,0.0,0.0,0.0,-1.676192562831734,-0.7925531261524517,0.0,0.0,0.0,0.0
174,0.4,0.4,0.0,0.192,-0.527,1.452,2.982,0.992,0.111,-0.064,-0.021,-1.613,-0.543,0.79,-2.679,-1.509,1.123,-0.696692963343194,1.3283895945196496,1.5,1.0,0.0,0.0,0.0,-1.6479131495488746,-0.864271671675187,0.0,0.0,0.0,0.0
175,0.4,-0.05,0.0,-0.179,-0.58,1.43,3.009,0.995,0.097,-0.017,-0.036,-1.674,-0.719,0.867,-0.934,2.522,-1.042,-0.7512049732297235,1.2983416685121565,1.5,1.0,0.0,0.0,0.0,-1.6164209191498788,-0.9352418263594998,0.0,0.0,0.0,0.0
176,0.031,-0.309,0.0,-0.2,-0.632,1.404,3.038,0.991,0.121,0.029,-0.055,-1.573,-0.774,0.851,1.324,2.616,-1.36,-0.8046114021826813,1.2659385812422417,1.5,1.0,0.0,0.0,0.0,-1.5817183609730459,-1.0053162508340405,0.0,0.0,0.0,0.0
177,-0.4,-0.335,-0.0,-0.2,-0.684,1.375,3.066,0.981,0.173,0.059,-0.067,-1.706,-0.956,0.914,2.78,2.086,-0.836,-0.856805199812062,1.2312127556092864,1.5,1.0,0.0,0.0,0.0,-1.543814657924339,-1.0743459409670175,0.0,0.0,0.0,0.0
178,-0.352,0.039,0.0,0.13,-0.737,1.342,3.095,0.981,0.186,0.032,-0.051,-1.616,-0.984,0.889,0.586,-0.645,1.148,-0.9076797384078199,1.1942016129966964,1.5,1.0,0.0,0.0,0.0,-1.502725860452413,-1.1421805171501518,0.0,0.0,0.0,0.0
179,0.086,0.4,0.0,0.2,-0.789,1.308,3.123,0.986,0.163,-0.006,-0.034,-1.549,-1.017,0.837,-1.55,-1.649,1.504,-0.9571290449769257,1.1549476140767416,1.5,1.0,0.0,0.0,0.0,-1.4584750494020322,-1.2086685267303272,0.0,0.0,0.0,0.0
180,0.313,0.4,-0.0,0.14,-0.838,1.273,3.149,0.99,0.127,-0.049,-0.028,-1.483,-1.024,0.754,-1.814,-1.986,0.838,-1.0050480385142526,1.1134982893020777,1.5,1.0,0.0,0.0,0.0,-1.411092486888379,-1.2736577592753,0.0,0.0,0.0,0.0
181,0.329,0.094,0.0,-0.198,-0.887,1.234,3.175,0.992,0.118,-0.014,-0.047,-1.48,-1.206,0.79,-0.421,1.7,-1.056,-1.0513327720928947,1.0699062586616965,1.5,1.0,0.0,0.0,0.0,-1.3606157543336945,-1.3369955743096724,0.0,0.0,0.0,0.0
182,-0.04,-0.217,0.0,-0.2,-0.936,1.19,3.201,0.988,0.139,0.037,-0.063,-1.483,-1.321,0.789,1.178,2.64,-1.026,-1.095880679330897,1.0242292402920605,1.5,1.0,0.0,0.0,0.0,-1.3070898768092443,-1.3985292411060224,0.0,0.0,0.0,0.0
183,-0.4,-0.241,0.0,-0.128,-0.984,1.144,3.223,0.979,0.181,0.064,-0.071,-1.413,-1.337,0.645,2.281,1.623,-0.288,-1.1385908247628322,0.9765300475489187,1.5,1.0,0.0,0.0,0.0,-1.250567432829907,-1.4581062900637607,0.0,0.0,0.0,0.0
184,-0.354,0.211,-0.0,0.147,-1.031,1.097,3.245,0.978,0.196,0.043,-0.051,-1.402,-1.415,0.676,0.512,-1.008,1.065,-1.1793641576163278,0.9268765741618081,1.5,1.0,0.0,0.0,0.0,-1.1911086487558202,-1.5155748751550582,0.0,0.0,0.0,0.0
185,0.072,0.4,0.0,0.2,-1.078,1.046,3.267,0.986,0.166,0.01,-0.034,-1.402,-1.51,0.675,-1.744,-1.488,1.307,-1.2181037684655895,0.8753417671115262,1.5,1.0,0.0,0.0,0.0,-1.1287814769656428,-1.5707841468631987,0.0,0.0,0.0,0.0
186,0.4,0.4,-0.0,0.031,-1.124,0.994,3.287,0.993,0.114,-0.008,-0.028,-1.369,-1.556,0.591,-2.862,-0.916,0.468,-1.2547151482063073,0.8220035868909726,1.5,1.0,0.0,0.0,0.0,-1.0636616569791875,-1.623584634984108,0.0,0.0,0.0,0.0
187,0.278,0.036,0.0,-0.2,-1.166,0.938,3.306,0.992,0.109,0.039,-0.047,-1.28,-1.662,0.571,-0.332,2.387,-1.146,-1.2891064487691566,0.7669449548316842,1.5,1.0,0.0,0.0,0.0,-0.9958327587235454,-1.6738286406067222,0.0,0.0,0.0,0.0
188,-0.244,-0.18,0.0,-0.2,-1.208,0.879,3.325,0.986,0.135,0.084,-0.056,-1.39,-2.001,0.631,1.861,3.06,-0.766,-1.3211887449625472,0.7102536872021781,1.5,1.0,0.0,0.0,0.0,-0.9253862071565125,-1.7213706365324946,0.0,0.0,0.0,0.0
189,-0.4,-0.4,0.0,0.134,-1.248,0.817,3.343,0.974,0.189,0.115,-0.055,-1.555,-2.325,0.596,2.128,3.777,0.745,-1.3508762968094146,0.6520224158098266,1.5,1.0,0.0,0.0,0.0,-0.8524212874841162,-1.7660676753388114,0.0,0.0,0.0,0.0
190,-0.189,-0.199,-0.0,0.2,-1.286,0.753,3.362,0.979,0.179,0.099,-0.025,-1.208,-1.954,0.587,-1.314,0.257,1.884,-1.378086811717822,0.5923484948654872,1.5,1.0,0.0,0.0,0.0,-0.7770451302355724,-1.8077798042356283,0.0,0.0,0.0,0.0
191,0.186,0.4,0.0,0.002,-1.317,0.693,3.382,0.987,0.147,0.064,-0.03,-1.136,-2.167,0.682,-2.308,-2.338,-0.124,-1.4027417058010618,0.5313338938994271,1.5,1.0,0.0,0.0,0.0,-0.699372675489001,-1.8463704858094154,0.0,0.0,0.0,0.0
192,0.399,0.176,0.0,0.118,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.545,-0.971,0.246,-1.921,-0.214,0.213,-1.4247663636399213,0.46908507654824777,1.5,1.0,0.0,0.0,0.0,-0.6195266155748573,-1.8817070236937048,0.0,0.0,0.0,0.0
193,0.381,0.113,0.0,0.136,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.091,-0.163,0.041,-0.322,-0.036,0.036,-1.4440903957579472,0.40571286506549836,1.5,1.0,0.0,0.0,0.0,-0.5376373156213174,-1.9136609921513998,0.0,0.0,0.0,0.0
194,0.4,0.175,0.0,0.094,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.015,-0.027,0.007,-0.054,-0.006,0.006,-1.4606478930600069,0.3413322904434372,1.5,1.0,0.0,0.0,0.0,-0.45384271134684184,-1.9421086685007216,0.0,0.0,0.0,0.0
195,0.4,0.227,0.0,0.073,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.003,-0.005,0.001,-0.009,-0.001,0.001,-1.4743776774653534,0.27606242806993925,1.5,1.0,0.0,0.0,0.0,-0.3682881835498744,-1.9669314672644693,0.0,0.0,0.0,0.0
196,0.4,0.319,-0.0,0.04,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.001,0.0,-0.002,-0.0,0.0,-1.4852235479488594,0.21002621888279172,1.5,1.0,0.0,0.0,0.0,-0.2811264087941154,-1.9880163748714128,0.0,0.0,0.0,0.0
197,0.4,0.385,0.0,-0.009,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4931345211882183,0.14335027602355777,1.5,1.0,0.0,0.0,0.0,-0.1925171858401009,-2.0052563836892996,0.0,0.0,0.0,0.0
198,0.4,0.4,0.0,-0.08,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4980650660008719,0.07616467703471969,1.5,1.0,0.0,0.0,0.0,-0.10262723742985615,-2.0185509241214423,0.0,0.0,0.0,0.0
199,0.4,0.4,0.0,-0.129,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4999753307422987,0.008602741686909655,1.5,1.0,0.0,0.0,0.0,-0.011629987091211939,-2.027806293453397,0.0,0.0,0.0,0.0
200,0.4,0.4,-0.0,-0.182,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4988313628272434,-0.05919920443239374,1.5,1.0,0.0,0.0,0.0,0.08029468930807969,-2.032936080093076,0.0,0.0,0.0,0.0
201,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4946053195275968,-0.12710208039135654,1.5,1.0,0.0,0.0,0.0,0.17296073745906201,-2.0338615818070416,0.0,0.0,0.0,0.0
202,0.392,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.487275669195061,-0.19496431422284266,1.5,1.0,0.0,0.0,0.0,0.26617622409488323,-2.030512216517979,0.0,0.0,0.0,0.0
203,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4768273820536004,-0.2626421207969297,1.5,1.0,0.0,0.0,0.0,0.35974366211606185,-2.0228259241936843,0.0,0.0,0.0,0.0
204,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.463252109706065,-0.32998979293419123,1.5,1.0,0.0,0.0,0.0,0.45346036133718476,-2.0107495583265966,0.0,0.0,0.0,0.0
205,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4465483525014413,-0.39686000538649147,1.5,1.0,0.0,0.0,0.0,0.5471188047533144,-1.9942392654752608,0.0,0.0,0.0,0.0
206,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4267216139139949,-0.4631041312606119,1.5,1.0,0.0,0.0,0.0,0.6405070501399553,-1.9732608513153465,0.0,0.0,0.0,0.0
207,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.4037845410932568,-0.5285725704078807,1.5,1.0,0.0,0.0,0.0,0.7334091567129392,-1.9477901316282829,0.0,0.0,0.0,0.0
208,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.377757050754473,-0.5931150892502541,1.5,1.0,0.0,0.0,0.0,0.8256056364842066,-1.917813266640413,0.0,0.0,0.0,0.0
209,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.3486664395928407,-0.6565811714601406,1.5,1.0,0.0,0.0,0.0,0.9168739298563657,-1.8833270771151696,0.0,0.0,0.0,0.0
210,0.4,0.4,0.0,-0.2,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.316547478421742,-0.718820378857857,1.5,1.0,0.0,0.0,0.0,1.006988904903323,-1.8443393405952686,0.0,0.0,0.0,0.0
211,0.4,0.4,0.0,-0.162,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2814424892552645,-0.7796827218370759,1.5,1.0,0.0,0.0,0.0,1.0957233796864028,-1.8008690661916968,0.0,0.0,0.0,0.0
212,0.4,0.4,0.0,-0.087,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2434014045787165,-0.839019038575213,1.5,1.0,0.0,0.0,0.0,1.1828486668554785,-1.7529467463214423,0.0,0.0,0.0,0.0
213,0.4,0.4,0.0,-0.025,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.2024818080775885,-0.8966813822325372,1.5,1.0,0.0,0.0,0.0,1.2681351396829872,-1.7006145838068345,0.0,0.0,0.0,0.0
214,0.4,0.4,0.0,0.017,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1587489561256104,-0.9525234152910933,1.5,1.0,0.0,0.0,0.0,1.35135281857556,-1.643926692766178,0.0,0.0,0.0,0.0
215,0.4,0.4,-0.0,-0.001,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.1122757793661833,-1.0064008101324986,1.5,1.0,0.0,0.0,0.0,1.432271977003712,-1.58294927174831,0.0,0.0,0.0,0.0
216,0.4,0.4,0.0,-0.016,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0631428637586118,-1.0581716549025202,1.5,1.0,0.0,0.0,0.0,1.5106637656848898,-1.5177607475930293,0.0,0.0,0.0,0.0
217,0.4,0.4,0.0,-0.059,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0114384105012084,-1.1076968636602658,1.5,1.0,0.0,0.0,0.0,1.5863008537495564,-1.448451888535138,0.0,0.0,0.0,0.0
218,0.4,0.4,0.0,-0.11,-1.341,0.652,3.39,0.993,0.096,0.07,-0.018,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9572581742875386,-1.1548405897610667,1.5,1.0,0.0,0.0,0.0,1.6589580855142272,-1.3751258851123882,0.0,0.0,0.0,0.0
219,-0.4,0.4,0.5,0.2,-1.857,-1.82,0.97,0.174,-0.785,-0.501,-0.319,-22.345,-107.088,-104.845,-66.277,-48.024,-27.76,-0.9007053793997677,-1.1994706413749028,1.5,1.0,0.0,0.0,0.0,1.7284131513798708,-1.2978983974869702,0.0,0.0,0.0,0.0
220,0.4,0.4,0.0,-0.2,-1.857,-1.82,0.97,0.174,-0.785,-0.501,-0.319,-3.749,-17.966,-17.59,-11.119,-8.057,-4.657,-0.841890613194306,-1.2414588979967542,1.5,1.0,0.0,0.0,0.0,1.7944472712692507,-1.2168975678465581,0.0,0.0,0.0,0.0
221,-0.4,-0.4,0.0,0.2,-1.857,-1.82,0.97,0.174,-0.785,-0.501,-0.319,-0.786,-3.768,-3.689,-2.332,-1.69,-0.977,-0.7809316965896331,-1.28068172676182,1.5,1.0,0.0,0.0,0.0,1.8568458889130175,-1.1322639966143677,0.0,0.0,0.0,0.0
