step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760710050.000008,-0.00101056,0.00176848,-0.4547980749136967,-0.0,-0.014,-0.008,0.1,1.0,-0.0,-0.0,0.0
1,1760710050.0086908,-0.00101056,0.00176848,-0.45601374843611286,-0.0,-0.014,-0.008,0.1,1.0,-0.0,0.0,0.0
2,1760710050.0171192,-0.00101056,0.00176848,-0.4854691522681589,-0.0,-0.014,-0.008,0.1,1.0,-0.0,0.0,0.0
3,1760710050.0250268,-0.00101056,0.00176848,-0.48439171590690544,-0.0,-0.014,-0.008,0.101,1.0,-0.0,0.0,0.0
4,1760710050.0335793,-0.00101056,0.00176848,-0.5079364785113545,-0.0,-0.014,-0.008,0.101,1.0,-0.0,0.0,0.0
5,1760710050.041971,-0.00101056,0.00176848,-0.4871569047247779,-0.0,-0.014,-0.008,0.102,1.0,-0.0,0.0,0.0
6,1760710050.0498786,-0.00101056,0.00176848,-0.5432156668969617,-0.0,-0.014,-0.008,0.103,1.0,-0.0,0.0,0.0
7,1760710050.0582664,-0.00101056,0.00176848,-0.551009665193055,-0.0,-0.014,-0.008,0.105,1.0,-0.0,0.0,0.0
8,1760710050.06681,-0.00101056,0.00176848,-0.5367974705482528,-0.0,-0.014,-0.008,0.106,1.0,-0.0,0.0,0.0
9,1760710050.076191,-0.00101056,0.00176848,-0.5186448484183861,-0.0,-0.014,-0.008,0.107,1.0,-0.0,0.0,0.0
10,1760710050.083451,-0.00101056,0.00176848,-0.5701064451913277,-0.0,-0.014,-0.008,0.108,1.0,-0.0,0.0,0.0
11,1760710050.0916734,-0.00101056,0.00176848,-0.5388190647779121,-0.0,-0.014,-0.008,0.109,1.0,-0.0,0.0,0.0
12,1760710050.0999029,-0.00101056,0.00176848,-0.5436522696442556,-0.0,-0.014,-0.008,0.11,1.0,-0.0,0.0,0.0
13,1760710050.109058,-0.00101056,0.00176848,-0.48543863474956506,-0.0,-0.014,-0.008,0.111,1.0,-0.0,0.0,0.0
14,1760710050.1169145,-0.00101056,0.00176848,-0.5516823074074506,-0.0,-0.014,-0.008,0.113,1.0,-0.0,0.0,0.0
15,1760710050.125376,-0.00101056,0.00176848,-0.5269623061358094,-0.0,-0.014,-0.008,0.114,1.0,-0.0,0.0,0.0
16,1760710050.1333852,-0.00101056,0.00176848,-0.5606919792259601,-0.0,-0.014,-0.008,0.115,1.0,-0.0,0.0,0.0
17,1760710050.1420152,-0.00101056,0.00176848,-0.531374812555077,-0.0,-0.014,-0.008,0.116,1.0,-0.0,0.0,0.0
18,1760710050.1506479,-0.00101056,0.00176848,-0.5306312179668637,-0.0,-0.014,-0.008,0.118,1.0,-0.0,0.0,0.0
19,1760710050.1591134,-0.00101056,0.00176848,-0.5190459749787713,-0.0,-0.014,-0.008,0.119,1.0,-0.0,0.0,0.0
20,1760710050.1666033,-0.00101056,0.00176848,-0.55113927609943,-0.0,-0.014,-0.008,0.121,1.0,-0.0,0.0,0.0
21,1760710050.1753337,-0.00101056,0.00176848,-0.5323299160553857,-0.0,-0.014,-0.008,0.122,1.0,-0.0,0.0,0.0
22,1760710050.1834004,-0.00101056,0.0015176950000000001,-0.5959466370565614,-0.0,-0.014,-0.008,0.124,1.0,-0.0,0.0,0.0
23,1760710050.191758,-0.00101056,0.00176848,-0.5239415059641447,-0.0,-0.014,-0.008,0.125,1.0,-0.0,0.0,0.0
24,1760710050.2000456,-0.00101056,0.0015176950000000001,-0.5481539521146741,-0.0,-0.014,-0.008,0.127,1.0,-0.0,0.0,0.0
25,1760710050.2082367,-0.00101056,0.00176848,-0.5280311162422751,-0.0,-0.014,-0.008,0.128,1.0,-0.0,0.0,0.0
26,1760710050.2166097,-0.00101056,0.0015176950000000001,-0.5483031349077399,-0.0,-0.014,-0.008,0.13,1.0,-0.0,0.0,0.0
27,1760710050.2249897,-0.00101056,0.0015176950000000001,-0.5537930776882608,-0.0,-0.014,-0.008,0.131,1.0,-0.0,0.0,0.0
28,1760710050.2333546,-0.00101056,0.0015176950000000001,-0.5661842413835964,-0.0,-0.014,-0.008,0.133,1.0,-0.0,0.0,0.0
29,1760710050.2416372,-0.00101056,0.0015176950000000001,-0.5503356747693019,-0.0,-0.014,-0.008,0.135,1.0,-0.0,0.0,0.0
30,1760710050.249973,-0.00101056,0.0015176950000000001,-0.5531986658931132,-0.0,-0.014,-0.008,0.136,1.0,-0.0,0.0,0.0
31,1760710050.2584403,-0.00101056,0.0015176950000000001,-0.543583636647553,-0.0,-0.014,-0.008,0.137,1.0,-0.0,0.0,0.0
