step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761628960.931435,1.4812497212162888e-05,8.907419242592382e-05,0.05000000000042279,-0.006722462181177287,0.00014812497212162888,0.0008907419242592382,0.500000000004228,-0.06722462181177287,0.008,0.026,-0.038,1.0,0.004,0.003,-0.003,0.035,0.071,-0.1,-0.006,-0.03,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0096,0.0091,0.0115,0.0
0,1761628960.954541,-0.032849653941280164,-0.0195190518081042,0.0950000000003554,-0.006883260213753187,-0.3286298518877111,-0.1959921858128753,0.49999999999974876,-0.008330442506936287,0.009,0.024,-0.038,1.0,0.004,0.003,-0.003,0.008,-0.055,-0.003,0.002,0.0,0.009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.006,0.005,0.0082,0.0
0,1761628960.9720063,-0.021762096905101856,-0.02088744517088189,0.135499984858823,-0.008200782512699746,0.07802591642050294,-0.03320298543588106,0.4999998485850316,-0.020058483203218777,0.008,0.024,-0.039,1.0,0.004,0.004,-0.003,-0.012,-0.002,-0.007,-0.002,0.007,-0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0014,0.0011,0.0019,0.0
0,1761628961.0077066,-0.015276911922603699,-0.03289853465616749,0.17194998594645658,-0.007668703900217491,0.04308975291987969,-0.1409983400237378,0.49999999573515885,-0.0028799963878771923,0.009,0.024,-0.038,1.0,0.004,0.004,-0.003,0.012,0.003,0.008,-0.0,-0.001,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0031,0.0014,0.0019,0.0
0,1761628961.051098,-0.01603053021199512,-0.02937808144639338,0.2047549869602171,-0.008461743099803305,-0.0228130948165179,0.0023059974415735873,0.4999999960840614,-0.015599095896075627,0.008,0.024,-0.039,1.0,0.004,0.004,-0.003,-0.007,-0.001,-0.004,0.01,0.008,-0.009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0063,0.0022,0.0081,0.0
0,1761628961.0756361,-0.012010415803969728,-0.026801474456310967,0.23427948808935595,-0.007827850129650378,0.024170613868258833,-0.003612011545569234,0.4999999982516051,-0.0021228133982740347,0.009,0.024,-0.039,1.0,0.004,0.003,-0.003,0.004,-0.001,0.001,-0.017,-0.013,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0031,0.001,0.0036,0.0
0,1761628961.1058705,-0.012040151078662414,-0.026954389075870094,0.2608515392557798,-0.00815444081324702,-0.012307768550896579,-0.028330620651902262,0.4999999997535948,-0.011093756965616793,0.009,0.024,-0.038,1.0,0.004,0.003,-0.003,0.004,0.002,0.003,-0.001,-0.004,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0012,0.0013,0.0025,0.0
0,1761628961.1525373,-0.013864556502634894,-0.0290687457400834,0.2847663847280267,-0.008947535046661001,-0.030284205318387186,-0.04809795571800322,0.49999999397824824,-0.01608538314738682,0.008,0.024,-0.039,1.0,0.004,0.004,-0.003,-0.008,-0.001,-0.004,-0.002,0.01,-0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0035,0.0042,0.0101,0.0
0,1761628961.178817,-0.014889476358459157,-0.03084723505378458,0.3062897305653873,-0.00943688052617025,-0.02411375506087752,-0.0468536388770952,0.4999998431016328,-0.013840989841753495,0.008,0.024,-0.039,1.0,0.004,0.004,-0.003,-0.008,-0.001,-0.004,-0.002,0.01,-0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0032,0.0025,0.0053,0.0
0,1761628961.2067292,0.0059533714360133355,-0.020119150219762252,0.3256606491604756,-0.009259878694886411,0.19353900158626577,0.07643361328643868,0.49999891651627054,-0.007666862213331863,0.008,0.026,-0.04,1.0,0.004,0.003,-0.003,-0.017,0.045,-0.005,-0.002,-0.005,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,50.0,300.0,0.5,0.0017,0.0017,0.0026,0.0
