step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761190526.1710825,1.1923066826998316e-06,-7.970952998956032e-06,0.05000000001307539,-0.005942532580032811,-0.001,0.005,0.015,0.995,0.001,0.086,-0.05,0.0014,0.0021,0.0018,0.0
0,1761190526.2046363,0.018099050396450135,-0.10000775824669188,0.09874999867330235,-0.06202474116527647,-0.001,0.005,0.015,0.995,0.001,0.086,-0.05,0.0019,0.002,0.0017,0.0
0,1761190526.2361503,0.11352364448421975,-0.1975018824326573,0.14628121720428505,-0.04068384141846735,-0.001,0.005,0.015,0.995,0.001,0.085,-0.051,0.0008,0.0014,0.0016,0.0
0,1761190526.2719414,0.01075442095905503,-0.29256385172076776,0.19262417849981706,-0.04472690145258596,-0.001,0.005,0.015,0.995,0.01,0.083,-0.051,0.0018,0.0021,0.0023,0.0
0,1761190526.304868,-0.08950812986066742,-0.3852478222290213,0.23780856615921858,-0.070498341181954,-0.001,0.005,0.015,0.995,0.015,0.079,-0.051,0.0017,0.0019,0.0023,0.0
0,1761190526.337076,-0.18043400330085013,-0.47561629451888887,0.28186334731216445,-0.10695111704921609,-0.001,0.005,0.015,0.995,0.018,0.081,-0.052,0.0011,0.0012,0.0025,0.0
0,1761190526.370702,-0.07638449268584631,-0.4713953406518958,0.3248167585019823,-0.13602065245612088,-0.001,0.005,0.015,0.996,0.013,0.078,-0.052,0.0012,0.0013,0.0023,0.0
0,1761190526.40269,-0.02733795733807662,-0.4780874724972311,0.36669198414992654,-0.14965256423750378,-0.001,0.005,0.015,0.996,0.013,0.078,-0.051,0.001,0.0012,0.0015,0.0
0,1761190526.4387872,-0.12603810026879195,-0.5190020066886225,0.3967706294673269,-0.1378746817835863,-0.001,0.005,0.015,0.995,0.015,0.079,-0.051,0.0015,0.0015,0.0034,0.0
0,1761190526.4715605,-0.18768599328658708,-0.5172347915651831,0.40390583752992915,-0.14594760525940392,-0.001,0.005,0.015,0.995,0.015,0.08,-0.051,0.0017,0.0017,0.0025,0.0
