step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763001859.5088937,0.0028148979837717015,-0.0029325795786577236,0.050000000004123774,-0.01986536914608636,0.02814897983771701,-0.029325795786577232,0.5000000000412377,-0.1986536914608636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033768689210302835,-0.008989849020920402,0.055062767540089666,0.9999391480959954,-0.008743400120048636,0.004655678160651844,-0.010024732563727476,-0.0067611304166483475,0.0007240687665959432,-0.28090140540483644,-0.2870602827341045,0.29906359735777227,-2.040024339632847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0063,0.0043,0.0029,0.0
0,1763001859.5365717,0.012921575583252007,-0.006490027352931022,0.09949999998192836,-0.004061751041696749,0.10134826579318022,-0.03586773570059876,0.49999999977845827,0.15604964412928743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,-0.009,0.06,1.0,-0.005,-0.003,0.007,0.002,0.0,0.004,0.1,-0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0046,0.0017,0.0017,0.0
0,1763001859.5716915,-0.036130821914198245,0.04264042366952491,0.1485049970134448,-0.002537960631816048,-0.4892318174161773,0.4906555074892661,0.4999999703133572,0.014831728994637361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,-0.009,0.061,1.0,0.001,-0.007,0.006,0.005,-0.001,0.01,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0013,0.0013,0.0072,0.0
0,1763001859.5981565,-0.03752774060052386,-0.0077700969095112,0.1970199456750114,0.013210022387525973,-0.017582269054675914,-0.4998411634234085,0.4999999863170107,0.1572260341302386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,-0.0,0.001,0.008,-0.007,0.003,-0.014,0.1,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0008,0.0009,0.0014,0.0
0,1763001859.6363854,0.012739042532839376,-0.013775180375783527,0.24504839654485885,0.03676252983062451,0.4989150572735799,-0.060827844353674276,0.49998650326597566,0.23684607666973792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,-0.009,0.06,1.0,-0.006,-0.001,0.012,0.005,-0.008,0.001,-0.4,-0.1,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0041,0.0014,0.002,0.0
0,1763001859.6670482,0.062071799699807494,-0.006259301132334934,0.29230664636840203,0.02964589643405556,0.4946014759229651,0.07378127439690757,0.49708733788991755,-0.06749008098262707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,-0.005,0.002,0.009,0.002,0.003,0.002,-0.4,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0015,0.0015,0.0022,0.0
0,1763001859.7052264,0.011452804622260039,-0.008349107805925172,0.31782203144802007,0.01729921135373221,-0.49998277080549364,-0.021523996849135876,0.284384515433021,-0.12050226115982796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.005,0.003,0.008,0.001,0.002,0.003,0.4,-0.1,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0049,0.0023,0.0026,0.0
0,1763001859.740341,0.05520804610764151,0.007309893060057738,0.3293728528445565,0.01965626894442959,0.43869769531604075,0.15575509787923658,0.14729041711016655,0.025300497042347034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,-0.004,-0.001,0.009,0.001,0.001,0.008,-0.3,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0028,0.0028,0.0062,0.0
0,1763001859.7712963,0.004714200224093357,-0.042600878863814265,0.33631344321525175,0.021548383125851174,-0.4994176542247173,-0.49837672993271426,0.10234318899140848,0.02088676870865881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.001,0.005,0.009,-0.005,-0.003,-0.014,0.4,0.4,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0024,0.0032,0.0038,0.0
0,1763001859.7993155,-0.04414957322172222,0.006237996636022751,0.33805185123182324,0.01544647966512885,-0.48816631443574643,0.48412866711198854,0.05101542448724078,-0.058864196294638155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.001,-0.003,0.008,0.002,0.001,0.008,0.3,-0.3,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.001,0.0011,0.0021,0.0
0,1763001859.8408828,0.0024418178282876526,-0.041117772075870924,0.33944954438740216,0.018070192616634756,0.4614989531779264,-0.4729338874553345,0.047782116678971774,0.0277817774815719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,-0.003,0.001,0.009,-0.0,0.002,0.002,-0.1,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0049,0.0023,0.0047,0.0
0,1763001859.8670611,-0.04624616451245243,-0.010730162336448038,0.3406989677883438,0.012912244397110747,-0.48663564162457196,0.2997643201866418,0.04643918844815623,-0.049772462933576615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,0.0,-0.0,0.009,0.001,-0.001,-0.011,0.3,-0.1,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0013,0.0014,0.0025,0.0
0,1763001859.9103985,-0.0920368321326224,-0.060482910417580416,0.33995679819714625,0.0061008080648835145,-0.46253129265294507,-0.49860049704496856,0.026648200866858915,-0.06682313888256124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.003,0.005,0.007,-0.001,0.003,0.017,0.4,0.4,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0017,0.0037,0.0099,0.0
0,1763001859.9341528,-0.04253070117548273,-0.04652600460968084,0.3406049475092358,0.011199403705607805,0.48585762635813445,0.1335207670372377,0.040477172940609915,0.05159603721373125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,0.0,0.002,0.008,0.0,-0.001,-0.007,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0024,0.0011,0.0019,0.0
0,1763001859.9759676,-0.09183480182620311,-0.09598417092886394,0.33996998346644264,0.008815368796652732,-0.49729407662475206,-0.499234263652799,0.027710854322992043,-0.02272040871898995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.005,0.009,0.008,-0.008,0.006,0.015,0.6,0.7,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0026,0.0017,0.0096,0.0
0,1763001860.0085135,-0.04091892120664909,-0.04745548154834844,0.3405525732742696,0.011623055810230177,0.49997532601291994,0.47568847671226844,0.0398228964249141,0.028958407015439704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,-0.006,0.0,0.009,-0.001,-0.002,-0.007,-0.2,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0036,0.003,0.0062,0.0
0,1763001860.0335906,-0.0017312909299417728,-0.016867794319814132,0.340595470382488,0.022341191121241187,0.38778441064640834,0.3011313241305083,0.034484228409611684,0.1083436586911331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.001,0.002,0.009,0.003,0.003,-0.0,-0.1,-0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0014,0.0013,0.0025,0.0
0,1763001860.0750968,0.04758695090580273,0.031195824252386962,0.3409136118620605,0.021658256030190236,0.49300928926445076,0.47894940629002947,0.03724096183397287,-0.004595231798385398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,-0.004,0.0,0.009,0.002,-0.002,-0.004,-0.3,-0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0053,0.005,0.0027,0.0
0,1763001860.0994556,-0.002888725527237783,-0.019113108985384646,0.34212810277203926,0.009597105811968376,-0.4999980692398247,-0.4999697499524772,0.046236270285993884,-0.11844567657919959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,0.008,0.009,0.007,-0.009,0.001,0.001,0.7,0.5,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.001,0.0011,0.0022,0.0
0,1763001860.1385581,-0.052493601802211964,-0.06790829693251818,0.3413251075108192,0.007177151889848101,-0.49633763530246555,-0.4898631903698737,0.026182857665003924,-0.023239828640005886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,0.003,0.007,0.007,-0.002,-0.0,-0.016,0.4,0.2,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0065,0.0012,0.002,0.0
0,1763001860.1683064,-0.002365103786690262,-0.0172782274909559,0.34094832748343545,0.013961046186453274,0.4960356199749957,0.4995098647223709,0.030364710477244063,0.06855665815503655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.009,0.06,1.0,-0.001,0.001,0.008,0.003,-0.002,0.005,-0.3,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0009,0.001,0.0046,0.0
0,1763001860.2094202,-0.015730926356998486,-0.05949365574154448,0.3405220136279749,0.01628809276940732,-0.1338947360817513,-0.4238821052549814,0.02983169419373801,0.024666570448185775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,0.06,1.0,-0.001,0.003,0.008,-0.001,0.002,0.007,0.1,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0055,0.0023,0.0058,0.0
