step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763002349.6993065,-0.00014095977674415092,3.340111578800345e-05,0.05000000005909905,-0.004147977041675936,-0.001409597767441509,0.00033401115788003446,0.5000000005909904,-0.041479770416759355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03403360812443444,-0.0080000875463217,-0.008516658460519586,1.0000157132551244,-0.0008632533342934741,-0.003032580975485219,0.0023083263549826516,0.0010163239642821248,-5.0884856017803065e-06,-0.3296032809565444,0.014384143571844877,-0.003408393829998263,-0.42328760715616437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0069,0.004,0.0018,0.0
0,1763002349.7231948,-0.0037889112926247966,0.015179078687506583,0.09949998417086531,0.0030914601686939597,-0.03649361113648087,0.15146011582876462,0.4999998411235726,0.07197957439953136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.002,1.0,0.001,-0.005,0.005,0.0,-0.001,0.001,0.0,-0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0009,0.0012,0.0018,0.0
0,1763002349.761298,-0.004534815789835852,0.002259024739188903,0.1485049826377066,0.008172565564769568,-0.007837936101373032,-0.1276826316144261,0.49999998308549937,0.051120199977625486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.004,0.006,-0.001,0.001,-0.004,-0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0028,0.0026,0.0032,0.0
0,1763002349.7893453,-0.0012202935598011051,-0.004235193639595422,0.19701993266916068,0.010901504427065424,0.032691740721363896,-0.06471628131392437,0.4999999985783116,0.028106645179435535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.001,-0.003,0.006,0.0,-0.0,-0.005,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0008,0.001,0.0017,0.0
0,1763002349.8320572,-0.0027092359544698802,-0.002564036240827182,0.2450497333219291,0.012394598830742953,-0.015011453302667857,0.01628805462372285,0.49999999979460036,0.016021094479481825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.003,0.006,-0.0,0.0,0.003,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0047,0.0039,0.0037,0.0
0,1763002349.8565404,-0.003807085700139629,0.001537608963468324,0.2925989088738479,0.013206072710121917,-0.011249421052144475,0.04076004841887235,0.4999967288513808,0.009354198676863941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.004,0.006,-0.0,-0.0,0.001,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.001,0.0009,0.0021,0.0
0,1763002349.8945985,-0.0045985268866202186,0.002936585797736698,0.33380183987682976,0.013643320300203935,-0.008295120434819859,0.014143529239030575,0.44128920091720325,0.005693083171832371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.004,0.006,0.001,-0.001,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.003,0.0017,0.0034,0.0
0,1763002349.9317133,-0.004042249350753135,-0.0003452160781070076,0.3538373174036219,0.013835645788156535,0.005102922670008817,-0.03252436017866338,0.23373495925560356,0.003287586909546371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.003,0.006,0.001,0.001,0.001,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0061,0.0043,0.002,0.0
0,1763002349.9591806,-0.003912346394421111,-0.0006151770842991718,0.36371744562954994,0.013972035196564637,0.0008948046282449308,-0.002734131669732338,0.13418501399964244,0.0027474586628966624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,-0.0,-0.003,0.006,-0.001,0.001,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0025,0.0018,0.0023,0.0
0,1763002350.0037217,-0.004295477828192491,0.002667995386856163,0.36848872570943414,0.014043518207597114,-0.004222548977155901,0.03277020700312343,0.08408454536179699,0.0021120336299812453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.008,-0.003,1.0,0.0,-0.004,0.006,0.001,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.004,0.0056,0.0079,0.0
