step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763001293.8479908,0.0013217592143446278,4.257615685570061e-05,0.04999999999316057,-0.019739105004546675,0.013217592143446278,0.00042576156855700603,0.4999999999316058,-0.19739105004546673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032091769837778596,-0.010054474267447142,0.05687632154021833,0.9999313219088238,-0.007711118858955098,-0.004156344475039653,-0.012017103569951445,0.002505671053830517,-0.001210847750990283,-0.25609911132077084,-0.1366074779783604,-0.004400362456965824,-2.0409250879556717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.002,0.0013,0.0017,0.0
0,1763001293.8804083,0.02607256227666715,0.0027874880869824354,0.09874999996543626,-0.0005515780565182905,0.2478384704268114,0.027459763340481273,0.4999999997210471,0.18694049322914716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.002,-0.004,0.004,0.004,-0.002,0.005,-0.1,-0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.001,0.0012,0.0023,0.0
0,1763001293.9154654,0.01328081112709105,0.004704873979897376,0.14628123847702507,-0.0035440941262762458,-0.12139937092659424,0.01987073095089501,0.4999998851072472,-0.030063055211709128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.001,-0.004,0.003,-0.004,0.002,-0.002,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0032,0.001,0.0017,0.0
0,1763001293.9462183,-0.018684798654076566,-0.044252904670909934,0.1926241845661653,0.00014122546877121285,-0.3163358950299034,-0.48840156801309875,0.49999977051065886,0.03596717241890552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.003,0.001,0.002,-0.005,0.003,-0.007,0.2,0.4,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.001,0.0009,0.0017,0.0
0,1763001293.980698,0.03130392640873076,-0.016693783513669902,0.2378081651180246,0.009924218567137079,0.49521605096455407,0.26452798540467276,0.4999958516601344,0.09786523735085145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.01,-0.003,0.004,-0.0,-0.007,-0.002,-0.3,-0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.002,0.001,0.0017,0.0
0,1763001294.0153494,0.0802315184636942,-0.036057891304022274,0.281829308457848,0.0071096695672406285,0.49710190215181704,-0.1978145237819412,0.49966347467774,-0.025664435357180243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.061,1.0,-0.014,0.001,0.001,0.002,0.003,0.014,-0.4,0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0008,0.001,0.0042,0.0
0,1763001294.0513854,0.029249203728421456,-0.05518365794894954,0.3108057243061757,0.00622859181417654,-0.48976526773680384,-0.20027213927527826,0.3602214855977389,-0.007033360138830713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.009,-0.0,0.002,-0.004,0.002,-0.003,0.3,0.2,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0039,0.0024,0.002,0.0
0,1763001294.088555,0.07790363395337369,-0.08400775087957807,0.3238667298948828,0.004851226109849676,0.49385660318162766,-0.3020368437935227,0.20831148696361504,-0.0122165090897245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.061,1.0,-0.016,0.002,0.002,-0.003,-0.0,0.008,-0.2,0.3,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0013,0.0013,0.01,0.0
0,1763001294.1296778,0.02607546228945371,-0.05934421607528592,0.33112727839131045,0.0051986126462357785,-0.4988058081508562,0.22563341032302692,0.15357216743799715,0.004686671891323449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.008,0.002,0.002,-0.002,0.001,-0.013,0.4,0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0093,0.0057,0.0048,0.0
0,1763001294.1478786,-0.02343396245768721,-0.02037115291923807,0.3342489530477269,-0.0011544149324821066,-0.48857538189904576,0.374894577541657,0.11399856616199205,-0.062230622625619895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.06,1.0,-0.009,-0.002,0.002,0.0,0.003,-0.009,0.4,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.001,0.0012,0.0022,0.0
0,1763001294.185771,0.026877095391963993,-0.03708766202793354,0.33462257733555045,0.002662114006446948,0.4972520878820902,-0.17225787931676423,0.08729848114016701,0.03787668565617003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.061,1.0,-0.013,-0.0,0.003,0.001,0.002,0.015,-0.2,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.005,0.0024,0.0019,0.0
0,1763001294.2129717,-0.006969072212160268,0.0062460061064664105,0.33582988561365135,0.005090790270699797,-0.3317424021932515,0.424064765837016,0.095728727114897,0.02495229114414023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.061,1.0,-0.013,-0.003,0.004,-0.002,0.002,-0.009,0.4,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0009,0.0009,0.0019,0.0
0,1763001294.2481773,0.0431036575654199,0.022822504648944426,0.33617386408824634,0.00816579942190892,0.4989850297227616,0.16732648695139676,0.08739725614936311,0.032022789079766176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,-0.01,0.061,1.0,-0.019,-0.004,0.004,-0.001,0.001,-0.003,-0.2,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2,0.12,100.0,500.0,0.2,0.0023,0.001,0.002,0.0
