step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763002478.6414328,-3.318475916710629e-05,9.562326908219622e-05,0.0500000000530996,-0.004148006637511077,-0.00033184759167106286,0.0009562326908219622,0.5000000005309959,-0.04148006637511077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000299231264925,-0.023000004566631174,-0.008620294558684063,0.999930509630371,3.916619023589867e-05,-0.0030855239950969356,-0.02069180052242467,1.8572891019871615e-05,-2.554547543752534e-07,-0.3329403292486066,0.003386241785129665,-0.009757597177116386,-0.42328022314120817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0056,0.0032,0.0045,0.0
0,1763002478.67321,-0.007703364910357147,0.01061586972457997,0.0994999822607471,-0.020153652675666375,-0.07670511998781712,0.10521202688188595,0.499999822081785,-0.16047126104530404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,-0.0,0.001,0.003,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0016,0.0031,0.0073,0.0
0,1763002478.6977906,-0.008877218929320895,0.011255375367702467,0.14850498062951922,-0.02932333124674036,-0.012508876680673197,0.007456643403682961,0.49999998191379585,-0.09371215097830649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.003,-0.017,0.0,-0.0,-0.001,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0008,0.001,0.0016,0.0
0,1763002478.744408,-0.01023499275482918,0.013006416873883823,0.1970199307252202,-0.034293759502701276,-0.014465460148014933,0.01863595259858378,0.49999999901996145,-0.05263661568428319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,-0.0,-0.0,-0.002,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0028,0.0074,0.0065,0.0
0,1763002478.7731478,-0.010607019461547858,0.011698671355708248,0.24504973140001973,-0.03698180856728801,-0.004743766342669684,-0.01177681349436737,0.4999999998205171,-0.030309866596137484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.003,-0.017,0.0,0.001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0047,0.0023,0.0035,0.0
0,1763002478.8133523,-0.011850263849141566,0.01480854905437448,0.29259887776801763,-0.03843866754464953,-0.013493145822091879,0.03226864412223311,0.49999643681998096,-0.018266770630343866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,0.0,-0.001,0.002,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0074,0.0072,0.0043,0.0
0,1763002478.8328707,-0.012114008370891188,0.016689140386957776,0.3335823402207861,-0.03922518773285145,-0.00382247160241039,0.020286768231270434,0.43909451230448665,-0.011709068636484115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,-0.0,-0.0,0.003,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0015,0.0011,0.0021,0.0
0,1763002478.8744676,-0.012102994532046642,0.017536942606573843,0.3537400294200009,-0.03943680077343413,-0.0011012624486436279,0.010146936234856458,0.23493512601422614,-0.006038649179111906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,-0.0,0.0,-0.001,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0017,0.0025,0.009,0.0
0,1763002478.90128,-0.012194058669199457,0.01793512856750068,0.36364254916688854,-0.039593428696140145,-0.0021209408247328046,0.005735553869925761,0.13439920041087736,-0.005509959304403608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,0.0,0.0,-0.002,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0014,0.0017,0.0034,0.0
0,1763002478.936904,-0.012253349823818274,0.018125491164421442,0.3683778270177657,-0.039681061291356096,-0.0018123174131080902,0.0036971388259576937,0.08371703342546023,-0.004835668821773435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,-0.023,-0.002,1.0,-0.0,-0.004,-0.017,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0063,0.0009,0.0019,0.0
