0.0,2e-05
0.0,3e-05
0.0,0.00017
0.0,8e-05
0.0,-1e-05
0.0,1e-05
0.0,-3e-05
0.0,8e-05
0.0,0.00011
0.0,5e-05
0.0,5e-05
0.0,-3e-05
0.0,-0.00013
0.0,-0.00017
0.0,-0.00015
0.0,3e-05
0.0,0.0001
0.0,3e-05
0.0,4e-05
0.0,-4e-05
0.0,-3e-05
0.0,-0.0
0.0,-1e-05
0.0,2e-05
0.0,-3e-05
0.0,1e-05
0.0,1e-05
0.0,-2e-05
0.0,9e-05
0.0,1e-05
0.0,0.00011
0.0,1e-05
0.0,-6e-05
0.0,0.0001
0.0,4e-05
0.0,2e-05
0.0,9e-05
0.0,2e-05
0.0,-5e-05
0.0,-5e-05
0.0,-4e-05
0.0,1e-05
0.0,7e-05
0.0,3e-05
0.0,4e-05
0.0,-7e-05
0.0,7e-05
0.0,9e-05
0.0,-1e-05
0.0,6e-05
0.0,-7e-05
0.0,5e-05
0.0,5e-05
0.0,1e-05
0.0,0.00012
0.0,-1e-05
0.0,4e-05
0.0,5e-05
0.0,7e-05
0.0,0.00013
0.0,8e-05
0.0,0.00018
0.0,9e-05
0.0,0.0
0.0,-1e-05
0.0,-0.0
0.0,5e-05
0.0,3e-05
0.0,-0.00014
0.0,-8e-05
0.0,0.0
0.0,6e-05
0.0,0.0001
0.0,-1e-05
0.0,2e-05
0.0,2e-05
0.0,-2e-05
0.0,0.00013
0.0,3e-05
0.0,0.0
0.0,0.00011
0.0,4e-05
0.0,-7e-05
0.0,4e-05
0.0,9e-05
0.0,2e-05
0.0,5e-05
0.0,0.00011
0.0,7e-05
0.0,-7e-05
0.0,-3e-05
0.0,-0.00012
0.0,-4e-05
0.0,5e-05
0.0,0.0
0.0,3e-05
0.0,4e-05
0.0,1e-05
0.0,0.00012
0.0,2e-05
0.0,-3e-05
0.0,6e-05
0.0,-7e-05
0.0,-5e-05
0.0,-4e-05
0.0,-1e-05
0.0,1e-05
0.0,-1e-05
0.0,0.00015
0.0,9e-05
0.0,-4e-05
0.0,1e-05
0.0,-3e-05
0.0,-4e-05
0.0,3e-05
0.0,-2e-05
0.0,3e-05
0.0,3e-05
0.0,6e-05
0.0,0.00021
0.0,0.00012
0.0,6e-05
0.0,-0.0
0.0,-1e-05
0.0,0.0
0.0,-0.00011
0.0,-0.00011
0.0,4e-05
0.0,-1e-05
0.0,3e-05
0.0,2e-05
0.0,0.0
0.0,5e-05
0.0,-8e-05
0.0,1e-05
0.0,0.00017
0.0,9e-05
0.0,3e-05
0.0,-7e-05
0.0,-1e-05
0.0,7e-05
0.0,-6e-05
0.0,-3e-05
0.0,-7e-05
0.0,-0.00014
0.0,-1e-05
0.0,0.00011
0.0,0.0001
0.0,0.0
0.0,-6e-05
0.0,-4e-05
0.0,-5e-05
0.0,-5e-05
0.0,4e-05
0.0,0.0
0.0,0.00011
0.0,-1e-05
0.0,2e-05
0.0,7e-05
0.0,-1e-05
0.0,-1e-05
0.0,1e-05
0.0,9e-05
0.0,0.00011
0.0,3e-05
0.0,3e-05
0.0,0.00015
0.0,-6e-05
0.0,-2e-05
0.0,2e-05
0.0,-6e-05
0.0,0.00012
0.0,0.00012
0.0,0.00016
0.0,7e-05
0.0,-4e-05
0.0,-0.0
0.0,-1e-05
0.0,-2e-05
0.0,0.00011
0.0,-8e-05
0.0,-5e-05
0.0,-5e-05
0.0,-7e-05
0.0,0.00011
0.0,4e-05
0.0,0.00012
0.0,6e-05
0.0,8e-05
0.0,9e-05
0.0,-4e-05
0.0,-7e-05
0.0,3e-05
0.0,-3e-05
0.0,8e-05
0.0,5e-05
0.0,0.00011
0.0,6e-05
0.0,-6e-05
0.0,-1e-05
0.0,0.0001
0.0,-0.0
0.0,-1e-05
0.0,-2e-05
0.0,4e-05
0.0,6e-05
0.0,-6e-05
0.0,5e-05
0.0,6e-05
0.0,-5e-05
0.0,-1e-05
0.0,-5e-05
0.0,-5e-05
0.0,-3e-05
0.0,4e-05
0.0,6e-05
0.0,-3e-05
0.0,-7e-05
0.0,3e-05
0.0,1e-05
0.0,-3e-05
0.0,-5e-05
0.0,-5e-05
0.0,-7e-05
0.0,-6e-05
0.0,-2e-05
0.0,3e-05
0.0,7e-05
0.0,0.00018
0.0,-4e-05
0.0,0.0
0.0,3e-05
0.0,-1e-05
0.0,1e-05
0.0,0.0
0.0,-0.00019
0.0,-1e-05
0.0,-1e-05
0.0,3e-05
0.0,2e-05
0.0,-4e-05
0.0,4e-05
0.0,7e-05
0.0,0.0
0.1,4e-05
0.1,1e-05
0.1,7e-05
0.1,0.0
0.1,-6e-05
0.1,8e-05
0.1,5e-05
0.1,5e-05
0.1,-0.0
0.1,-0.00012
0.1,2e-05
0.1,2e-05
0.1,0.00017
0.1,4e-05
0.1,-4e-05
0.1,7e-05
0.1,0.00076
0.1,0.00129
0.1,0.00224
0.1,0.00296
0.1,0.00395
0.1,0.00476
0.1,0.00552
0.1,0.00604
0.1,0.00644
0.1,0.00671
0.1,0.00722
0.1,0.00716
0.1,0.00723
0.1,0.00735
0.1,0.00748
0.1,0.00762
0.1,0.0077
0.1,0.00764
0.1,0.00759
0.1,0.0075
0.1,0.00766
0.1,0.00757
0.1,0.0076
0.1,0.00757
0.1,0.00745
0.1,0.00753
0.1,0.00741
0.1,0.00759
0.1,0.00763
0.1,0.00757
0.1,0.0076
0.1,0.00764
0.1,0.00763
0.1,0.00766
0.1,0.00748
0.1,0.00743
0.1,0.0076
0.1,0.00758
0.1,0.00773
0.1,0.00757
0.1,0.00754
0.1,0.00757
0.1,0.00756
0.1,0.00745
0.1,0.00754
0.1,0.00749
0.1,0.00762
0.1,0.00753
0.1,0.00761
0.1,0.00766
0.1,0.00749
0.1,0.00756
0.1,0.00749
0.1,0.00751
0.1,0.00744
0.1,0.00741
0.1,0.00753
0.1,0.00755
0.1,0.00744
0.1,0.00753
0.1,0.00754
0.1,0.00754
0.1,0.00754
0.1,0.00747
0.1,0.00763
0.1,0.00754
0.1,0.0076
0.1,0.00759
0.1,0.00755
0.1,0.00755
0.1,0.00746
0.1,0.00749
0.1,0.00764
0.1,0.00753
0.1,0.00754
0.1,0.00772
0.1,0.00751
0.1,0.00758
0.1,0.00746
0.1,0.00737
0.1,0.00744
0.1,0.00749
0.1,0.00757
0.1,0.00757
0.1,0.00753
0.1,0.00761
0.1,0.00747
0.1,0.00744
0.1,0.00748
0.1,0.00747
0.1,0.00753
0.1,0.00755
0.1,0.00764
0.1,0.00765
0.1,0.00755
0.1,0.00755
0.1,0.00759
0.1,0.00749
0.1,0.00764
0.1,0.00755
0.1,0.00751
0.1,0.00757
0.1,0.00743
0.1,0.00757
0.1,0.00759
0.1,0.00761
0.1,0.00764
0.1,0.00765
0.1,0.00754
0.1,0.00745
0.1,0.00743
0.1,0.00765
0.1,0.0075
0.1,0.00759
0.1,0.00768
0.1,0.00759
0.1,0.00762
0.1,0.00753
0.1,0.00763
0.1,0.00759
0.1,0.00746
0.1,0.00747
0.1,0.00752
0.1,0.00747
0.1,0.00764
0.1,0.00757
0.1,0.00757
0.1,0.00765
0.1,0.00766
0.1,0.00776
0.1,0.00766
0.1,0.00761
0.1,0.0076
0.1,0.00756
0.1,0.00751
0.1,0.00755
0.1,0.00747
0.1,0.00755
0.1,0.00757
0.1,0.00758
0.1,0.00754
0.1,0.00752
0.1,0.00768
0.1,0.00751
0.1,0.00748
0.1,0.00758
0.1,0.00759
0.1,0.00757
0.1,0.00766
0.1,0.00757
0.1,0.00764
0.1,0.00748
0.1,0.00744
0.1,0.00755
0.1,0.00752
0.1,0.00757
0.1,0.00749
0.1,0.00756
0.1,0.00754
0.1,0.00757
0.1,0.00759
0.1,0.00753
0.1,0.00753
0.1,0.00762
0.1,0.00753
0.1,0.00761
0.1,0.00754
0.1,0.00739
0.1,0.00749
0.1,0.00749
0.1,0.00753
0.1,0.00748
0.1,0.00744
0.1,0.00742
0.1,0.00753
0.1,0.00746
0.1,0.00767
0.1,0.00765
0.1,0.00765
0.1,0.00762
0.1,0.0075
0.1,0.0076
0.1,0.00751
0.1,0.0075
0.1,0.00757
0.1,0.0076
