step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760710152.4087534,0.0,0.0,-0.4547980749136967,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1760710152.417966,0.0,0.0,-0.4625811275778873,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1760710152.4257343,0.0,0.0,-0.4920365314099333,-0.0,-0.0,0.0,0.1,1.0,0.0,0.0,0.0
3,1760710152.434493,0.0,0.0,-0.48439171590690544,-0.0,-0.0,0.0,0.101,1.0,0.0,0.0,0.0
4,1760710152.4421158,0.0,0.0,-0.5145038576531288,-0.0,-0.0,0.0,0.101,1.0,0.0,0.0,0.0
5,1760710152.450361,0.0,0.0,-0.533785296631376,-0.0,-0.0,0.0,0.102,1.0,0.0,0.0,0.0
6,1760710152.45871,0.0,0.0,-0.527453956956703,-0.0,-0.0,0.0,0.103,1.0,0.0,0.0,0.0
7,1760710152.4673326,0.0,0.0,-0.5053609073417715,-0.0,-0.0,0.0,0.104,1.0,0.0,0.0,0.0
8,1760710152.4754202,0.0,0.0,-0.5364636287752127,-0.0,-0.0,0.0,0.105,1.0,0.0,0.0,0.0
9,1760710152.4837284,0.0,0.0,-0.5370335100153543,-0.0,-0.0,0.0,0.107,1.0,0.0,0.0,0.0
10,1760710152.4920883,0.0,0.0,-0.6239589541538777,-0.0,-0.0,0.0,0.108,1.0,0.0,0.0,0.0
11,1760710152.5003543,0.0,0.0,-0.517803451524234,-0.0,-0.0,0.0,0.109,1.0,0.0,0.0,0.0
12,1760710152.5087655,0.0,0.0,-0.5219799184764001,-0.0,-0.0,0.0,0.11,1.0,0.0,0.0,0.0
13,1760710152.5173962,0.0,0.0,-0.5130216271450174,-0.0,-0.0,0.0,0.111,1.0,0.0,0.0,0.0
14,1760710152.525418,0.0,0.0,-0.601917285026073,-0.0,-0.0,0.0,0.112,1.0,0.0,0.0,0.0
15,1760710152.5340946,0.0,0.0,-0.5325391055903661,-0.0,-0.0,0.0,0.113,1.0,0.0,0.0,0.0
16,1760710152.5421515,0.0,0.0,-0.5239146560320236,-0.0,-0.0,0.0,0.115,1.0,0.0,0.0,0.0
17,1760710152.550493,0.0,0.0,-0.5274343850700123,-0.0,-0.0,-0.0,0.116,1.0,0.0,-0.0,-0.0
18,1760710152.5587404,0.0,0.0,-0.5427753965631948,-0.0,-0.0,-0.0,0.117,1.0,0.0,-0.0,-0.0
19,1760710152.5670304,0.0,0.0,-0.5364440568885219,-0.0,-0.0,-0.0,0.118,1.0,0.0,-0.0,-0.0
20,1760710152.5754128,0.0,0.0,-0.5343869864719538,-0.0,-0.0,-0.0,0.12,1.0,0.0,-0.0,-0.0
21,1760710152.5839736,0.0,0.0,-0.5182045780846194,-0.0,-0.0,-0.0,0.121,1.0,0.0,-0.0,-0.0
22,1760710152.5921383,0.0,0.0,-0.5453668720329958,-0.0,-0.0,-0.0,0.122,1.0,0.0,-0.0,-0.0
23,1760710152.6007192,0.0,0.0,-0.5150700713067978,-0.0,-0.0,-0.0,0.124,1.0,0.0,-0.0,-0.0
24,1760710152.6088128,0.0,0.0,-0.5481430064827713,-0.0,-0.0,-0.0,0.125,1.0,0.0,-0.0,-0.0
25,1760710152.6172593,0.0,0.0,-0.5073383991297341,-0.0,-0.0,-0.0,0.127,1.0,0.0,-0.0,-0.0
26,1760710152.6255875,0.0,0.0,-0.5292467897646911,-0.0,-0.0,-0.0,0.128,1.0,0.0,-0.0,-0.0
27,1760710152.6347706,0.0,0.0,-0.5764450629114308,-0.0,-0.0,-0.0,0.13,1.0,0.0,-0.0,-0.0
28,1760710152.6421304,0.0,0.0,-0.5628896061808062,-0.0,-0.0,-0.0,0.131,1.0,0.0,-0.0,-0.0
29,1760710152.6512196,0.0,0.0,-0.5509814670515765,-0.0,-0.0,-0.0,0.133,1.0,0.0,-0.0,-0.0
30,1760710152.658763,0.0,0.0,-0.5912785192835016,-0.0,-0.0,-0.0,0.134,1.0,0.0,-0.0,-0.0
31,1760710152.6675122,0.0,0.0,-0.5642654081281908,-0.0,-0.0,-0.0,0.136,1.0,0.0,-0.0,-0.0
32,1760710152.6755435,0.0,0.0,-0.5513666893117436,-0.0,-0.0,-0.0,0.137,1.0,0.0,-0.0,-0.0
33,1760710152.683749,0.0,0.0,-0.5197564127571906,-0.0,-0.0,-0.0,0.139,1.0,0.0,-0.0,-0.0
34,1760710152.692299,0.0,0.0,-0.5331272105078411,-0.0,-0.0,-0.0,0.14,1.0,0.0,-0.0,-0.0
35,1760710152.700689,0.0,0.0,-0.520885229605571,-0.0,-0.0,-0.0,0.141,1.0,0.0,-0.0,-0.0
36,1760710152.7088878,0.0,0.0,-0.5766210956366176,-0.0,-0.0,-0.0,0.143,1.0,0.0,-0.0,-0.0
37,1760710152.7182343,0.0,0.0,-0.5253086816567416,-0.0,-0.0,-0.0,0.145,1.0,0.0,-0.0,0.0
38,1760710152.7254746,0.0,0.0,-0.5426199068924564,-0.0,-0.0,-0.0,0.146,1.0,0.0,-0.0,0.0
39,1760710152.7346969,0.0,0.0,-0.5067353610797989,-0.0,-0.0,-0.0,0.147,1.0,0.0,-0.0,0.0
40,1760710152.7422366,0.0,0.0,-0.5010607593193033,-0.0,-0.0,-0.0,0.148,1.0,0.0,-0.0,0.0
41,1760710152.7506661,0.0,0.0,-0.5131180812415986,-0.0,-0.0,-0.0,0.149,1.0,0.0,-0.0,0.0
42,1760710152.7588334,0.0,0.0,-0.5619636719897336,-0.0,-0.0,-0.0,0.152,1.0,0.0,-0.0,0.0
43,1760710152.767286,0.0,0.0,-0.5595727598001252,-0.0,-0.0,-0.0,0.153,1.0,0.0,-0.0,0.0
44,1760710152.7755566,0.0,0.0,-0.5962632263200259,-0.0,-0.0,-0.0,0.155,1.0,0.0,-0.0,0.0
45,1760710152.784052,0.0,0.0,-0.5846779833319335,-0.0,-0.0,-0.0,0.156,1.0,0.0,-0.0,0.0
