step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197304.3520198,-1.670682877548327e-05,-8.796180450717044e-06,0.04999999444924305,-0.003036979061373179,0.005,0.002,0.038,0.998,0.028,0.051,-0.006,0.003,0.003,0.0031,0.0
0,1761197304.3830762,-0.10001627734763377,-0.10000857541052079,0.09874999457173567,-0.008366696436622405,0.005,0.002,0.038,0.998,0.028,0.05,-0.007,0.0017,0.0022,0.0029,0.0
0,1761197304.4166048,-0.178551069486111,-0.19748519695559183,0.14628115934753788,-0.027785194382182514,0.005,0.002,0.038,0.998,0.028,0.052,-0.006,0.002,0.002,0.0028,0.0
0,1761197304.449437,-0.19975642695898033,-0.29254806404949973,0.1926241303605622,-0.02809897694887592,0.005,0.002,0.038,0.998,0.028,0.051,-0.006,0.0018,0.002,0.0026,0.0
0,1761197304.4827251,-0.22360353169491098,-0.38523072235356653,0.23780837645142378,-0.026580190222681998,0.005,0.002,0.037,0.998,0.029,0.053,-0.006,0.0019,0.002,0.0026,0.0
0,1761197304.5160043,-0.23313290933047592,-0.4014897153137069,0.2659834139687018,-0.026451099083912504,0.005,0.002,0.037,0.998,0.029,0.053,-0.006,0.0019,0.0018,0.0026,0.0
0,1761197304.5499258,-0.2746309120645816,-0.3797712051061001,0.2710871932306569,-0.023272917026810284,0.005,0.002,0.037,0.998,0.03,0.053,-0.006,0.0022,0.0019,0.0027,0.0
0,1761197304.5826943,-0.2930028751166195,-0.35871359641135503,0.2715482657022999,-0.02165826354362449,0.005,0.002,0.038,0.998,0.032,0.053,-0.007,0.0018,0.0018,0.0026,0.0
0,1761197304.6167295,-0.2582060268739668,-0.44831227663317,0.27111600523244445,-0.033806303532504196,0.005,0.002,0.037,0.998,0.031,0.056,-0.006,0.0019,0.0021,0.0029,0.0
0,1761197304.6493056,-0.2572742120752429,-0.44331837627096427,0.2690885092231984,-0.03742839906535794,0.005,0.002,0.037,0.998,0.032,0.059,-0.006,0.0016,0.0018,0.0029,0.0
0,1761197304.683989,-0.2676479629584086,-0.3704239767358727,0.2713501177635251,-0.030595860806371594,0.005,0.002,0.037,0.998,0.032,0.056,-0.006,0.0018,0.0025,0.0032,0.0
0,1761197304.7174673,-0.2539858206155463,-0.4044014345483085,0.2712578373109105,-0.031216563231068584,0.005,0.002,0.037,0.998,0.031,0.057,-0.006,0.0028,0.002,0.003,0.0
0,1761197304.7499483,-0.25986631774396896,-0.4032537816204954,0.2709160725649926,-0.030383686078879216,0.005,0.002,0.037,0.998,0.032,0.058,-0.006,0.0019,0.002,0.0032,0.0
0,1761197304.7836618,-0.2538038867802507,-0.3719850983389013,0.2713768581726941,-0.027492298378008016,0.005,0.002,0.037,0.998,0.031,0.056,-0.006,0.0022,0.002,0.0031,0.0
0,1761197304.8169098,-0.22285909137147084,-0.3749900671311843,0.27149923954330435,-0.028129409494861864,0.005,0.002,0.037,0.998,0.031,0.056,-0.007,0.0021,0.0021,0.0031,0.0
0,1761197304.850539,-0.24895582056558554,-0.3717735613031018,0.27264748060444133,-0.024339335079782635,0.005,0.002,0.037,0.998,0.031,0.055,-0.005,0.002,0.002,0.0036,0.0
0,1761197304.8835366,-0.26309113954181107,-0.39998472049945855,0.27192333228611865,-0.025469108310546155,0.005,0.002,0.037,0.998,0.032,0.056,-0.006,0.002,0.0021,0.0032,0.0
0,1761197304.916898,-0.2586366190753998,-0.36816483270382633,0.27178336138097253,-0.0245466309027877,0.005,0.002,0.037,0.998,0.032,0.055,-0.006,0.002,0.0019,0.0034,0.0
0,1761197304.9506967,-0.27952484160234786,-0.42515196815929523,0.27116287156071583,-0.027943487754161646,0.005,0.002,0.037,0.998,0.033,0.056,-0.006,0.0025,0.002,0.0032,0.0
0,1761197304.9831638,-0.2583326431414655,-0.38565888794133074,0.2711809262273142,-0.0282194359985005,0.005,0.002,0.037,0.998,0.032,0.055,-0.006,0.0019,0.0018,0.0032,0.0
0,1761197305.016105,-0.2613204684556985,-0.395751647644737,0.27176467787352127,-0.02811495416664032,0.005,0.002,0.037,0.998,0.032,0.056,-0.006,0.0016,0.0018,0.0031,0.0
