step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761194478.5948095,-5.436720202966157e-06,-1.1428386705616691e-05,0.05000000000662089,-0.005959225451999385,0.004,0.008,0.015,0.996,0.026,0.073,-0.038,0.0024,0.002,0.0025,0.0
0,1761194478.6284218,-0.09998051500173334,-0.10001103031079524,0.09874999652054739,-0.05865772165332084,0.004,0.008,0.015,0.996,0.026,0.073,-0.038,0.0017,0.0027,0.0028,0.0
0,1761194478.662067,-0.19740325826502836,-0.19750689913040637,0.14628122564770207,-0.15690543540109053,0.004,0.008,0.015,0.996,0.026,0.073,-0.038,0.0028,0.0023,0.0024,0.0
0,1761194478.695003,-0.13319916614710103,-0.2925692230672871,0.19262419494972802,-0.1802474743773504,0.004,0.008,0.015,0.997,0.023,0.069,-0.038,0.0024,0.0022,0.0024,0.0
0,1761194478.724804,-0.19466833774080092,-0.38525284315700026,0.23780858235722388,-0.15927869634130684,0.004,0.008,0.015,0.997,0.023,0.07,-0.038,0.001,0.0011,0.0015,0.0
0,1761194478.7583833,-0.16098730803898054,-0.4756215105811016,0.28186336766883713,-0.1701619773799403,0.004,0.008,0.015,0.996,0.022,0.07,-0.041,0.001,0.0012,0.0017,0.0
0,1761194478.7917244,-0.14083838446591038,-0.4674537961820839,0.3248166968438485,-0.16622305697657508,0.004,0.008,0.015,0.996,0.02,0.072,-0.042,0.001,0.0011,0.0017,0.0
0,1761194478.8250062,-0.23286492927046482,-0.49586868974125187,0.36668735326745716,-0.15014919555462045,0.004,0.008,0.015,0.996,0.022,0.073,-0.041,0.001,0.0011,0.0016,0.0
0,1761194478.8587399,-0.21778752935062842,-0.4491604120176157,0.39984700287627617,-0.1458581899824195,0.004,0.008,0.015,0.996,0.022,0.069,-0.042,0.0012,0.0011,0.0019,0.0
0,1761194478.8936422,-0.2626019940905384,-0.5288657772555356,0.4061331121002536,-0.15087513290994292,0.004,0.008,0.015,0.996,0.023,0.074,-0.041,0.0014,0.0016,0.0028,0.0
0,1761194478.9282775,-0.1852555428180087,-0.4657672928502689,0.40988959036936434,-0.1522941257006072,0.004,0.008,0.015,0.996,0.022,0.073,-0.041,0.002,0.0014,0.0036,0.0
