step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761190506.3524415,9.593625764002812e-07,-7.820178663863262e-06,0.04999999999889643,-0.005964190824270691,-0.001,0.005,0.015,0.996,0.012,0.079,-0.051,0.0022,0.0026,0.0021,0.0
0,1761190506.3856058,-0.08905247752122203,-0.10000762163605449,0.09874999989936614,-0.0702422407655621,-0.001,0.005,0.015,0.996,0.012,0.079,-0.051,0.0016,0.0024,0.0028,0.0
0,1761190506.4223418,-0.08126407419527512,-0.19749898026330803,0.14628120685581952,-0.15865874184313214,-0.001,0.005,0.015,0.996,0.012,0.078,-0.051,0.0039,0.0037,0.0024,0.0
0,1761190506.450441,-0.03583674130006037,-0.29256123436144715,0.19262417312678823,-0.17501013889465722,-0.001,0.005,0.015,0.995,0.013,0.079,-0.052,0.0014,0.0017,0.002,0.0
0,1761190506.4820085,-0.0756816118366893,-0.38524273293933986,0.2378085524917146,-0.18188983526529176,-0.001,0.005,0.015,0.995,0.013,0.081,-0.052,0.0008,0.001,0.0014,0.0
0,1761190506.5173023,-0.14352708127383806,-0.4753929437614107,0.281862129181152,-0.17130681879681162,-0.001,0.005,0.015,0.995,0.014,0.08,-0.052,0.0014,0.0016,0.0022,0.0
0,1761190506.5491726,-0.23224725239819338,-0.49231973280460767,0.324808587770327,-0.15152391799263223,-0.001,0.005,0.015,0.995,0.017,0.081,-0.051,0.001,0.001,0.0018,0.0
0,1761190506.5829513,-0.234499756155912,-0.4786617252068053,0.36668333179883605,-0.14909468822023705,-0.001,0.005,0.015,0.995,0.019,0.079,-0.05,0.0009,0.0011,0.0021,0.0
0,1761190506.6222932,-0.1325143776243905,-0.4900287541014653,0.39881530775422247,-0.16550363296269632,-0.001,0.005,0.015,0.995,0.015,0.08,-0.05,0.004,0.0024,0.0034,0.0
0,1761190506.649569,-0.16046756432433526,-0.48202190156757596,0.40733041324964003,-0.16388921749257337,-0.001,0.005,0.015,0.996,0.016,0.078,-0.05,0.0011,0.0011,0.0019,0.0
0,1761190506.684446,-0.07372218186163265,-0.5051377151670182,0.4094403886641517,-0.1720887832605904,-0.001,0.005,0.015,0.995,0.016,0.079,-0.051,0.0017,0.0014,0.0026,0.0
0,1761190506.7171776,-0.17124234828864623,-0.49730766876522736,0.4089706807589875,-0.15331418237690572,-0.001,0.005,0.015,0.996,0.018,0.078,-0.051,0.0015,0.0013,0.0023,0.0
0,1761190506.7515368,-0.06812517585357983,-0.5057750333749114,0.40922984370046717,-0.17113109519820663,-0.001,0.005,0.015,0.995,0.013,0.08,-0.051,0.0014,0.0016,0.003,0.0
0,1761190506.7826912,-0.16615250329830983,-0.4990495876336051,0.40896339568492357,-0.14073804472010104,-0.001,0.005,0.015,0.995,0.017,0.079,-0.051,0.0009,0.0011,0.0019,0.0
0,1761190506.8158882,-0.07623319818066664,-0.48837093081993993,0.41008002440451735,-0.14589381365154108,-0.001,0.005,0.015,0.995,0.013,0.08,-0.051,0.0009,0.0009,0.002,0.0
0,1761190506.8503282,-0.17412256952762792,-0.521709141803947,0.4070351901689557,-0.12467992276892481,-0.001,0.005,0.015,0.995,0.018,0.08,-0.051,0.0011,0.0012,0.0026,0.0
0,1761190506.883597,-0.10748858960749913,-0.48572151523834756,0.40940481284799,-0.14146500817138086,-0.001,0.005,0.015,0.995,0.013,0.08,-0.051,0.0011,0.0014,0.0023,0.0
0,1761190506.9173517,-0.14390276368884553,-0.523436229111051,0.40774587514119076,-0.15940959908703506,-0.001,0.005,0.015,0.995,0.016,0.08,-0.052,0.0012,0.0014,0.0026,0.0
0,1761190506.9504404,-0.20285813990833226,-0.4603150506777985,0.41116276243356603,-0.15055506579366937,-0.001,0.005,0.015,0.996,0.016,0.077,-0.05,0.0011,0.0012,0.0027,0.0
0,1761190506.9842253,-0.09903980554383658,-0.510502587582181,0.41029755122885303,-0.16963243251735416,-0.001,0.005,0.015,0.995,0.014,0.079,-0.05,0.0012,0.0013,0.0029,0.0
