step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760709010.434767,-0.0011368799999999998,0.00138952,-0.4547980749136967,-0.0,-0.011,-0.009,0.1,1.0,0.0,-0.0,-0.0
1,1760709010.4432662,-0.0011368799999999998,0.00138952,-0.46455134132041953,-0.0,-0.011,-0.009,0.1,1.0,-0.0,0.0,-0.0
2,1760709010.4514108,-0.0011368799999999998,0.00138952,-0.48349893852562653,-0.0,-0.011,-0.009,0.1,1.0,-0.0,0.0,-0.0
3,1760709010.459686,-0.0011368799999999998,0.00138952,-0.4948995225337445,-0.0,-0.011,-0.009,0.101,1.0,-0.0,0.0,-0.0
4,1760709010.4677825,-0.0011368799999999998,0.00138952,-0.5479974912761783,-0.0,-0.011,-0.009,0.101,1.0,-0.0,0.0,-0.0
5,1760709010.4760525,-0.0011368799999999998,0.00138952,-0.4779625739262937,-0.0,-0.011,-0.009,0.102,1.0,-0.0,0.0,-0.0
6,1760709010.4844368,-0.0011368799999999998,0.00138952,-0.5084085574455574,-0.0,-0.011,-0.009,0.103,1.0,-0.0,0.0,-0.0
7,1760709010.4929495,-0.0011368799999999998,0.00138952,-0.5431178645910227,-0.0,-0.011,-0.009,0.103,1.0,-0.0,0.0,-0.0
8,1760709010.5011945,-0.0011368799999999998,0.00138952,-0.5180749671782444,-0.0,-0.011,-0.009,0.105,1.0,-0.0,0.0,-0.0
9,1760709010.5097237,-0.0011368799999999998,0.00138952,-0.4982750274469826,-0.0,-0.011,-0.009,0.105,1.0,-0.0,0.0,-0.0
10,1760709010.5176346,-0.0011368799999999998,0.00138952,-0.5382491835377705,-0.0,-0.011,-0.009,0.107,1.0,-0.0,0.0,-0.0
11,1760709010.5259738,-0.0011368799999999998,0.00138952,-0.5759192841129859,-0.0,-0.011,-0.009,0.108,1.0,-0.0,0.0,-0.0
12,1760709010.5343764,-0.0011368799999999998,0.00138952,-0.5406914762145056,-0.0,-0.011,-0.009,0.109,1.0,-0.0,0.0,-0.0
13,1760709010.5432246,-0.0011368799999999998,0.00138952,-0.5028367166593157,-0.0,-0.011,-0.009,0.11,1.0,-0.0,0.0,-0.0
14,1760709010.5518677,-0.0011368799999999998,0.00138952,-0.5759706646001128,-0.0,-0.011,-0.009,0.111,1.0,-0.0,0.0,-0.0
15,1760709010.5594864,-0.0011368799999999998,0.00138952,-0.6254620476305222,-0.0,-0.011,-0.009,0.112,1.0,-0.0,0.0,-0.0
