step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761186071.4325953,0.000337604461139857,0.0003663450908725504,0.05000001152502773,-0.00494128652562735,0.016,-0.012,-0.002,1.0,0.003,-0.011,0.02,0.0035,0.0029,0.0019,0.0
0,1761186071.4639933,-0.08267111588664981,0.0991309286471873,0.0987500051612698,0.014412977179680958,0.016,-0.012,-0.002,1.0,0.006,-0.011,0.018,0.0016,0.0023,0.0026,0.0
0,1761186071.4978578,-0.18060430343332473,0.19065015328163487,0.14628125487718896,0.030064379353439825,0.016,-0.012,-0.003,1.0,0.005,-0.004,0.018,0.0019,0.0024,0.0027,0.0
0,1761186071.5306368,-0.07610162873347015,0.08588399369356807,0.19262421993561324,0.10698611457137752,0.016,-0.012,-0.002,1.0,0.003,-0.008,0.019,0.0017,0.0023,0.0025,0.0
0,1761186071.563754,0.02580063233543073,0.0753659375927167,0.23780861039755147,0.09220006870287863,0.016,-0.012,-0.003,1.0,0.005,-0.002,0.017,0.0018,0.0023,0.0022,0.0
0,1761186071.5999267,-0.07484398530135984,-0.026518092582298647,0.28186339174950387,-0.010104454161681334,0.016,-0.012,-0.002,1.0,0.003,-0.01,0.021,0.0018,0.0023,0.0048,0.0
0,1761186071.6324258,0.027026549156649024,0.07414217910425078,0.3248167936600382,0.029373973619950117,0.016,-0.013,-0.003,1.0,0.003,-0.001,0.017,0.0022,0.0024,0.0035,0.0
0,1761186071.6647859,0.04393842916383968,-0.027711213105039587,0.36669637287961,0.10526783631956765,0.016,-0.012,-0.002,1.0,0.002,-0.007,0.02,0.0018,0.0023,0.0032,0.0
0,1761186071.6967268,-0.0571384010337795,0.07294206617658165,0.40752891522957596,0.09259981820287419,0.016,-0.012,-0.002,1.0,0.003,-0.007,0.02,0.0014,0.0018,0.0026,0.0
0,1761186071.7313051,0.04204359987028984,0.023785310641287097,0.4473406322364449,0.09154537541619814,0.016,-0.012,-0.002,1.0,-0.001,-0.011,0.022,0.0018,0.0021,0.0032,0.0
0,1761186071.7641587,-0.051761377238032674,0.1230515210956383,0.48615707515703777,0.08291695878806032,0.017,-0.012,-0.002,1.0,0.002,-0.014,0.022,0.0019,0.0019,0.0029,0.0
0,1761186071.7964199,-0.15039166038843754,0.019976511992762402,0.5240019240794427,0.02664151098266078,0.016,-0.012,-0.003,1.0,0.007,-0.0,0.016,0.0014,0.0016,0.0026,0.0
