step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760709469.548277,-0.00088424,0.0011368799999999998,-0.4547980749136967,-0.0,-0.009,-0.007,0.1,1.0,0.0,-0.0,-0.0
1,1760709469.5566547,-0.00088424,0.0011368799999999998,-0.45798396217864523,-0.0,-0.009,-0.007,0.1,1.0,-0.0,0.0,-0.0
2,1760709469.5652144,-0.00088424,0.0011368799999999998,-0.4756180835554973,-0.0,-0.009,-0.007,0.1,1.0,-0.0,0.0,-0.0
3,1760709469.573654,-0.00088424,0.0011368799999999998,-0.4771675988509536,-0.0,-0.009,-0.007,0.101,1.0,-0.0,0.0,-0.0
4,1760709469.5822263,-0.00088424,0.0011368799999999998,-0.5085932164255318,-0.0,-0.009,-0.007,0.101,1.0,-0.0,0.0,-0.0
5,1760709469.5901473,-0.00088424,0.0011368799999999998,-0.5068590421501009,-0.0,-0.009,-0.007,0.102,1.0,-0.0,0.0,-0.0
6,1760709469.5983346,-0.00088424,0.0011368799999999998,-0.5261404811283482,-0.0,-0.009,-0.007,0.103,1.0,-0.0,0.0,-0.0
7,1760709469.607277,-0.00088424,0.0011368799999999998,-0.5322871618230465,-0.0,-0.009,-0.007,0.104,1.0,-0.0,0.0,-0.0
8,1760709469.6149452,-0.00088424,0.0011368799999999998,-0.5647033590848425,-0.0,-0.009,-0.007,0.105,1.0,-0.0,0.0,-0.0
9,1760709469.6236117,-0.00088424,0.0011368799999999998,-0.5386698819848463,-0.0,-0.009,-0.007,0.106,1.0,-0.0,0.0,-0.0
10,1760709469.6317382,-0.00088424,0.0011368799999999998,-0.5379262873966332,-0.0,-0.009,-0.007,0.108,1.0,-0.0,0.0,-0.0
11,1760709469.6403592,-0.00088424,0.0011368799999999998,-0.6222247798784468,-0.0,-0.009,-0.007,0.109,1.0,-0.0,0.0,-0.0
12,1760709469.6484852,-0.00088424,0.0011368799999999998,-0.5370848905024812,-0.0,-0.009,-0.007,0.11,1.0,-0.0,0.0,-0.0
13,1760709469.6566653,-0.00088424,0.0011368799999999998,-0.5097379375741303,-0.0,-0.009,-0.007,0.111,1.0,-0.0,0.0,-0.0
