step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761194511.0569623,0.0005955743128112193,0.00034456788344192524,0.049999999996885536,-0.006248728957423838,-0.108,0.064,0.011,0.989,-0.131,0.035,0.053,0.0066,0.004,0.0039,0.0
0,1761194511.0883136,0.10058051815800355,-0.099645074642142,0.09874999371366694,0.09069217211092795,-0.108,0.064,0.011,0.989,-0.129,0.038,0.054,0.0049,0.0047,0.0032,0.0
0,1761194511.1197333,0.19806579163747548,-0.19715184326891017,0.14628123024691492,-0.011567959398962421,-0.108,0.065,0.011,0.99,-0.125,0.043,0.055,0.0035,0.0047,0.0027,0.0
0,1761194511.145949,0.29311414624198395,-0.22804027311353697,0.19262419938528705,-0.11127873521370116,-0.108,0.064,0.011,0.989,-0.134,0.034,0.052,0.001,0.0013,0.0016,0.0
0,1761194511.179026,0.38578628486829025,-0.12234005587586425,0.2378085912267117,-0.07320664164906458,-0.108,0.064,0.011,0.989,-0.134,0.034,0.054,0.001,0.0011,0.0016,0.0
0,1761194511.2142386,0.47614160096535374,-0.2192555770337108,0.2818633698995884,-0.06929557985995159,-0.108,0.064,0.011,0.989,-0.136,0.035,0.053,0.0015,0.0014,0.0025,0.0
0,1761194511.2472034,0.5642174223380302,-0.1831649588363783,0.3243300319163485,-0.060479864689823505,-0.108,0.064,0.011,0.988,-0.138,0.033,0.054,0.0015,0.0013,0.0023,0.0
0,1761194511.2810767,0.6423657176218497,-0.2617501106279249,0.33817533134870276,0.005471331455866389,-0.108,0.064,0.011,0.989,-0.135,0.036,0.053,0.0015,0.0015,0.0024,0.0
0,1761194511.31354,0.6234128383046483,-0.3532260143943508,0.3462825344531592,0.04643923411204357,-0.108,0.064,0.011,0.989,-0.137,0.037,0.052,0.0015,0.0011,0.0021,0.0
0,1761194511.3472698,0.5997471309838754,-0.3595008262613547,0.3545753478849746,0.06521477905140122,-0.108,0.064,0.011,0.989,-0.136,0.036,0.053,0.0014,0.0012,0.0024,0.0
