step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762400573.907895,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9102752,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9190254,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.928948,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9393926,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.019,0.035,0.007
0,1762400573.9491978,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9593678,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9694932,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400573.9800205,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.019,0.035,0.007
0,1762400573.989567,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.035,0.007
0,1762400573.9993615,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.019,0.035,0.007
0,1762400574.0096264,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.035,0.007
0,1762400574.0192924,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.035,0.007
0,1762400574.0292006,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.019,0.034,0.007
0,1762400574.0395722,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.035,0.007
0,1762400574.0493634,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.034,0.007
0,1762400574.059594,0.0,0.0,-1.0,0.0,0.004,-0.008,0.04,0.999,-0.02,0.034,0.007
0,1762400574.069529,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.034,0.007
0,1762400574.0797606,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.035,0.007
0,1762400574.0895565,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.034,0.007
0,1762400574.0996325,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.019,0.034,0.007
0,1762400574.1107996,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.034,0.007
0,1762400574.1195016,0.0,0.0,-1.0,0.0,0.004,-0.008,0.041,0.999,-0.02,0.034,0.007
