step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762151712.8026662,0.0005883482756489914,-0.0006292113834120305,0.05000000015915393,-0.007230022508722066,0.005883482756489914,-0.006292113834120304,0.5000000015915393,-0.07230022508722066,-0.064,0.091,-0.002,1.0,-0.003,0.006,0.016,0.052,-0.024,-0.019,0.029,-0.008,0.021,-0.08913391437060939,0.10606649565707103,-0.008272321216248841,0.9998771460438266,-0.0037799945346684827,0.009733058184741458,-0.015064570938774035,-0.004036340184817164,0.001988527258430439,-0.3219896230164186,-0.10298029276262231,0.1101330232020821,-1.269678756913018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0024,0.0044,0.0
0,1762151712.8653774,0.03396961781458497,0.029836479848033864,0.09874999005821389,-0.016458189997531618,0.33395978245827207,0.3044996094686059,0.49999989903038805,-0.09408918051527604,-0.064,0.09,-0.001,1.0,-0.003,0.006,0.016,0.063,-0.073,0.02,0.027,0.01,0.038,-0.089,0.106,-0.003,1.0,-0.001,0.006,-0.004,0.004,-0.006,0.001,0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0008,0.0012,0.0026,0.0
0,1762151712.9318411,-0.010692709103790422,0.07906754485369638,0.1462812384902673,-0.023645072188293637,-0.43813086473010765,0.49976977001863354,0.4999999818350874,-0.07598336940700308,-0.064,0.091,-0.002,1.0,-0.003,0.006,0.016,0.084,0.04,-0.068,-0.01,-0.049,-0.015,-0.089,0.106,-0.003,1.0,-0.002,0.006,-0.004,0.001,-0.005,0.011,0.0,-0.2,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0011,0.0013,0.0018,0.0
0,1762151712.9993482,0.039574354310655126,0.02709122245529824,0.19262420700470045,-0.009897514251278751,0.4999974568685079,-0.4999963377705572,0.49999999476689805,0.1315643113230755,-0.065,0.091,-0.001,1.0,-0.003,0.006,0.016,0.04,-0.065,0.011,0.009,0.0,0.03,-0.088,0.106,-0.003,1.0,0.0,0.007,-0.003,0.004,0.003,-0.009,0.2,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0014,0.0012,0.0017,0.0
0,1762151713.06757,-0.011414684550610843,-0.02358537335327498,0.23780860088366956,0.00868324061910894,-0.49999680003499575,-0.49999315247190756,0.499999990540866,0.1833331701410572,-0.065,0.091,-0.002,1.0,-0.003,0.006,0.016,0.014,-0.01,-0.006,0.004,-0.001,0.004,-0.089,0.106,-0.003,1.0,-0.003,0.01,-0.003,-0.001,0.005,-0.01,-0.1,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0024,0.0024,0.0019,0.0
0,1762151713.1319706,0.03887018994571525,-0.023932652388430974,0.2818633842352498,-0.0052041001247086285,0.49999507382560815,-0.00936913368987874,0.4999999837367196,-0.13670259728339842,-0.064,0.091,-0.001,1.0,-0.003,0.006,0.016,0.03,-0.046,-0.005,0.001,-0.005,0.014,-0.089,0.106,-0.003,1.0,-0.003,0.006,-0.004,0.001,-0.01,0.008,-0.1,-0.3,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0017,0.001,0.0016,0.0
0,1762151713.198328,0.08787060976746298,0.02663412774341025,0.3248167981265137,-0.019780411024015274,0.49972174570390615,0.4996846382213045,0.4999999849714514,-0.1470641340242436,-0.066,0.09,-0.001,1.0,-0.003,0.006,0.016,-0.076,-0.034,0.018,-0.01,0.009,0.008,-0.089,0.106,-0.003,1.0,-0.003,0.007,-0.005,-0.002,0.0,0.011,-0.1,-0.1,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0017,0.0009,0.0016,0.0
0,1762151713.2740474,0.10774772522474613,0.039291565123974546,0.366696378067249,-0.017672142280136697,0.2207388070146971,0.13323290574149554,0.4999999989389806,0.01613758468278194,-0.065,0.092,-0.001,1.0,-0.003,0.006,0.016,-0.027,0.001,-0.003,-0.012,-0.005,-0.007,-0.089,0.106,-0.002,1.0,-0.004,0.006,-0.004,-0.001,-0.003,0.012,-0.1,-0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0024,0.0034,0.0075,0.0
0,1762151713.3352363,0.06642195056700181,0.0073543636670389476,0.4075289548389954,-0.006706347004228874,-0.38632081527125656,-0.30954912328836237,0.4999998622342774,0.10523991718904409,-0.065,0.091,-0.001,1.0,-0.004,0.006,0.016,0.018,-0.051,0.016,-0.018,-0.004,0.021,-0.089,0.106,-0.003,1.0,-0.001,0.009,-0.002,0.002,0.0,-0.011,0.1,-0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0018,0.0019,0.0038,0.0
0,1762151713.4013107,0.10285705288520566,0.003218697804715745,0.44734007909653295,-0.015968973826564925,0.3809565108237888,-0.03951806770647229,0.49999348128512394,-0.0943028549744177,-0.065,0.091,-0.001,1.0,-0.003,0.006,0.016,-0.007,0.007,-0.023,-0.011,-0.02,-0.009,-0.089,0.106,-0.002,1.0,-0.003,0.007,-0.004,-0.002,-0.0,0.018,-0.1,-0.0,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0035,0.0018,0.0017,0.0
