step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761192548.1030142,0.0,0.0,0.050000000001806905,-0.006039274800535512,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0077,0.0059,0.0041,0.0
0,1761192548.12539,0.0,0.0,0.09874999990854202,-0.004017905637413694,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0023,0.0042,0.0
0,1761192548.1699424,0.0,0.0,0.1462812399578526,-0.002667958194242574,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0059,0.0055,0.0069,0.0
0,1761192548.202007,0.0,0.0,0.1926242082076209,-0.001752654477765801,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0059,0.0042,0.0063,0.0
0,1761192548.2238224,0.0,0.0,0.23780860243135704,-0.001151495641254154,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.001,0.0014,0.003,0.0
0,1761192548.2556052,0.0,0.0,0.2818633767056439,-0.0007567000170665005,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0011,0.001,0.0018,0.0
0,1761192548.2972176,0.0,0.0,0.32481679122066626,-0.0004973481103098874,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0036,0.0034,0.0048,0.0
0,1761192548.3313653,0.0,0.0,0.36653778871591886,-0.0003269101714601662,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0025,0.0044,0.0063,0.0
0,1761192548.3606932,0.0,0.0,0.3920783724439434,-0.00021488774070100084,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0028,0.0023,0.0036,0.0
0,1761192548.3913653,0.0,0.0,0.3992073699330615,-0.00014125373242274738,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0023,0.0017,0.0024,0.0
0,1761192548.423653,0.0,0.0,0.4011971667239401,-9.285231921516324e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.001,0.0009,0.0035,0.0
0,1761192548.461749,0.0,0.0,0.4017525296547592,-6.103611810814752e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0028,0.0027,0.0041,0.0
0,1761192548.4988987,0.0,0.0,0.4019075343206094,-4.012191176933956e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0067,0.003,0.0039,0.0
0,1761192548.5309858,0.0,0.0,0.4019507969208138,-2.6374034919115446e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0053,0.0041,0.003,0.0
0,1761192548.5742981,0.0,0.0,0.40196287173497386,-1.733690785468974e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0096,0.0047,0.0077,0.0
0,1761192548.5974047,0.0,0.0,0.40196624187768043,-1.1396375508171728e-05,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0036,0.0029,0.0057,0.0
0,1761192548.627604,0.0,0.0,0.40196718250182595,-7.491380915286928e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0025,0.0031,0.0038,0.0
0,1761192548.6678247,0.0,0.0,0.4019674450348615,-4.924441905341823e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0019,0.0033,0.011,0.0
0,1761192548.7116508,0.0,0.0,0.4019675183091912,-3.2370705160195106e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0091,0.0062,0.0096,0.0
0,1761192548.7278345,0.0,0.0,0.40196753876042696,-2.1278808371750947e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0027,0.0023,0.0047,0.0
0,1761192548.7614384,0.0,0.0,0.40196754446847355,-1.3987575624300224e-06,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0042,0.0018,0.0032,0.0
0,1761192548.7955918,0.0,0.0,0.40196754606161944,-9.194700594201346e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0029,0.0024,0.0052,0.0
0,1761192548.8290904,0.0,0.0,0.40196754650627703,-6.044115242900656e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0032,0.0031,0.0045,0.0
0,1761192548.857551,0.0,0.0,0.40196754663036977,-3.9730852244584594e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0023,0.0014,0.0023,0.0
0,1761192548.8958213,0.0,0.0,0.4019675466650105,-2.611698415285336e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0042,0.002,0.0027,0.0
0,1761192548.929983,0.0,0.0,0.4019675466746906,-1.7167939339868854e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0026,0.0023,0.0068,0.0
0,1761192548.9684727,0.0,0.0,0.40196754667739276,-1.1285305357445885e-07,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0054,0.004,0.0066,0.0
0,1761192549.0017436,0.0,0.0,0.40196754667813667,-7.418369467069996e-08,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0055,0.0037,0.007,0.0
0,1761192549.0229201,0.0,0.0,0.40196754667834483,-4.876448071806809e-08,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0012,0.001,0.0026,0.0
0,1761192549.065271,0.0,0.0,0.40196754667839946,-3.205521901076811e-08,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0038,0.0017,0.0079,0.0
0,1761192549.0965846,0.0,0.0,0.4019675466784198,-2.107142433805873e-08,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0035,0.0025,0.0055,0.0
0,1761192549.2114835,0.0,0.0,0.4019675466784203,-1.3851252224620555e-08,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0031,0.0017,0.0039,0.0
0,1761192549.2524426,0.0,0.0,0.4019675466784148,-9.105088726456895e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0008,0.0019,0.0
0,1761192549.2576613,0.0,0.0,0.4019675466784246,-5.985209089562934e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0008,0.0031,0.0
0,1761192549.2955992,0.0,0.0,0.40196754667842616,-3.934363400607813e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0035,0.0019,0.0039,0.0
0,1761192549.338781,0.0,0.0,0.4019675466784317,-2.586244713773366e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.001,0.0021,0.0
0,1761192549.354987,0.0,0.0,0.4019675466784223,-1.7000620020025603e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0008,0.0019,0.0
0,1761192549.3899136,0.0,0.0,0.40196754667841994,-1.1175318387836387e-09,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.001,0.001,0.0026,0.0
0,1761192549.4935033,0.0,0.0,0.4019675466784236,-7.346069786752573e-10,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0008,0.002,0.0
0,1761192549.6054132,0.0,0.0,0.4019675466784209,-4.82892204307108e-10,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0012,0.0018,0.0037,0.0
0,1761192549.645536,0.0,0.0,0.401967546678418,-3.174280776033284e-10,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0009,0.0008,0.0023,0.0
0,1761192549.6549828,0.0,0.0,0.40196754667843726,-2.0866061524328155e-10,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0007,0.0008,0.002,0.0
0,1761192549.6883476,0.0,0.0,0.4019675466784279,-1.3716257455931957e-10,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0,0.0008,0.0008,0.0019,0.0
