0.0,4e-05
0.0,-0.0
0.0,4e-05
0.0,8e-05
0.0,7e-05
0.0,-5e-05
0.0,8e-05
0.0,0.00017
0.0,0.0001
0.0,5e-05
0.0,6e-05
0.0,4e-05
0.0,-2e-05
0.0,-2e-05
0.0,0.0
0.0,0.0001
0.0,2e-05
0.0,2e-05
0.0,-3e-05
0.0,-0.0
0.0,8e-05
0.0,0.00011
0.0,5e-05
0.0,3e-05
0.0,4e-05
0.0,5e-05
0.0,1e-05
0.0,-0.00011
0.0,-0.00015
0.0,-5e-05
0.0,0.0
0.0,-6e-05
0.0,-3e-05
0.0,1e-05
0.0,3e-05
0.0,0.00013
0.0,3e-05
0.0,9e-05
0.0,-3e-05
0.0,-0.00012
0.0,-9e-05
0.0,-0.00012
0.0,-5e-05
0.0,8e-05
0.0,1e-05
0.0,-7e-05
0.0,-0.0
0.0,6e-05
0.0,4e-05
0.0,-5e-05
0.0,-0.0
0.0,-2e-05
0.0,-1e-05
0.0,8e-05
0.0,6e-05
0.0,5e-05
0.0,1e-05
0.0,-7e-05
0.0,-5e-05
0.0,2e-05
0.0,-3e-05
0.0,7e-05
0.0,0.00012
0.0,6e-05
0.0,9e-05
0.0,2e-05
0.0,3e-05
0.0,5e-05
0.0,7e-05
0.0,3e-05
0.0,1e-05
0.0,0.0001
0.0,8e-05
0.0,4e-05
0.0,-3e-05
0.0,-5e-05
0.0,4e-05
0.0,-0.0
0.0,0.0
0.0,0.00013
0.0,7e-05
0.1,7e-05
0.1,0.0001
0.1,7e-05
0.1,3e-05
0.1,0.0
0.1,8e-05
0.1,0.00014
0.1,3e-05
0.1,-4e-05
0.1,4e-05
0.1,8e-05
0.1,0.0001
0.1,8e-05
0.1,0.00026
0.1,0.00013
0.1,7e-05
0.1,-1e-05
0.1,0.00012
0.1,0.00019
0.1,0.00023
0.1,0.00025
0.1,0.00015
0.1,6e-05
0.1,0.0001
0.1,0.00012
0.1,5e-05
0.1,3e-05
0.1,-2e-05
0.1,3e-05
0.1,9e-05
0.1,-2e-05
0.1,-6e-05
0.1,4e-05
0.1,6e-05
0.1,7e-05
0.1,1e-05
0.1,3e-05
0.1,-1e-05
0.1,6e-05
0.1,7e-05
0.1,4e-05
0.1,8e-05
0.1,8e-05
0.1,4e-05
0.1,0.00011
0.1,0.00019
0.1,4e-05
0.1,8e-05
0.1,-1e-05
0.1,-1e-05
0.1,-5e-05
0.1,-7e-05
0.1,-3e-05
0.1,7e-05
0.1,8e-05
0.1,0.00012
0.1,0.00013
0.1,0.00012
0.1,9e-05
0.1,4e-05
0.1,5e-05
0.1,6e-05
0.1,2e-05
0.1,4e-05
0.1,5e-05
0.1,9e-05
0.1,0.00015
0.1,0.00014
0.1,8e-05
0.1,9e-05
0.1,6e-05
0.1,9e-05
0.1,0.00013
0.1,0.00012
0.1,5e-05
0.1,5e-05
0.1,9e-05
0.1,0.00011
0.1,0.00011
0.1,5e-05
0.1,6e-05
0.2,-1e-05
0.2,-6e-05
0.2,-2e-05
0.2,2e-05
0.2,-3e-05
0.2,0.00012
0.2,6e-05
0.2,0.00011
0.2,4e-05
0.2,-2e-05
0.2,0.0001
0.2,0.00012
0.2,0.00015
0.2,4e-05
0.2,7e-05
0.2,0.00018
0.2,9e-05
0.2,6e-05
0.2,9e-05
0.2,0.00013
0.2,0.00011
0.2,7e-05
0.2,4e-05
0.2,-6e-05
0.2,-8e-05
0.2,1e-05
0.2,4e-05
0.2,4e-05
0.2,9e-05
0.2,0.0001
0.2,5e-05
0.2,6e-05
0.2,9e-05
0.2,3e-05
0.2,-7e-05
0.2,0.00013
0.2,0.00026
0.2,0.00022
0.2,0.00012
0.2,5e-05
0.2,6e-05
0.2,6e-05
0.2,-0.0
0.2,2e-05
0.2,9e-05
0.2,1e-05
0.2,5e-05
0.2,8e-05
0.2,1e-05
0.2,-1e-05
0.2,1e-05
0.2,7e-05
0.2,-0.0
0.2,3e-05
0.2,0.0001
0.2,8e-05
0.2,6e-05
0.2,2e-05
0.2,0.00011
0.2,0.00017
0.2,2e-05
0.2,0.0
0.2,0.00014
0.2,0.0001
0.2,3e-05
0.2,0.00018
0.2,0.00011
0.2,0.00016
0.2,0.00011
0.2,7e-05
0.2,0.00011
0.2,3e-05
0.2,5e-05
0.2,8e-05
0.2,7e-05
0.2,0.00012
0.2,5e-05
0.2,5e-05
0.2,5e-05
0.2,3e-05
0.2,0.0001
0.3,0.00013
0.3,0.00017
0.3,0.00013
0.3,-3e-05
0.3,-0.0
0.3,0.00019
0.3,0.00018
0.3,0.00024
0.3,0.00019
0.3,9e-05
0.3,8e-05
0.3,4e-05
0.3,0.00014
