step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1760710112.7357883,0.0,0.0,-0.4547980749136967,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1760710112.7441964,0.0,0.0,-0.4573272242644678,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1760710112.7525449,0.0,0.0,-0.46839396649954546,-0.0,-0.0,0.0,0.1,1.0,-0.0,-0.0,0.0
3,1760710112.7607982,0.0,0.0,-0.4929293087912121,-0.0,-0.0,0.0,0.101,1.0,0.0,0.0,0.0
4,1760710112.7690046,0.0,0.0,-0.5171308093098386,-0.0,-0.0,0.0,0.101,1.0,0.0,0.0,0.0
5,1760710112.7776768,0.0,0.0,-0.49897818717997167,-0.0,-0.0,0.0,0.102,1.0,0.0,0.0,0.0
6,1760710112.7857373,0.0,0.0,-0.5425589289827841,-0.0,-0.0,0.0,0.103,1.0,0.0,0.0,0.0
7,1760710112.7942631,0.0,0.0,-0.528346734337982,-0.0,-0.0,0.0,0.104,1.0,0.0,0.0,0.0
8,1760710112.80269,0.0,0.0,-0.5377771046035675,-0.0,-0.0,0.0,0.105,1.0,0.0,0.0,0.0
9,1760710112.8108146,0.0,0.0,-0.5242216478729427,-0.0,-0.0,0.0,0.106,1.0,0.0,0.0,0.0
10,1760710112.818965,0.0,0.0,-0.5415328731086577,-0.0,-0.0,0.0,0.107,1.0,0.0,0.0,0.0
11,1760710112.8279443,0.0,0.0,-0.5279774163780329,-0.0,-0.0,0.0,0.108,1.0,0.0,0.0,0.0
12,1760710112.8358076,0.0,0.0,-0.5347808349869086,-0.0,-0.0,0.0,0.109,1.0,0.0,0.0,0.0
13,1760710112.8444223,0.0,0.0,-0.5465152607680669,-0.0,-0.0,0.0,0.111,1.0,0.0,0.0,0.0
14,1760710112.8523946,0.0,0.0,-0.5454378244068134,-0.0,-0.0,0.0,0.112,1.0,0.0,0.0,0.0
15,1760710112.8614576,0.0,0.0,-0.51874760939264,-0.0,-0.0,0.0,0.113,1.0,0.0,0.0,0.0
16,1760710112.8693597,0.0,0.0,-0.5196403867739188,-0.0,-0.0,0.0,0.114,1.0,0.0,0.0,0.0
17,1760710112.8775148,0.0,0.0,-0.5579672252633117,-0.0,-0.0,0.0,0.115,1.0,0.0,0.0,0.0
18,1760710112.885769,0.0,0.0,-0.5421186586490174,-0.0,-0.0,0.0,0.117,1.0,0.0,0.0,0.0
19,1760710112.8941398,0.0,0.0,-0.5482653393437158,-0.0,-0.0,0.0,0.118,1.0,0.0,0.0,0.0
20,1760710112.9027584,0.0,0.0,-0.5012162489900416,-0.0,-0.0,0.0,0.119,1.0,0.0,0.0,0.0
21,1760710112.9109175,0.0,0.0,-0.5697530315315966,-0.0,-0.0,0.0,0.12,1.0,0.0,0.0,0.0
22,1760710112.9190624,0.0,0.0,-0.5650690094583188,-0.0,-0.0,0.0,0.122,1.0,0.0,0.0,0.0
23,1760710112.9272978,0.0,0.0,-0.5475731252426295,-0.0,-0.0,0.0,0.123,1.0,0.0,0.0,0.0
24,1760710112.9355826,0.0,0.0,-0.5455160548260614,-0.0,-0.0,0.0,0.125,1.0,0.0,0.0,0.0
25,1760710112.94434,0.0,0.0,-0.5332740739237916,-0.0,-0.0,0.0,0.126,1.0,0.0,0.0,0.0
26,1760710112.9525058,0.0,0.0,-0.5702874365848296,-0.0,-0.0,0.0,0.127,1.0,0.0,0.0,0.0
27,1760710112.9607508,0.0,0.0,-0.5459012770862286,-0.0,-0.0,0.0,0.129,1.0,0.0,0.0,0.0
28,1760710112.9697235,0.0,0.0,-0.5586153369227014,-0.0,0.0,0.0,0.13,1.0,0.0,0.0,0.0
29,1760710112.9776254,0.0,0.0,-0.5677228110471497,-0.0,0.0,-0.0,0.132,1.0,0.0,0.0,0.0
30,1760710112.985608,0.0,0.0,-0.5397191202046212,-0.0,0.0,-0.0,0.133,1.0,0.0,0.0,0.0
31,1760710112.9939756,0.0,0.0,-0.520909760160577,-0.0,0.0,-0.0,0.134,1.0,0.0,0.0,0.0
32,1760710113.0023115,0.0,0.0,-0.5306739721992029,-0.0,0.0,-0.0,0.136,1.0,0.0,0.0,0.0
33,1760710113.010675,0.0,0.0,-0.528939797923772,-0.0,0.0,-0.0,0.137,1.0,0.0,0.0,0.0
34,1760710113.018943,0.0,0.0,-0.5380472720482203,-0.0,0.0,-0.0,0.139,1.0,0.0,0.0,0.0
35,1760710113.0273442,0.0,0.0,-0.5389400494294991,-0.0,0.0,-0.0,0.14,1.0,0.0,0.0,0.0
36,1760710113.0360174,0.0,0.0,-0.5355695031845762,-0.0,0.0,-0.0,0.142,1.0,0.0,0.0,0.0
37,1760710113.044606,0.0,0.0,-0.5463133492785166,-0.0,0.0,-0.0,0.143,1.0,0.0,0.0,0.0
38,1760710113.0524828,0.0,0.0,-0.5527938717462553,-0.0,0.0,-0.0,0.145,1.0,0.0,0.0,0.0
39,1760710113.0607662,0.0,0.0,-0.54449231832905,-0.0,0.0,-0.0,0.146,1.0,0.0,0.0,0.0
40,1760710113.069323,0.0,0.0,-0.5299572275431106,-0.0,0.0,-0.0,0.148,1.0,0.0,0.0,0.0
41,1760710113.077893,0.0,0.0,-0.5249393636967925,-0.0,0.0,-0.0,0.149,1.0,0.0,0.0,0.0
42,1760710113.0864522,0.0,0.0,-0.6030043188098719,-0.0,0.0,-0.0,0.151,1.0,0.0,0.0,0.0
43,1760710113.0941231,0.0,0.0,-0.5520148009711332,-0.0,0.0,-0.0,0.152,1.0,0.0,0.0,0.0
44,1760710113.102346,0.0,0.0,-0.5578385855246945,-0.0,0.0,-0.0,0.154,1.0,0.0,0.0,0.0
45,1760710113.1109881,0.0,0.0,-0.5048788539434232,-0.0,0.0,-0.0,0.155,1.0,0.0,0.0,0.0
46,1760710113.1189537,0.0,0.0,-0.5468232237767436,-0.0,0.0,-0.0,0.157,1.0,0.0,0.0,0.0
47,1760710113.127732,0.0,0.0,-0.5391784082737158,-0.0,0.0,-0.0,0.158,1.0,0.0,0.0,0.0
48,1760710113.1356156,0.0,0.0,-0.6362887628979408,-0.0,0.0,-0.0,0.16,1.0,0.0,0.0,0.0
49,1760710113.144063,0.0,0.0,-0.5196254536414583,-0.0,0.0,-0.0,0.161,1.0,0.0,0.0,0.0
50,1760710113.1522624,0.0,0.0,-0.5211749689369147,-0.0,0.0,-0.0,0.162,1.0,0.0,0.0,0.0
51,1760710113.1607366,0.0,0.0,-0.5059831402367978,-0.0,0.0,-0.0,0.164,1.0,0.0,0.0,0.0
52,1760710113.1690483,0.0,0.0,-0.5186972000732706,-0.0,0.0,-0.0,0.165,1.0,0.0,0.0,0.0
53,1760710113.1777356,0.0,0.0,-0.5360084253089854,-0.0,0.0,-0.0,0.166,1.0,0.0,0.0,0.0
54,1760710113.185923,0.0,0.0,-0.508004734466457,-0.0,0.0,-0.0,0.167,1.0,0.0,0.0,0.0
55,1760710113.1940875,0.0,0.0,-0.5795023104377621,-0.0,0.0,-0.0,0.169,1.0,0.0,0.0,0.0
56,1760710113.2024114,0.0,0.0,-0.5446083443123221,-0.0,0.0,-0.0,0.171,1.0,0.0,0.0,0.0
57,1760710113.2111456,0.0,0.0,-0.5281030397838502,-0.0,0.0,-0.0,0.173,1.0,0.0,0.0,0.0
58,1760710113.218966,0.0,0.0,-0.6084611047805991,-0.0,0.0,-0.0,0.174,1.0,0.0,0.0,0.0
59,1760710113.2273245,0.0,0.0,-0.5518947874873037,-0.0,0.0,-0.0,0.176,1.0,0.0,0.0,0.0
60,1760710113.2356915,0.0,0.0,-0.5429364961559211,-0.0,0.0,-0.0,0.177,1.0,0.0,0.0,0.0
61,1760710113.2440443,0.0,0.0,-0.5264311916274493,-0.0,0.0,-0.0,0.179,1.0,0.0,0.0,0.0
62,1760710113.2529607,0.0,0.0,-0.5049948799266952,-0.0,0.0,-0.0,0.18,1.0,0.0,0.0,0.0
63,1760710113.260672,0.0,0.0,-0.5384016568757088,-0.0,0.0,-0.0,0.182,1.0,0.0,0.0,0.0
64,1760710113.268939,0.0,0.0,-0.5314135792868585,-0.0,0.0,-0.0,0.183,1.0,0.0,0.0,0.0
65,1760710113.2776966,0.0,0.0,-0.5392075775829519,-0.0,0.0,-0.0,0.185,1.0,0.0,0.0,0.0
66,1760710113.2859333,0.0,0.0,-0.5886989606133612,-0.0,0.0,-0.0,0.186,1.0,0.0,0.0,0.0
67,1760710113.2940521,0.0,0.0,-0.5478943532603243,-0.0,0.0,-0.0,0.188,1.0,0.0,0.0,0.0
68,1760710113.3023036,0.0,0.0,-0.5313890487318527,-0.0,0.0,-0.0,0.19,1.0,0.0,0.0,0.0
69,1760710113.310911,0.0,0.0,-0.532938564027309,-0.0,0.0,-0.0,0.191,1.0,0.0,0.0,0.0
70,1760710113.3192225,0.0,0.0,-0.5394190864950474,-0.0,0.0,-0.0,0.193,1.0,0.0,0.0,0.0
71,1760710113.327654,0.0,0.0,-0.4851458790854217,-0.0,0.0,-0.0,0.194,1.0,0.0,0.0,0.0
72,1760710113.3364396,0.0,0.0,-0.48307786303695055,-0.0,0.0,-0.0,0.194,1.0,0.0,0.0,0.0
73,1760710113.3448513,0.0,0.0,-0.5168075361271014,-0.0,0.0,-0.0,0.195,1.0,0.0,0.0,0.0
74,1760710113.352395,0.0,0.0,-0.5331391273075016,-0.0,0.0,-0.0,0.197,1.0,0.0,0.0,0.0
75,1760710113.3606038,0.0,0.0,-0.5553923053474017,-0.0,0.0,-0.0,0.201,1.0,0.0,0.0,0.0
76,1760710113.369026,0.0,0.0,-0.558589138244253,-0.0,0.0,-0.0,0.203,1.0,0.0,0.0,0.0
77,1760710113.377774,0.0,0.0,-0.5617859711411044,-0.0,0.0,-0.0,0.205,1.0,0.0,0.0,0.0
78,1760710113.3857706,0.0,0.0,-0.6070140305453119,-0.0,0.0,-0.0,0.207,1.0,0.0,0.0,0.0
79,1760710113.3948102,0.0,0.0,-0.5714633265056943,-0.0,0.0,-0.0,0.209,1.0,0.0,0.0,0.0
