step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762397450.6529205,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.6552525,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.6615462,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.671699,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.683808,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.694174,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.702606,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.7128103,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.7227845,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.7319417,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.742085,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.7522407,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.761935,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.772103,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.782308,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.792789,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.8026001,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.8131075,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.048,0.002
0,1762397450.8221467,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.001
0,1762397450.832056,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.001
0,1762397450.842552,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.001
0,1762397450.851899,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.001
0,1762397450.8619282,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.001
0,1762397450.872755,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397450.882641,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397450.892282,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397450.9023802,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.002
0,1762397450.9121451,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.047,0.003
0,1762397450.9219131,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397450.9320426,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397450.9426563,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397450.952678,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397450.9624038,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397450.9731052,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397450.9824827,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397450.9925957,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.0027363,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.007,0.049,0.002
0,1762397451.0123682,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.022034,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.0319943,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.0423174,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.0520375,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.0620818,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.074215,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.049,0.001
0,1762397451.082385,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.092735,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.102234,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.1120284,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.1220825,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.132298,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.142252,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.1520934,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.1623275,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.1718333,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.1820934,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.1922936,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.20206,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.2119553,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.222014,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.2323787,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.2421892,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.2521653,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.26243,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.2720048,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.2820468,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.2939508,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.302592,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.312483,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.322679,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.3328025,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.049,0.002
0,1762397451.3420587,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.3520267,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.362322,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.3721914,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.3824213,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.3921502,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.40208,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.4118607,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.42277,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.4321773,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.4423165,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.4521525,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.4620144,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.4733307,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.048,0.001
0,1762397451.4838512,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.4923952,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.5023916,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.5123324,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.5218139,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.001
0,1762397451.5320592,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.5423768,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.5522373,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.5634475,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397451.5722136,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397451.5820727,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.5924234,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.046,0.001
0,1762397451.6029327,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.6133087,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.6218674,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.6321824,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.6424856,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.652246,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.6621282,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.001
0,1762397451.6722481,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.047,0.002
0,1762397451.6821501,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.008,0.048,0.002
0,1762397451.6924324,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.7019265,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.7119157,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.72199,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397451.7327,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.7420733,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.75199,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.7621686,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.7720845,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.7824733,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.7923758,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.8024356,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.011,0.047,0.001
0,1762397451.813856,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.011,0.047,0.001
0,1762397451.8221776,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.83265,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.002
0,1762397451.8422346,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.851916,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.8618774,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.8720841,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.8817124,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.8921893,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.902919,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397451.912607,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.9221332,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.048,0.001
0,1762397451.9321392,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.011,0.048,0.001
0,1762397451.9436834,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.011,0.047,0.001
0,1762397451.9520977,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.011,0.046,0.001
0,1762397451.9628904,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.046,0.001
0,1762397451.9721656,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.001
0,1762397451.9822986,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.01,0.047,0.002
0,1762397451.9922416,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397452.0029297,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397452.0118973,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397452.0217314,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397452.0322287,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397452.0427775,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.048,0.002
0,1762397452.0520272,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
0,1762397452.0624313,0.0,0.0,-1.0,0.0,0.005,-0.02,0.038,0.999,0.009,0.047,0.002
