step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761190371.769324,-1.9525060803672742e-05,-2.6164698828058833e-06,0.050000000001030415,-0.005942279092398524,0.015,0.001,0.015,0.995,0.037,0.066,-0.065,0.0024,0.0025,0.0018,0.0
0,1761190371.802049,-0.10001612291269156,-0.10000250169948645,0.0987499992593895,-0.091386589864073,0.015,0.001,0.015,0.995,0.036,0.066,-0.066,0.0015,0.0024,0.0023,0.0
0,1761190371.839125,-0.19750189277479602,-0.1975004696206481,0.14628123876155347,-0.18897092075463595,0.015,0.001,0.015,0.995,0.035,0.067,-0.066,0.0011,0.0034,0.0054,0.0
0,1761190371.870381,-0.2544351346638649,-0.29256294654884335,0.19262420761967153,-0.2603353627670709,0.015,0.001,0.015,0.995,0.035,0.072,-0.066,0.0022,0.0034,0.0022,0.0
0,1761190371.903049,-0.24471182794029717,-0.3851745947930051,0.23780821685253004,-0.26008348899249745,0.015,0.001,0.015,0.995,0.032,0.071,-0.067,0.0027,0.0022,0.0021,0.0
0,1761190371.9326298,-0.19032565351802916,-0.4755443836198915,0.28186300872809356,-0.2677677672824507,0.015,0.001,0.015,0.995,0.031,0.074,-0.067,0.0008,0.0009,0.0018,0.0
0,1761190371.9677627,-0.28556286111395235,-0.4589891795679776,0.3248164194010241,-0.23511657229963248,0.014,0.001,0.016,0.995,0.033,0.072,-0.068,0.0013,0.0018,0.0021,0.0
0,1761190372.0011544,-0.3755510821282112,-0.48849950653380975,0.36669063931024254,-0.22626612899427856,0.014,0.001,0.016,0.994,0.035,0.074,-0.068,0.0016,0.0013,0.0021,0.0
0,1761190372.0335007,-0.32424617345344187,-0.491356999687306,0.3977012999547087,-0.2341774361673033,0.014,0.0,0.016,0.994,0.035,0.074,-0.068,0.0012,0.0011,0.0019,0.0
0,1761190372.0677142,-0.28355057867042244,-0.4922225794791024,0.4070431953562344,-0.24080417458417105,0.014,0.001,0.015,0.994,0.034,0.074,-0.067,0.0017,0.0012,0.0023,0.0
