step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1762400127.707885,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.037,0.021
0,1762400127.710276,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.037,0.021
0,1762400127.712012,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.038,0.021
0,1762400127.7204456,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.038,0.021
0,1762400127.7306576,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.038,0.021
0,1762400127.7407248,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.7511208,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.7615,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.7711108,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.7808716,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.7908132,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.038,0.021
0,1762400127.8013508,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.038,0.021
0,1762400127.8114204,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.038,0.021
0,1762400127.821123,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.038,0.021
0,1762400127.8309994,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.037,0.021
0,1762400127.8407423,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.01,0.037,0.021
0,1762400127.8511822,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.8612564,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.8709896,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.8813963,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.8913364,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.9012837,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.9115977,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.9211493,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.931443,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.021
0,1762400127.9410334,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.038,0.021
0,1762400127.9511015,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.022
0,1762400127.9609063,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.022
0,1762400127.970912,0.0,0.0,-1.0,0.0,0.006,-0.005,0.041,0.999,0.011,0.037,0.022
