0.016,0.01,0.001,1.0,-0.0,-0.001,-0.003,0.003,-0.001,0.004,-0.007,0.007,0.004
0.016,0.01,0.001,1.0,-0.0,-0.001,-0.003,0.003,-0.001,0.004,-0.007,0.007,0.004
0.016,0.01,0.0,1.0,-0.0,-0.001,-0.003,0.008,0.004,0.01,-0.007,0.004,-0.001
0.016,0.01,0.0,1.0,-0.0,-0.001,-0.003,-0.006,-0.005,-0.006,0.004,-0.001,0.002
0.016,0.01,0.001,1.0,-0.0,-0.001,-0.003,0.014,-0.0,0.017,-0.001,0.014,0.002
0.016,0.01,0.001,1.0,-0.0,-0.001,-0.003,-0.011,0.0,-0.008,-0.002,-0.013,-0.004
0.016,0.01,0.001,1.0,-0.0,-0.001,-0.003,0.013,0.001,0.009,-0.007,-0.017,0.008
0.015,0.011,0.006,1.0,-0.001,-0.001,-0.003,-0.022,0.01,0.161,-0.017,0.051,0.009
0.014,0.011,0.018,1.0,-0.001,0.001,-0.003,-0.039,0.001,0.371,-0.027,0.064,-0.011
0.012,0.01,0.036,1.0,-0.0,0.001,-0.003,-0.057,-0.031,0.534,0.046,0.045,0.04
0.009,0.009,0.058,1.0,0.001,0.002,-0.003,-0.098,-0.006,0.654,0.049,0.014,-0.003
0.007,0.009,0.082,1.0,0.002,0.002,-0.002,-0.057,-0.02,0.728,0.064,0.022,0.016
0.005,0.009,0.105,1.0,0.002,0.002,-0.002,-0.057,-0.003,0.683,0.022,-0.007,0.016
0.004,0.008,0.12,1.0,0.002,0.001,-0.002,-0.032,-0.011,0.441,0.013,-0.055,-0.011
0.013,0.004,0.146,1.0,0.003,0.002,-0.002,0.28,-0.124,0.774,0.035,0.053,0.032
0.014,0.004,0.162,1.0,0.002,0.001,-0.002,0.01,-0.016,0.476,-0.022,-0.022,-0.008
0.015,-0.001,0.177,1.0,0.003,0.002,-0.001,0.032,-0.127,0.466,0.026,0.034,0.044
0.015,-0.001,0.199,1.0,0.002,0.003,-0.001,0.009,-0.022,0.654,-0.039,0.078,0.0
0.014,0.002,0.214,1.0,0.002,0.004,-0.002,-0.047,0.108,0.453,-0.025,0.031,-0.038
0.017,-0.005,0.226,1.0,0.002,0.004,-0.001,0.101,-0.208,0.371,0.001,0.002,0.048
0.015,-0.003,0.249,1.0,0.001,0.004,-0.001,-0.054,0.059,0.689,-0.05,0.041,-0.025
0.018,-0.007,0.259,1.0,0.001,0.004,-0.001,0.1,-0.132,0.281,-0.027,-0.033,0.033
0.017,-0.004,0.268,1.0,-0.001,0.004,-0.002,-0.047,0.092,0.293,-0.074,-0.02,-0.047
0.025,-0.007,0.295,1.0,0.0,0.004,-0.001,0.195,0.001,0.245,0.012,-0.058,0.003
0.025,-0.007,0.295,1.0,0.0,0.004,-0.001,0.195,0.001,0.245,0.012,-0.058,0.003
0.027,-0.012,0.318,1.0,0.0,0.004,-0.001,0.113,-0.068,0.214,0.007,-0.055,0.004
0.027,-0.012,0.318,1.0,0.0,0.004,-0.001,0.113,-0.068,0.214,0.007,-0.055,0.004
0.027,-0.012,0.335,1.0,0.0,0.005,-0.001,0.012,-0.02,0.496,0.001,0.055,0.004
0.028,-0.012,0.346,1.0,0.001,0.005,-0.001,0.022,0.009,0.337,0.023,0.009,-0.005
