step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763003093.0786142,-0.0001204343993843309,8.754047773498672e-05,0.0500000000670591,-0.004147948371164549,-0.001204343993843309,0.0008754047773498672,0.5000000006705909,-0.04147948371164549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029067012294956576,-0.02103321227147001,-0.007333815803334098,1.000040839952771,0.002130302044142729,-0.006068966692929252,0.009308320468717433,0.002019966999978014,-0.0009929663924134284,-0.3235975466738664,0.012289894501007434,-0.008933188775702566,-0.42329499117112057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0028,0.0026,0.0029,0.0
0,1763003093.1174948,-0.015000692107187855,0.014189101031653235,0.09949998246058511,0.011419177022433486,-0.14881462051797367,0.14102435958695597,0.49999982394196607,0.1552564590988639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.002,-0.006,0.013,-0.002,0.0,-0.002,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0053,0.0048,0.0036,0.0
0,1763003093.142174,-0.017039834035814334,0.029771611204099605,0.14850498096213147,0.020247482888636852,-0.021891488496983573,0.15724401182762904,0.4999999832615222,0.089424976364277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.002,-0.007,0.013,0.001,-0.001,-0.004,0.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0011,0.0014,0.0023,0.0
0,1763003093.1874983,-0.05683844904200769,0.07947232258920259,0.19701992807125274,0.025664795958334166,-0.39969013346551496,0.4999842749714399,0.4999999691874256,0.05619787898583686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.004,1.0,0.005,-0.02,0.013,-0.001,-0.005,-0.043,0.2,-0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0038,0.0031,0.0102,0.0
0,1763003093.2093828,-0.043644880396909655,0.055215990174812296,0.24504972599295388,0.02967507048860009,0.12625184154677965,-0.2346160918849825,0.49999997202413654,0.04266922489849266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.003,1.0,0.004,-0.015,0.014,0.003,-0.002,0.019,-0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0022,0.0016,0.0019,0.0
0,1763003093.2540393,-0.03137308238277179,0.06508354849303996,0.29259900167121067,0.030071913937924168,0.11835349210168765,0.10419718219975804,0.49999772938186315,0.0069359415421007976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.003,1.0,0.003,-0.012,0.013,0.001,0.0,-0.008,0.0,-0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0049,0.0068,0.0054,0.0
0,1763003093.274591,-0.005209999381733707,0.020101043986621006,0.33331994206386656,0.03042814059099411,0.2584935217721037,-0.4433166902148855,0.43646930409367973,0.006569457924491855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.002,-0.007,0.013,-0.002,0.002,0.009,-0.1,0.1,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0009,0.0011,0.0022,0.0
0,1763003093.3107667,-0.038864751071674974,0.02491451086129919,0.353352430109403,0.030499829667479786,-0.33706851683758604,0.050144773145443966,0.23365687466175128,0.003759704823956142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.003,-0.008,0.013,0.003,-0.002,0.005,0.1,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0013,0.0014,0.0044,0.0
0,1763003093.3495097,-0.03097138177415214,-0.014658373386348716,0.36312942134646053,0.03045191361482792,0.07504721786806078,-0.3932373913903491,0.1331051553815152,0.002570822440229329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.003,-0.007,0.013,0.001,0.001,0.005,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0043,0.0036,0.0044,0.0
0,1763003093.3744755,-0.03087234958503646,0.015453630913054888,0.36831666196486285,0.030538174349401148,-0.0021068162862583617,0.29965420565540113,0.08818534831866943,0.003907798707215086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.003,-0.008,0.013,0.003,-0.004,-0.004,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0011,0.001,0.0021,0.0
0,1763003093.4158921,-0.02532877571176267,0.026353850458965485,0.37051181707821373,0.030526352134359648,0.05234850377423427,0.1105475585504115,0.05878321732999497,0.0029355952845251006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-0.021,-0.002,1.0,0.002,-0.008,0.013,-0.0,-0.001,0.003,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.2,0.12,100.0,100.0,0.0,0.0061,0.0025,0.0028,0.0
