step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197519.456461,-0.0004291782774671651,0.000395351429443725,0.04999999893925705,-0.003760556760561275,0.114,-0.105,-0.004,0.999,-0.002,0.001,-0.055,0.0035,0.0033,0.0031,0.0
0,1761197519.486628,-0.09964770300425763,-0.09961067183874624,0.09874999832614578,-0.06042586165621223,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0018,0.0022,0.0028,0.0
0,1761197519.5202615,-0.11005057627145574,-0.17007095209606587,0.14628124812465335,-0.09196713277389629,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0018,0.0023,0.0029,0.0
0,1761197519.553528,-0.1171704303525782,-0.18037429305950686,0.19262420629580193,-0.10828293148383508,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0021,0.0022,0.0026,0.0
0,1761197519.5880365,-0.12170752288859442,-0.18285063393839168,0.23780852622489612,-0.11707024171251028,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0025,0.0024,0.0032,0.0
0,1761197519.6215923,-0.12659203569746064,-0.18792712475242057,0.2770506325195158,-0.12192925232819729,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0023,0.0028,0.0033,0.0
0,1761197519.6541872,-0.12701516812103172,-0.1846204471864867,0.2847354874849937,-0.12464911224237053,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0025,0.002,0.0031,0.0
0,1761197519.6855097,-0.12748474289515166,-0.18578518622781867,0.2860008706242965,-0.12618556697461367,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0016,0.0016,0.0025,0.0
0,1761197519.7199304,-0.12742374215794683,-0.18558184182351467,0.28641704562803744,-0.12701638926465258,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0017,0.0017,0.0031,0.0
0,1761197519.7540514,-0.1192666333849258,-0.1854150873688038,0.28632293800034686,-0.127607595073106,0.114,-0.105,-0.004,0.999,-0.003,0.002,-0.055,0.002,0.002,0.0034,0.0
0,1761197519.786499,-0.1194375675382328,-0.1781577913144892,0.2864563670527477,-0.1277074336546638,0.114,-0.105,-0.004,0.999,-0.003,0.001,-0.055,0.0017,0.0018,0.0031,0.0
0,1761197519.8212655,-0.12745761449727877,-0.1866989074459937,0.28651088405583885,-0.127691970015965,0.114,-0.105,-0.004,0.999,-0.002,0.002,-0.055,0.0025,0.0022,0.0033,0.0
