step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761194584.685545,-0.001739543929795329,-0.001722479421083923,0.05000000000042401,-0.021134019298752034,0.017,0.009,0.013,0.999,-0.022,0.04,0.009,0.0022,0.0028,0.0025,0.0
0,1761194584.7178853,0.097524697838812,-0.10160325072773287,0.09874992920787072,-0.011157109522089575,0.017,0.008,0.013,0.999,-0.024,0.038,0.008,0.0015,0.0023,0.0027,0.0
0,1761194584.7521174,0.14365571808600638,-0.19878726074420516,0.1462810428683149,0.02472307919925808,0.017,0.009,0.013,0.999,-0.017,0.038,0.012,0.0018,0.0027,0.0027,0.0
0,1761194584.78277,0.04006935981109351,-0.2937729662144657,0.1926240166044637,0.027080530215560394,0.017,0.008,0.013,0.999,-0.014,0.04,0.01,0.0011,0.0012,0.0021,0.0
0,1761194584.814846,0.13906465762432985,-0.21312467112161487,0.23780840706677073,0.014383225396134782,0.017,0.008,0.013,0.999,-0.021,0.037,0.009,0.0008,0.0009,0.0017,0.0
0,1761194584.8484743,0.08979234382575606,-0.3077665258984855,0.2818625184301041,0.01993449576513316,0.017,0.008,0.013,0.999,-0.015,0.042,0.008,0.0009,0.0009,0.0018,0.0
0,1761194584.8815663,0.17753305130419317,-0.27661197191584475,0.3204161509743306,0.01925183218891128,0.017,0.008,0.013,0.999,-0.017,0.041,0.008,0.0008,0.001,0.0016,0.0
0,1761194584.9170318,0.16321690103545208,-0.27027737051827816,0.3295684909528848,0.020378139894680666,0.017,0.009,0.013,0.999,-0.017,0.04,0.009,0.0015,0.0015,0.0025,0.0
0,1761194584.9497778,0.12191513854757396,-0.27465545286160237,0.3318409898710026,0.022622308347794596,0.017,0.009,0.013,0.999,-0.017,0.04,0.009,0.0014,0.0012,0.0022,0.0
0,1761194584.982711,0.12876723980375127,-0.2973678629480013,0.33268326423133604,0.021166030158325553,0.017,0.008,0.013,0.999,-0.018,0.041,0.007,0.001,0.0012,0.0023,0.0
0,1761194585.016269,0.2077654049592274,-0.2458663940496363,0.3323477011498652,0.018851987879335116,0.017,0.008,0.013,0.999,-0.02,0.039,0.008,0.0013,0.0013,0.0021,0.0
0,1761194585.051613,0.16257140611647136,-0.2840456068058932,0.3318503969954996,0.01260201075490855,0.017,0.008,0.013,0.999,-0.018,0.041,0.007,0.0019,0.0018,0.003,0.0
0,1761194585.083583,0.12189954589180105,-0.29784191652980285,0.3322373741946696,0.018621940926082506,0.017,0.008,0.013,0.999,-0.017,0.041,0.009,0.0016,0.0014,0.0023,0.0
0,1761194585.1185224,0.12877868276032053,-0.2453023142024043,0.33275241511189896,0.028353411875617587,0.017,0.008,0.013,0.999,-0.018,0.039,0.01,0.0019,0.0021,0.003,0.0
0,1761194585.1547108,0.16014637367863618,-0.2573549755862422,0.33308419772595776,0.02582258642057595,0.017,0.009,0.013,0.999,-0.017,0.039,0.009,0.0039,0.0031,0.0028,0.0
