step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761395732.693545,0.0,0.0,0.04999999279854733,-0.004085298583823107,0.0,0.0,0.49999992798547344,-0.04085298583823107,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0008,0.0006,0.0009,0.0
0,1761395732.7264616,0.0,0.0,0.0987499927792437,-0.002192598151828558,0.0,0.0,0.4999999980066005,0.017905679673989712,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0005,0.0005,0.0009,0.0
0,1761395732.7603803,0.0,0.0,0.14628124295365058,-0.0010399787294405158,0.0,0.0,0.49999999993887984,0.01097804468592328,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0008,0.0006,0.0011,0.0
0,1761395732.7933722,0.0,0.0,0.19262370131171194,-0.0005037835739818484,0.0,0.0,0.4999948943190262,0.005101956872226544,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.0009,0.0
0,1761395732.8265703,0.0,0.0,0.2286395135210391,-0.0002458287787833041,0.0,0.0,0.40831404742119914,0.0024536020584899807,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.0009,0.0
0,1761395732.8598993,0.0,0.0,0.24184566605420982,-0.0001199417753593471,0.0,0.0,0.1892214037119671,0.0011974128395437432,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.0009,0.0
0,1761395732.8932986,0.0,0.0,0.24574536773490033,-5.850279213556899e-05,0.0,0.0,0.09945843332045769,0.0005844043883979447,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.001,0.0
0,1761395732.927455,0.0,0.0,0.24693089524684275,-2.8534468625371413e-05,0.0,0.0,0.073291617053149,0.0002850575370680836,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0015,0.0005,0.0009,0.0
0,1761395732.9599326,0.0,0.0,0.24731773622202247,-1.3917637174700821e-05,0.0,0.0,0.0656011335635078,0.00013903469735036307,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0006,0.0005,0.001,0.0
0,1761395732.9937816,0.0,0.0,0.24744577526043965,-6.788310631603441e-06,0.0,0.0,0.06310982443967746,6.781385613729862e-05,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.5,0.12,100.0,100.0,0.5,0.0007,0.0006,0.0013,0.0
