step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1761180971.2858963,-0.0016679215011065588,-1.7531762907180814e-05,0.049999999929913025,-0.01911032059966216,0.001,0.008,0.002,0.997,0.003,-0.011,-0.081
0,1761180971.3197446,-0.041189182703266124,0.07796585626333968,0.09874999966082734,-0.09604626374267922,0.001,0.008,0.002,0.997,-0.001,-0.01,-0.082
0,1761180971.3514318,0.008785753168769485,0.07525412580106103,0.1462812421040009,-0.13063724558487458,0.002,0.008,0.002,0.997,0.002,-0.012,-0.081
0,1761180971.3860695,-0.09143266094177765,0.173371715067079,0.1926241994723859,-0.1039919540891348,0.002,0.008,0.002,0.997,-0.0,-0.012,-0.082
0,1761180971.4201198,-0.05121168092072423,0.1700832868605845,0.23780851387066204,-0.14358628704260484,0.001,0.008,0.002,0.997,0.002,-0.012,-0.081
0,1761180971.4538288,-0.10021362322424156,0.06594160863262778,0.28186321664617314,-0.15687540772623976,0.001,0.008,0.002,0.997,0.004,-0.011,-0.081
0,1761180971.4858341,-0.009760950330387125,0.05389386722016136,0.32481661107685905,-0.17131450380926871,0.002,0.008,0.002,0.997,-0.002,-0.009,-0.082
0,1761180971.5200582,-0.10115943563214534,0.1505677919720147,0.3666961544669358,-0.1720438144502959,0.002,0.008,0.002,0.997,0.002,-0.012,-0.081
0,1761180971.5537994,0.001318810274216986,0.04986323480954488,0.40752845781033376,-0.1743909778060463,0.002,0.008,0.002,0.997,-0.002,-0.009,-0.082
0,1761180971.5866647,0.019156706507662657,0.1424626261870294,0.4473358403303823,-0.18012263734466227,0.002,0.008,0.002,0.997,0.0,-0.013,-0.082
0,1761180971.6218555,0.118323606031689,0.038987474560421065,0.4709276203920004,-0.17850408686602037,0.002,0.008,0.002,0.997,-0.002,-0.008,-0.082
0,1761180971.654966,0.0529788622686317,0.13766700688545902,0.4790437987228954,-0.18361603298351759,0.002,0.008,0.002,0.997,-0.001,-0.013,-0.082
0,1761180971.6875556,0.10489047354512762,0.03937647370170298,0.48109012218264535,-0.18223938590049912,0.002,0.008,0.002,0.997,-0.002,-0.008,-0.082
0,1761180971.720352,0.10736775785388783,0.0416139811420886,0.48105789176778824,-0.1760488797625679,0.002,0.008,0.002,0.997,-0.002,-0.009,-0.082
0,1761180971.7534733,0.006466377344598637,0.1405140922420968,0.4822278139486168,-0.18498827592075853,0.002,0.008,0.002,0.997,0.0,-0.013,-0.082
0,1761180971.7875135,0.10615229398073449,0.11580863340965161,0.48162274620498047,-0.1932551540965132,0.002,0.008,0.002,0.996,-0.003,-0.01,-0.084
0,1761180971.8205602,0.01298046759642156,0.14105282023440127,0.4823926577499056,-0.18985229186179353,0.002,0.008,0.002,0.997,-0.0,-0.012,-0.083
0,1761180971.8546,0.0071493795794500825,0.0728259359514046,0.4809204218499552,-0.18672012086191375,0.001,0.008,0.002,0.997,0.0,-0.011,-0.082
0,1761180971.8873687,0.006229206730109068,-0.001510585850052315,0.4813365414683179,-0.1771088189093517,0.002,0.008,0.002,0.997,0.0,-0.007,-0.081
0,1761180971.9208446,-0.09347562316992118,0.09847492919402369,0.4815241313397853,-0.17299066383111839,0.001,0.008,0.002,0.997,0.002,-0.012,-0.081
0,1761180971.953577,0.008478919416273267,0.04167467838069898,0.48133722936797413,-0.1760615606225896,0.002,0.008,0.002,0.997,-0.003,-0.009,-0.082
0,1761180971.9871225,-0.023527841016987364,0.14050555773784057,0.4821203881165973,-0.1903065393687007,0.002,0.008,0.002,0.997,0.0,-0.012,-0.083
0,1761180972.0212622,0.07678958098491519,0.037479400725934614,0.4817787786451392,-0.18850496745154455,0.002,0.008,0.002,0.997,-0.002,-0.007,-0.083
0,1761180972.0535285,0.00912433672248994,0.13636073688933015,0.48232756449362174,-0.1963473379863044,0.002,0.008,0.002,0.997,-0.0,-0.012,-0.082
0,1761180972.087585,0.10469817964534811,0.067465866313281,0.4819048317342827,-0.18640882298961853,0.002,0.008,0.002,0.997,-0.002,-0.008,-0.082
0,1761180972.1203976,0.01821450584735458,0.08910985458751663,0.481384871375512,-0.17081538426237564,0.002,0.008,0.002,0.997,-0.001,-0.009,-0.081
0,1761180972.1525345,0.02112909052334569,0.16948767150495297,0.48212492932354645,-0.18514554095252864,0.002,0.008,0.002,0.997,-0.0,-0.012,-0.083
0,1761180972.1872299,0.0763408833902087,0.0653472218291501,0.482251362629261,-0.18363453919225325,0.002,0.008,0.002,0.997,-0.003,-0.007,-0.083
0,1761180972.218554,0.0746405667800558,0.03978114960948971,0.48222140265492064,-0.18296892394683514,0.002,0.008,0.002,0.997,-0.002,-0.008,-0.082
0,1761180972.252497,0.10881824256512049,0.029982419146747694,0.4825717593545986,-0.1828383896614661,0.002,0.008,0.002,0.997,-0.002,-0.008,-0.082
0,1761180972.2868156,0.006936766750312198,0.038590940495251996,0.4820735447399376,-0.17610466316134513,0.002,0.008,0.002,0.997,0.0,-0.008,-0.081
0,1761180972.3174222,-0.07153531318825407,0.03235179503604963,0.48139118124252633,-0.17290257693749228,0.002,0.008,0.002,0.997,0.001,-0.007,-0.081
