step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,ukf_pose_x,ukf_pose_y,ukf_pose_z,ukf_pose_qw,ukf_pose_qx,ukf_pose_qy,ukf_pose_qz,ukf_pose_vx,ukf_pose_vy,ukf_pose_vz,ukf_pose_avx,ukf_pose_avy,ukf_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,fixed_centre_rate_deg,fixed_max_rate_deg,fixed_rate_expo,fixed_angle_max_deg,est_param_tau_angle,est_param_fc_roll_offset_deg,est_param_fc_pitch_offset_deg,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1763965456.4568093,6.421790709109231e-22,6.421790709109231e-22,0.09999999994383693,-1.3455607260083323e-05,3.2108953545546152e-21,3.2108953545546152e-21,0.49999999971918463,-6.727803630041661e-05,0.281,-0.581,0.118,0.961,-0.014,0.009,-0.275,0.062,0.043,0.031,0.0,0.0,-0.002,0.077,-0.144,-0.007,0.95,0.016,0.011,-0.31,0.003,0.004,0.002,0.2,0.1,0.0,0.28366887419097075,-0.5687549669250825,0.118,0.9707369629362255,0.0,0.0,-0.2401452660148713,0.062,0.006119205298418442,-0.005218543046703272,0.0,0.0,-0.002,0.28366887419097075,-0.5687549669250825,0.10641059603353761,0.9707369629362255,0.0,0.0,-0.2401452660148713,0.0038013245035629782,0.006119205298418442,-0.005218543046703272,0.0,0.0,0.00015894039736150288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.005,0.003,0.0035,0.0003
0,1763965456.5223103,-0.011403319992610225,-0.01740289116595202,0.19749993703385144,-0.03985813233331055,-0.057016599963051126,-0.0870144558297601,0.49999968544305207,-0.1992250655811598,0.282,-0.586,0.118,0.961,-0.014,0.009,-0.275,0.016,0.092,0.074,0.0,0.0,-0.013,0.077,-0.144,-0.007,0.951,0.009,0.007,-0.31,-0.002,-0.005,-0.009,0.2,0.2,-0.0,0.2846795699107701,-0.569022795735636,0.10204347383350107,0.9706679181962352,0.0,0.0,-0.24042419301016027,0.016,0.003432258064737523,-0.46344377401620734,0.0,0.0,-0.0056721642437862355,0.28361290324410343,-0.5692516129399519,0.10665806452301073,0.9707381290306105,0.0,0.0,-0.24014055227335088,0.003974193548643469,0.003432258064737523,-0.005483870968095784,0.0,0.0,0.0005935483871350525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0038,0.0039,0.0029,0.0003
0,1763965456.5894427,-0.018732734250460056,-0.021898436684165204,0.29256243069918064,-0.07805973558735389,-0.03807248628832543,-0.0246530889868099,0.49999996045587747,-0.19599028281188055,0.281,-0.58,0.11,0.961,-0.014,0.009,-0.276,-0.021,0.185,-0.236,0.0,0.0,-0.031,0.077,-0.144,-0.008,0.95,0.016,0.011,-0.311,0.0,-0.001,-0.006,0.1,0.1,-0.0,0.28075170502584396,-0.5685719400205851,0.05267332609504764,0.970698299982889,0.0,0.0,-0.24030149897645076,-0.02227860882496965,0.008059820063037371,-0.7593118652922267,0.0,0.0,0.04073550350702549,0.28357961785245656,-0.5693885350681143,0.10670063694947193,0.9707375088386717,0.0,0.0,-0.24014305930775887,0.0036560509556468534,0.005745222930302201,-0.008420382166141473,0.0,0.0,0.00019108280255992685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0037,0.0038,0.0038,0.0004
0,1763965456.654461,-0.02221597630783731,-0.02858423302892402,0.3852482518453045,-0.10348858144265166,-0.019757802068193796,-0.03616628630931473,0.49999940956801675,-0.13690169622490816,0.283,-0.588,0.113,0.961,-0.014,0.009,-0.275,0.024,-0.046,-0.059,0.0,0.0,0.007,0.077,-0.144,-0.007,0.95,0.01,0.008,-0.311,-0.003,-0.002,-0.001,-0.1,-0.0,-0.0,0.2881019292175698,-0.5688337549625836,0.000646949611333051,0.97162184416672,0.0,0.0,-0.23653962022896294,0.018682102984208446,0.013555458643902974,-0.8907671436624628,0.0,0.0,0.10504885288960494,0.2835403726884177,-0.5698260869919143,0.1068944099445281,0.9707386149914136,0.0,0.0,-0.24013858782909564,0.003850931677257794,0.002670807453581996,-0.006670807453830523,0.0,0.0,0.0006211180124609244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0026,0.0041,0.003,0.0003
0,1763965456.7291172,-0.027001407499929353,-0.028041944629255005,0.4406681147436929,-0.11859554631096214,-0.02670415299893989,-0.0008615871302704329,0.3252553459726053,-0.08847089702188388,0.28,-0.593,0.112,0.961,-0.015,0.009,-0.275,-0.04,-0.07,-0.016,0.0,0.0,0.011,0.077,-0.144,-0.007,0.95,0.009,0.008,-0.311,0.002,-0.003,-0.01,0.2,0.2,0.0,0.274677601106888,-0.5680631646086035,0.04736604763425224,0.9726795967121953,0.0,0.0,-0.23215167916644733,-0.05267788774677769,0.028945276825546797,-0.42048032132281554,0.0,0.0,0.15339723314951922,0.2834969325327291,-0.5701104294828288,0.10695705522128626,0.9707391435889844,0.0,0.0,-0.2401364510109309,0.003312883435786037,0.0017791411044035873,-0.006785276074035949,0.0,0.0,0.000748466257714615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0021,0.0066,0.0084,0.0004
0,1763965456.7854881,-0.026625077178918714,-0.03502900361469269,0.41371437221002955,-0.12805121127263905,-0.00149352433243797,-0.03844053800584528,-0.07968519832535545,-0.062102768097254846,0.283,-0.587,0.118,0.961,-0.014,0.009,-0.275,0.055,0.247,0.055,0.0,0.0,-0.054,0.077,-0.145,-0.008,0.95,0.022,0.013,-0.311,-0.002,-0.009,-0.011,0.4,0.4,0.0,0.29333305429410805,-0.5671067055899561,0.09818353995092387,0.9728622622557971,0.0,0.0,-0.23138500098003942,0.0385940091134009,0.043909335787446394,-0.02747792166430709,0.0,0.0,0.17805191082802108,0.2834610778612848,-0.5706107784772817,0.10719760479683875,0.9707410713147633,0.0,0.0,-0.2401286581453069,0.004179640718813119,0.0037724550900462154,-0.004646706587104631,0.0,0.0,0.00043113772457669904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.002,0.0036,0.0019,0.0002
0,1763965456.8553915,-0.027119471829946513,-0.034567361307404613,0.395584126356587,-0.13298511021054008,-0.005800107902503834,-0.0020704139153961965,-0.038936932740959086,-0.04067589609858499,0.282,-0.577,0.109,0.961,-0.014,0.009,-0.276,0.017,0.349,-0.157,0.0,0.0,-0.061,0.077,-0.144,-0.007,0.95,0.009,0.006,-0.311,-0.0,0.006,0.017,-0.3,-0.3,-0.0,0.2853106003727714,-0.5658675878874683,0.12046475261935878,0.9732448285982859,0.0,0.0,-0.22977054555946305,-0.0026317003907459385,0.05428629895027843,0.13606556721408777,0.0,0.0,0.1957892945631951,0.2834152046949362,-0.5709005848287076,0.10729824562031043,0.9707409742714779,0.0,0.0,-0.24012905045092298,0.0037777777779986702,0.007251461988728119,-0.007532163743130566,0.0,0.0,-0.0001871345029349357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.002,0.0038,0.0046,0.0004
0,1763965456.9248602,-0.027333114633499654,-0.03431417104053873,0.3927328468694246,-0.1348138910252781,-0.0044581479965089925,-0.003054968829096151,0.035191618358761244,-0.025767042850007756,0.282,-0.59,0.118,0.961,-0.014,0.009,-0.275,0.02,-0.375,0.248,0.0,0.0,0.058,0.077,-0.144,-0.007,0.95,0.015,0.01,-0.311,-0.001,-0.002,-0.01,0.2,0.2,-0.0,0.28592367081078557,-0.5667128921369462,0.13639637220108203,0.9744910440438774,0.0,0.0,-0.22442639122499317,-0.0003716076837790641,0.05135769468339907,0.1255424838721931,0.0,0.0,0.2159032744811368,0.28339884394701675,-0.5711213873162494,0.10742196532412895,0.970741462011879,0.0,0.0,-0.24012707871258443,0.003965317919304325,0.0028323699423602163,-0.004578034682345584,0.0,0.0,0.00048554913297602846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0019,0.008,0.0033,0.0003
0,1763965456.989152,-0.03029567450847162,-0.0238113987876888,0.40091378857371524,-0.13666191282409837,-0.018229438704047272,0.04822458988418233,0.08999631438013109,-0.026091845372261238,0.28,-0.574,0.116,0.961,-0.014,0.009,-0.276,-0.105,0.328,0.186,0.0,0.0,-0.05,0.077,-0.144,-0.007,0.95,0.016,0.011,-0.311,0.0,0.002,-0.001,0.2,0.1,0.0,0.2605568949895141,-0.566226335603504,0.12058052272002094,0.973740590240216,0.0,0.0,-0.2276604113996013,-0.12807365046520472,0.05512810107466935,0.030657005277430996,0.0,0.0,0.2114395303897094,0.2833785310894559,-0.5713672316706989,0.10751412429985993,0.9707413762698407,0.0,0.0,-0.24012742533441575,0.003276836158377195,0.006655367232014395,-0.004790960452248106,0.0,0.0,-0.00010169491525999691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.003,0.0043,0.0037,0.0003
0,1763965457.0499585,-0.026550125946127955,-0.03439548628093195,0.4041556527902014,-0.13753155586177462,0.014940783498159398,-0.05589686231467682,0.06632354465414532,-0.02143095429139367,0.286,-0.586,0.107,0.961,-0.014,0.008,-0.275,0.088,-0.189,-0.137,0.0,0.0,0.017,0.077,-0.145,-0.007,0.95,0.016,0.01,-0.311,-0.002,0.004,0.014,-0.4,-0.4,-0.0,0.29935712857179986,-0.5668910819339071,0.10705883729802679,0.9743659896176153,0.0,0.0,-0.22496870510469938,0.06821808345701759,0.05250104451180984,0.01778116683458952,0.0,0.0,0.22018872590002017,0.28340782124488234,-0.571530726288912,0.10750837989427453,0.9707418616529632,0.0,0.0,-0.24012546311155603,0.00422346368738676,0.0044692737432664095,-0.006268156424931214,0.0,0.0,8.93854748653151e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.08,100.0,100.0,0.5,55.0,0.08,0.0,0.0,0.0014,0.0014,0.0024,0.0003
