step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761628730.1959577,-8.032054486383523e-06,6.733484835401982e-05,0.050000000004059963,-0.003980875699614635,-8.032054486383522e-05,0.0006733484835401982,0.5000000000405995,-0.039808756996146354,0.002,-0.017,-0.004,1.0,0.001,0.005,0.018,0.001,-0.001,-0.003,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0031,0.0027,0.0028,0.0
0,1761628730.2288768,-0.010760533883195623,-0.015363802679768519,0.09749999452989168,0.016591435496482756,-0.10752903431433558,-0.15427770785704836,0.4999999452603472,0.20373267411116658,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.002,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0016,0.0021,0.0045,0.0
0,1761628730.2610373,-0.014574332651108104,-0.021925507310483094,0.14262499480171525,0.027508213275141972,-0.04351825462072263,-0.07329894764703003,0.4999999999831815,0.11746349553483357,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.001,0.0,-0.002,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.002,0.002,0.0027,0.0
0,1761628730.2941744,-0.016299652849768795,-0.022168944919442282,0.18549374500798818,0.03325844918309915,-0.024540368312160957,-0.013397129744833466,0.49999999946358714,0.0712564657171428,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.001,-0.001,-0.003,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.002,0.0017,0.0024,0.0
0,1761628730.3276536,-0.016677566011932547,-0.022467357298119446,0.22621905756996505,0.0362770128306723,-0.011928958046521932,-0.01406859624649278,0.49999999812376295,0.046814861067281124,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.001,-0.0,-0.002,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0026,0.0015,0.0024,0.0
0,1761628730.3617566,-0.017671621502320444,-0.023566709586253454,0.2649081045161484,0.037864738300076674,-0.018279337909845247,-0.022227201530399834,0.49999999824681574,0.03401576110937991,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0022,0.0015,0.0036,0.0
0,1761628730.3951511,-0.017698213687237112,-0.024667382248855688,0.30166267724282836,0.03869536199110701,-0.009101732600326918,-0.02279008141914905,0.49999977952487445,0.027238606060341678,0.002,-0.017,-0.003,1.0,0.002,0.005,0.018,0.0,0.001,0.003,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.002,0.0015,0.003,0.0
0,1761628730.4303615,0.0016298782367525147,-0.02675315571382597,0.33657613961865684,0.03910631536349927,0.18443181239627765,-0.033191425774130694,0.49996596237970026,0.023457214719476004,0.002,-0.017,-0.004,1.0,0.001,0.005,0.018,0.003,-0.0,0.002,-0.1,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0038,0.0024,0.0031,0.0
0,1761628730.4639368,-0.029764513018141724,-0.02625505265259711,0.3677460697562629,0.03940200481889755,-0.313128973430566,-0.008395547244624369,0.47998737118538903,0.02251005223573252,0.002,-0.017,-0.003,1.0,0.002,0.005,0.018,-0.002,0.001,0.001,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0024,0.0028,0.0044,0.0
0,1761628730.4974005,-0.019113338544205466,-0.026704183063836952,0.38397393677595254,0.039481746286826123,0.09162948823029168,-0.017618830438696942,0.34615170507502796,0.020498417088734566,0.002,-0.017,-0.004,1.0,0.001,0.005,0.018,-0.001,-0.0,-0.003,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0021,0.002,0.0058,0.0
0,1761628730.5298173,0.002656099141141663,-0.02843108135471671,0.3917591736285895,0.03950681124978193,0.20813770758136857,-0.030621074440716073,0.2698393369143452,0.0199915227729712,0.002,-0.017,-0.003,1.0,0.001,0.005,0.018,0.003,0.001,0.004,-0.1,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0022,0.0018,0.0049,0.0
0,1761628730.561604,-0.013350570907279168,-0.02751467353517309,0.396050292850841,0.03958929312975283,-0.15873865091363748,-0.005051462481922134,0.23879077903680904,0.020578224424599962,0.002,-0.017,-0.004,1.0,0.002,0.005,0.018,-0.001,-0.0,-0.002,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.12,100.0,100.0,0.5,0.0019,0.0018,0.0039,0.0
