step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time,mot_cap_x,mot_cap_y,mot_cap_z,mot_cap_qw,mot_cap_qx,mot_cap_qy,mot_cap_qz,mot_cap_vx,mot_cap_vy,mot_cap_vz,mot_cap_avx,mot_cap_avy,mot_cap_avz
0,1762141116.514451,-2.459301114388699e-05,-1.0724605431927852e-05,0.04999999998767246,-0.0070436873962490005,-0.0002459301114388699,-0.00010724605431927852,0.4999999998767246,-0.07043687396249,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,0.003,0.004,0.001,0.001,-0.001,-0.005,0.016100046003873335,0.01213348209428754,-0.007435180057171073,1.0001749714312345,0.003057370288241301,-0.0009565458002670159,0.009849590802212052,0.0030025748478810996,0.004008354327595028,-0.32683145421535525,0.004427999977556254,0.001930977476286717,-1.2737504300327154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.002,0.0015,0.0025,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.004,0.001,0.0,0.0,-0.001,0.0,-0.0,0.0
0,1762141116.5465114,-0.016461258088007732,0.0030992371952526998,0.09749999998513198,0.01868977597042317,-0.16437894727421037,0.03109425570413031,0.49999999996843153,0.2538127899685972,0.015,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.008,-0.012,0.001,-0.005,0.003,0.002,0.015,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.008,-0.012,0.001,-0.005,0.003,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0009,0.0012,0.0025,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.005,0.001,0.001,0.001,0.002,0.0,0.0,0.0
0,1762141116.5855186,-0.018651346495379847,0.0040840394336778794,0.142624999942077,0.035241212999173224,-0.03013151311772501,0.011397640981878145,0.499999999562016,0.17485925827271215,0.015,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.004,0.001,0.002,0.004,-0.001,0.003,0.014865213707578597,0.012028637464981132,-0.006606639769782996,0.999998574689517,0.003058401673770414,-0.0010135286481651597,0.021058716900338448,-0.0040917418515069755,0.0007031648691528812,-0.2759292173719371,0.003023769765853559,-0.0007601573361793448,0.004096643940265857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0028,0.0017,0.0054,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.005,0.001,-0.003,-0.0,-0.004,0.1,0.0,-0.0
0,1762141116.6194825,-0.013186848181793557,-0.0040811172361673274,0.1854937486661437,0.045095031063530897,0.045319309888172996,-0.07960954698161313,0.4999999872117054,0.11615878714316338,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,0.011,0.012,-0.002,0.004,-0.0,-0.003,0.016726185358781755,0.012776568403252989,-0.020068967411627423,1.000001469945685,0.0030651599541039634,-0.0009919649325494486,0.020920823055424927,0.010744653875216533,0.011158173996803238,-0.517390374984024,-0.0021988305013319965,0.0007833413262010729,-0.005804460601242735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0045,0.0019,0.0033,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.004,0.001,0.001,0.001,-0.003,0.0,-0.0,0.0
0,1762141116.6473658,-0.014090823483664475,-0.001045555448303889,0.22621906111002288,0.05061953493233135,-0.015633177109605968,0.028315059260550716,0.4999999987718633,0.07779255421977,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.001,-0.002,0.001,-0.004,-0.001,-0.001,0.015880072022459668,0.011738676493308292,-0.040376272322373605,1.0000044928653296,0.002723796107118466,-0.0010134506978380945,0.020822297768013878,-0.0015028305574951884,-0.003515551612668657,-0.7135630618635185,-0.009590930118472554,0.0010851152267537783,-0.013186650359667621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0019,0.0014,0.0021,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.005,0.001,-0.002,-0.0,-0.004,0.0,0.0,-0.0
0,1762141116.685995,-0.009099623742791297,-0.0035173971594117436,0.26490810719923086,0.05302394131614547,0.042866585666899534,-0.025241194835230487,0.49999999144709134,0.04935383130430683,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,0.005,0.008,-0.0,0.0,0.0,-0.001,0.01662600969766064,0.01293682724390567,-0.06704803170560054,1.0000106974938128,0.0027196461106768145,-0.0009660304979016843,0.020524993340714143,0.004216672121495494,0.005529632024446897,-0.877376383614637,-0.008734944809796795,-3.9285721464090144e-05,-0.022312882972940096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0033,0.0034,0.004,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.004,0.001,-0.0,-0.0,0.001,-0.0,-0.0,0.0
0,1762141116.712555,-0.016074139022243757,0.0020002219900569825,0.3016627018318282,0.05348597904859999,-0.07429496466592021,0.05341749291498138,0.49999999992558875,0.03113234798261802,0.015,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.008,-0.013,0.003,-0.006,0.004,0.0,0.013601554309153706,0.009616234763811687,-0.09797774570452272,1.0000200330858264,0.0022906177879196614,-0.0007957820837116123,0.020125941792912914,-0.008988200921775645,-0.016260278721703523,-1.002824577299852,-0.011371546778683402,0.0008502785990809993,-0.030512407018429177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0012,0.001,0.0017,0.0,0.034,-0.009,-0.004,1.0,-0.002,0.005,0.001,0.003,-0.0,-0.001,-0.0,-0.0,-0.0
0,1762141116.7468681,-0.007767462089982387,-0.0024616071274933,0.3365795667104495,0.05256123706595449,0.07502969981149181,-0.043618180180474336,0.499999999702127,0.01749556969784504,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,0.007,0.013,0.001,0.003,-0.002,-0.001,0.01727543904441869,0.0142230056377937,-0.1334375342693785,1.0000313969947485,0.002553375785591641,-0.0010750937049841167,0.019507176508530382,0.00532160467292368,0.008157636813821827,-1.1005835201215008,-0.008755743480316104,-0.0013440756313446071,-0.03777892967545177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0016,0.0009,0.0025,0.0,0.034,-0.009,-0.004,1.0,-0.002,0.005,0.001,0.002,-0.0,0.003,-0.0,-0.0,0.0
0,1762141116.7853134,-0.012836536017688003,0.003909747166611067,0.36975058837063124,0.05117010145311303,-0.05457447032204733,0.06248273937729702,0.4999999999570422,0.012369262404562657,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,-0.006,-0.003,-0.009,0.002,-0.003,0.003,0.014404196295505343,0.010746006040025253,-0.17355068530739143,1.0000409063813656,0.002342651627058618,-0.0011444827584336057,0.019036499769509767,-0.00830604112468336,-0.009047723923680601,-1.1752456840377767,-0.010771952909482425,-0.0005307573541945906,-0.04256876282656918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0036,0.0027,0.0039,0.0,0.034,-0.009,-0.004,1.0,-0.002,0.004,0.001,0.002,0.0,0.006,-0.0,-0.0,0.0
0,1762141116.8134165,-0.014709903938394352,0.0033464236654511524,0.4012630584875471,0.04903927271433099,-0.025151947215907494,-0.003678361428293607,0.4999999953544745,0.004276763338736198,0.016,0.012,-0.002,1.0,0.003,-0.001,0.021,0.001,-0.001,0.001,0.005,-0.004,0.0,0.015975075771186602,0.010926535028343697,-0.21072646789510832,1.0000576346039265,0.0023356548452384113,-0.0012084496696683842,0.018133186746385276,-0.002046702109521124,-0.008716158063995194,-1.2011065018992186,-0.009246485443305984,-0.0012041252501558933,-0.04671680533109815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.1,0.12,50.0,300.0,0.0,0.0017,0.0009,0.0021,0.0,0.034,-0.009,-0.004,1.0,-0.001,0.005,0.001,-0.001,0.0,-0.005,0.0,0.0,-0.0
