step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,pose_vx,pose_vy,pose_vz,pose_avx,pose_avy,pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762152104.937018,0.06783493872776548,-0.015268291437010584,0.09999999954279198,-0.014109569564953595,0.3391746936388274,-0.07634145718505292,0.49999999771396,-0.07054784782476797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.215756874316142,0.9941827946345226,1.1517982868741214,0.9469431428672231,-0.0298460686748432,-0.22101042213207647,-0.22998812437749233,-0.3380712264206199,0.08042644979327052,0.3489941104504708,-5.63505915627284,1.2438557710549962,-1.1494274988451025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0013,0.0006,0.0014,0.0
0,1762152105.0030036,-0.03386078112587969,0.08511340913363358,0.19749991316280824,-0.11375651178734227,-0.4999992319272552,0.4999999664235944,0.4999995680429303,-0.49999840730756245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0006,0.0005,0.0013,0.0
0,1762152105.0715876,-0.13301425654524213,0.1829855732812214,0.17765301346603424,-0.010912601146088316,-0.4999999747375472,0.49999999687964336,-0.07454700933851888,0.4999999892328519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0013,0.0011,0.0022,0.0
0,1762152105.135892,-0.029688930615170056,0.19999999975381316,0.20454988684879727,0.0893602070245005,0.4999998475822051,0.10794532902311159,0.15669099359706928,0.49999996570968297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0014,0.0
0,1762152105.2025325,-0.1289466621226627,0.2000000162598833,0.20778749299323984,0.1871261331403373,-0.4999997738643597,0.02500008249957741,0.041756766578312454,0.4999996564572464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0011,0.0
0,1762152105.269112,-0.0999992194139664,0.19999999911830943,0.21822685088842086,0.19999998832540922,0.1286188807781486,0.024999916324616123,0.07817022610005986,0.08776004256790179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0012,0.0
0,1762152105.3355968,-0.19749912424339727,0.2000000025477284,0.21804300771475382,0.19999999071990954,-0.4999994265739,0.025000017036883704,0.026359140492717426,0.025000010513177635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0011,0.0
0,1762152105.4034462,-0.11612583754259169,0.1999999990899527,0.22107758406791167,0.1999999783556334,0.3821790429736032,0.024999983029587582,0.042428257730133645,0.024999937018608268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0022,0.0
0,1762152105.4695606,-0.18805775469899189,0.1999999995666038,0.22118889528649932,0.1999999970586587,-0.3741753154748251,0.02500000226949946,0.028191254101427088,0.02500009080958077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0016,0.0
0,1762152105.5363085,-0.12111356648793806,0.2000000008581245,0.22194063943535697,0.19999999879286487,0.3112137217178951,0.025000006403429136,0.03140733265510076,0.02500000830336328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0006,0.0007,0.0015,0.0
0,1762152105.603047,-0.16473548325724796,0.20000001727021344,0.2220622344991805,0.19999996725215635,-0.23324877965754165,0.02500008216771042,0.028350555248537468,0.024999842145565453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0006,0.0005,0.0014,0.0
0,1762152105.6692407,-0.1268017001409729,0.19999999969761373,0.2221180814598166,0.19999998587559203,0.1690769801742193,0.024999914295778036,0.02803701411557824,0.02500008902369793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0013,0.0
0,1762152105.7358372,-0.15406573945486707,0.20000000938564588,0.22203723299628353,0.1999999839878438,-0.1521704090870927,0.025000048402362505,0.027360517864811862,0.024999988795707844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0013,0.0
0,1762152105.8025775,-0.13168869324814095,0.20000000425536066,0.22210332144697836,0.19999998703144886,0.0926270136017722,0.024999975521779558,0.028085096378009766,0.025000013216505978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.993,1.146,0.947,0.012,-0.242,-0.209,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2,0.12,50.0,300.0,0.0,0.0005,0.0005,0.0013,0.0
