step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,est_param_angle_max_deg,est_param_tau_angle,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762915355.5082607,7.467395861878977e-06,-1.4216930631958802e-05,0.09999998892310753,-2.722613926551222e-06,3.7336979309394885e-05,-7.1084653159794e-05,0.49999994461553765,-1.361306963275611e-05,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,-0.001,0.0,0.001,-0.001,0.002,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,-0.001,0.0,0.001,-0.001,0.002,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0014,0.0015,0.0017,0.0002
0,1762915355.5764184,0.008392896802130189,-0.015048772581635166,0.19999998865149837,-0.009518564773625683,0.04192714703134155,-0.07517277825501602,0.49999999864195427,-0.04757921079849566,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.001,-0.002,-0.001,0.001,-0.001,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07516781310453322,0.014944325496437797,-0.009624799049516998,0.9980161085246217,-0.0060961376497987415,0.006967445537954737,-0.06396358701986643,0.004118856810675975,0.0003946309768645781,-0.45747046748562115,0.05113868423211002,-0.0514165882524775,0.00042482823028263707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0017,0.0024,0.0021,0.0002
0,1762915355.6465297,0.005091176155264124,-0.011212169584072096,0.2999999839267126,-0.01652045992650239,-0.016508603234330326,0.019183014987815335,0.49999997637607124,-0.035009475764383534,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.002,0.005,-0.003,0.005,-0.003,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07572255098371837,0.016016388407317277,-0.05021132936255601,0.9980446244193233,-0.0035444137353289663,0.0036399372237810503,-0.06398904588867983,0.00925607716399652,0.010626382577212837,-0.7442811614221596,0.1005075942293285,-0.12647266241355315,0.006307065927679515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.004,0.0012,0.0037,0.0006
0,1762915355.7161422,0.0041700868553714646,-0.011090952241137304,0.3999995358596762,-0.021361536198527823,-0.004605446499463295,0.0006060867146739646,0.49999775966481796,-0.024205381360127173,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.001,-0.001,0.001,-0.0,0.001,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07585854491071992,0.01545394565584128,-0.027662136676059008,0.9980895884872454,-0.0028294436945074555,0.0017933169455433984,-0.06339994999057406,0.010926739144865617,0.007545983032855088,-0.4114849647117656,0.0936927359743015,-0.12279137546056947,0.017283351093213613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0039,0.0029,0.005,0.0005
0,1762915355.7794006,0.0057903895083220415,-0.0126530768327533,0.416688032568566,-0.024764504462884605,0.008101513264752884,-0.007810622958079969,0.08344248354444939,-0.017014841321783918,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.0,0.0,-0.001,0.0,-0.002,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07607253232741498,0.01586481259283743,-0.00590364652100217,0.9980963443535931,-0.0034976276296344506,0.0026168422465609256,-0.06323198944997319,0.014881346445208537,0.01260971739261279,-0.0845632165911676,0.08565100574502751,-0.11617649758327822,0.02244733482333222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0044,0.0028,0.0018,0.0002
0,1762915355.8410094,0.006753165441183527,-0.01369828240559023,0.3972942175644923,-0.02714049687165966,0.004813879664307426,-0.005226027864184647,-0.09696907502036889,-0.011879962043875278,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.0,0.0,-0.001,0.0,-0.002,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07633754286643787,0.0160786197116023,0.010998417390450007,0.998108868676776,-0.003465151697146944,0.0024455324223241525,-0.06304257428253127,0.01743597796289714,0.014770491090484417,0.08336095768264574,0.09193214775213343,-0.12304352341083477,0.026603105317072277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0012,0.0011,0.0015,0.0002
0,1762915355.9120975,0.0070087829449616565,-0.013567893111627493,0.4006008928889384,-0.028806553612907758,0.001278087518890643,0.0006519464698136954,0.016533376622230485,-0.008330283706240504,0.075,0.015,0.007,0.998,-0.007,0.008,-0.064,0.001,0.003,0.0,0.002,0.001,-0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07646412425476225,0.01645752589083575,0.011549999017936746,0.9981162433240928,-0.003094850024537754,0.0022183966271787266,-0.06295388727392928,0.01792534657082361,0.017023703157712105,0.046785073901750025,0.09714726770365649,-0.128101937811534,0.029214417599190443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0028,0.0023,0.0025,0.0003
0,1762915355.9751754,0.006865580932113851,-0.013126926537722877,0.40431849914564455,-0.02997402987196965,-0.0007160100642390286,0.0022048328695230823,0.018588031283530426,-0.005837381295309463,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,0.0,0.003,-0.0,-0.0,-0.0,-0.003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07626051149489435,0.016411301772279438,0.006791592770872287,0.9981200603198016,-0.0030468345788966654,0.0020710517387948755,-0.06290108455523707,0.016158776709304785,0.016602616492220494,0.017017090009314815,0.09834357856351014,-0.12808467662246045,0.030958516196265214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0015,0.0015,0.0019,0.0002
0,1762915356.042089,0.005185293197844524,-0.012681348790876415,0.4019128692953777,-0.03072606675607661,-0.008401438671346635,0.0022278887342323146,-0.012028149251334688,-0.003760184420534823,0.075,0.015,0.007,0.998,-0.007,0.008,-0.064,-0.004,-0.006,0.003,-0.005,0.001,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575298191372666,0.015239427116119279,0.009494838595599018,0.9981361687732891,-0.0031946682194143074,0.0021847983820250574,-0.06263388400810797,0.012547819076630528,0.008049346519603838,0.0377967365717361,0.09744171800355823,-0.12603307199234054,0.034053987843036766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0018,0.0012,0.002,0.0002
0,1762915356.108621,0.005175769630341816,-0.012456121187641417,0.40222823743582015,-0.031221746041188,-4.761783751354009e-05,0.0011261380161749872,0.0015768407022125931,-0.00247839642555695,0.075,0.015,0.006,0.998,-0.007,0.008,-0.064,-0.005,-0.005,-0.0,-0.001,-0.0,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07562701605547854,0.015369511430462248,0.008552687648956283,0.9981464257594258,-0.003199074475892435,0.0022444913863777496,-0.062467526889490935,0.011611347635192868,0.00892846449882619,0.03538582963407951,0.0910155668365533,-0.12409614477140002,0.03604534617191974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.2,0.12,100.0,100.0,0.5,55.0,0.12,0.0014,0.0013,0.0021,0.0002
