step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761188211.63613,-1.3804892895204189e-05,9.168867731363025e-06,0.05000000920193293,-0.005041798549776756,0.013,-0.009,-0.004,0.999,0.016,0.006,0.041,0.0027,0.0031,0.0021,0.0
0,1761188211.667304,-0.09995068396624003,-0.05555210819808795,0.09875000882008042,0.045273664266575274,0.013,-0.009,-0.004,0.999,0.016,0.006,0.04,0.0015,0.0022,0.0022,0.0
0,1761188211.6984744,-0.1733330559430698,0.04583660111894938,0.14628125830175534,0.14283411016521816,0.013,-0.009,-0.004,0.999,0.016,0.003,0.041,0.001,0.0012,0.0015,0.0
0,1761188211.7359438,-0.26899917728827527,-0.05530810505172101,0.19262422531460355,0.039272274912847405,0.013,-0.009,-0.004,0.999,0.018,0.004,0.04,0.0019,0.0035,0.0023,0.0
0,1761188211.7670243,-0.16227433602852467,0.04607458695952428,0.23780861929439528,0.1382901333237317,0.013,-0.009,-0.004,0.999,0.021,0.004,0.039,0.0015,0.0021,0.002,0.0
0,1761188211.800176,-0.19189098683734518,-0.05506220970111912,0.2818633832740959,0.03502691251486867,0.013,-0.009,-0.004,0.999,0.019,0.004,0.04,0.0013,0.0017,0.0021,0.0
0,1761188211.8349245,-0.15106669826210758,0.0006258671848011349,0.32481679715637995,-0.011174658894205637,0.013,-0.009,-0.004,0.999,0.017,0.003,0.041,0.0015,0.0026,0.0027,0.0
0,1761188211.8657997,-0.14778899785034433,0.07188266347196132,0.36669635951473417,0.031439998144741285,0.013,-0.009,-0.004,0.999,0.017,0.003,0.04,0.0012,0.0014,0.0017,0.0
0,1761188211.9004533,-0.23398243656123432,-0.02991392791004406,0.4075289496022711,0.04433598343393064,0.013,-0.009,-0.004,0.999,0.016,0.003,0.041,0.0014,0.002,0.0022,0.0
0,1761188211.9333735,-0.22752825537527793,-0.0689129892313817,0.4473407147347961,0.07371831202471643,0.013,-0.009,-0.004,0.999,0.019,0.004,0.039,0.0013,0.0015,0.0024,0.0
0,1761188211.9667559,-0.2376425637956371,-0.12471566018511909,0.4861571914230086,0.09061313276238477,0.013,-0.009,-0.004,0.999,0.02,0.005,0.039,0.0012,0.0017,0.0025,0.0
0,1761188212.0027645,-0.1761694047527365,-0.03088620227383504,0.5240031292552697,0.10480863403459188,0.013,-0.009,-0.004,0.999,0.018,0.003,0.04,0.0018,0.0028,0.0033,0.0
0,1761188212.036202,-0.14700168465179217,-0.10754329720152737,0.559669506748473,0.1128594720075703,0.013,-0.009,-0.004,0.999,0.015,0.004,0.041,0.0025,0.0019,0.0035,0.0
0,1761188212.068566,-0.24313787628253586,-0.07163290166012337,0.5757987545570492,0.11365090514900641,0.013,-0.009,-0.004,0.999,0.019,0.003,0.04,0.002,0.002,0.0029,0.0
0,1761188212.1015558,-0.23916859161571377,-0.13011332082883056,0.5819354724600302,0.11688947655279977,0.013,-0.009,-0.004,0.999,0.018,0.005,0.04,0.0022,0.0018,0.0027,0.0
0,1761188212.137153,-0.22061355503864527,-0.08353298924430244,0.5838347508891285,0.12032458133378648,0.013,-0.009,-0.004,0.999,0.018,0.004,0.04,0.0021,0.0024,0.0045,0.0
0,1761188212.167102,-0.16951835368091886,-0.06092997382650055,0.5851522869070139,0.1225154764526297,0.013,-0.009,-0.004,0.999,0.017,0.003,0.04,0.0013,0.0015,0.0027,0.0
0,1761188212.203394,-0.2132513293417131,-0.15267943346268786,0.58505543154306,0.12972158669996317,0.013,-0.009,-0.004,0.999,0.017,0.005,0.041,0.0012,0.002,0.0054,0.0
0,1761188212.2357173,-0.2995898227689323,-0.05699329643220233,0.5847870057581137,0.12378675811214793,0.013,-0.009,-0.004,0.999,0.019,0.002,0.039,0.0015,0.0021,0.0039,0.0
0,1761188212.2667184,-0.19584596980106092,-0.10406180129791888,0.5855563349874113,0.1315076680142594,0.013,-0.009,-0.004,0.999,0.017,0.003,0.041,0.0013,0.0015,0.0025,0.0
0,1761188212.3008583,-0.17133070139750292,-0.12144238370572305,0.5851666606951735,0.12953808586916982,0.013,-0.009,-0.004,0.999,0.017,0.004,0.041,0.0015,0.0015,0.003,0.0
0,1761188212.3355694,-0.21458178374771378,-0.06859953267789706,0.5854808966889911,0.12987217865210293,0.013,-0.009,-0.004,0.999,0.017,0.003,0.041,0.0015,0.0021,0.0037,0.0
0,1761188212.3673525,-0.21631890207362026,-0.120297660956533,0.5852155792326443,0.12843550204216075,0.013,-0.009,-0.004,0.999,0.017,0.004,0.041,0.0013,0.0014,0.0031,0.0
0,1761188212.4011986,-0.30347984099389574,-0.07204507513289324,0.5848844366172421,0.12085090118133213,0.013,-0.009,-0.004,0.999,0.02,0.003,0.039,0.0017,0.0017,0.0029,0.0
0,1761188212.4352205,-0.24945357207445612,-0.07158175109095319,0.5854035767651523,0.1215197895861548,0.013,-0.009,-0.004,0.999,0.02,0.004,0.039,0.0019,0.0019,0.003,0.0
0,1761188212.4666767,-0.1468249162400436,-0.04720118036680711,0.5862357244573821,0.1296768100998308,0.013,-0.009,-0.004,0.999,0.017,0.002,0.04,0.0012,0.0012,0.0027,0.0
0,1761188212.5002558,-0.21533954619666174,-0.1178009768444189,0.5858538120480116,0.1274487751825844,0.013,-0.009,-0.004,0.999,0.017,0.004,0.04,0.0013,0.0013,0.0028,0.0
0,1761188212.5339446,-0.21689980501933742,-0.03393328211835678,0.5859047676860939,0.12805795384297525,0.013,-0.009,-0.004,0.999,0.017,0.003,0.04,0.0015,0.0014,0.0028,0.0
0,1761188212.5679715,-0.20367146658871252,-0.008796149239165364,0.5861680698836855,0.12883511596621366,0.013,-0.009,-0.004,0.999,0.016,0.003,0.041,0.0016,0.0016,0.0032,0.0
0,1761188212.600814,-0.23516185773678588,-0.06239793718921187,0.5858189636885277,0.12668428183104333,0.013,-0.009,-0.004,0.999,0.019,0.004,0.04,0.0014,0.0015,0.0032,0.0
0,1761188212.6355894,-0.21273802238350653,-0.014561568808736075,0.5850651024295829,0.1268285009275283,0.013,-0.009,-0.004,0.999,0.017,0.003,0.04,0.0019,0.0019,0.0035,0.0
0,1761188212.666289,-0.16221121107228073,-0.052249530702244563,0.5859517014105887,0.1268829709566653,0.013,-0.009,-0.004,0.999,0.016,0.003,0.041,0.0012,0.0011,0.0025,0.0
0,1761188212.7057657,-0.15891198371140713,-0.05982782334945033,0.5859883129591695,0.12607803916367458,0.013,-0.009,-0.004,0.999,0.016,0.003,0.04,0.0007,0.0008,0.0017,0.0
0,1761188212.7331982,-0.2454911153843523,-0.059771370030497595,0.5853043824089784,0.12627468326177219,0.013,-0.009,-0.004,0.999,0.018,0.003,0.04,0.0013,0.0013,0.0024,0.0
0,1761188212.7678554,-0.17814601390264884,-0.06761661014023398,0.5855373414600465,0.13340359221030518,0.013,-0.009,-0.004,0.999,0.017,0.004,0.041,0.0018,0.0016,0.0029,0.0
