step,timestamp,u0,u1,u2,u3,u0_rate,u1_rate,u2_rate,u3_rate,orb_pose_x,orb_pose_y,orb_pose_z,orb_pose_qw,orb_pose_qx,orb_pose_qy,orb_pose_qz,orb_pose_vx,orb_pose_vy,orb_pose_vz,orb_pose_avx,orb_pose_avy,orb_pose_avz,mot_pose_x,mot_pose_y,mot_pose_z,mot_pose_qw,mot_pose_qx,mot_pose_qy,mot_pose_qz,mot_pose_vx,mot_pose_vy,mot_pose_vz,mot_pose_avx,mot_pose_avy,mot_pose_avz,est_pose_x,est_pose_y,est_pose_z,est_pose_qw,est_pose_qx,est_pose_qy,est_pose_qz,est_pose_vx,est_pose_vy,est_pose_vz,est_pose_avx,est_pose_avy,est_pose_avz,traj_x_ref,traj_y_ref,traj_z_ref,traj_qw_ref,traj_qx_ref,traj_qy_ref,traj_qz_ref,est_param_thrust_ratio,est_param_drag_coeff_z,est_param_tau_rate,est_param_centre_rate_deg,est_param_max_rate_deg,est_param_rate_expo,est_param_angle_max_deg,est_param_tau_angle,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1762747088.8144407,1.8931594064577322e-06,0.0001617626448644472,0.09999999371337862,-0.0020321283074510744,9.46579703228866e-06,0.0008088132243222358,0.49999996856689305,-0.010160641537255372,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.0,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,-6.667780422193599e-05,-0.003999999887728977,-0.020627723459264998,0.9999046714175276,-2.688714349704085e-06,-0.0003563766188592171,-0.014582644607633862,-0.0010005670955301421,6.553446334608275e-09,-0.6474188999016214,-0.00022213195599297064,-0.018955184447099423,-0.7432103577396822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0016,0.0007,0.0009,0.0001
0,1762747088.8821812,-0.0005418909600922932,0.001407600505288326,0.1999999936996143,-0.00158011187366602,-0.0027189205974937547,0.006229189302119394,0.49999999993117844,0.0022600821689252705,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.003,-0.001,0.001,-0.0,0.0,0.001,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.003,-0.001,0.001,-0.0,0.0,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.001,0.0013,0.0016,0.0004
0,1762747088.9480708,-0.00022667095036458954,0.002678340989408331,0.2933551156364102,-0.0012966248916846134,0.0015761000486385183,0.0063537024206000246,0.4667756096839797,0.001417434909907033,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.003,0.001,-0.001,0.0,-0.0,-0.001,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.003,0.001,-0.001,0.0,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.001,0.0012,0.0013,0.0001
0,1762747089.0131152,-0.0032272361777784314,0.0026456873634768834,0.2929934755490552,-0.0013721132329153228,-0.015002826137069207,-0.00016326812965723617,-0.0018082004367751259,-0.0003774417061535463,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0005,0.0006,0.0009,0.0001
0,1762747089.079734,-0.003984111759386013,0.0026092691835642797,0.2930637920811232,-0.0014237314199458814,-0.003784377908037904,-0.00018209089956301976,0.00035158266034020225,-0.0002580909351527917,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.001,-0.0,0.0,-0.0,-0.0,0.0,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.001,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0004,0.0006,0.0009,0.0001
0,1762747089.1475933,-0.0008986498001013706,0.003134517657818063,0.29106806029065513,-0.0011819815839878363,0.015427309796423207,0.0026262423712689175,-0.009978658952340218,0.001208749179790225,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.003,0.001,-0.001,0.0,-0.0,-0.001,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.003,0.001,-0.001,0.0,-0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.001,0.0011,0.0009,0.0001
0,1762747089.213234,-0.003477486523867189,0.0030982870738975304,0.29313330856809705,-0.0012892458829081824,-0.012894183618829089,-0.00018115291960266264,0.010326241387209688,-0.00053632149460173,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.0,-0.0,0.0,0.0,-0.0,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0006,0.0006,0.0009,0.0001
0,1762747089.2796211,-0.0010345871506043207,0.0024888522248125967,0.2908997999326565,-0.0010646151411770333,0.01221449686631434,-0.00304717424542467,-0.011167543177202442,0.0011231537086557456,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.003,-0.001,0.001,0.0,0.0,0.001,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,0.003,-0.001,0.001,0.0,0.0,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0004,0.0006,0.0008,0.0001
0,1762747089.3463874,-0.0002364064005650323,0.00296364195435519,0.29313279559931266,-0.0009264568030035353,0.003990903750196442,0.002373948647712964,0.011164978333280718,0.00069079169086749,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.001,-0.0,0.0,0.0,-0.001,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.001,-0.0,0.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0004,0.0006,0.0009,0.0001
0,1762747089.415135,-0.003323870037800566,0.003065789401491716,0.2930584442596267,-0.0011057917660971116,-0.015437318186177667,0.0005107372356826312,-0.00037175669842979403,-0.000896674815467882,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.0,-0.0,0.0,0.0,-0.0,0.006,0.003,0.1,1.0,0.0,-0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.001,1.0,0.0,0.0,-0.001,-0.002,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.2,0.12,100.0,100.0,0.5,55.0,0.08,0.0011,0.0012,0.0017,0.0001
