step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz,MPC_setup_time,MPC_solve_time,Visualisation_time,UKF_update_time
0,1761197251.773264,0.0004910778983705499,8.572243326506634e-05,0.04999999596824961,-0.0030422971817529463,0.026,-0.027,0.037,0.935,0.119,0.038,-0.331,0.002,0.0023,0.0023,0.0
0,1761197251.805326,-0.09952056750454825,-0.09991473394024643,0.09874989107725546,-0.10293001516188323,0.026,-0.027,0.037,0.935,0.119,0.039,-0.331,0.0015,0.0019,0.002,0.0
0,1761197251.8390584,-0.19703254855937735,-0.19741685139166731,0.14628114334012166,-0.04218636616699728,0.026,-0.027,0.037,0.935,0.121,0.04,-0.331,0.0016,0.002,0.002,0.0
0,1761197251.876195,-0.29210382009275243,-0.29247730197223865,0.19258502763386365,-0.11322863690888424,0.026,-0.027,0.037,0.935,0.121,0.04,-0.331,0.0041,0.0024,0.0028,0.0
0,1761197251.9057608,-0.38480096729521734,-0.38516449239805794,0.2077633439423933,-0.1494270185168064,0.026,-0.027,0.037,0.935,0.121,0.038,-0.331,0.0018,0.0019,0.002,0.0
0,1761197251.9406629,-0.47517937452354025,-0.4099554500115598,0.2210414479775832,-0.24495315011212604,0.026,-0.027,0.037,0.935,0.12,0.038,-0.331,0.0026,0.0018,0.0028,0.0
0,1761197251.973703,-0.5403580186138602,-0.4229510055640993,0.22865204849204887,-0.3385104020708781,0.026,-0.027,0.037,0.936,0.118,0.038,-0.331,0.0018,0.0021,0.0031,0.0
0,1761197252.0079978,-0.48714729292576053,-0.4309519854941094,0.23899571693692417,-0.4295036765899077,0.026,-0.027,0.037,0.936,0.113,0.04,-0.331,0.0021,0.0023,0.0036,0.0
0,1761197252.0396361,-0.5690292234038044,-0.40127690515541986,0.2290668112064515,-0.47043999481256815,0.026,-0.027,0.037,0.936,0.115,0.039,-0.331,0.002,0.0018,0.0024,0.0
0,1761197252.0730948,-0.5604345645950278,-0.40258309891237465,0.2266581471194929,-0.4973527817924291,0.026,-0.027,0.037,0.936,0.115,0.039,-0.33,0.0022,0.0018,0.0023,0.0
0,1761197252.107132,-0.6066665132174135,-0.4188711498241064,0.2159129563995143,-0.46831196015812165,0.026,-0.027,0.037,0.935,0.12,0.04,-0.331,0.002,0.0021,0.0029,0.0
0,1761197252.1408906,-0.5784173435474105,-0.4334624639045992,0.2172845760278237,-0.4765833574074494,0.026,-0.027,0.036,0.935,0.123,0.041,-0.33,0.0021,0.0022,0.0026,0.0
0,1761197252.173933,-0.5589675363733928,-0.41701343270572644,0.2219284806998343,-0.49765781638290174,0.026,-0.027,0.036,0.935,0.121,0.042,-0.33,0.0017,0.002,0.0033,0.0
0,1761197252.206992,-0.583318127511613,-0.4101904161098526,0.21895417920950624,-0.4857819500101074,0.026,-0.027,0.036,0.935,0.123,0.041,-0.33,0.0018,0.0023,0.003,0.0
0,1761197252.240373,-0.567968254353238,-0.41733870464671996,0.22037899598700972,-0.4962299668241455,0.026,-0.027,0.036,0.935,0.124,0.041,-0.33,0.0017,0.0022,0.0032,0.0
0,1761197252.2752705,-0.5699158227917444,-0.41505788308924024,0.2209323732534873,-0.5003426968515783,0.026,-0.027,0.036,0.935,0.124,0.041,-0.33,0.002,0.0023,0.004,0.0
0,1761197252.3074377,-0.5454020823491814,-0.4234678103022758,0.22526250251648816,-0.5230598657218031,0.026,-0.027,0.036,0.935,0.121,0.042,-0.33,0.0017,0.0021,0.0035,0.0
0,1761197252.3403141,-0.5649752873940187,-0.4112150230948273,0.22379214994941027,-0.5189194347039991,0.026,-0.027,0.036,0.935,0.121,0.041,-0.33,0.0018,0.0019,0.0033,0.0
0,1761197252.3740017,-0.5468651354332329,-0.4225979934347638,0.22619860643053794,-0.5321892384082049,0.026,-0.027,0.036,0.935,0.121,0.042,-0.33,0.0021,0.0018,0.0026,0.0
0,1761197252.4060986,-0.5675644363724276,-0.4156623157542673,0.22336761025366694,-0.5217110769197948,0.026,-0.027,0.036,0.935,0.122,0.042,-0.33,0.0017,0.0019,0.0024,0.0
0,1761197252.4420207,-0.5995284156892483,-0.4049411289504152,0.21529866481528057,-0.4804447221567004,0.026,-0.027,0.036,0.935,0.124,0.041,-0.33,0.0025,0.0026,0.0035,0.0
0,1761197252.4737062,-0.5437219547451286,-0.426228989097596,0.22338863063355646,-0.5130710622089235,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0018,0.0019,0.0033,0.0
0,1761197252.508854,-0.5517847305770601,-0.42151636779255075,0.22490372794456842,-0.5243019461878944,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0022,0.0021,0.0045,0.0
0,1761197252.5435472,-0.5516561426753483,-0.42122293523016086,0.2249566300322285,-0.5291682087669403,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0042,0.0028,0.0031,0.0
0,1761197252.5731933,-0.5669163859410461,-0.41585315163618686,0.22250386790946444,-0.520207467940215,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0015,0.0018,0.0032,0.0
0,1761197252.6072304,-0.5650524343338231,-0.4131815324514584,0.22243005337741056,-0.5170505316222782,0.026,-0.027,0.037,0.935,0.122,0.041,-0.33,0.0016,0.0019,0.0036,0.0
0,1761197252.641822,-0.5646934720462824,-0.4181547051019241,0.22240427652118805,-0.5172200051180245,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0022,0.0022,0.0039,0.0
0,1761197252.6752815,-0.5432536406436081,-0.42091665809386014,0.22640359868305332,-0.5324990197999547,0.026,-0.027,0.037,0.936,0.12,0.042,-0.329,0.0023,0.0022,0.0039,0.0
0,1761197252.7072952,-0.5832358156824565,-0.4063500354709402,0.22035061461629374,-0.5051461646170361,0.026,-0.027,0.037,0.935,0.122,0.041,-0.33,0.0018,0.0022,0.0033,0.0
0,1761197252.7400334,-0.5438949487929287,-0.42359430177520496,0.22528324914171802,-0.5259274111815783,0.026,-0.027,0.037,0.936,0.121,0.042,-0.329,0.0014,0.0016,0.0037,0.0
0,1761197252.7725265,-0.5852008377679403,-0.40686074776710585,0.21959274324898012,-0.4994335669466421,0.026,-0.027,0.037,0.935,0.123,0.041,-0.33,0.0012,0.0015,0.0032,0.0
0,1761197252.8071518,-0.5643456545501501,-0.4207660298280995,0.22129552974242941,-0.5078818900620288,0.026,-0.027,0.037,0.935,0.123,0.042,-0.33,0.0016,0.0019,0.0036,0.0
0,1761197252.8405972,-0.5673049120832263,-0.4176446841342809,0.22126806264353177,-0.5082611632727676,0.026,-0.027,0.037,0.935,0.123,0.042,-0.33,0.0017,0.0019,0.0036,0.0
0,1761197252.8754733,-0.5668395612288728,-0.4179947853227166,0.2213670351726988,-0.5092924216468588,0.026,-0.027,0.037,0.935,0.123,0.042,-0.33,0.0022,0.0021,0.0045,0.0
0,1761197252.9085386,-0.5671201215314464,-0.4180234860348908,0.22141097148809646,-0.5093628377342989,0.026,-0.027,0.037,0.935,0.123,0.042,-0.33,0.002,0.0023,0.0042,0.0
0,1761197252.9402316,-0.5818124050021518,-0.4136213272052436,0.21839232831799868,-0.4939699727126316,0.026,-0.027,0.037,0.935,0.123,0.042,-0.329,0.0017,0.0019,0.0033,0.0
0,1761197252.9755096,-0.5823507666978542,-0.4164777483512381,0.21723772901816796,-0.4848036315222456,0.026,-0.027,0.037,0.935,0.124,0.042,-0.33,0.0022,0.0023,0.0043,0.0
0,1761197253.0067568,-0.5463830869700259,-0.4239416624286889,0.2236382330991236,-0.5113906842883486,0.026,-0.027,0.037,0.935,0.122,0.042,-0.329,0.0021,0.0018,0.0029,0.0
0,1761197253.0413256,-0.5898215509161724,-0.4089484064558697,0.21760234290344274,-0.4851374198487513,0.026,-0.027,0.037,0.935,0.125,0.041,-0.33,0.002,0.0023,0.0037,0.0
0,1761197253.0757551,-0.5455583212784438,-0.4251404082149688,0.2237262086173803,-0.5130574063251483,0.026,-0.027,0.037,0.935,0.122,0.042,-0.329,0.0024,0.0026,0.0041,0.0
0,1761197253.1084201,-0.573394742967836,-0.41315632125805646,0.22139044949552042,-0.5051616766329917,0.026,-0.027,0.036,0.935,0.124,0.041,-0.33,0.0019,0.0022,0.0043,0.0
0,1761197253.1412432,-0.5343334838143161,-0.4235769779372084,0.2271095186713069,-0.5264116986854029,0.026,-0.027,0.037,0.935,0.122,0.042,-0.329,0.0022,0.002,0.0037,0.0
0,1761197253.1755006,-0.6061199705936311,-0.4022469339722198,0.21511942403724238,-0.4758756586081839,0.026,-0.027,0.036,0.935,0.125,0.041,-0.33,0.0022,0.0024,0.0042,0.0
0,1761197253.2074678,-0.5822446498164661,-0.41506166008988166,0.2158456471690393,-0.47570932005382344,0.026,-0.027,0.036,0.935,0.125,0.041,-0.329,0.0019,0.002,0.0034,0.0
0,1761197253.2419071,-0.5585711326440603,-0.4216156661016941,0.2209000999749775,-0.4959109396126156,0.026,-0.027,0.036,0.935,0.126,0.041,-0.329,0.0021,0.0021,0.004,0.0
0,1761197253.2745087,-0.5366727826164539,-0.42438232926506436,0.2258814155384286,-0.5213764361638193,0.026,-0.027,0.037,0.935,0.123,0.042,-0.329,0.0022,0.0019,0.0037,0.0
0,1761197253.308741,-0.5535501653975763,-0.4203588066780601,0.22520363556617673,-0.5286128926755426,0.026,-0.027,0.037,0.935,0.122,0.042,-0.329,0.0019,0.0018,0.0043,0.0
0,1761197253.3420825,-0.5674580226209649,-0.4116135730273893,0.22272286415682313,-0.5178855841770997,0.026,-0.027,0.037,0.935,0.122,0.041,-0.329,0.0023,0.0024,0.0038,0.0
0,1761197253.3751373,-0.5462689833804328,-0.4227779238090821,0.225772023056345,-0.5323518733975908,0.026,-0.027,0.037,0.935,0.121,0.042,-0.33,0.0017,0.0021,0.0047,0.0
0,1761197253.4074144,-0.5881519706164245,-0.4064360024606729,0.2185986911450991,-0.49766068441259176,0.026,-0.027,0.037,0.935,0.124,0.041,-0.329,0.0016,0.0017,0.0039,0.0
0,1761197253.4432163,-0.5823156789772692,-0.4123250133875952,0.2175767664376588,-0.4882662490345322,0.026,-0.027,0.036,0.935,0.124,0.041,-0.329,0.0019,0.0022,0.0055,0.0
0,1761197253.4764447,-0.5464006294015916,-0.42482862503147345,0.2237350832891033,-0.5151011462600122,0.026,-0.027,0.037,0.935,0.122,0.042,-0.33,0.0023,0.0024,0.005,0.0
0,1761197253.508019,-0.6070695988796398,-0.4040270364188277,0.21410656061731434,-0.4675869411867263,0.026,-0.027,0.036,0.935,0.126,0.041,-0.33,0.0017,0.0021,0.0041,0.0
0,1761197253.5409997,-0.5639658101285177,-0.41925206666574055,0.2194579419169915,-0.4897402313175134,0.026,-0.027,0.036,0.935,0.124,0.041,-0.33,0.0016,0.0018,0.0043,0.0
0,1761197253.5758975,-0.5701349002537137,-0.4151498454165187,0.220236137228148,-0.49666905382437065,0.026,-0.027,0.037,0.935,0.124,0.041,-0.33,0.002,0.002,0.0049,0.0
0,1761197253.615663,-0.6056481621655149,-0.42816530357349547,0.21222255880041044,-0.46145727588892027,0.026,-0.027,0.036,0.935,0.126,0.041,-0.329,0.0019,0.0019,0.0044,0.0066
1,1761197253.6401153,-0.5626292884123504,-0.4418636453748669,0.20929407386974563,-0.4710252931375717,0.026,-0.027,0.037,0.935,0.124,0.041,-0.33,0.0007,0.0008,0.0021,0.0033
2,1761197253.6770978,-0.5544013370954803,-0.46323166028531393,0.20528852908377374,-0.46602753355854293,0.026,-0.027,0.037,0.936,0.122,0.041,-0.328,0.0011,0.0012,0.0031,0.0051
3,1761197253.7170696,-0.4405413343815271,-0.3516509959255089,0.25015624369907086,-0.35439578709347735,0.026,-0.027,0.038,0.943,0.098,0.038,-0.317,0.0016,0.0024,0.0041,0.009
4,1761197253.749091,-0.3295357991863348,-0.24288455768436468,0.2931022175375353,-0.4449528942757532,0.028,-0.027,0.042,0.949,0.075,0.025,-0.305,0.0014,0.0015,0.0042,0.0087
5,1761197253.7793708,-0.22130559691803958,-0.13976458556928756,0.27514860624410226,-0.5201446228699362,0.029,-0.026,0.047,0.956,0.053,0.013,-0.289,0.0011,0.0012,0.0033,0.0071
6,1761197253.8176978,-0.1314168107339458,-0.07494924603535051,0.2645289986786543,-0.5432687963865168,0.031,-0.027,0.053,0.961,0.035,0.002,-0.275,0.0022,0.0018,0.0049,0.0088
7,1761197253.8503911,-0.22789292066035352,0.02645801481552977,0.2459788318689966,-0.5135253848355995,0.035,-0.029,0.066,0.967,0.035,-0.015,-0.253,0.0018,0.0017,0.0049,0.0086
8,1761197253.8839343,-0.17482524921186146,-0.07412908595759243,0.23122447406122457,-0.5005641229395927,0.037,-0.033,0.083,0.971,0.022,-0.005,-0.24,0.0018,0.0018,0.0048,0.0089
9,1761197253.9176183,-0.1796271691547311,-0.1722565073383817,0.21206140778381188,-0.47373360985085095,0.04,-0.037,0.105,0.974,0.016,0.001,-0.224,0.0019,0.002,0.0049,0.0088
10,1761197253.950416,-0.18103515583244517,-0.26787936867158235,0.19952670330074893,-0.42922690867704094,0.044,-0.042,0.129,0.978,0.013,0.002,-0.209,0.0019,0.002,0.0046,0.0086
11,1761197253.9837523,-0.1392258936737405,-0.22226272530095983,0.1957577649679578,-0.38615143661139817,0.048,-0.046,0.152,0.981,0.008,0.001,-0.194,0.0021,0.0018,0.0045,0.0087
12,1761197254.01753,-0.13199868057785413,-0.11670747109429698,0.19737085515528585,-0.3357219680142337,0.052,-0.05,0.174,0.983,0.004,-0.005,-0.181,0.0023,0.0019,0.0047,0.0087
13,1761197254.0507646,-0.05203451967145714,-0.051302787834322974,0.20428266823945856,-0.30775546145292165,0.056,-0.054,0.193,0.986,-0.004,-0.012,-0.167,0.002,0.0018,0.0048,0.0089
